"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"ABY1"	"C"	25753	2	NA	1	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	0.001266	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria"
"Candidatus Falkowbacteria"	"O"	25755	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Pir4 lineage"	"G"	25875	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"uncultured"	"G"	25158	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexaceae"
"Turneriella"	"G"	26914	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"Halanaerobiaeota"	"P"	25682	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Halanaerobiia"	"C"	25683	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota"
"Halanaerobiales"	"O"	25684	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia"
"Halobacteroidaceae"	"F"	25690	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales"
"Orenia"	"G"	25698	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halobacteroidaceae"
"Platyhelminthes"	"P"	13286	3	NA	2	1	1	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02842	0.0006331	0.6329	NA	NA	NA	NA	NA	1.786	0.00122	1.676	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Cestoda"	"C"	13290	3	NA	2	1	1	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02842	0.0006331	0.6329	NA	NA	NA	NA	NA	1.786	0.00122	1.676	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Eucestoda"	"-"	13294	3	NA	2	1	NA	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02842	0.0006331	NA	NA	NA	NA	NA	NA	1.786	0.00122	1.676	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Bothriocephalidea"	"O"	13295	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5587	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5587	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Cyclophyllidea"	"O"	13298	2	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	2	1.786	NA	0.01421	0.0006331	NA	NA	NA	NA	NA	NA	1.786	0.00122	1.117	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Arthropoda"	"P"	12943	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Hexapoda"	"-"	13016	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Insecta"	"C"	13024	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda"
"Pterygota"	"-"	13028	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta"
"Neoptera"	"-"	13029	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota"
"Neuroptera"	"O"	13047	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"SAR"	"-"	8770	2	NA	2	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.02842	NA	0.02842	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota"
"Rhizaria"	"K"	9387	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR"
"Retaria"	"P"	9540	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria"
"Foraminifera"	"C"	9562	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria"
"Globothalamea"	"O"	9563	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera"
"Rotaliida"	"F"	9564	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea"
"Cibicididae"	"-"	28804	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Cibicides"	"G"	28805	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Cibicididae"
"Alveolata"	"K"	8771	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota>SAR"
"Apicomplexa"	"P"	8772	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota>SAR>Alveolata"
"Conoidasida"	"C"	8783	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Coccidia"	"O"	8784	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eimeriorina"	"F"	8790	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Sarcocystis"	"G"	8803	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01421	NA	0.01421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Geitlerinemaceae"	"F"	25312	7	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004432	NA	NA	0.004432	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Geitlerinema PCC-7105"	"G"	25313	7	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004432	NA	NA	0.004432	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Geitlerinemaceae"
"Chroococcidiopsis SAG 2023"	"G"	25281	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"uncultured"	"F"	25461	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Chroococcidiopsis PCC-6712"	"G"	25452	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Xenococcaceae"
"Oscillatoria PCC-10802"	"G"	25416	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Oscillatoriaceae"
"Synechococcales Incertae Sedis"	"F"	25523	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Synechococcales"
"Schizothrix LEGE 07164"	"G"	25524	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Synechococcales>Synechococcales&nbsp;Incertae&nbsp;Sedis"
"Calothrix KVSF5"	"G"	25467	10	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	10	NA	0.0122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.0122	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Vampirovibrionales"	"O"	1593	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Telluria"	"G"	26456	11	NA	NA	2	NA	11	NA	NA	NA	NA	NA	NA	NA	0.006086	NA	NA	0.001266	NA	0.006086	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	10	NA	NA	2	NA	10	NA	NA	NA	NA	NA	8	NA	0.009762	NA	NA	0.001266	NA	0.005533	NA	NA	NA	NA	NA	0.009762	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rugamonas"	"G"	26450	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002213	NA	NA	0.0006331	NA	0.002213	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tepidicella"	"G"	26457	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methyloversatilis"	"G"	26569	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"oc32"	"G"	26551	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001266	NA	NA	0.001266	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Conchiformibius"	"G"	26529	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Gallionella"	"G"	26500	14	NA	NA	2	NA	13	NA	NA	NA	NA	NA	14	NA	0.01708	NA	NA	0.001266	NA	0.007192	NA	NA	NA	NA	NA	0.01708	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Chitinibacteraceae"	"F"	26472	21	NA	NA	2	NA	8	NA	NA	NA	NA	NA	21	NA	0.02562	NA	NA	0.001266	NA	0.004426	NA	NA	NA	NA	NA	0.02562	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Deefgea"	"G"	26478	10	NA	NA	1	NA	5	NA	NA	NA	NA	NA	10	NA	0.0122	NA	NA	0.0006331	NA	0.002766	NA	NA	NA	NA	NA	0.0122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Amantichitinum"	"G"	26473	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Sulfuricella"	"G"	26585	5	NA	NA	1	NA	3	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	0.0006331	NA	0.00166	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"B1-7BS"	"F"	26348	6	NA	NA	2	NA	6	NA	NA	NA	NA	NA	6	NA	0.007321	NA	NA	0.001266	NA	0.00332	NA	NA	NA	NA	NA	0.007321	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovaceae"	"F"	26495	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovum"	"G"	26496	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Ferrovaceae"
"T34"	"F"	26588	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Aquaspirillum"	"G"	26344	9	NA	NA	1	NA	3	NA	NA	NA	NA	NA	9	NA	0.01098	NA	NA	0.0006331	NA	0.00166	NA	NA	NA	NA	NA	0.01098	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Edwardsiella"	"G"	3501	23	NA	NA	1	NA	1	NA	NA	23	NA	NA	4	NA	0.01307	NA	NA	0.0006331	NA	0.0005533	NA	NA	0.01307	NA	NA	0.004881	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Kluyvera"	"G"	3508	75	NA	NA	1	NA	NA	NA	NA	75	NA	NA	1	NA	0.04262	NA	NA	0.0006331	NA	NA	NA	NA	0.04262	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pluralibacter"	"G"	14641	9	NA	NA	1	NA	NA	NA	NA	9	NA	NA	1	NA	0.005114	NA	NA	0.0006331	NA	NA	NA	NA	0.005114	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Proteus"	"G"	3518	19	NA	NA	1	NA	2	NA	NA	19	NA	NA	3	NA	0.0108	NA	NA	0.0006331	NA	0.001107	NA	NA	0.0108	NA	NA	0.003661	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Lelliottia"	"G"	14638	11	NA	NA	1	NA	NA	NA	NA	11	NA	NA	NA	NA	0.006251	NA	NA	0.0006331	NA	NA	NA	NA	0.006251	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Raoultella"	"G"	3521	24	NA	NA	1	NA	NA	NA	NA	24	NA	NA	2	NA	0.01364	NA	NA	0.0006331	NA	NA	NA	NA	0.01364	NA	NA	0.00244	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Xanthomonas"	"G"	3822	8	NA	NA	4	NA	8	NA	NA	NA	NA	NA	3	NA	0.004426	NA	NA	0.002532	NA	0.004426	NA	NA	NA	NA	NA	0.003661	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Rudaea"	"G"	26878	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001899	NA	NA	0.001899	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Tahibacter"	"G"	26879	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Metallibacterium"	"G"	26873	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Idiomarinaceae"	"F"	3385	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Aliidiomarina"	"G"	3386	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"BIyi10"	"G"	26781	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Pseudohongiellaceae"
"Halomonas"	"G"	3616	8	NA	NA	2	NA	1	NA	NA	1	NA	NA	8	NA	0.009762	NA	NA	0.001266	NA	0.0005533	NA	NA	0.0005683	NA	NA	0.009762	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halioglobus"	"G"	11532	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	0.0005683	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"Pasteurella"	"G"	3705	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Nevskia"	"G"	26819	2	NA	NA	2	NA	2	NA	NA	NA	NA	NA	1	NA	0.001266	NA	NA	0.001266	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Alkanibacter"	"G"	26816	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"R7C24"	"O"	26806	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	0.001266	NA	0.0005533	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiomicrospiraceae"	"F"	26852	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"endosymbionts"	"G"	26858	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Marine Methylotrophic Group 2"	"G"	26698	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	0.0005683	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Chromatiales"	"O"	3415	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Chromatiaceae"	"F"	3416	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Thiohalocapsa"	"G"	3435	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thioalkalivibrio"	"G"	26632	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"CHAB-XI-27"	"O"	26594	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	0.0006331	NA	0.001107	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Nitrococcales"	"O"	26715	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Nitrococcaceae"	"F"	26722	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Arhodomonas"	"G"	26724	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006331	NA	NA	0.0006331	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
