"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Sphingopyxis sp. 113P3"	"S"	292913	20	9	NA	NA	NA	20	NA	NA	NA	NA	NA	12	NA	0.01434	0.0047	NA	NA	NA	0.01078	NA	NA	NA	NA	NA	0.01434	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis terrae"	"S"	33052	5	5	NA	1	NA	3	NA	NA	NA	NA	NA	3	NA	0.003585	0.002611	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Zymomonas"	"G"	541	307	307	5	251	NA	223	NA	NA	NA	NA	NA	13	NA	0.1613	0.1603	0.07139	0.1613	NA	0.1202	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas mobilis"	"S"	542	307	307	5	251	NA	223	NA	NA	NA	NA	NA	13	NA	0.1613	0.1603	0.07139	0.1613	NA	0.1202	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Zymomonas"
"Sphingomonas"	"G"	13687	296	280	11	181	NA	235	NA	NA	3	NA	NA	296	1	0.6098	0.1462	0.1571	0.1163	NA	0.1267	NA	NA	0.001687	NA	NA	0.3537	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas sp. KC8"	"S"	1030157	194	124	6	48	NA	103	NA	NA	1	NA	NA	194	NA	0.2318	0.06476	0.08567	0.03085	NA	0.05553	NA	NA	0.0005623	NA	NA	0.2318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas panacis"	"S"	1560345	29	17	NA	1	NA	10	NA	NA	NA	NA	NA	29	NA	0.03466	0.008878	NA	0.0006427	NA	0.005392	NA	NA	NA	NA	NA	0.03466	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. JJ-A5"	"S"	1921510	50	41	1	14	NA	50	NA	NA	NA	NA	NA	39	NA	0.04661	0.02141	0.01428	0.008998	NA	0.02696	NA	NA	NA	NA	NA	0.04661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas koreensis"	"S"	93064	105	81	1	105	NA	23	NA	NA	NA	NA	NA	NA	NA	0.06748	0.0423	0.01428	0.06748	NA	0.0124	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas hengshuiensis"	"S"	1609977	18	5	1	3	NA	18	NA	NA	NA	NA	NA	13	NA	0.01554	0.002611	0.01428	0.001928	NA	0.009705	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas indica"	"S"	941907	13	4	1	5	NA	13	NA	NA	NA	NA	NA	10	NA	0.01428	0.002089	0.01428	0.003213	NA	0.007009	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. Cra20"	"S"	1327635	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001195	0.001045	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. YZ-8"	"S"	2319844	9	2	NA	3	NA	9	NA	NA	NA	NA	NA	6	NA	0.00717	0.001045	NA	0.001928	NA	0.004852	NA	NA	NA	NA	NA	0.00717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens"	"S"	397260	3	1	NA	NA	NA	3	NA	NA	1	NA	NA	1	NA	0.001617	0.0005223	NA	NA	NA	0.001617	NA	NA	0.0005623	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. MM-1"	"S"	745310	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas melonis"	"S"	152682	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	0.0005223	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingobium"	"G"	165695	403	324	6	189	1	403	NA	NA	2	NA	NA	377	1	0.6623	0.1692	0.08567	0.1215	0.6623	0.2173	NA	NA	0.001125	NA	NA	0.4505	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium sp. RAC03"	"S"	1843368	121	54	6	39	NA	59	NA	NA	1	NA	NA	121	NA	0.1446	0.0282	0.08567	0.02506	NA	0.03181	NA	NA	0.0005623	NA	NA	0.1446	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. SYK-6"	"S"	627192	186	186	NA	70	NA	152	NA	NA	NA	NA	NA	119	NA	0.1422	0.09714	NA	0.04499	NA	0.08195	NA	NA	NA	NA	NA	0.1422	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YBL2"	"S"	484429	135	65	NA	43	NA	135	NA	NA	1	NA	NA	113	NA	0.135	0.03395	NA	0.02764	NA	0.07279	NA	NA	0.0005623	NA	NA	0.135	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. SCG-1"	"S"	2072936	6	3	NA	1	NA	6	NA	NA	NA	NA	NA	1	1	0.6098	0.001567	NA	0.0006427	NA	0.003235	NA	NA	NA	NA	NA	0.001195	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YG1"	"S"	2082188	34	13	NA	34	NA	18	NA	NA	NA	NA	NA	12	NA	0.02185	0.006789	NA	0.02185	NA	0.009705	NA	NA	NA	NA	NA	0.01434	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium hydrophobicum"	"S"	1673076	15	1	NA	NA	NA	15	NA	NA	NA	NA	NA	8	NA	0.00956	0.0005223	NA	NA	NA	0.008087	NA	NA	NA	NA	NA	0.00956	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Novosphingobium"	"G"	165696	342	162	11	40	NA	342	NA	NA	2	NA	NA	221	NA	0.2641	0.08461	0.1571	0.02571	NA	0.1844	NA	NA	0.001125	NA	NA	0.2641	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium sp. THN1"	"S"	1016987	176	135	10	33	NA	176	NA	NA	1	NA	NA	74	NA	0.1428	0.07051	0.1428	0.02121	NA	0.09489	NA	NA	0.0005623	NA	NA	0.08843	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium aromaticivorans"	"S"	48935	25	22	1	6	NA	25	NA	NA	NA	NA	NA	11	NA	0.01428	0.01149	0.01428	0.003856	NA	0.01348	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium sp. P6W"	"S"	1609758	15	5	NA	NA	NA	15	NA	NA	NA	NA	NA	9	NA	0.01076	0.002611	NA	NA	NA	0.008087	NA	NA	NA	NA	NA	0.01076	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Sphingorhabdus"	"G"	1434046	31	14	2	11	NA	31	NA	NA	NA	NA	NA	31	NA	0.03705	0.007312	0.02856	0.007069	NA	0.01671	NA	NA	NA	NA	NA	0.03705	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus sp. Alg231-15"	"S"	1922222	13	4	NA	NA	NA	13	NA	NA	NA	NA	NA	7	NA	0.008365	0.002089	NA	NA	NA	0.007009	NA	NA	NA	NA	NA	0.008365	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Blastomonas"	"G"	150203	24	6	2	5	NA	24	NA	NA	1	NA	NA	18	NA	0.02856	0.003134	0.02856	0.003213	NA	0.01294	NA	NA	0.0005623	NA	NA	0.02151	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Citromicrobium"	"G"	72173	13	13	NA	1	NA	11	NA	NA	NA	NA	NA	10	NA	0.01195	0.006789	NA	0.0006427	NA	0.005931	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Citromicrobium sp. JL477"	"S"	1634516	13	13	NA	1	NA	11	NA	NA	NA	NA	NA	10	NA	0.01195	0.006789	NA	0.0006427	NA	0.005931	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Citromicrobium"
"Rhizorhabdus"	"G"	1649486	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizorhabdus dicambivorans"	"S"	1850238	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Rhizorhabdus"
"Erythrobacteraceae"	"F"	335929	307	115	7	27	NA	307	1	NA	2	NA	NA	172	1	0.7463	0.06006	0.09994	0.01735	NA	0.1655	0.7463	NA	0.001125	NA	NA	0.2055	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Altererythrobacter"	"G"	361177	199	83	5	17	NA	199	NA	NA	NA	NA	NA	106	1	0.6098	0.04335	0.07139	0.01093	NA	0.1073	NA	NA	NA	NA	NA	0.1267	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae"
"Altererythrobacter sp. ZODW24"	"S"	2185142	26	25	2	12	NA	26	NA	NA	NA	NA	NA	20	NA	0.02856	0.01306	0.02856	0.007712	NA	0.01402	NA	NA	NA	NA	NA	0.0239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter sp. B11"	"S"	2060312	95	54	1	NA	NA	95	NA	NA	NA	NA	NA	47	1	0.6098	0.0282	0.01428	NA	NA	0.05122	NA	NA	NA	NA	NA	0.05617	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter dongtanensis"	"S"	692370	33	3	NA	3	NA	33	NA	NA	NA	NA	NA	11	NA	0.01779	0.001567	NA	0.001928	NA	0.01779	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter epoxidivorans"	"S"	361183	31	1	NA	1	NA	31	NA	NA	NA	NA	NA	16	NA	0.01912	0.0005223	NA	0.0006427	NA	0.01671	NA	NA	NA	NA	NA	0.01912	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Erythrobacter"	"G"	1041	94	30	2	2	NA	94	NA	NA	1	NA	NA	50	NA	0.05975	0.01567	0.02856	0.001285	NA	0.05068	NA	NA	0.0005623	NA	NA	0.05975	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae"
"Erythrobacter sp. Alg231-14"	"S"	1922225	8	4	1	NA	NA	8	NA	NA	NA	NA	NA	3	NA	0.01428	0.002089	0.01428	NA	NA	0.004313	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter atlanticus"	"S"	1648404	75	25	NA	1	NA	75	NA	NA	NA	NA	NA	41	NA	0.049	0.01306	NA	0.0006427	NA	0.04044	NA	NA	NA	NA	NA	0.049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter gangjinensis"	"S"	502682	10	1	NA	NA	NA	10	NA	NA	NA	NA	NA	4	NA	0.005392	0.0005223	NA	NA	NA	0.005392	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Porphyrobacter"	"G"	1111	15	1	NA	4	NA	13	NA	NA	NA	NA	NA	15	NA	0.01793	0.0005223	NA	0.002571	NA	0.007009	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae"
"Rhizobiales"	"O"	356	777	450	29	283	2	777	1	1	15	1	1	702	2	1.818	0.235	0.414	0.1819	1.325	0.4189	0.7463	1.235	0.008435	0.9901	1.818	0.8389	1.22	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Hyphomicrobiaceae"	"F"	45401	252	176	6	112	NA	249	NA	NA	2	1	NA	252	NA	0.9901	0.09192	0.08567	0.07198	NA	0.1343	NA	NA	0.001125	0.9901	NA	0.3012	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Hyphomicrobium"	"G"	81	98	86	1	68	NA	98	NA	NA	NA	NA	NA	95	NA	0.1135	0.04491	0.01428	0.0437	NA	0.05284	NA	NA	NA	NA	NA	0.1135	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Hyphomicrobium nitrativorans"	"S"	1427356	53	22	NA	10	NA	53	NA	NA	NA	NA	NA	39	NA	0.04661	0.01149	NA	0.006427	NA	0.02858	NA	NA	NA	NA	NA	0.04661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Hyphomicrobium denitrificans"	"S"	53399	46	46	NA	46	NA	16	NA	NA	NA	NA	NA	19	NA	0.02956	0.02402	NA	0.02956	NA	0.008627	NA	NA	NA	NA	NA	0.02271	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Hyphomicrobium sp. MC1"	"S"	717785	22	6	NA	6	NA	12	NA	NA	NA	NA	NA	22	NA	0.02629	0.003134	NA	0.003856	NA	0.00647	NA	NA	NA	NA	NA	0.02629	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Devosia"	"G"	46913	81	28	1	15	NA	44	NA	NA	1	1	NA	81	NA	0.9901	0.01462	0.01428	0.00964	NA	0.02372	NA	NA	0.0005623	0.9901	NA	0.0968	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Devosia sp. A16"	"S"	1736675	45	17	1	11	NA	30	NA	NA	NA	NA	NA	45	NA	0.05378	0.008878	0.01428	0.007069	NA	0.01617	NA	NA	NA	NA	NA	0.05378	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Devosia sp. I507"	"S"	2083786	8	5	NA	NA	NA	5	NA	NA	NA	NA	NA	8	NA	0.00956	0.002611	NA	NA	NA	0.002696	NA	NA	NA	NA	NA	0.00956	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Devosia sp. H5989"	"S"	1643450	19	5	NA	3	NA	4	NA	NA	NA	1	NA	19	NA	0.9901	0.002611	NA	0.001928	NA	0.002157	NA	NA	NA	0.9901	NA	0.02271	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Rhodomicrobium"	"G"	1068	46	26	2	7	NA	46	NA	NA	1	NA	NA	26	NA	0.03107	0.01358	0.02856	0.004499	NA	0.0248	NA	NA	0.0005623	NA	NA	0.03107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Rhodomicrobium vannielii"	"S"	1069	46	26	2	7	NA	46	NA	NA	1	NA	NA	26	NA	0.03107	0.01358	0.02856	0.004499	NA	0.0248	NA	NA	0.0005623	NA	NA	0.03107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Rhodomicrobium"
"Blastochloris"	"G"	59282	27	18	NA	7	NA	27	NA	NA	NA	NA	NA	13	NA	0.01554	0.009401	NA	0.004499	NA	0.01456	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Blastochloris viridis"	"S"	1079	27	18	NA	7	NA	27	NA	NA	NA	NA	NA	13	NA	0.01554	0.009401	NA	0.004499	NA	0.01456	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Blastochloris"
"Filomicrobium"	"G"	119044	11	9	NA	5	NA	8	NA	NA	NA	NA	NA	11	NA	0.01315	0.0047	NA	0.003213	NA	0.004313	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Candidatus Filomicrobium marinum"	"S"	1608628	11	9	NA	5	NA	8	NA	NA	NA	NA	NA	11	NA	0.01315	0.0047	NA	0.003213	NA	0.004313	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Filomicrobium"
"Rhodoplanes"	"G"	29407	14	5	1	5	NA	14	NA	NA	NA	NA	NA	11	NA	0.01428	0.002611	0.01428	0.003213	NA	0.007548	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Rhodoplanes sp. Z2-YC6860"	"S"	674703	14	5	1	5	NA	14	NA	NA	NA	NA	NA	11	NA	0.01428	0.002611	0.01428	0.003213	NA	0.007548	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Rhodoplanes"
"Pelagibacterium"	"G"	1082930	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	0.00478	0.0005223	NA	NA	NA	0.002157	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Pelagibacterium halotolerans"	"S"	531813	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	4	NA	0.00478	0.0005223	NA	NA	NA	0.002157	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Pelagibacterium"
"Rhizobiaceae"	"F"	82115	172	72	7	39	1	143	1	NA	3	NA	NA	172	1	0.7463	0.0376	0.09994	0.02506	0.6623	0.0771	0.7463	NA	0.001687	NA	NA	0.2055	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Liberibacter"	"G"	34019	42	31	1	25	NA	42	NA	NA	3	NA	NA	26	NA	0.03107	0.01619	0.01428	0.01607	NA	0.02264	NA	NA	0.001687	NA	NA	0.03107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Liberibacter crescens"	"S"	1273132	26	20	NA	14	NA	26	NA	NA	1	NA	NA	15	NA	0.01793	0.01045	NA	0.008998	NA	0.01402	NA	NA	0.0005623	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter asiaticus"	"S"	34021	5	5	1	2	NA	4	NA	NA	NA	NA	NA	3	NA	0.01428	0.002611	0.01428	0.001285	NA	0.002157	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter solanacearum"	"S"	556287	6	3	NA	6	NA	4	NA	NA	1	NA	NA	1	NA	0.003856	0.001567	NA	0.003856	NA	0.002157	NA	NA	0.0005623	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter americanus"	"S"	309868	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Rhizobium/Agrobacterium group"	"-"	227290	97	38	5	10	NA	93	1	NA	NA	NA	NA	97	1	0.7463	0.01985	0.07139	0.006427	NA	0.05014	0.7463	NA	NA	NA	NA	0.1159	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Rhizobium"	"G"	379	41	23	3	5	NA	41	1	NA	NA	NA	NA	34	NA	0.7463	0.01201	0.04283	0.003213	NA	0.02211	0.7463	NA	NA	NA	NA	0.04063	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Rhizobium sp. ACO-34A"	"S"	1571470	36	10	2	1	NA	36	NA	NA	NA	NA	NA	32	NA	0.03824	0.005223	0.02856	0.0006427	NA	0.01941	NA	NA	NA	NA	NA	0.03824	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NT-26"	"S"	1125847	3	3	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001567	0.001567	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium leguminosarum"	"S"	384	6	6	NA	4	NA	1	NA	NA	NA	NA	NA	NA	NA	0.003134	0.003134	NA	0.002571	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium jaguaris"	"S"	1312183	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
