"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Maribius"	"G"	2590	6	NA	1	2	NA	4	NA	NA	NA	NA	NA	6	NA	0.01362	NA	0.01362	0.001258	NA	0.002116	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sandaracinobacter"	"G"	2848	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Methylorosula"	"G"	2442	4	NA	2	4	NA	2	NA	NA	NA	NA	NA	1	NA	0.02724	NA	0.02724	0.002516	NA	0.001058	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Insolitispirillum"	"G"	2730	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Desulfofustis"	"G"	3142	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"SAR324 clade(Marine group B)"	"O"	3247	7	NA	1	NA	NA	2	NA	NA	NA	NA	NA	7	NA	0.01362	NA	0.01362	NA	NA	0.001058	NA	NA	NA	NA	NA	0.007894	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Prevotella 1"	"G"	11179	3	NA	1	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	0.0006291	NA	0.001587	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Alicyclobacillaceae"	"F"	1675	3	NA	1	NA	NA	1	NA	NA	3	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	0.001685	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Acidibacillus"	"G"	14349	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	0.0005618	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Tyzzerella 3"	"G"	11335	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Coriobacteriia"	"C"	809	4	NA	1	1	NA	2	NA	NA	NA	NA	NA	4	NA	0.01362	NA	0.01362	0.0006291	NA	0.001058	NA	NA	NA	NA	NA	0.004511	NA	"Bacteria>Actinobacteria"
"Coriobacteriales"	"O"	810	3	NA	1	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.01362	NA	0.01362	0.0006291	NA	0.001058	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Actinobacteria>Coriobacteriia"
"Coriobacteriaceae"	"F"	811	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Collinsella"	"G"	815	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae"
"ABY1"	"C"	25753	2	NA	1	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	0.001258	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria"
"Candidatus Falkowbacteria"	"O"	25755	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"uncultured"	"G"	25158	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexaceae"
"Pir4 lineage"	"G"	25875	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Halanaerobiaeota"	"P"	25682	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Halanaerobiia"	"C"	25683	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota"
"Halanaerobiales"	"O"	25684	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia"
"Halobacteroidaceae"	"F"	25690	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales"
"Orenia"	"G"	25698	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halobacteroidaceae"
"Turneriella"	"G"	26914	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"Platyhelminthes"	"P"	13286	3	NA	2	1	1	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02724	0.0006291	0.6289	NA	NA	NA	NA	NA	1.786	0.001128	1.648	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Cestoda"	"C"	13290	3	NA	2	1	1	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02724	0.0006291	0.6289	NA	NA	NA	NA	NA	1.786	0.001128	1.648	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Eucestoda"	"-"	13294	3	NA	2	1	NA	NA	NA	NA	NA	NA	1	1	3	1.786	NA	0.02724	0.0006291	NA	NA	NA	NA	NA	NA	1.786	0.001128	1.648	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Cyclophyllidea"	"O"	13298	2	NA	1	1	NA	NA	NA	NA	NA	NA	1	1	2	1.786	NA	0.01362	0.0006291	NA	NA	NA	NA	NA	NA	1.786	0.001128	1.099	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Bothriocephalidea"	"O"	13295	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5495	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5495	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Arthropoda"	"P"	12943	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Hexapoda"	"-"	13016	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Insecta"	"C"	13024	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda"
"Pterygota"	"-"	13028	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta"
"Neoptera"	"-"	13029	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota"
"Neuroptera"	"O"	13047	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"SAR"	"-"	8770	2	NA	2	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.02724	NA	0.02724	NA	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota"
"Alveolata"	"K"	8771	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota>SAR"
"Apicomplexa"	"P"	8772	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota>SAR>Alveolata"
"Conoidasida"	"C"	8783	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Coccidia"	"O"	8784	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eimeriorina"	"F"	8790	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Sarcocystis"	"G"	8803	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Rhizaria"	"K"	9387	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR"
"Retaria"	"P"	9540	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria"
"Foraminifera"	"C"	9562	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria"
"Globothalamea"	"O"	9563	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera"
"Rotaliida"	"F"	9564	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea"
"Cibicididae"	"-"	28804	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida"
"Cibicides"	"G"	28805	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01362	NA	0.01362	NA	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Foraminifera>Globothalamea>Rotaliida>Cibicididae"
"Geitlerinemaceae"	"F"	25312	7	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004404	NA	NA	0.004404	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Geitlerinema PCC-7105"	"G"	25313	7	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004404	NA	NA	0.004404	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Geitlerinemaceae"
"Chroococcidiopsis SAG 2023"	"G"	25281	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"Oscillatoria PCC-10802"	"G"	25416	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Oscillatoriaceae"
"Chroococcidiopsis PCC-6712"	"G"	25452	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Xenococcaceae"
"uncultured"	"F"	25461	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Synechococcales Incertae Sedis"	"F"	25523	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Synechococcales"
"Schizothrix LEGE 07164"	"G"	25524	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Synechococcales>Synechococcales&nbsp;Incertae&nbsp;Sedis"
"Calothrix KVSF5"	"G"	25467	10	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	10	NA	0.01128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.01128	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Vampirovibrionales"	"O"	1593	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Xenophilus"	"G"	26465	10	NA	NA	2	NA	10	NA	NA	NA	NA	NA	8	NA	0.009022	NA	NA	0.001258	NA	0.005289	NA	NA	NA	NA	NA	0.009022	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	11	NA	NA	2	NA	11	NA	NA	NA	NA	NA	NA	NA	0.005818	NA	NA	0.001258	NA	0.005818	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tepidicella"	"G"	26457	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002116	NA	NA	0.0006291	NA	0.002116	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rugamonas"	"G"	26450	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	0.001058	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methyloversatilis"	"G"	26569	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"oc32"	"G"	26551	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001258	NA	NA	0.001258	NA	0.0005289	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Conchiformibius"	"G"	26529	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Gallionella"	"G"	26500	14	NA	NA	2	NA	13	NA	NA	NA	NA	NA	14	NA	0.01579	NA	NA	0.001258	NA	0.006875	NA	NA	NA	NA	NA	0.01579	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"B1-7BS"	"F"	26348	6	NA	NA	2	NA	6	NA	NA	NA	NA	NA	6	NA	0.006766	NA	NA	0.001258	NA	0.003173	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Sulfuricella"	"G"	26585	5	NA	NA	1	NA	3	NA	NA	NA	NA	NA	5	NA	0.005639	NA	NA	0.0006291	NA	0.001587	NA	NA	NA	NA	NA	0.005639	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Chitinibacteraceae"	"F"	26472	21	NA	NA	2	NA	8	NA	NA	NA	NA	NA	21	NA	0.02368	NA	NA	0.001258	NA	0.004231	NA	NA	NA	NA	NA	0.02368	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Amantichitinum"	"G"	26473	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Deefgea"	"G"	26478	10	NA	NA	1	NA	5	NA	NA	NA	NA	NA	10	NA	0.01128	NA	NA	0.0006291	NA	0.002644	NA	NA	NA	NA	NA	0.01128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Aquaspirillum"	"G"	26344	9	NA	NA	1	NA	3	NA	NA	NA	NA	NA	9	NA	0.01015	NA	NA	0.0006291	NA	0.001587	NA	NA	NA	NA	NA	0.01015	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"T34"	"F"	26588	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovaceae"	"F"	26495	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovum"	"G"	26496	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Ferrovaceae"
"Raoultella"	"G"	3521	24	NA	NA	1	NA	NA	NA	NA	24	NA	NA	2	NA	0.01348	NA	NA	0.0006291	NA	NA	NA	NA	0.01348	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Lelliottia"	"G"	14638	11	NA	NA	1	NA	NA	NA	NA	11	NA	NA	NA	NA	0.00618	NA	NA	0.0006291	NA	NA	NA	NA	0.00618	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Proteus"	"G"	3518	19	NA	NA	1	NA	2	NA	NA	19	NA	NA	3	NA	0.01067	NA	NA	0.0006291	NA	0.001058	NA	NA	0.01067	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pluralibacter"	"G"	14641	9	NA	NA	1	NA	NA	NA	NA	9	NA	NA	1	NA	0.005056	NA	NA	0.0006291	NA	NA	NA	NA	0.005056	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Kluyvera"	"G"	3508	75	NA	NA	1	NA	NA	NA	NA	75	NA	NA	1	NA	0.04213	NA	NA	0.0006291	NA	NA	NA	NA	0.04213	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Edwardsiella"	"G"	3501	23	NA	NA	1	NA	1	NA	NA	23	NA	NA	4	NA	0.01292	NA	NA	0.0006291	NA	0.0005289	NA	NA	0.01292	NA	NA	0.004511	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Xanthomonas"	"G"	3822	8	NA	NA	4	NA	8	NA	NA	NA	NA	NA	3	NA	0.004231	NA	NA	0.002516	NA	0.004231	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"Rudaea"	"G"	26878	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001887	NA	NA	0.001887	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Metallibacterium"	"G"	26873	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Tahibacter"	"G"	26879	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	0.0005289	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Idiomarinaceae"	"F"	3385	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Aliidiomarina"	"G"	3386	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006291	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"Halomonas"	"G"	3616	8	NA	NA	2	NA	1	NA	NA	1	NA	NA	8	NA	0.009022	NA	NA	0.001258	NA	0.0005289	NA	NA	0.0005618	NA	NA	0.009022	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"BIyi10"	"G"	26781	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Pseudohongiellaceae"
"Nevskia"	"G"	26819	2	NA	NA	2	NA	2	NA	NA	NA	NA	NA	1	NA	0.001258	NA	NA	0.001258	NA	0.001058	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Alkanibacter"	"G"	26816	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	0.0006291	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
