	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Rickettsiella	51.0	280.0	174.0	37.0	117.0	26.0	61.0	627.0	39.0	497.0	339.0	329.0	386.0	53.0	25.0	35.0	0.0	0.0	1.0	398.0
Rikenellaceae (uncultured)	6.0	3.0	3.0	1.0	5.0	13.0	3.0	3.0	2.0	4.0	3.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	13.0	5.0	0.0	3.0	7.0	9.0	5.0	3.0	9.0	3.0	3.0	0.0	1.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0
Rivibacter	3.0	3.0	7.0	10.0	0.0	2.0	3.0	3.0	6.0	0.0	4.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Rivicola	16.0	7.0	16.0	22.0	6.0	9.0	9.0	4.0	3.0	2.0	2.0	0.0	121.0	7.0	3.0	6.0	0.0	0.0	0.0	0.0
Rivularia PCC-7116	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	10.0	19.0	27.0	13.0	109.0	10.0	10.0	76.0	7.0	64.0	51.0	35.0	4.0	76.0	54.0	63.0	0.0	0.0	0.0	378.0
Roseateles	11.0	10.0	12.0	22.0	2.0	8.0	20.0	15.0	19.0	8.0	14.0	19.0	8.0	24.0	2.0	7.0	0.0	0.0	0.0	6.0
Roseburia	12.0	0.0	7.0	17.0	0.0	16.0	3.0	2.0	7.0	4.0	2.0	0.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseiarcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibacterium	2.0	2.0	2.0	1.0	7.0	0.0	2.0	9.0	0.0	2.0	3.0	5.0	7.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
Roseicitreum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseicyclus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseiflexaceae (uncultured)	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimarinus	6.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimicrobium	1.0	0.0	0.0	6.0	0.0	5.0	3.0	9.0	4.0	14.0	12.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Roseinatronobacter	0.0	5.0	13.0	16.0	26.0	2.0	3.0	21.0	2.0	11.0	15.0	32.0	30.0	16.0	23.0	13.0	0.0	0.0	0.0	0.0
Roseitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseivivax	1.0	4.0	12.0	22.0	15.0	4.0	10.0	16.0	7.0	2.0	15.0	11.0	42.0	8.0	21.0	13.0	0.0	0.0	0.0	0.0
Rosenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	4.0	7.0	0.0
Roseobacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	4.0	7.0	9.0	13.0	51.0	1.0	8.0	43.0	1.0	19.0	13.0	14.0	16.0	6.0	29.0	26.0	0.0	0.0	0.0	10.0
Roseobacter clade Marinomonas lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade NAC11-7 lineage	5.0	9.0	12.0	12.0	27.0	2.0	12.0	37.0	4.0	14.0	27.0	23.0	41.0	15.0	32.0	50.0	0.0	0.0	0.0	0.0
Roseococcus	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	0.0	8.0	10.0	1.0	0.0	1.0	15.0	7.0	6.0	14.0	7.0	27.0	9.0	13.0	9.0	0.0	0.0	0.0	0.0
Roseovarius	11.0	18.0	37.0	42.0	84.0	8.0	30.0	66.0	7.0	33.0	44.0	54.0	112.0	39.0	76.0	73.0	0.0	0.0	0.0	14.0
Rothia	0.0	5.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Rubellimicrobium	0.0	0.0	7.0	13.0	6.0	0.0	5.0	10.0	0.0	4.0	4.0	5.0	10.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
Rubinisphaeraceae (uncultured)	0.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubribacterium	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrimonas	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubripirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritepida	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	0.0	8.0	6.0	14.0	4.0	7.0	2.0	8.0	2.0	3.0	8.0	7.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	13.0
Ruegeria	6.0	11.0	18.0	30.0	48.0	3.0	27.0	37.0	4.0	21.0	26.0	35.0	75.0	14.0	31.0	32.0	0.0	0.0	0.0	0.0
Rugamonas	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 1	0.0	2.0	0.0	0.0	10.0	0.0	2.0	5.0	0.0	6.0	5.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 5	4.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 6	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae (uncultured)	8.0	3.0	3.0	15.0	2.0	7.0	4.0	16.0	11.0	10.0	8.0	0.0	5.0	10.0	6.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae NK4A214 group	3.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-002	3.0	0.0	0.0	10.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-005	4.0	0.0	0.0	8.0	0.0	5.0	1.0	10.0	1.0	4.0	1.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	9.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus 1	5.0	1.0	0.0	6.0	0.0	2.0	7.0	5.0	2.0	3.0	5.0	0.0	5.0	9.0	1.0	5.0	0.0	0.0	0.0	0.0
Ruminococcus 2	3.0	1.0	0.0	2.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
Runella	12.0	12.0	13.0	3.0	23.0	19.0	10.0	4.0	13.0	13.0	20.0	4.0	5.0	51.0	7.0	9.0	0.0	0.0	0.0	32.0
SAR92 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGC AAA164-E04	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEEP-SRB1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	1.0	0.0	13.0	0.0	0.0	5.0	6.0	4.0	2.0	1.0	2.0	5.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
SM1A02	1.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
SUP05 cluster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SV1-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWB02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sagittula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Salinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	1.0	1.0	1.0	3.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
Salinicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirepens	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella	0.0	5.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	151.0	222.0	220.0	0.0
Sandaracinaceae (uncultured)	4.0	2.0	5.0	24.0	4.0	7.0	6.0	20.0	10.0	8.0	2.0	3.0	120.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
Sandaracinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	1.0	1.0	5.0	0.0	29.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saprospiraceae (uncultured)	23.0	10.0	11.0	20.0	9.0	17.0	30.0	30.0	60.0	31.0	35.0	28.0	16.0	507.0	24.0	13.0	0.0	0.0	0.0	21.0
Sarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Schlegelella	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Sedimentitalea	0.0	0.0	3.0	1.0	3.0	0.0	0.0	9.0	0.0	3.0	1.0	4.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Sediminibacterium	27.0	31.0	23.0	1.0	48.0	25.0	29.0	20.0	31.0	40.0	37.0	6.0	12.0	17.0	179.0	99.0	0.0	0.0	0.0	85.0
Sediminicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sediminimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Segetibacter	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seohaeicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	19.0	21.0	14.0	14.0	8.0	3.0	7.0	15.0	3.0	2.0	6.0	2.0	19.0	13.0	3.0	0.0	70.0	61.0	69.0	13.0
Sh765B-TzT-35	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimia	4.0	3.0	9.0	4.0	18.0	0.0	6.0	13.0	1.0	8.0	11.0	12.0	22.0	5.0	16.0	26.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0
Shinella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0
Sideroxydans	8.0	6.0	5.0	4.0	2.0	6.0	4.0	5.0	8.0	5.0	5.0	12.0	12.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
Silanimonas	0.0	1.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Silicimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Silvanigrella	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	3.0	2.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simonsiella	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	307.0	360.0	410.0	512.0	270.0	246.0	394.0	450.0	372.0	497.0	570.0	678.0	111.0	236.0	131.0	237.0	0.0	1.0	0.0	195.0
Singulisphaera	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Siphonobacter	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	121.0
Smithella	0.0	0.0	0.0	5.0	0.0	0.0	6.0	3.0	6.0	1.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathiellaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Solimonadaceae (uncultured)	3.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacteraceae (uncultured)	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Solitalea	1.0	16.0	0.0	2.0	21.0	7.0	0.0	4.0	3.0	6.0	6.0	0.0	0.0	0.0	12.0	9.0	0.0	0.0	0.0	7.0
Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerotilus	44.0	31.0	67.0	71.0	23.0	39.0	53.0	61.0	50.0	75.0	54.0	68.0	24.0	56.0	22.0	32.0	0.0	0.0	0.0	37.0
Sphingoaurantiacus	2.0	2.0	0.0	3.0	1.0	0.0	2.0	2.0	0.0	4.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sphingobacteriaceae (uncultured)	2.0	2.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	2.0	1.0	0.0	1.0	0.0	7.0	0.0	0.0	6.0	4.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobium	29.0	48.0	67.0	83.0	143.0	40.0	49.0	73.0	56.0	43.0	53.0	59.0	339.0	41.0	201.0	133.0	0.0	0.0	0.0	43.0
Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonadaceae (uncultured)	29.0	29.0	53.0	74.0	115.0	41.0	53.0	57.0	50.0	71.0	103.0	45.0	338.0	62.0	357.0	307.0	0.0	0.0	0.0	15.0
Sphingomonas	75.0	96.0	166.0	282.0	314.0	92.0	167.0	180.0	151.0	101.0	153.0	162.0	1146.0	145.0	477.0	333.0	0.0	1.0	3.0	262.0
Sphingopyxis	25.0	20.0	69.0	64.0	94.0	31.0	55.0	43.0	59.0	25.0	67.0	42.0	309.0	42.0	161.0	104.0	0.0	0.0	0.0	17.0
Sphingorhabdus	46.0	29.0	60.0	89.0	92.0	42.0	84.0	30.0	82.0	33.0	58.0	59.0	477.0	56.0	139.0	124.0	0.0	0.0	0.0	18.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	6.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaetaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirosoma	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirosomaceae (uncultured)	40.0	6.0	3.0	19.0	0.0	47.0	40.0	3.0	97.0	5.0	1.0	5.0	24.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0
Spongiibacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporacetigenium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporanaerobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthyaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporocytophaga	2.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporolactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Sporomusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sporosarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stakelama	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus	1.0	9.0	4.0	4.0	4.0	8.0	10.0	2.0	16.0	11.0	2.0	11.0	3.0	10.0	4.0	17.0	2816.0	2688.0	2906.0	3.0
Starkeya	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	18.0	5.0	6.0	0.0	0.0	0.0	0.0
Stenotrophobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
