	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Peptostreptococcaceae (uncultured)	0.0	1.0	2.0	3.0	8.0	0.0	0.0	3.0	0.0	1.0	9.0	1.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	35.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Peredibacter	4.0	3.0	0.0	0.0	0.0	3.0	2.0	8.0	4.0	4.0	2.0	0.0	24.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Perexilibacter	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Perlucidibaca	1.0	7.0	18.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Permianibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Persicitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Petrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	0.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaselicystis	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylobacterium	3.0	2.0	0.0	14.0	4.0	8.0	9.0	1.0	5.0	2.0	3.0	3.0	67.0	15.0	2.0	3.0	0.0	0.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidiaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium ETS-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium IAM M-71	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phreatobacter	0.0	5.0	12.0	5.0	30.0	0.0	6.0	19.0	1.0	2.0	5.0	7.0	31.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0
Phycicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Phycisphaeraceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phyllobacterium	0.0	0.0	0.0	6.0	2.0	0.0	1.0	5.0	3.0	0.0	1.0	3.0	19.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Pigmentiphaga	1.0	1.0	3.0	2.0	0.0	0.0	1.0	1.0	5.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellula	2.0	2.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	23.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellulaceae (uncultured)	0.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pisciglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Piscinibacter	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0
Planctopirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktomarina	9.0	15.0	37.0	50.0	127.0	10.0	29.0	101.0	14.0	37.0	71.0	116.0	89.0	32.0	106.0	112.0	0.0	0.0	0.0	11.0
Planktothrix NIVA-CYA 15	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plantibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plasticicumulans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Pleomorphomonadaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plesiomonas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
Pleurocapsa PCC-7319	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Plot4-2H12	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0
Polaribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polaromonas	523.0	163.0	206.0	785.0	145.0	474.0	769.0	215.0	572.0	275.0	271.0	370.0	245.0	309.0	59.0	130.0	1.0	2.0	3.0	92.0
Polyangiaceae (uncultured)	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyangium	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polymorphobacter	1.0	0.0	0.0	17.0	2.0	3.0	8.0	0.0	5.0	0.0	0.0	0.0	64.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0
Polynucleobacter	497.0	476.0	397.0	182.0	243.0	243.0	333.0	360.0	334.0	502.0	700.0	217.0	142.0	191.0	239.0	284.0	2.0	3.0	1.0	179.0
Pontibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pontibacter	1.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Ponticoccus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	6.0	1.0	2.0	8.0	0.0	0.0	0.0	0.0
Populus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	1.0	2.0	5.0	7.0	5.0	3.0	8.0	2.0	2.0	3.0	4.0	9.0	21.0	5.0	6.0	5.0	0.0	0.0	0.0	0.0
Porphyromonas	4.0	3.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0
Prevotella 7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 9	5.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	0.0	3.0	4.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Prolixibacteraceae (uncultured)	3.0	3.0	4.0	0.0	0.0	1.0	3.0	7.0	6.0	10.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Promicromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacteriaceae (uncultured)	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
Propionispira	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	3.0	0.0	3.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	13.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	2.0	5.0	0.0	4.0	8.0	11.0	7.0	0.0	0.0	0.0	0.0
Proteiniclasticum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteocatella	3.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
Proteus	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0
Providencia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	9.0	11.0	0.0
Pseudacidovorax	6.0	3.0	5.0	10.0	5.0	14.0	13.0	7.0	6.0	11.0	9.0	10.0	9.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudactinotalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Pseudahrensia	0.0	0.0	0.0	3.0	0.0	0.0	1.0	5.0	0.0	1.0	2.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudaminobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	7962.0	13733.0	7767.0	1334.0	11338.0	9891.0	5375.0	4450.0	4758.0	5581.0	4535.0	834.0	1816.0	2181.0	9703.0	7205.0	14.0	11.0	13.0	11947.0
Pseudarthrobacter	3.0	1.0	5.0	4.0	11.0	2.0	1.0	3.0	0.0	6.0	4.0	0.0	1.0	4.0	16.0	28.0	0.0	0.0	0.0	0.0
Pseudoalteromonas	0.0	1.0	3.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoclavibacter	0.0	3.0	6.0	0.0	14.0	3.0	1.0	6.0	0.0	2.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0
Pseudoduganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvibacter	2.0	0.0	0.0	0.0	3.0	5.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Pseudohoeflea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	2.0	4.0	4.0	1.0	0.0	1.0	2.0	7.0	0.0	1.0	4.0	0.0	113.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Pseudolabrys	1.0	3.0	0.0	11.0	5.0	1.0	4.0	6.0	5.0	1.0	2.0	1.0	20.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0
Pseudomonas	180.0	58.0	101.0	179.0	13.0	48.0	123.0	65.0	83.0	42.0	25.0	17.0	2074.0	212.0	36.0	37.0	212.0	199.0	215.0	106.0
Pseudooceanicola	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudophaeobacter	0.0	1.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0
Pseudorhodobacter	30.0	63.0	115.0	134.0	322.0	27.0	89.0	273.0	34.0	115.0	213.0	261.0	299.0	89.0	272.0	217.0	0.0	0.0	1.0	19.0
Pseudorhodoferax	59.0	28.0	48.0	64.0	25.0	28.0	53.0	54.0	36.0	45.0	58.0	82.0	10.0	28.0	22.0	36.0	0.0	0.0	0.0	19.0
Pseudorhodoplanes	0.0	1.0	0.0	2.0	4.0	0.0	1.0	7.0	0.0	2.0	4.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Pseudoruegeria	4.0	2.0	10.0	10.0	22.0	5.0	5.0	18.0	0.0	5.0	18.0	17.0	19.0	19.0	15.0	16.0	0.0	0.0	0.0	0.0
Pseudovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	1.0	7.0	4.0	34.0	2.0	3.0	4.0	12.0	13.0	2.0	5.0	4.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroflexus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccaceae (uncultured)	4.0	2.0	0.0	10.0	0.0	10.0	7.0	13.0	10.0	28.0	16.0	0.0	11.0	3.0	7.0	5.0	0.0	0.0	0.0	0.0
Puniceicoccus	2.0	0.0	0.0	31.0	0.0	15.0	23.0	30.0	23.0	47.0	32.0	5.0	35.0	6.0	13.0	12.0	0.0	0.0	0.0	0.0
Pusillimonas	6.0	0.0	0.0	12.0	2.0	5.0	7.0	2.0	12.0	3.0	1.0	1.0	3.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
Qipengyuania	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	3.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
RB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	5.0	3.0	2.0	7.0	1.0	6.0	7.0	7.0	7.0	7.0	6.0	4.0	5.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0
Rahnella	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Ralstonia	101.0	39.0	44.0	71.0	29.0	45.0	71.0	58.0	80.0	73.0	75.0	44.0	58.0	91.0	30.0	41.0	0.0	0.0	0.0	50.0
Ramlibacter	97.0	77.0	111.0	130.0	66.0	74.0	99.0	94.0	119.0	157.0	122.0	147.0	45.0	71.0	45.0	67.0	0.0	0.0	0.0	33.0
Raoultella	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	4.0	1.0	0.0
Rathayibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Reyranella	2.0	6.0	3.0	10.0	20.0	0.0	2.0	22.0	9.0	5.0	7.0	1.0	23.0	52.0	15.0	11.0	0.0	0.0	0.0	6.0
Reyranellaceae (uncultured)	0.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Rheinheimera	17.0	17.0	34.0	7.0	7.0	7.0	10.0	42.0	4.0	6.0	0.0	29.0	24.0	14.0	7.0	13.0	0.0	0.0	0.0	6.0
Rhizobacter	117.0	62.0	84.0	174.0	37.0	79.0	111.0	110.0	123.0	102.0	87.0	99.0	64.0	147.0	18.0	36.0	0.0	0.0	0.0	79.0
Rhizobiaceae (uncultured)	4.0	4.0	7.0	20.0	7.0	3.0	9.0	3.0	10.0	0.0	1.0	12.0	37.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhizobiales&nbsp;Incertae&nbsp;Sedis (uncultured)	5.0	29.0	41.0	56.0	131.0	5.0	25.0	189.0	20.0	87.0	112.0	96.0	172.0	63.0	243.0	258.0	0.0	0.0	0.0	107.0
Rhizomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	0.0	1.0	1.0	7.0	1.0	3.0	6.0	0.0	4.0	4.0	1.0	13.0	33.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacter	2.0	2.0	0.0	7.0	0.0	2.0	2.0	1.0	2.0	0.0	0.0	0.0	2.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacteraceae (uncultured)	6.0	11.0	11.0	45.0	4.0	6.0	19.0	26.0	17.0	8.0	13.0	24.0	21.0	147.0	14.0	17.0	0.0	0.0	0.0	0.0
Rhodobaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodobacter	131.0	128.0	391.0	521.0	582.0	112.0	290.0	514.0	118.0	225.0	390.0	616.0	1202.0	453.0	692.0	619.0	0.0	0.0	3.0	60.0
Rhodobacteraceae (uncultured)	67.0	97.0	211.0	270.0	432.0	51.0	188.0	405.0	72.0	162.0	282.0	396.0	640.0	213.0	461.0	454.0	0.0	1.0	0.0	39.0
Rhodobaculum	0.0	2.0	0.0	2.0	3.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Rhodoblastus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocyclaceae (uncultured)	13.0	20.0	16.0	44.0	9.0	10.0	38.0	28.0	42.0	24.0	31.0	15.0	101.0	215.0	6.0	4.0	0.0	0.0	0.0	0.0
Rhodocyclus	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocytophaga	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoferax	1927.0	1413.0	2037.0	2876.0	1230.0	1543.0	2705.0	1796.0	2082.0	2146.0	2115.0	3802.0	665.0	1224.0	551.0	855.0	3.0	4.0	4.0	787.0
Rhodoglobus	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	12.0	244.0	432.0	35.0	408.0	33.0	32.0	238.0	26.0	185.0	191.0	50.0	8.0	14.0	203.0	148.0	0.0	0.0	0.0	277.0
Rhodomicrobium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodopirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodoplanes	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	8.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	23.0
Rhodospirillaceae (uncultured)	1.0	0.0	1.0	3.0	1.0	0.0	1.0	6.0	3.0	4.0	5.0	2.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodothermaceae (uncultured)	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodovastum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodovulum	1.0	3.0	21.0	17.0	20.0	2.0	12.0	35.0	4.0	14.0	18.0	21.0	34.0	19.0	27.0	27.0	0.0	0.0	0.0	0.0
Rickettsia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	0.0	11.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
Rickettsiaceae (uncultured)	2.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	9.0	3.0	4.0	8.0	23.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
