	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Peptostreptococcaceae (uncultured)	0.0	3.0	3.0	0.0	11.0	0.0	0.0	9.0	0.0	2.0	7.0	2.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	22.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peredibacter	2.0	4.0	0.0	0.0	0.0	2.0	6.0	2.0	9.0	7.0	4.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Perexilibacter	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Perlucidibaca	1.0	9.0	22.0	2.0	9.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Permianibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Persicitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Petrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	1.0	0.0	0.0	1.0	0.0	3.0	3.0	2.0	4.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaselicystis	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylobacterium	2.0	0.0	0.0	17.0	3.0	2.0	11.0	5.0	5.0	3.0	0.0	1.0	51.0	10.0	7.0	4.0	0.0	0.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidiaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium ETS-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phormidium IAM M-71	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phreatobacter	0.0	3.0	12.0	16.0	35.0	0.0	4.0	13.0	3.0	4.0	6.0	11.0	29.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0
Phycicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Phycisphaeraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phyllobacterium	0.0	2.0	0.0	3.0	2.0	0.0	2.0	4.0	3.0	1.0	1.0	4.0	16.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
Pigmentiphaga	2.0	1.0	1.0	4.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellula	0.0	1.0	0.0	10.0	1.0	0.0	4.0	7.0	0.0	3.0	2.0	0.0	24.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Pirellulaceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pisciglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Piscinibacter	0.0	1.0	0.0	3.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	2.0	13.0	1.0	0.0	0.0	0.0	0.0	7.0
Planctopirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktomarina	13.0	18.0	47.0	48.0	123.0	21.0	26.0	92.0	11.0	40.0	52.0	90.0	134.0	40.0	99.0	107.0	0.0	0.0	0.0	9.0
Planktothrix NIVA-CYA 15	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plantibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plasticicumulans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0
Pleomorphomonadaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plesiomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Pleurocapsa PCC-7319	0.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Plot4-2H12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Polaribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polaromonas	507.0	145.0	200.0	819.0	159.0	468.0	727.0	220.0	489.0	291.0	234.0	373.0	278.0	323.0	54.0	127.0	2.0	0.0	1.0	90.0
Polyangiaceae (uncultured)	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyangium	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polymorphobacter	3.0	0.0	0.0	20.0	1.0	5.0	10.0	0.0	8.0	1.0	0.0	0.0	59.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
Polynucleobacter	531.0	471.0	390.0	223.0	201.0	232.0	327.0	363.0	305.0	561.0	727.0	220.0	157.0	162.0	258.0	298.0	1.0	1.0	0.0	139.0
Pontibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pontibacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Ponticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	3.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0
Populus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	4.0	1.0	2.0	3.0	12.0	1.0	3.0	2.0	0.0	2.0	2.0	11.0	25.0	1.0	3.0	7.0	0.0	0.0	0.0	0.0
Porphyromonas	1.0	2.0	0.0	0.0	3.0	2.0	3.0	0.0	2.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Porticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
Prevotella 7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Prevotella 9	8.0	2.0	0.0	1.0	0.0	6.0	5.0	0.0	2.0	3.0	4.0	0.0	1.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prolixibacteraceae (uncultured)	1.0	1.0	2.0	0.0	0.0	1.0	1.0	8.0	7.0	4.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Promicromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacteriaceae (uncultured)	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0
Propionispira	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	4.0	2.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	20.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	5.0	2.0	0.0	5.0	6.0	7.0	2.0	0.0	0.0	0.0	0.0
Proteiniclasticum	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteocatella	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Proteus	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	3.0	3.0	0.0
Providencia	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	8.0	6.0	0.0
Pseudacidovorax	8.0	5.0	1.0	16.0	7.0	14.0	14.0	5.0	7.0	8.0	7.0	8.0	1.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0
Pseudactinotalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudahrensia	0.0	1.0	0.0	4.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0
Pseudaminobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	7793.0	13589.0	7889.0	1292.0	11171.0	9621.0	5472.0	4476.0	4774.0	5586.0	4537.0	810.0	1750.0	2214.0	9806.0	7379.0	9.0	14.0	14.0	12115.0
Pseudarthrobacter	0.0	1.0	2.0	2.0	12.0	0.0	1.0	7.0	0.0	2.0	6.0	0.0	1.0	7.0	21.0	23.0	0.0	0.0	0.0	0.0
Pseudoalteromonas	0.0	1.0	1.0	3.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoclavibacter	0.0	7.0	13.0	3.0	11.0	2.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0
Pseudoduganella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvibacter	0.0	1.0	0.0	0.0	0.0	6.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudofulvimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
Pseudohoeflea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	5.0	2.0	4.0	1.0	0.0	2.0	3.0	1.0	0.0	4.0	1.0	0.0	111.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Pseudolabrys	1.0	3.0	0.0	6.0	9.0	1.0	5.0	4.0	7.0	2.0	2.0	4.0	20.0	2.0	6.0	3.0	0.0	0.0	0.0	0.0
Pseudomonas	170.0	58.0	118.0	173.0	25.0	65.0	130.0	79.0	98.0	42.0	47.0	27.0	2122.0	198.0	48.0	49.0	202.0	185.0	254.0	89.0
Pseudooceanicola	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudophaeobacter	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0
Pseudorhodobacter	27.0	70.0	105.0	129.0	289.0	29.0	86.0	271.0	24.0	119.0	172.0	265.0	296.0	87.0	291.0	249.0	0.0	0.0	0.0	19.0
Pseudorhodoferax	55.0	45.0	49.0	69.0	38.0	31.0	57.0	42.0	42.0	72.0	62.0	95.0	15.0	30.0	21.0	42.0	0.0	0.0	0.0	9.0
Pseudorhodoplanes	0.0	0.0	0.0	5.0	3.0	0.0	0.0	7.0	0.0	2.0	5.0	0.0	13.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0
Pseudoruegeria	0.0	1.0	10.0	10.0	18.0	2.0	7.0	20.0	2.0	9.0	23.0	22.0	28.0	12.0	26.0	26.0	0.0	0.0	0.0	0.0
Pseudovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	7.0	5.0	3.0	35.0	6.0	3.0	4.0	15.0	9.0	1.0	0.0	7.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroflexus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccaceae (uncultured)	3.0	0.0	0.0	19.0	0.0	9.0	3.0	12.0	8.0	21.0	12.0	0.0	10.0	1.0	6.0	5.0	0.0	0.0	0.0	0.0
Puniceicoccus	10.0	0.0	0.0	21.0	0.0	18.0	17.0	30.0	31.0	53.0	25.0	4.0	38.0	4.0	16.0	7.0	0.0	0.0	0.0	0.0
Pusillimonas	13.0	1.0	0.0	12.0	4.0	6.0	17.0	2.0	7.0	1.0	3.0	2.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Qipengyuania	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
RB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	8.0	4.0	1.0	7.0	1.0	10.0	9.0	3.0	5.0	7.0	7.0	3.0	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
Rahnella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	2.0	1.0	0.0
Ralstonia	95.0	50.0	53.0	69.0	19.0	45.0	55.0	46.0	72.0	59.0	73.0	28.0	60.0	100.0	21.0	27.0	0.0	0.0	0.0	56.0
Ramlibacter	92.0	73.0	83.0	151.0	58.0	81.0	103.0	96.0	115.0	129.0	142.0	162.0	41.0	68.0	43.0	71.0	0.0	0.0	0.0	41.0
Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	7.0	9.0	0.0
Rathayibacter	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Reyranella	2.0	6.0	6.0	15.0	20.0	4.0	3.0	23.0	8.0	9.0	6.0	2.0	45.0	56.0	14.0	18.0	0.0	0.0	0.0	8.0
Reyranellaceae (uncultured)	0.0	0.0	0.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rheinheimera	19.0	24.0	37.0	8.0	9.0	7.0	22.0	60.0	2.0	5.0	4.0	22.0	22.0	7.0	4.0	10.0	0.0	0.0	0.0	15.0
Rhizobacter	107.0	72.0	112.0	179.0	46.0	69.0	133.0	94.0	131.0	100.0	73.0	103.0	44.0	142.0	13.0	35.0	0.0	0.0	0.0	73.0
Rhizobiaceae (uncultured)	1.0	4.0	5.0	19.0	6.0	0.0	8.0	9.0	11.0	3.0	1.0	11.0	39.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0
Rhizobiales&nbsp;Incertae&nbsp;Sedis (uncultured)	2.0	19.0	36.0	66.0	127.0	5.0	43.0	195.0	14.0	87.0	113.0	83.0	183.0	46.0	241.0	214.0	0.0	1.0	0.0	110.0
Rhizomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	0.0	1.0	2.0	6.0	4.0	2.0	2.0	2.0	1.0	2.0	2.0	13.0	30.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacter	1.0	0.0	0.0	6.0	0.0	1.0	3.0	1.0	7.0	2.0	0.0	0.0	2.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacteraceae (uncultured)	6.0	12.0	16.0	72.0	5.0	5.0	21.0	30.0	36.0	14.0	19.0	10.0	13.0	108.0	7.0	16.0	0.0	0.0	0.0	0.0
Rhodobaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodobacter	155.0	109.0	393.0	484.0	575.0	116.0	336.0	511.0	111.0	228.0	415.0	603.0	1180.0	438.0	725.0	688.0	0.0	1.0	0.0	78.0
Rhodobacteraceae (uncultured)	68.0	79.0	213.0	267.0	517.0	51.0	174.0	459.0	71.0	166.0	284.0	364.0	628.0	249.0	459.0	450.0	0.0	1.0	0.0	39.0
Rhodobaculum	0.0	1.0	0.0	3.0	3.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Rhodoblastus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocyclaceae (uncultured)	21.0	24.0	16.0	44.0	9.0	11.0	32.0	31.0	45.0	23.0	33.0	12.0	123.0	243.0	4.0	6.0	0.0	0.0	0.0	0.0
Rhodocyclus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoferax	1835.0	1409.0	2036.0	2741.0	1213.0	1588.0	2595.0	1804.0	2128.0	2238.0	2173.0	3915.0	685.0	1241.0	478.0	862.0	4.0	4.0	3.0	786.0
Rhodoglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	21.0	262.0	412.0	29.0	451.0	30.0	34.0	235.0	21.0	170.0	213.0	51.0	10.0	12.0	165.0	145.0	0.0	0.0	0.0	333.0
Rhodomicrobium	0.0	2.0	0.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodopirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoplanes	0.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	21.0
Rhodospirillaceae (uncultured)	2.0	1.0	3.0	1.0	2.0	0.0	7.0	15.0	3.0	4.0	6.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodothermaceae (uncultured)	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Rhodovastum	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodovulum	0.0	3.0	16.0	15.0	16.0	9.0	7.0	23.0	3.0	11.0	16.0	19.0	41.0	22.0	28.0	33.0	0.0	0.0	0.0	0.0
Rickettsia	0.0	1.0	0.0	0.0	0.0	2.0	1.0	4.0	3.0	1.0	1.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Rickettsiaceae (uncultured)	1.0	1.0	0.0	0.0	2.0	1.0	7.0	3.0	8.0	4.0	8.0	4.0	16.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
