"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Actinomyces"	"G"	1654	25	25	6	NA	NA	13	19	20	NA	NA	5	17	NA	0.0135	0.008248	0.0135	NA	NA	0.001507	0.002192	0.002783	NA	NA	0.00382	0.002004	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Actinomyces sp. 2129"	"S"	2321394	8	8	NA	NA	NA	5	4	6	NA	NA	NA	3	NA	0.002639	0.002639	NA	NA	NA	0.0005797	0.0004614	0.000835	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Actinomyces oris"	"S"	544580	7	7	1	NA	NA	2	4	3	NA	NA	1	2	NA	0.002309	0.002309	0.00225	NA	NA	0.0002319	0.0004614	0.0004175	NA	NA	0.000764	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Actinomyces gaoshouyii"	"S"	1960083	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Actinomyces sp. Z16"	"S"	2079536	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0003299	0.0003299	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Arcanobacterium"	"G"	28263	23	23	4	NA	NA	18	11	12	NA	NA	6	8	NA	0.009001	0.007588	0.009001	NA	NA	0.002087	0.001269	0.00167	NA	NA	0.004584	0.0009428	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Arcanobacterium haemolyticum"	"S"	28264	21	21	4	NA	NA	11	5	8	NA	NA	4	6	NA	0.009001	0.006928	0.009001	NA	NA	0.001275	0.0005767	0.001113	NA	NA	0.003056	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Arcanobacterium"
"Arcanobacterium haemolyticum DSM 20595"	"-"	644284	21	21	4	NA	NA	11	5	8	NA	NA	4	6	NA	0.009001	0.006928	0.009001	NA	NA	0.001275	0.0005767	0.001113	NA	NA	0.003056	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Arcanobacterium>Arcanobacterium&nbsp;haemolyticum"
"Arcanobacterium phocae"	"S"	131112	7	2	NA	NA	NA	7	6	4	NA	NA	2	2	NA	0.001528	0.0006598	NA	NA	NA	0.0008116	0.0006921	0.0005567	NA	NA	0.001528	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Arcanobacterium"
"Trueperella"	"G"	1069494	14	14	NA	NA	NA	7	3	9	NA	NA	5	12	NA	0.004619	0.004619	NA	NA	NA	0.0008116	0.000346	0.001253	NA	NA	0.00382	0.001414	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Trueperella pyogenes"	"S"	1661	14	14	NA	NA	NA	7	3	9	NA	NA	5	12	NA	0.004619	0.004619	NA	NA	NA	0.0008116	0.000346	0.001253	NA	NA	0.00382	0.001414	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Trueperella"
"Frankiales"	"O"	85013	83	82	8	NA	NA	36	45	83	3	NA	16	37	NA	0.02705	0.02705	0.018	NA	NA	0.004174	0.005191	0.01155	0.0001794	NA	0.01222	0.004361	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Frankiaceae"	"F"	74712	66	24	2	NA	NA	20	22	66	2	NA	8	24	NA	0.009185	0.007918	0.0045	NA	NA	0.002319	0.002538	0.009185	0.0001196	NA	0.006112	0.002828	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Frankiales"
"Frankia"	"G"	1854	66	24	2	NA	NA	20	22	66	2	NA	8	24	NA	0.009185	0.007918	0.0045	NA	NA	0.002319	0.002538	0.009185	0.0001196	NA	0.006112	0.002828	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Frankiales>Frankiaceae"
"Frankia symbiont of Datisca glomerata"	"S"	656024	10	10	2	NA	NA	2	4	6	NA	NA	1	3	NA	0.0045	0.003299	0.0045	NA	NA	0.0002319	0.0004614	0.000835	NA	NA	0.000764	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Frankiales>Frankiaceae>Frankia"
"Frankia casuarinae"	"S"	106370	8	8	NA	NA	NA	4	2	5	NA	NA	1	2	NA	0.002639	0.002639	NA	NA	NA	0.0004637	0.0002307	0.0006958	NA	NA	0.000764	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Frankiales>Frankiaceae>Frankia"
"Pseudonocardiales"	"O"	85010	64	64	9	NA	NA	31	26	48	1	NA	21	30	NA	0.02111	0.02111	0.02025	NA	NA	0.003594	0.002999	0.00668	5.981e-05	NA	0.01604	0.003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Pseudonocardiaceae"	"F"	2070	64	64	9	NA	NA	31	26	48	1	NA	21	30	NA	0.02111	0.02111	0.02025	NA	NA	0.003594	0.002999	0.00668	5.981e-05	NA	0.01604	0.003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales"
"Actinosynnema"	"G"	40566	50	50	7	NA	NA	18	20	25	1	NA	12	23	NA	0.0165	0.0165	0.01575	NA	NA	0.002087	0.002307	0.003479	5.981e-05	NA	0.009168	0.002711	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinosynnema pretiosum"	"S"	42197	50	50	7	NA	NA	17	20	25	NA	NA	12	23	NA	0.0165	0.0165	0.01575	NA	NA	0.001971	0.002307	0.003479	NA	NA	0.009168	0.002711	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinosynnema"
"Actinoalloteichus"	"G"	65496	3	3	NA	NA	NA	3	NA	NA	NA	NA	1	NA	NA	0.0009897	0.0009897	NA	NA	NA	0.0003478	NA	NA	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinoalloteichus sp. AHMU CJ021"	"S"	2072503	2	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0006598	0.0006598	NA	NA	NA	0.0002319	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Pseudonocardia"	"G"	1847	4	2	1	NA	NA	1	1	4	NA	NA	NA	3	NA	0.00225	0.0006598	0.00225	NA	NA	0.0001159	0.0001153	0.0005567	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Pseudonocardia sp. AL041005-10"	"S"	445576	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Pseudonocardia sp. EC080619-01"	"S"	1096856	3	1	1	NA	NA	1	1	3	NA	NA	NA	2	NA	0.00225	0.0003299	0.00225	NA	NA	0.0001159	0.0001153	0.0004175	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Amycolatopsis"	"G"	1813	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Saccharomonospora"	"G"	1851	7	1	NA	NA	NA	1	NA	2	NA	NA	7	NA	NA	0.005348	0.0003299	NA	NA	NA	0.0001159	NA	0.0002783	NA	NA	0.005348	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Saccharomonospora viridis"	"S"	1852	7	1	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	0.005348	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	0.005348	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Saccharomonospora"
"Saccharomonospora viridis DSM 43017"	"-"	471857	7	1	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	0.005348	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	0.005348	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Saccharomonospora>Saccharomonospora&nbsp;viridis"
"Kibdelosporangium"	"G"	2029	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kibdelosporangium phytohabitans"	"S"	860235	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Kibdelosporangium"
"Kutzneria"	"G"	43356	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kutzneria albida"	"S"	43357	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Kutzneria"
"Kutzneria albida DSM 43870"	"-"	1449976	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Kutzneria>Kutzneria&nbsp;albida"
"Prauserella"	"G"	142577	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Prauserella marina"	"S"	530584	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Prauserella"
"Alloactinosynnema"	"G"	674734	1	1	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Alloactinosynnema sp. L-07"	"S"	1653480	1	1	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Alloactinosynnema"
"Micromonosporales"	"O"	85008	53	41	5	NA	NA	32	51	53	NA	NA	11	27	1	0.01353	0.01353	0.01125	NA	NA	0.00371	0.005883	0.007376	NA	NA	0.008404	0.003182	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Micromonosporaceae"	"F"	28056	53	41	5	NA	NA	32	51	53	NA	NA	11	27	1	0.01353	0.01353	0.01125	NA	NA	0.00371	0.005883	0.007376	NA	NA	0.008404	0.003182	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales"
"Salinispora"	"G"	168694	16	16	2	NA	NA	3	2	6	NA	NA	3	7	NA	0.005279	0.005279	0.0045	NA	NA	0.0003478	0.0002307	0.000835	NA	NA	0.002292	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Salinispora arenicola"	"S"	168697	6	6	1	NA	NA	1	1	2	NA	NA	1	NA	NA	0.00225	0.001979	0.00225	NA	NA	0.0001159	0.0001153	0.0002783	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Salinispora"
"Salinispora arenicola CNS-205"	"-"	391037	6	6	1	NA	NA	1	1	2	NA	NA	1	NA	NA	0.00225	0.001979	0.00225	NA	NA	0.0001159	0.0001153	0.0002783	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Salinispora>Salinispora&nbsp;arenicola"
"Actinoplanes"	"G"	1865	14	10	3	NA	NA	7	11	14	NA	NA	1	10	NA	0.006751	0.003299	0.006751	NA	NA	0.0008116	0.001269	0.001948	NA	NA	0.000764	0.001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Actinoplanes missouriensis"	"S"	1866	4	4	NA	NA	NA	1	1	NA	NA	NA	NA	3	NA	0.00132	0.00132	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Actinoplanes missouriensis 431"	"-"	512565	4	4	NA	NA	NA	1	1	NA	NA	NA	NA	3	NA	0.00132	0.00132	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes>Actinoplanes&nbsp;missouriensis"
"Actinoplanes sp. SE50"	"S"	2033844	3	3	1	NA	NA	2	3	2	NA	NA	NA	NA	NA	0.00225	0.0009897	0.00225	NA	NA	0.0002319	0.000346	0.0002783	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Actinoplanes sp. N902-109"	"S"	649831	2	2	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.00225	0.0006598	0.00225	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Actinoplanes derwentensis"	"S"	113562	8	1	NA	NA	NA	3	6	8	NA	NA	1	5	NA	0.001113	0.0003299	NA	NA	NA	0.0003478	0.0006921	0.001113	NA	NA	0.000764	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Verrucosispora"	"G"	84593	25	9	NA	NA	NA	13	25	13	NA	NA	1	1	1	0.002969	0.002969	NA	NA	NA	0.001507	0.002884	0.001809	NA	NA	0.000764	0.0001179	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Verrucosispora maris"	"S"	1003110	25	9	NA	NA	NA	13	25	13	NA	NA	1	1	1	0.002969	0.002969	NA	NA	NA	0.001507	0.002884	0.001809	NA	NA	0.000764	0.0001179	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Verrucosispora"
"Verrucosispora maris AB-18-032"	"-"	263358	25	9	NA	NA	NA	13	25	13	NA	NA	1	1	1	0.002969	0.002969	NA	NA	NA	0.001507	0.002884	0.001809	NA	NA	0.000764	0.0001179	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Verrucosispora>Verrucosispora&nbsp;maris"
"Micromonospora"	"G"	1873	12	2	NA	NA	NA	3	3	12	NA	NA	5	5	NA	0.00382	0.0006598	NA	NA	NA	0.0003478	0.000346	0.00167	NA	NA	0.00382	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Micromonospora coriariae"	"S"	285665	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Micromonospora"
"Plantactinospora"	"G"	673534	8	2	NA	NA	NA	6	8	6	NA	NA	NA	1	NA	0.0009228	0.0006598	NA	NA	NA	0.0006956	0.0009228	0.000835	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Plantactinospora sp. KBS50"	"S"	2024580	8	2	NA	NA	NA	6	8	6	NA	NA	NA	1	NA	0.0009228	0.0006598	NA	NA	NA	0.0006956	0.0009228	0.000835	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Plantactinospora"
"unclassified Actinobacteria (class)"	"-"	52018	136	33	6	NA	NA	26	46	136	NA	NA	22	30	NA	0.01893	0.01089	0.0135	NA	NA	0.003014	0.005306	0.01893	NA	NA	0.01681	0.003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"unclassified Actinobacteria (class) (miscellaneous)"	"-"	78537	136	33	6	NA	NA	26	46	136	NA	NA	22	30	NA	0.01893	0.01089	0.0135	NA	NA	0.003014	0.005306	0.01893	NA	NA	0.01681	0.003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>unclassified&nbsp;Actinobacteria&nbsp;(class)"
"Actinobacteria bacterium IMCC26256"	"S"	1650658	136	33	6	NA	NA	26	46	136	NA	NA	22	30	NA	0.01893	0.01089	0.0135	NA	NA	0.003014	0.005306	0.01893	NA	NA	0.01681	0.003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>unclassified&nbsp;Actinobacteria&nbsp;(class)>unclassified&nbsp;Actinobacteria&nbsp;(class)&nbsp;(miscellaneous)"
"Glycomycetales"	"O"	85014	18	18	6	NA	NA	9	11	9	NA	NA	6	6	NA	0.0135	0.005938	0.0135	NA	NA	0.001043	0.001269	0.001253	NA	NA	0.004584	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Glycomycetaceae"	"F"	85034	18	18	6	NA	NA	9	11	9	NA	NA	6	6	NA	0.0135	0.005938	0.0135	NA	NA	0.001043	0.001269	0.001253	NA	NA	0.004584	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Glycomycetales"
"Stackebrandtia"	"G"	283810	18	18	6	NA	NA	9	11	9	NA	NA	6	6	NA	0.0135	0.005938	0.0135	NA	NA	0.001043	0.001269	0.001253	NA	NA	0.004584	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Glycomycetales>Glycomycetaceae"
"Stackebrandtia nassauensis"	"S"	283811	18	18	6	NA	NA	9	11	9	NA	NA	6	6	NA	0.0135	0.005938	0.0135	NA	NA	0.001043	0.001269	0.001253	NA	NA	0.004584	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Glycomycetales>Glycomycetaceae>Stackebrandtia"
"Stackebrandtia nassauensis DSM 44728"	"-"	446470	18	18	6	NA	NA	9	11	9	NA	NA	6	6	NA	0.0135	0.005938	0.0135	NA	NA	0.001043	0.001269	0.001253	NA	NA	0.004584	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Glycomycetales>Glycomycetaceae>Stackebrandtia>Stackebrandtia&nbsp;nassauensis"
"Actinobacteria incertae sedis"	"-"	1643818	21	16	3	NA	NA	8	12	21	1	NA	6	12	1	0.006751	0.005279	0.006751	NA	NA	0.0009275	0.001384	0.002923	5.981e-05	NA	0.004584	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Thermobispora"	"G"	147067	21	16	3	NA	NA	8	12	21	1	NA	6	12	1	0.006751	0.005279	0.006751	NA	NA	0.0009275	0.001384	0.002923	5.981e-05	NA	0.004584	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinobacteria&nbsp;incertae&nbsp;sedis"
"Thermobispora bispora"	"S"	2006	21	16	3	NA	NA	8	12	21	1	NA	6	12	1	0.006751	0.005279	0.006751	NA	NA	0.0009275	0.001384	0.002923	5.981e-05	NA	0.004584	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinobacteria&nbsp;incertae&nbsp;sedis>Thermobispora"
"Thermobispora bispora DSM 43833"	"-"	469371	21	16	3	NA	NA	8	12	21	1	NA	6	12	1	0.006751	0.005279	0.006751	NA	NA	0.0009275	0.001384	0.002923	5.981e-05	NA	0.004584	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinobacteria&nbsp;incertae&nbsp;sedis>Thermobispora>Thermobispora&nbsp;bispora"
"Geodermatophilales"	"O"	1643682	14	8	3	1	NA	4	4	9	1	NA	3	14	NA	0.4695	0.002639	0.006751	0.4695	NA	0.0004637	0.0004614	0.001253	5.981e-05	NA	0.002292	0.00165	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Geodermatophilaceae"	"F"	85030	14	8	3	1	NA	4	4	9	1	NA	3	14	NA	0.4695	0.002639	0.006751	0.4695	NA	0.0004637	0.0004614	0.001253	5.981e-05	NA	0.002292	0.00165	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales"
"Geodermatophilus"	"G"	1860	10	6	NA	NA	NA	NA	3	6	NA	NA	2	10	NA	0.001979	0.001979	NA	NA	NA	NA	0.000346	0.000835	NA	NA	0.001528	0.001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales>Geodermatophilaceae"
"Geodermatophilus obscurus"	"S"	1861	10	6	NA	NA	NA	NA	3	6	NA	NA	2	10	NA	0.001979	0.001979	NA	NA	NA	NA	0.000346	0.000835	NA	NA	0.001528	0.001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales>Geodermatophilaceae>Geodermatophilus"
