"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Clostridium estertheticum"	"S"	238834	73	5	5	NA	NA	38	59	73	4	NA	27	25	NA	0.02063	0.00165	0.01125	NA	NA	0.004406	0.006805	0.01016	0.0002392	NA	0.02063	0.002946	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium estertheticum subsp. estertheticum"	"-"	1552	73	5	5	NA	NA	38	59	73	4	NA	27	25	NA	0.02063	0.00165	0.01125	NA	NA	0.004406	0.006805	0.01016	0.0002392	NA	0.02063	0.002946	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;estertheticum"
"Clostridium bornimense"	"S"	1216932	21	4	NA	NA	NA	12	5	21	1	NA	5	3	3	0.006864	0.00132	NA	NA	NA	0.001391	0.0005767	0.002923	5.981e-05	NA	0.00382	0.0003536	0.006864	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium pasteurianum"	"S"	1501	30	3	NA	NA	1	21	12	30	9	NA	10	16	NA	0.3096	0.0009897	NA	NA	0.3096	0.002435	0.001384	0.004175	0.0005383	NA	0.00764	0.001886	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium pasteurianum BC1"	"-"	86416	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;pasteurianum"
"Clostridium argentinense"	"S"	29341	36	3	2	NA	NA	17	24	36	4	NA	3	7	NA	0.00501	0.0009897	0.0045	NA	NA	0.001971	0.002768	0.00501	0.0002392	NA	0.002292	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharoperbutylacetonicum"	"S"	36745	98	3	1	NA	NA	55	36	98	NA	NA	9	15	NA	0.01364	0.0009897	0.00225	NA	NA	0.006377	0.004152	0.01364	NA	NA	0.006876	0.001768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharoperbutylacetonicum N1-4"	"-"	1335640	8	1	NA	NA	NA	8	4	7	NA	NA	NA	2	NA	0.0009742	0.0003299	NA	NA	NA	0.0009275	0.0004614	0.0009742	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;saccharoperbutylacetonicum"
"Clostridium saccharoperbutylacetonicum N1-4(HMT)"	"-"	931276	8	1	NA	NA	NA	8	4	7	NA	NA	NA	2	NA	0.0009742	0.0003299	NA	NA	NA	0.0009275	0.0004614	0.0009742	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;saccharoperbutylacetonicum>Clostridium&nbsp;saccharoperbutylacetonicum&nbsp;N1&#x2011;4"
"Clostridium acetobutylicum"	"S"	1488	20	2	NA	NA	NA	15	20	8	NA	NA	1	8	1	0.002307	0.0006598	NA	NA	NA	0.001739	0.002307	0.001113	NA	NA	0.000764	0.0009428	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium aceticum"	"S"	84022	13	2	1	NA	NA	7	13	13	NA	NA	4	6	NA	0.003056	0.0006598	0.00225	NA	NA	0.0008116	0.0015	0.001809	NA	NA	0.003056	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium saccharobutylicum"	"S"	169679	37	2	2	NA	NA	29	24	37	1	NA	6	7	NA	0.005149	0.0006598	0.0045	NA	NA	0.003362	0.002768	0.005149	5.981e-05	NA	0.004584	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. JN500901"	"S"	2068654	5	2	NA	NA	NA	3	2	1	5	NA	NA	1	NA	0.0006598	0.0006598	NA	NA	NA	0.0003478	0.0002307	0.0001392	0.000299	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium kluyveri"	"S"	1534	5	1	NA	NA	NA	5	4	5	NA	NA	1	1	NA	0.000764	0.0003299	NA	NA	NA	0.0005797	0.0004614	0.0006958	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium novyi"	"S"	1542	5	1	NA	NA	NA	2	3	4	5	NA	NA	1	NA	0.0005567	0.0003299	NA	NA	NA	0.0002319	0.000346	0.0005567	0.000299	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium drakei"	"S"	332101	5	1	NA	NA	NA	5	1	3	1	NA	NA	1	NA	0.0005797	0.0003299	NA	NA	NA	0.0005797	0.0001153	0.0004175	5.981e-05	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. JN-1"	"S"	2483110	6	1	NA	NA	NA	1	4	6	3	NA	2	1	NA	0.001528	0.0003299	NA	NA	NA	0.0001159	0.0004614	0.000835	0.0001794	NA	0.001528	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. JN-9"	"S"	2507159	20	1	NA	NA	NA	12	10	20	NA	NA	1	5	NA	0.002783	0.0003299	NA	NA	NA	0.001391	0.001153	0.002783	NA	NA	0.000764	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Alkaliphilus"	"G"	114627	53	16	2	NA	NA	23	39	53	1	NA	6	18	10	0.02288	0.005279	0.0045	NA	NA	0.002667	0.004499	0.007376	5.981e-05	NA	0.004584	0.002121	0.02288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Alkaliphilus metalliredigens"	"S"	208226	24	13	2	NA	NA	14	23	24	1	NA	5	12	10	0.02288	0.004289	0.0045	NA	NA	0.001623	0.002653	0.00334	5.981e-05	NA	0.00382	0.001414	0.02288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus"
"Alkaliphilus metalliredigens QYMF"	"-"	293826	24	13	2	NA	NA	14	23	24	1	NA	5	12	10	0.02288	0.004289	0.0045	NA	NA	0.001623	0.002653	0.00334	5.981e-05	NA	0.00382	0.001414	0.02288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus>Alkaliphilus&nbsp;metalliredigens"
"Alkaliphilus oremlandii"	"S"	461876	29	3	NA	NA	NA	9	16	29	NA	NA	NA	6	NA	0.004036	0.0009897	NA	NA	NA	0.001043	0.001846	0.004036	NA	NA	NA	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus"
"Alkaliphilus oremlandii OhILAs"	"-"	350688	29	3	NA	NA	NA	9	16	29	NA	NA	NA	6	NA	0.004036	0.0009897	NA	NA	NA	0.001043	0.001846	0.004036	NA	NA	NA	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Alkaliphilus>Alkaliphilus&nbsp;oremlandii"
"Geosporobacter"	"G"	390805	40	7	4	NA	NA	15	16	40	1	NA	NA	13	2	0.009001	0.002309	0.009001	NA	NA	0.001739	0.001846	0.005567	5.981e-05	NA	NA	0.001532	0.004576	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Geosporobacter ferrireducens"	"S"	1424294	40	7	4	NA	NA	15	16	40	1	NA	NA	13	2	0.009001	0.002309	0.009001	NA	NA	0.001739	0.001846	0.005567	5.981e-05	NA	NA	0.001532	0.004576	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Geosporobacter"
"unclassified Clostridiaceae"	"-"	189971	11	5	1	NA	NA	11	6	7	NA	NA	1	5	1	0.002288	0.00165	0.00225	NA	NA	0.001275	0.0006921	0.0009742	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Clostridiaceae bacterium 14S0207"	"S"	2082193	11	5	1	NA	NA	11	6	7	NA	NA	1	5	1	0.002288	0.00165	0.00225	NA	NA	0.001275	0.0006921	0.0009742	NA	NA	0.000764	0.0005893	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>unclassified&nbsp;Clostridiaceae"
"Mordavella"	"G"	1981033	16	4	2	NA	NA	9	16	3	3	NA	NA	3	2	0.004576	0.00132	0.0045	NA	NA	0.001043	0.001846	0.0004175	0.0001794	NA	NA	0.0003536	0.004576	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Mordavella sp. Marseille-P3756"	"S"	2086584	16	4	2	NA	NA	9	16	3	3	NA	NA	3	2	0.004576	0.00132	0.0045	NA	NA	0.001043	0.001846	0.0004175	0.0001794	NA	NA	0.0003536	0.004576	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Mordavella"
"Eubacteriaceae"	"F"	186806	594	313	35	NA	NA	594	403	307	232	NA	7	71	8	0.1033	0.1033	0.07876	NA	NA	0.06887	0.04648	0.04272	0.01388	NA	0.005348	0.008368	0.0183	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Acetobacterium"	"G"	33951	541	291	32	NA	NA	541	324	262	11	NA	2	45	7	0.096	0.096	0.07201	NA	NA	0.06272	0.03737	0.03646	0.0006579	NA	0.001528	0.005303	0.01602	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Acetobacterium woodii"	"S"	33952	541	291	32	NA	NA	541	324	262	11	NA	2	45	7	0.096	0.096	0.07201	NA	NA	0.06272	0.03737	0.03646	0.0006579	NA	0.001528	0.005303	0.01602	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Acetobacterium"
"Acetobacterium woodii DSM 1030"	"-"	931626	541	291	32	NA	NA	541	324	262	11	NA	2	45	7	0.096	0.096	0.07201	NA	NA	0.06272	0.03737	0.03646	0.0006579	NA	0.001528	0.005303	0.01602	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Acetobacterium>Acetobacterium&nbsp;woodii"
"Eubacterium"	"G"	1730	197	21	2	NA	NA	52	76	38	197	NA	4	23	1	0.01178	0.006928	0.0045	NA	NA	0.006029	0.008766	0.005288	0.01178	NA	0.003056	0.002711	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"[Eubacterium] eligens"	"S"	39485	27	9	NA	NA	NA	20	27	8	9	NA	NA	5	NA	0.003114	0.002969	NA	NA	NA	0.002319	0.003114	0.001113	0.0005383	NA	NA	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"[Eubacterium] eligens ATCC 27750"	"-"	515620	27	9	NA	NA	NA	20	27	8	9	NA	NA	5	NA	0.003114	0.002969	NA	NA	NA	0.002319	0.003114	0.001113	0.0005383	NA	NA	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium>[Eubacterium]&nbsp;eligens"
"[Eubacterium] hallii"	"S"	39488	31	6	NA	NA	NA	23	31	6	2	NA	2	11	NA	0.003576	0.001979	NA	NA	NA	0.002667	0.003576	0.000835	0.0001196	NA	0.001528	0.001296	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"unclassified Clostridiales"	"-"	186813	1338	192	36	NA	NA	736	1338	406	179	NA	28	161	22	0.1543	0.06334	0.08101	NA	NA	0.08533	0.1543	0.0565	0.01071	NA	0.02139	0.01897	0.05033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"unclassified Clostridiales (miscellaneous)"	"-"	39779	1297	181	35	NA	NA	710	1297	347	174	NA	22	138	22	0.1496	0.05971	0.07876	NA	NA	0.08231	0.1496	0.04829	0.01041	NA	0.01681	0.01626	0.05033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Clostridiales bacterium 70B-A"	"S"	2173034	1286	178	35	NA	NA	697	1286	313	173	NA	21	131	22	0.1483	0.05872	0.07876	NA	NA	0.08081	0.1483	0.04356	0.01035	NA	0.01604	0.01544	0.05033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>unclassified&nbsp;Clostridiales&nbsp;(miscellaneous)"
"Clostridiales bacterium CCNA10"	"S"	2109688	34	3	NA	NA	NA	13	11	34	1	NA	1	7	NA	0.004732	0.0009897	NA	NA	NA	0.001507	0.001269	0.004732	5.981e-05	NA	0.000764	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>unclassified&nbsp;Clostridiales&nbsp;(miscellaneous)"
"Intestinimonas"	"G"	1392389	58	11	1	NA	NA	26	37	58	2	NA	6	22	NA	0.008072	0.003629	0.00225	NA	NA	0.003014	0.004268	0.008072	0.0001196	NA	0.004584	0.002593	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Intestinimonas butyriciproducens"	"S"	1297617	58	11	1	NA	NA	26	37	58	2	NA	6	22	NA	0.008072	0.003629	0.00225	NA	NA	0.003014	0.004268	0.008072	0.0001196	NA	0.004584	0.002593	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>Intestinimonas"
"Ruminococcaceae"	"F"	541000	458	170	19	NA	NA	412	368	458	58	NA	73	211	148	0.3386	0.05608	0.04275	NA	NA	0.04777	0.04245	0.06374	0.003469	NA	0.05577	0.02487	0.3386	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Faecalibacterium"	"G"	216851	234	82	10	NA	NA	234	177	133	27	NA	57	123	148	0.3386	0.02705	0.0225	NA	NA	0.02713	0.02042	0.01851	0.001615	NA	0.04355	0.0145	0.3386	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Faecalibacterium prausnitzii"	"S"	853	234	82	10	NA	NA	234	177	133	27	NA	57	123	148	0.3386	0.02705	0.0225	NA	NA	0.02713	0.02042	0.01851	0.001615	NA	0.04355	0.0145	0.3386	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Faecalibacterium"
"Caproiciproducens"	"G"	1738645	79	27	1	NA	NA	29	30	79	3	NA	10	21	NA	0.01099	0.008908	0.00225	NA	NA	0.003362	0.00346	0.01099	0.0001794	NA	0.00764	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Caproiciproducens sp. NJN-50"	"S"	2507162	79	27	1	NA	NA	29	30	79	3	NA	10	21	NA	0.01099	0.008908	0.00225	NA	NA	0.003362	0.00346	0.01099	0.0001794	NA	0.00764	0.002475	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Caproiciproducens"
"Ruminococcus"	"G"	1263	104	16	2	NA	NA	63	66	104	16	NA	2	10	NA	0.01447	0.005279	0.0045	NA	NA	0.007304	0.007613	0.01447	0.0009569	NA	0.001528	0.001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus albus"	"S"	1264	80	10	2	NA	NA	41	33	80	3	NA	1	7	NA	0.01113	0.003299	0.0045	NA	NA	0.004753	0.003806	0.01113	0.0001794	NA	0.000764	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus"
"Ruminococcus albus 7 = DSM 20455"	"-"	697329	80	10	2	NA	NA	41	33	80	3	NA	1	7	NA	0.01113	0.003299	0.0045	NA	NA	0.004753	0.003806	0.01113	0.0001794	NA	0.000764	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus>Ruminococcus&nbsp;albus"
"Ruminococcus bicirculans"	"S"	1160721	31	6	NA	NA	NA	21	31	23	12	NA	1	3	NA	0.003576	0.001979	NA	NA	NA	0.002435	0.003576	0.003201	0.0007177	NA	0.000764	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ruminococcus"
"Flavonifractor"	"G"	946234	59	14	2	NA	NA	25	31	59	5	NA	1	18	NA	0.008211	0.004619	0.0045	NA	NA	0.002898	0.003576	0.008211	0.000299	NA	0.000764	0.002121	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Flavonifractor plautii"	"S"	292800	59	14	2	NA	NA	25	31	59	5	NA	1	18	NA	0.008211	0.004619	0.0045	NA	NA	0.002898	0.003576	0.008211	0.000299	NA	0.000764	0.002121	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Flavonifractor"
"unclassified Ruminococcaceae"	"-"	552397	48	10	4	NA	NA	32	34	48	NA	NA	2	18	NA	0.009001	0.003299	0.009001	NA	NA	0.00371	0.003922	0.00668	NA	NA	0.001528	0.002121	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"unclassified Ruminococcaceae (miscellaneous)"	"-"	2305133	36	6	4	NA	NA	21	30	36	NA	NA	2	14	NA	0.009001	0.001979	0.009001	NA	NA	0.002435	0.00346	0.00501	NA	NA	0.001528	0.00165	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae"
"Ruminococcaceae bacterium CPB6"	"S"	1572656	36	6	4	NA	NA	21	30	36	NA	NA	2	14	NA	0.009001	0.001979	0.009001	NA	NA	0.002435	0.00346	0.00501	NA	NA	0.001528	0.00165	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae>unclassified&nbsp;Ruminococcaceae&nbsp;(miscellaneous)"
"[Clostridium] cellulosi"	"S"	29343	12	4	NA	NA	NA	11	4	12	NA	NA	NA	4	NA	0.00167	0.00132	NA	NA	NA	0.001275	0.0004614	0.00167	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>unclassified&nbsp;Ruminococcaceae"
"Ethanoligenens"	"G"	253238	19	6	NA	NA	NA	13	11	19	NA	NA	NA	12	NA	0.002644	0.001979	NA	NA	NA	0.001507	0.001269	0.002644	NA	NA	NA	0.001414	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ethanoligenens harbinense"	"S"	253239	19	6	NA	NA	NA	13	11	19	NA	NA	NA	12	NA	0.002644	0.001979	NA	NA	NA	0.001507	0.001269	0.002644	NA	NA	NA	0.001414	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae>Ethanoligenens"
"Lachnospiraceae"	"F"	186803	649	169	18	NA	1	575	649	533	281	NA	94	336	36	0.3096	0.05575	0.0405	NA	0.3096	0.06666	0.07486	0.07418	0.01681	NA	0.07181	0.0396	0.08236	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"unclassified Lachnospiraceae"	"-"	186928	162	61	1	NA	NA	151	162	120	134	NA	22	73	19	0.04347	0.02012	0.00225	NA	NA	0.01751	0.01869	0.0167	0.008014	NA	0.01681	0.008603	0.04347	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] rectale"	"S"	39491	90	39	1	NA	NA	90	71	32	10	NA	16	32	1	0.01287	0.01287	0.00225	NA	NA	0.01043	0.00819	0.004453	0.0005981	NA	0.01222	0.003771	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"[Eubacterium] rectale ATCC 33656"	"-"	515619	90	39	1	NA	NA	90	71	32	10	NA	16	32	1	0.01287	0.01287	0.00225	NA	NA	0.01043	0.00819	0.004453	0.0005981	NA	0.01222	0.003771	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae>[Eubacterium]&nbsp;rectale"
"Lachnospiraceae bacterium Choco86"	"S"	2109690	20	11	NA	NA	NA	20	19	12	NA	NA	1	15	1	0.003629	0.003629	NA	NA	NA	0.002319	0.002192	0.00167	NA	NA	0.000764	0.001768	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium GAM79"	"S"	2109691	60	7	NA	NA	NA	36	60	54	6	NA	5	19	17	0.03889	0.002309	NA	NA	NA	0.004174	0.006921	0.007515	0.0003588	NA	0.00382	0.002239	0.03889	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Lachnospiraceae bacterium oral taxon 500"	"S"	712991	118	4	NA	NA	NA	5	12	22	118	NA	NA	7	NA	0.007057	0.00132	NA	NA	NA	0.0005797	0.001384	0.003062	0.007057	NA	NA	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Blautia"	"G"	572511	136	27	3	NA	NA	108	136	68	29	NA	31	63	1	0.02368	0.008908	0.006751	NA	NA	0.01252	0.01569	0.009463	0.001734	NA	0.02368	0.007425	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Blautia producta"	"S"	33035	37	11	1	NA	NA	25	37	24	NA	NA	9	18	NA	0.006876	0.003629	0.00225	NA	NA	0.002898	0.004268	0.00334	NA	NA	0.006876	0.002121	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia sp. N6H1-15"	"S"	1912897	35	6	1	NA	NA	35	30	11	20	NA	7	16	1	0.005348	0.001979	0.00225	NA	NA	0.004058	0.00346	0.001531	0.001196	NA	0.005348	0.001886	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Blautia sp. YL58"	"S"	1796616	13	2	NA	NA	NA	9	13	13	NA	NA	5	4	NA	0.00382	0.0006598	NA	NA	NA	0.001043	0.0015	0.001809	NA	NA	0.00382	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
