"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"MD3-55"	"G"	26222	9	NA	NA	2	9	NA	NA	1	NA	1	NA	NA	NA	0.002971	NA	NA	0.0009039	0.002971	NA	NA	0.0004325	NA	0.0004325	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Candidatus Lariskella"	"G"	26219	2	NA	NA	1	2	NA	1	1	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	5e-04	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"uncultured"	"F"	2806	9	NA	NA	2	9	NA	NA	1	NA	NA	2	NA	NA	0.002971	NA	NA	0.0009039	0.002971	NA	NA	0.0004325	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Xenohaliotis"	"G"	2766	3	NA	NA	1	1	NA	3	NA	NA	1	2	NA	NA	0.0015	NA	NA	0.0004519	0.0003301	NA	0.0015	NA	NA	0.0004325	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"bac2nit3"	"F"	2804	34	NA	NA	1	34	NA	3	2	NA	4	NA	NA	NA	0.01122	NA	NA	0.0004519	0.01122	NA	0.0015	0.000865	NA	0.00173	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Geminicoccus"	"G"	26265	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Tistrellales>Geminicoccaceae"
"Rhodovastum"	"G"	25930	14	NA	NA	4	14	NA	NA	NA	NA	NA	3	NA	NA	0.004621	NA	NA	0.001808	0.004621	NA	NA	NA	NA	NA	0.0009754	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rubritepida"	"G"	25933	5	NA	NA	2	5	NA	1	2	NA	NA	2	NA	NA	0.00165	NA	NA	0.0009039	0.00165	NA	5e-04	0.000865	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidiphilium"	"G"	25904	25	NA	NA	2	25	NA	1	2	NA	NA	5	1	NA	0.008252	NA	NA	0.0009039	0.008252	NA	5e-04	0.000865	NA	NA	0.001626	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidisoma"	"G"	25905	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	15	NA	NA	2	15	NA	2	NA	NA	1	3	NA	NA	0.004951	NA	NA	0.0009039	0.004951	NA	0.001	NA	NA	0.0004325	0.0009754	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	11	NA	NA	2	11	NA	NA	NA	NA	1	2	NA	NA	0.003631	NA	NA	0.0009039	0.003631	NA	NA	NA	NA	0.0004325	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Dongiales"	"O"	25975	153	NA	NA	37	153	NA	9	4	NA	6	29	2	NA	0.0505	NA	NA	0.01672	0.0505	NA	0.0045	0.00173	NA	0.002595	0.009429	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Dongiaceae"	"F"	25976	153	NA	NA	37	153	NA	9	4	NA	6	29	2	NA	0.0505	NA	NA	0.01672	0.0505	NA	0.0045	0.00173	NA	0.002595	0.009429	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales"
"Dongia"	"G"	25977	153	NA	NA	37	153	NA	9	4	NA	6	29	2	NA	0.0505	NA	NA	0.01672	0.0505	NA	0.0045	0.00173	NA	0.002595	0.009429	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Dongiales>Dongiaceae"
"Caedibacterales"	"O"	25960	24	NA	NA	7	24	NA	NA	3	NA	NA	1	2	NA	0.007922	NA	NA	0.003164	0.007922	NA	NA	0.001297	NA	NA	0.0003251	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Caedibacteraceae"	"F"	25961	24	NA	NA	7	24	NA	NA	3	NA	NA	1	2	NA	0.007922	NA	NA	0.003164	0.007922	NA	NA	0.001297	NA	NA	0.0003251	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caedibacterales"
"Caedibacter"	"G"	25962	23	NA	NA	5	23	NA	NA	3	NA	NA	1	2	NA	0.007592	NA	NA	0.00226	0.007592	NA	NA	0.001297	NA	NA	0.0003251	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caedibacterales>Caedibacteraceae"
"uncultured"	"G"	25964	2	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caedibacterales>Caedibacteraceae"
"SAR11 clade"	"O"	2808	57	NA	NA	6	57	NA	3	2	1	2	3	2	NA	0.01882	NA	NA	0.002712	0.01882	NA	0.0015	0.000865	0.0002766	0.000865	0.0009754	0.0009985	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Clade I"	"F"	26228	17	NA	NA	6	17	NA	2	1	1	1	3	1	NA	0.005612	NA	NA	0.002712	0.005612	NA	0.001	0.0004325	0.0002766	0.0004325	0.0009754	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade Ia"	"G"	26229	15	NA	NA	6	15	NA	2	1	1	1	3	1	NA	0.004951	NA	NA	0.002712	0.004951	NA	0.001	0.0004325	0.0002766	0.0004325	0.0009754	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Sneathiellales"	"O"	2818	28	NA	NA	5	28	NA	3	NA	NA	1	18	1	NA	0.009243	NA	NA	0.00226	0.009243	NA	0.0015	NA	NA	0.0004325	0.005852	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sneathiellaceae"	"F"	2819	28	NA	NA	5	28	NA	3	NA	NA	1	18	1	NA	0.009243	NA	NA	0.00226	0.009243	NA	0.0015	NA	NA	0.0004325	0.005852	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales"
"AT-s3-44"	"G"	26236	15	NA	NA	2	8	NA	2	NA	NA	NA	15	NA	NA	0.004877	NA	NA	0.0009039	0.002641	NA	0.001	NA	NA	NA	0.004877	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Ferrovibrio"	"G"	26237	14	NA	NA	2	14	NA	NA	NA	NA	1	1	NA	NA	0.004621	NA	NA	0.0009039	0.004621	NA	NA	NA	NA	0.0004325	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Taonella"	"G"	26239	2	NA	NA	1	2	NA	NA	NA	NA	NA	1	1	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Rhodovibrionales"	"O"	26199	6	NA	NA	3	6	NA	NA	NA	NA	NA	4	NA	NA	0.001981	NA	NA	0.001356	0.001981	NA	NA	NA	NA	NA	0.0013	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kiloniellaceae"	"F"	26205	3	NA	NA	3	3	NA	NA	NA	NA	NA	2	NA	NA	0.001356	NA	NA	0.001356	0.0009903	NA	NA	NA	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"uncultured"	"G"	26211	2	NA	NA	2	1	NA	NA	NA	NA	NA	1	NA	NA	0.0009039	NA	NA	0.0009039	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Tistlia"	"G"	26210	2	NA	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Parvibaculales"	"O"	26016	16	NA	NA	2	16	NA	2	2	NA	2	5	1	NA	0.005281	NA	NA	0.0009039	0.005281	NA	0.001	0.000865	NA	0.000865	0.001626	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"OCS116 clade"	"F"	26017	2	NA	NA	1	2	NA	NA	2	NA	NA	1	NA	NA	0.000865	NA	NA	0.0004519	0.0006602	NA	NA	0.000865	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Parvibaculaceae"	"F"	26019	6	NA	NA	1	6	NA	1	NA	NA	1	1	NA	NA	0.001981	NA	NA	0.0004519	0.001981	NA	5e-04	NA	NA	0.0004325	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Parvibaculum"	"G"	26022	4	NA	NA	1	4	NA	1	NA	NA	1	1	NA	NA	0.00132	NA	NA	0.0004519	0.00132	NA	5e-04	NA	NA	0.0004325	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"Thalassobaculales"	"O"	26252	10	NA	NA	2	10	NA	1	1	NA	1	3	1	NA	0.003301	NA	NA	0.0009039	0.003301	NA	5e-04	0.0004325	NA	0.0004325	0.0009754	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Nisaeaceae"	"F"	26253	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Nisaea"	"G"	26254	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Nisaeaceae"
"uncultured"	"F"	26261	9	NA	NA	1	9	NA	NA	1	NA	1	3	NA	NA	0.002971	NA	NA	0.0004519	0.002971	NA	NA	0.0004325	NA	0.0004325	0.0009754	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Sorangium"	"G"	3239	21	NA	NA	21	15	NA	1	1	NA	2	12	NA	NA	0.009491	NA	NA	0.009491	0.004951	NA	5e-04	0.0004325	NA	0.000865	0.003901	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Aetherobacter"	"G"	14607	17	NA	NA	6	1	NA	NA	2	NA	NA	17	NA	NA	0.005527	NA	NA	0.002712	0.0003301	NA	NA	0.000865	NA	NA	0.005527	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Byssovorax"	"G"	3237	5	NA	NA	5	3	NA	NA	NA	NA	NA	2	NA	NA	0.00226	NA	NA	0.00226	0.0009903	NA	NA	NA	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Minicystis"	"G"	14608	4	NA	NA	4	3	NA	NA	NA	NA	NA	1	NA	NA	0.001808	NA	NA	0.001808	0.0009903	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"uncultured"	"G"	3233	9	NA	NA	9	NA	NA	1	NA	NA	NA	3	NA	NA	0.004067	NA	NA	0.004067	NA	NA	5e-04	NA	NA	NA	0.0009754	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Enhygromyxa"	"G"	3230	1	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	5e-04	NA	NA	0.0004519	NA	NA	5e-04	NA	0.0002766	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Sandaracinus"	"G"	3242	16	NA	NA	16	6	NA	4	2	NA	2	5	NA	NA	0.007231	NA	NA	0.007231	0.001981	NA	0.002	0.000865	NA	0.000865	0.001626	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"uncultured"	"G"	14605	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"uncultured"	"F"	3245	59	NA	NA	13	59	NA	4	2	NA	1	3	NA	NA	0.01948	NA	NA	0.005875	0.01948	NA	0.002	0.000865	NA	0.0004325	0.0009754	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"KD3-10"	"F"	11482	24	NA	NA	11	24	NA	8	NA	NA	NA	1	NA	NA	0.007922	NA	NA	0.004971	0.007922	NA	0.004	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Myxococcaceae"	"F"	3225	10	NA	NA	4	10	NA	1	NA	NA	NA	1	NA	NA	0.003301	NA	NA	0.001808	0.003301	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Myxococcus"	"G"	3227	8	NA	NA	4	8	NA	1	NA	NA	NA	1	NA	NA	0.002641	NA	NA	0.001808	0.002641	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Myxococcaceae"
"MidBa8"	"F"	11483	23	NA	NA	3	23	NA	2	2	NA	NA	5	NA	NA	0.007592	NA	NA	0.001356	0.007592	NA	0.001	0.000865	NA	NA	0.001626	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Eel-36e1D6"	"F"	11481	2	NA	NA	2	2	NA	NA	NA	NA	NA	1	1	NA	0.0009039	NA	NA	0.0009039	0.0006602	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"MSB-4B10"	"F"	3224	2	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	5e-04	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"VHS-B3-70"	"F"	3243	7	NA	NA	1	7	NA	NA	1	NA	NA	5	NA	NA	0.002311	NA	NA	0.0004519	0.002311	NA	NA	0.0004325	NA	NA	0.001626	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"VHS-B4-70"	"F"	11493	14	NA	NA	1	14	NA	NA	NA	NA	NA	1	NA	NA	0.004621	NA	NA	0.0004519	0.004621	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Vulgatibacteraceae"	"F"	11494	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Vulgatibacter"	"G"	11495	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Vulgatibacteraceae"
"Bradymonadaceae"	"F"	14585	8	NA	NA	7	8	NA	3	2	NA	2	4	NA	NA	0.003164	NA	NA	0.003164	0.002641	NA	0.0015	0.000865	NA	0.000865	0.0013	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bradymonadales"
"Silvanigrella"	"G"	26285	191	NA	NA	7	191	NA	10	7	NA	3	NA	7	NA	0.06305	NA	NA	0.003164	0.06305	NA	0.005	0.003027	NA	0.001297	NA	0.003495	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"053A03-B-DI-P58"	"F"	14611	21	NA	NA	5	21	NA	2	NA	NA	NA	1	NA	NA	0.006932	NA	NA	0.00226	0.006932	NA	0.001	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales"
"Desulfomonile"	"G"	3254	41	NA	NA	9	41	NA	1	12	NA	2	20	NA	NA	0.01353	NA	NA	0.004067	0.01353	NA	5e-04	0.00519	NA	0.000865	0.006502	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Halobacteriovorax"	"G"	11474	17	NA	NA	4	17	NA	NA	3	NA	2	NA	NA	NA	0.005612	NA	NA	0.001808	0.005612	NA	NA	0.001297	NA	0.000865	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bdellovibrionales>Bacteriovoracaceae"
"Bdellovibrio"	"G"	3099	38	NA	NA	9	38	NA	NA	1	NA	2	2	NA	NA	0.01254	NA	NA	0.004067	0.01254	NA	NA	0.0004325	NA	0.000865	0.0006502	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bdellovibrionales>Bdellovibrionaceae"
"Geothermobacter"	"G"	3199	139	NA	NA	18	139	NA	8	16	NA	1	33	NA	NA	0.04588	NA	NA	0.008135	0.04588	NA	0.004	0.00692	NA	0.0004325	0.01073	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Pelobacter"	"G"	3193	6	NA	NA	1	6	NA	NA	1	NA	NA	NA	NA	NA	0.001981	NA	NA	0.0004519	0.001981	NA	NA	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Sva1033"	"F"	3206	10	NA	NA	3	10	NA	1	5	NA	NA	4	NA	NA	0.003301	NA	NA	0.001356	0.003301	NA	5e-04	0.002162	NA	NA	0.0013	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Desulfatirhabdium"	"G"	3118	21	NA	NA	9	21	NA	4	5	NA	3	14	NA	NA	0.006932	NA	NA	0.004067	0.006932	NA	0.002	0.002162	NA	0.001297	0.004552	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"SEEP-SRB1"	"G"	3136	14	NA	NA	8	14	NA	4	3	NA	1	13	NA	NA	0.004621	NA	NA	0.003615	0.004621	NA	0.002	0.001297	NA	0.0004325	0.004227	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfococcus"	"G"	3125	3	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001356	NA	NA	0.001356	0.0009903	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacter"	"G"	3120	5	NA	NA	2	5	NA	1	2	NA	4	1	4	NA	0.001997	NA	NA	0.0009039	0.00165	NA	5e-04	0.000865	NA	0.00173	0.0003251	0.001997	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfoluna"	"G"	3128	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfatitalea"	"G"	3119	2	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium"	"G"	3121	6	NA	NA	1	6	NA	NA	NA	NA	1	2	NA	NA	0.001981	NA	NA	0.0004519	0.001981	NA	NA	NA	NA	0.0004325	0.0006502	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfatibacillum"	"G"	3116	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfonema"	"G"	3130	2	NA	NA	1	2	NA	1	NA	NA	NA	1	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"uncultured"	"G"	3151	48	NA	NA	12	48	NA	12	5	NA	1	23	NA	NA	0.01584	NA	NA	0.005423	0.01584	NA	0.006	0.002162	NA	0.0004325	0.007478	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocapsa"	"G"	3141	5	NA	NA	5	5	NA	1	2	NA	NA	2	NA	NA	0.00226	NA	NA	0.00226	0.00165	NA	5e-04	0.000865	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfopila"	"G"	3143	2	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"[Desulfobacterium] catecholicum group"	"G"	14592	13	NA	NA	2	8	NA	1	2	NA	1	13	NA	NA	0.004227	NA	NA	0.0009039	0.002641	NA	5e-04	0.000865	NA	0.0004325	0.004227	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Dissulfurimicrobium"	"G"	14590	4	NA	NA	2	4	NA	NA	NA	NA	NA	1	NA	NA	0.00132	NA	NA	0.0009039	0.00132	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfotalea"	"G"	3145	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocurvus"	"G"	3172	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"uncultured"	"G"	3175	3	NA	NA	1	3	NA	NA	NA	NA	NA	NA	1	NA	0.0009903	NA	NA	0.0004519	0.0009903	NA	NA	NA	NA	NA	NA	0.0004992	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Desulfohalobiaceae"	"F"	3157	2	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0009039	NA	NA	0.0009039	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales"
"Desulfonatronovibrio"	"G"	3160	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Desulfovermiculus"	"G"	3163	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"RCP2-54"	"O"	26288	35	NA	NA	10	35	NA	6	6	NA	1	18	1	NA	0.01155	NA	NA	0.004519	0.01155	NA	0.003	0.002595	NA	0.0004325	0.005852	0.0004992	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"MBNT15"	"O"	26280	171	NA	NA	9	171	NA	14	8	NA	NA	62	1	NA	0.05645	NA	NA	0.004067	0.05645	NA	0.007	0.00346	NA	NA	0.02016	0.0004992	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Rs-K70 termite group"	"O"	3246	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"NKB15"	"O"	26283	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	0.0002766	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Fibrella"	"G"	24799	11	NA	NA	3	3	NA	4	3	NA	11	2	6	NA	0.004757	NA	NA	0.001356	0.0009903	NA	0.002	0.001297	NA	0.004757	0.0006502	0.002995	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
