"name"	"taxRank"	"taxID"	"Max"	"kraken_16S.cladeReads"	"Max.1"	"kraken_16S.cladeReads.."	"lineage"
"Aulosphaera"	"G"	28789	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea>Phaeosphaerida"
"Imbricatea"	"C"	9428	3	3	0.00237	0.00237	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Marimonadida"	"O"	9429	3	3	0.00237	0.00237	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea"
"Pseudopirsonia"	"G"	9431	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea>Marimonadida"
"BB01-173"	"G"	13790	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea>Marimonadida"
"Incertae Sedis"	"C"	9471	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Kraken"	"G"	28783	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Incertae&nbsp;Sedis"
"Novel Clade Gran-4"	"C"	9487	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Ascetosporea"	"O"	9391	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Paradiniidae"	"F"	9397	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Ascetosporea"
"Paradinium"	"G"	9398	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Ascetosporea>Paradiniidae"
"Novel Clade 2"	"C"	9483	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Glissomonadida"	"C"	9417	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Heteromita"	"G"	9421	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa>Glissomonadida"
"Vampyrellidae"	"C"	9534	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Alveolata"	"K"	8771	39	39	0.03081	0.03081	"Eukaryota>SAR"
"Ciliophora"	"P"	8848	15	15	0.01185	0.01185	"Eukaryota>SAR>Alveolata"
"Intramacronucleata"	"C"	8849	15	15	0.01185	0.01185	"Eukaryota>SAR>Alveolata>Ciliophora"
"Conthreep"	"O"	8863	7	7	0.005531	0.005531	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Phyllopharyngea"	"F"	8989	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Suctoria"	"-"	9005	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Heliophrya"	"G"	9010	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Prostomatea"	"F"	9022	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Cryptocaryon"	"G"	9024	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Oligohymenophorea"	"F"	8899	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Peritrichia"	"-"	8931	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Vorticella"	"G"	8947	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peritrichia"
"Litostomatea"	"O"	9030	5	5	0.003951	0.003951	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Trichostomatia"	"F"	9059	4	4	0.00316	0.00316	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Entodinium"	"G"	9075	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Haptoria"	"F"	9031	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Loxophyllum"	"G"	9046	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Spirotrichea"	"O"	9096	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Oligotrichia"	"F"	9185	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Strombidium"	"G"	9189	2	2	0.00158	0.00158	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Spirotontonia"	"G"	14919	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Apicomplexa"	"P"	8772	9	9	0.007111	0.007111	"Eukaryota>SAR>Alveolata"
"Aconoidasida"	"C"	8773	5	5	0.003951	0.003951	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Haemosporoidia"	"O"	8774	5	5	0.003951	0.003951	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida"
"Plasmodium"	"G"	8775	5	5	0.003951	0.003951	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Haemosporoidia"
"Conoidasida"	"C"	8783	4	4	0.00316	0.00316	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Coccidia"	"O"	8784	2	2	0.00158	0.00158	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eimeriorina"	"F"	8790	2	2	0.00158	0.00158	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Sarcocystis"	"G"	8803	2	2	0.00158	0.00158	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Cryptosporida"	"O"	8807	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Cryptosporidium"	"G"	8808	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Cryptosporida"
"Gregarinasina"	"O"	8809	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eugregarinorida"	"F"	8816	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina"
"Lankesteria"	"G"	8828	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"Dinoflagellata"	"P"	9217	6	6	0.004741	0.004741	"Eukaryota>SAR>Alveolata"
"Dinophyceae"	"C"	9219	6	6	0.004741	0.004741	"Eukaryota>SAR>Alveolata>Dinoflagellata"
"Gymnodiniphycidae"	"O"	9232	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Amphidinium"	"G"	9233	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Kareniaceae"	"F"	9253	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Karlodinium"	"G"	9256	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Kareniaceae"
"Suessiaceae"	"F"	9259	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Biecheleria"	"G"	13769	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Suessiaceae"
"Peridiniphycidae"	"O"	9275	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Gonyaulacales"	"F"	9276	2	2	0.00158	0.00158	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Alexandrium"	"G"	9278	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Gonyaulax"	"G"	9286	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Peridiniales"	"F"	9295	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Kryptoperidinium"	"G"	9309	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Peridiniales"
"Protalveolata"	"P"	9360	6	6	0.004741	0.004741	"Eukaryota>SAR>Alveolata"
"Syndiniales"	"C"	9376	5	5	0.003951	0.003951	"Eukaryota>SAR>Alveolata>Protalveolata"
"Syndiniales Group II"	"F"	9380	3	3	0.00237	0.00237	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Syndiniales Group I"	"F"	9379	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Colpodellida"	"C"	9363	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Protalveolata"
"Colpodella"	"G"	9364	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata>Protalveolata>Colpodellida"
"uncultured"	"P"	9386	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Alveolata"
"Stramenopiles"	"K"	9629	20	20	0.0158	0.0158	"Eukaryota>SAR"
"Ochrophyta"	"P"	9727	9	9	0.007111	0.007111	"Eukaryota>SAR>Stramenopiles"
"Diatomea"	"C"	9782	5	5	0.003951	0.003951	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Bacillariophytina"	"O"	9784	3	3	0.00237	0.00237	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Bacillariophyceae"	"F"	9785	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Amphora"	"G"	9790	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Craspedostauros"	"G"	28840	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Mediophyceae"	"F"	9842	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Coscinodiscophytina"	"O"	9887	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Fragilariales"	"F"	9894	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina"
"Staurosira"	"G"	9921	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina>Fragilariales"
"Chrysophyceae"	"C"	9733	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"uncultured"	"O"	9781	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae"
"Aurearenophyceae"	"C"	13823	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Aurearena"	"G"	13824	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Aurearenophyceae"
"Xanthophyceae"	"C"	10060	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Tribonematales"	"O"	10063	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Xanthophyceae"
"Xanthonema"	"G"	10075	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Xanthophyceae>Tribonematales"
"Incertae Sedis"	"P"	9649	3	3	0.00237	0.00237	"Eukaryota>SAR>Stramenopiles"
"Blastocystis"	"G"	13813	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Pirsonia"	"G"	9650	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Labyrinthulomycetes"	"P"	9651	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles"
"Thraustochytriaceae"	"F"	9665	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes"
"Parietichytrium"	"G"	9671	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes>Thraustochytriaceae"
"Ulkenia"	"G"	9675	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes>Thraustochytriaceae"
"Peronosporomycetes"	"P"	10083	2	2	0.00158	0.00158	"Eukaryota>SAR>Stramenopiles"
"Phytophthora"	"G"	10098	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Peronosporomycetes"
"MAST-3"	"P"	9697	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles"
"MAST-3C"	"C"	9700	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>MAST&#x2011;3"
"Opalinata"	"P"	10078	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles"
"Proteromonadea"	"C"	10081	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Opalinata"
"Proteromonas"	"G"	10082	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Opalinata>Proteromonadea"
"Bicosoecida"	"P"	9630	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles"
"Bicosoeca"	"G"	9631	1	1	0.0007901	0.0007901	"Eukaryota>SAR>Stramenopiles>Bicosoecida"
"Archaeplastida"	"-"	4152	96	96	0.07585	0.07585	"Eukaryota"
"Chloroplastida"	"K"	4153	96	96	0.07585	0.07585	"Eukaryota>Archaeplastida"
"Charophyta"	"-"	4154	92	92	0.07269	0.07269	"Eukaryota>Archaeplastida>Chloroplastida"
"Phragmoplastophyta"	"P"	4161	92	92	0.07269	0.07269	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta"
"Streptophyta"	"-"	4165	91	91	0.0719	0.0719	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta"
"Embryophyta"	"C"	4172	91	91	0.0719	0.0719	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta"
"Tracheophyta"	"-"	4307	90	90	0.07111	0.07111	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta"
"Spermatophyta"	"-"	4372	90	90	0.07111	0.07111	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta"
"Magnoliophyta"	"-"	4432	79	79	0.06242	0.06242	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Malpighiales"	"O"	5034	27	27	0.02133	0.02133	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Populus"	"G"	5221	19	19	0.01501	0.01501	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Hevea"	"G"	5145	6	6	0.004741	0.004741	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Manihot"	"G"	5181	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Fabales"	"O"	4658	11	11	0.008691	0.008691	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Lotus"	"G"	11830	8	8	0.006321	0.006321	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Fabales"
"Ammopiptanthus"	"G"	27114	3	3	0.00237	0.00237	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Fabales"
"Liliopsida"	"O"	4795	10	10	0.007901	0.007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Poales"	"-"	10125	9	9	0.007111	0.007111	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida"
"Triticum"	"G"	12203	5	5	0.003951	0.003951	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Zea"	"G"	10127	3	3	0.00237	0.00237	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Oryza"	"G"	12194	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Dioscoreales"	"-"	12113	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida"
"Dioscorea"	"G"	12121	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Dioscoreales"
"Solanales"	"O"	5549	5	5	0.003951	0.003951	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Ipomoea"	"G"	5557	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Solanum"	"G"	5564	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Capsicum"	"G"	10129	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Malvales"	"O"	5260	3	3	0.00237	0.00237	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Gossypium"	"G"	5266	3	3	0.00237	0.00237	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malvales"
"Myrtales"	"O"	5281	3	3	0.00237	0.00237	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Eucalyptus"	"G"	5287	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Myrtales"
"Punica"	"G"	5298	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Myrtales"
"Proteales"	"O"	5327	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Nelumbo"	"G"	12310	2	2	0.00158	0.00158	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Proteales"
"Lamiales"	"O"	4731	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Mimulus"	"G"	10124	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Lamiales"
"Boraginales"	"O"	11761	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Borago"	"G"	11762	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Boraginales"
"Brassicales"	"O"	4477	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Brassica"	"G"	11769	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Brassicales"
"Gentianales"	"O"	4690	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Catharanthus"	"G"	27131	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Gentianales"
"Pinophyta"	"-"	12385	8	8	0.006321	0.006321	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Cycadophyta"	"-"	4412	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Cycadales"	"O"	4413	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Cycadophyta"
"Zygnematophyceae"	"-"	12435	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta"
"Zygnematales"	"O"	12461	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Zygnematophyceae"
"Spirogyra"	"G"	12472	1	1	0.0007901	0.0007901	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Zygnematophyceae>Zygnematales"
"Chlorophyta"	"-"	5606	4	4	0.00316	0.00316	"Eukaryota>Archaeplastida>Chloroplastida"
"Trebouxiophyceae"	"C"	5747	4	4	0.00316	0.00316	"Eukaryota>Archaeplastida>Chloroplastida>Chlorophyta"
"Amoebozoa"	"K"	4052	17	17	0.01343	0.01343	"Eukaryota"
"Discosea"	"P"	4064	11	11	0.008691	0.008691	"Eukaryota>Amoebozoa"
"Longamoebia"	"C"	4078	8	8	0.006321	0.006321	"Eukaryota>Amoebozoa>Discosea"
"Centramoebida"	"O"	4079	8	8	0.006321	0.006321	"Eukaryota>Amoebozoa>Discosea>Longamoebia"
"Acanthamoeba"	"G"	4081	8	8	0.006321	0.006321	"Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida"
"Flabellinia"	"C"	4065	3	3	0.00237	0.00237	"Eukaryota>Amoebozoa>Discosea"
"Dactylopodida"	"O"	4066	2	2	0.00158	0.00158	"Eukaryota>Amoebozoa>Discosea>Flabellinia"
"Angulamoeba"	"G"	27014	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida"
"Vannellida"	"O"	4072	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Discosea>Flabellinia"
"Platyamoeba"	"G"	4074	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Discosea>Flabellinia>Vannellida"
"Myxogastria"	"P"	4094	2	2	0.00158	0.00158	"Eukaryota>Amoebozoa"
"Badhamia"	"G"	4096	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Myxogastria"
"Lamproderma"	"G"	4102	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Myxogastria"
"Archamoebae"	"P"	4053	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa"
"Incertae Sedis"	"C"	11588	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Archamoebae"
"Rhizomastix"	"G"	11589	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Archamoebae>Incertae&nbsp;Sedis"
"Cavosteliida"	"P"	4056	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa"
"Protosteliida"	"P"	4115	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa"
"Schoutedamoeba"	"G"	27022	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Protosteliida"
"Tubulinea"	"P"	4123	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa"
"Incertae Sedis"	"C"	4141	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Tubulinea"
"Pyxidicula"	"G"	4142	1	1	0.0007901	0.0007901	"Eukaryota>Amoebozoa>Tubulinea>Incertae&nbsp;Sedis"
"Excavata"	"-"	6228	14	14	0.01106	0.01106	"Eukaryota"
"Discoba"	"K"	6229	13	13	0.01027	0.01027	"Eukaryota>Excavata"
"Discicristata"	"-"	6230	13	13	0.01027	0.01027	"Eukaryota>Excavata>Discoba"
"Euglenozoa"	"P"	6231	12	12	0.009481	0.009481	"Eukaryota>Excavata>Discoba>Discicristata"
"Kinetoplastea"	"C"	6255	7	7	0.005531	0.005531	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa"
"Metakinetoplastina"	"O"	6256	7	7	0.005531	0.005531	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea"
