"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_april_BC01.cladeReads"	"centrifuge_classification_april_BC02.cladeReads"	"centrifuge_classification_april_BC03.cladeReads"	"centrifuge_classification_april_BC04.cladeReads"	"centrifuge_classification_april_BC05.cladeReads"	"centrifuge_classification_april_BC06.cladeReads"	"centrifuge_classification_april_BC07.cladeReads"	"centrifuge_classification_april_BC08.cladeReads"	"centrifuge_classification_april_BC09.cladeReads"	"centrifuge_classification_april_BC10.cladeReads"	"centrifuge_classification_april_BC11.cladeReads"	"centrifuge_classification_april_BC12.cladeReads"	"Max.1"	"centrifuge_classification_april_BC01.cladeReads.."	"centrifuge_classification_april_BC02.cladeReads.."	"centrifuge_classification_april_BC03.cladeReads.."	"centrifuge_classification_april_BC04.cladeReads.."	"centrifuge_classification_april_BC05.cladeReads.."	"centrifuge_classification_april_BC06.cladeReads.."	"centrifuge_classification_april_BC07.cladeReads.."	"centrifuge_classification_april_BC08.cladeReads.."	"centrifuge_classification_april_BC09.cladeReads.."	"centrifuge_classification_april_BC10.cladeReads.."	"centrifuge_classification_april_BC11.cladeReads.."	"centrifuge_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia multivorans"	"S"	87883	2	NA	NA	1	NA	NA	1	NA	NA	2	1	NA	NA	0.000865	NA	NA	0.0004519	NA	NA	5e-04	NA	NA	0.000865	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis"	"S"	101571	2	NA	NA	1	1	NA	1	1	NA	NA	2	1	NA	0.0006502	NA	NA	0.0004519	0.0003301	NA	5e-04	0.0004325	NA	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	11	NA	NA	7	3	NA	5	11	NA	3	10	7	NA	0.004757	NA	NA	0.003164	0.0009903	NA	0.0025	0.004757	NA	0.001297	0.003251	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia gladioli"	"S"	28095	4	NA	NA	1	3	NA	2	1	NA	1	4	2	NA	0.0013	NA	NA	0.0004519	0.0009903	NA	0.001	0.0004325	NA	0.0004325	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia gladioli pv. gladioli"	"-"	32009	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	0.0004519	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;gladioli"
"Burkholderia sp. CCGE1002"	"S"	640511	2	NA	NA	1	2	NA	1	2	NA	NA	2	NA	NA	0.000865	NA	NA	0.0004519	0.0006602	NA	5e-04	0.000865	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Ralstonia solanacearum PSI07"	"-"	859657	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004992	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia>Ralstonia&nbsp;solanacearum"
"Ralstonia pickettii"	"S"	329	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001808	NA	NA	0.001808	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia mannitolilytica"	"S"	105219	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Pandoraea apista"	"S"	93218	17	NA	NA	7	8	NA	3	3	NA	4	17	2	NA	0.005527	NA	NA	0.003164	0.002641	NA	0.0015	0.001297	NA	0.00173	0.005527	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea faecigallinarum"	"S"	656179	5	NA	NA	5	4	NA	1	NA	NA	1	1	NA	NA	0.00226	NA	NA	0.00226	0.00132	NA	5e-04	NA	NA	0.0004325	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea sputorum"	"S"	93222	3	NA	NA	3	NA	NA	NA	1	NA	NA	NA	NA	NA	0.001356	NA	NA	0.001356	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea vervacti"	"S"	656178	3	NA	NA	2	NA	NA	3	2	NA	3	1	3	NA	0.0015	NA	NA	0.0009039	NA	NA	0.0015	0.000865	NA	0.001297	0.0003251	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea sp. XY-2"	"S"	2518599	6	NA	NA	2	2	NA	NA	3	NA	NA	6	NA	NA	0.001951	NA	NA	0.0009039	0.0006602	NA	NA	0.001297	NA	NA	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Cupriavidus pinatubonensis"	"S"	248026	7	NA	NA	7	3	NA	3	1	NA	1	4	3	NA	0.003164	NA	NA	0.003164	0.0009903	NA	0.0015	0.0004325	NA	0.0004325	0.0013	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus pinatubonensis JMP134"	"-"	264198	7	NA	NA	7	3	NA	3	1	NA	1	4	3	NA	0.003164	NA	NA	0.003164	0.0009903	NA	0.0015	0.0004325	NA	0.0004325	0.0013	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;pinatubonensis"
"Cupriavidus basilensis"	"S"	68895	7	NA	NA	5	3	NA	3	3	NA	7	4	5	NA	0.003027	NA	NA	0.00226	0.0009903	NA	0.0015	0.001297	NA	0.003027	0.0013	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus gilardii"	"S"	82541	9	NA	NA	4	9	NA	3	5	NA	3	6	2	NA	0.002971	NA	NA	0.001808	0.002971	NA	0.0015	0.002162	NA	0.001297	0.001951	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus gilardii CR3"	"-"	1267562	9	NA	NA	4	9	NA	3	5	NA	3	6	2	NA	0.002971	NA	NA	0.001808	0.002971	NA	0.0015	0.002162	NA	0.001297	0.001951	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;gilardii"
"Cupriavidus sp. USMAHM13"	"S"	1389192	4	NA	NA	4	1	NA	NA	NA	NA	NA	NA	1	NA	0.001808	NA	NA	0.001808	0.0003301	NA	NA	NA	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	2	NA	NA	1	1	NA	NA	2	NA	NA	1	1	NA	0.000865	NA	NA	0.0004519	0.0003301	NA	NA	0.000865	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus metallidurans"	"S"	119219	1	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004992	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Paraburkholderia sp. SOS3"	"S"	1926494	40	NA	NA	22	10	NA	5	5	1	3	40	5	NA	0.013	NA	NA	0.009942	0.003301	NA	0.0025	0.002162	0.0002766	0.001297	0.013	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia caledonica"	"S"	134536	2	NA	NA	2	1	NA	1	NA	NA	NA	2	NA	NA	0.0009039	NA	NA	0.0009039	0.0003301	NA	5e-04	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica"	"S"	412963	7	NA	NA	2	3	NA	1	1	NA	NA	7	2	NA	0.002276	NA	NA	0.0009039	0.0009903	NA	5e-04	0.0004325	NA	NA	0.002276	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica HKI 454"	"-"	882378	7	NA	NA	2	3	NA	1	1	NA	NA	7	2	NA	0.002276	NA	NA	0.0009039	0.0009903	NA	5e-04	0.0004325	NA	NA	0.002276	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;rhizoxinica"
"Paraburkholderia sprentiae"	"S"	948107	6	NA	NA	2	1	NA	1	3	NA	NA	6	NA	NA	0.001951	NA	NA	0.0009039	0.0003301	NA	5e-04	0.001297	NA	NA	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia sprentiae WSM5005"	"-"	754502	6	NA	NA	2	1	NA	1	3	NA	NA	6	NA	NA	0.001951	NA	NA	0.0009039	0.0003301	NA	5e-04	0.001297	NA	NA	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;sprentiae"
"Paraburkholderia phymatum"	"S"	148447	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia phymatum STM815"	"-"	391038	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;phymatum"
"Paraburkholderia phenoliruptrix"	"S"	252970	3	NA	NA	1	1	NA	1	1	NA	NA	3	1	NA	0.0009754	NA	NA	0.0004519	0.0003301	NA	5e-04	0.0004325	NA	NA	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia phenoliruptrix BR3459a"	"-"	1229205	3	NA	NA	1	1	NA	1	1	NA	NA	3	1	NA	0.0009754	NA	NA	0.0004519	0.0003301	NA	5e-04	0.0004325	NA	NA	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;phenoliruptrix"
"Bordetella parapertussis Bpp5"	"-"	1208660	2	NA	NA	2	NA	NA	NA	NA	NA	2	1	1	NA	0.0009039	NA	NA	0.0009039	NA	NA	NA	NA	NA	0.000865	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella>Bordetella&nbsp;parapertussis"
"Bordetella petrii"	"S"	94624	23	NA	NA	23	3	NA	4	1	NA	1	21	1	NA	0.01039	NA	NA	0.01039	0.0009903	NA	0.002	0.0004325	NA	0.0004325	0.006828	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella holmesii"	"S"	35814	16	NA	NA	16	9	NA	2	4	NA	1	6	4	NA	0.007231	NA	NA	0.007231	0.002971	NA	0.001	0.00173	NA	0.0004325	0.001951	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella hinzii"	"S"	103855	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Achromobacter denitrificans"	"S"	32002	73	NA	NA	55	59	NA	26	23	38	25	73	23	NA	0.02486	NA	NA	0.02486	0.01948	NA	0.013	0.009947	0.01051	0.01081	0.02373	0.01148	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Achromobacter insolitus"	"S"	217204	3	NA	NA	3	NA	NA	NA	NA	NA	NA	1	NA	NA	0.001356	NA	NA	0.001356	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Azoarcus sp. KH32C"	"S"	748247	46	NA	NA	46	6	NA	1	NA	NA	NA	10	1	NA	0.02079	NA	NA	0.02079	0.001981	NA	5e-04	NA	NA	NA	0.003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. DN11"	"S"	356837	23	NA	NA	23	4	NA	2	1	NA	1	6	NA	NA	0.01039	NA	NA	0.01039	0.00132	NA	0.001	0.0004325	NA	0.0004325	0.001951	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Thauera hydrothermalis"	"S"	2184083	14	NA	NA	12	14	NA	4	2	NA	2	8	1	NA	0.005423	NA	NA	0.005423	0.004621	NA	0.002	0.000865	NA	0.000865	0.002601	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Nitrosomonas eutropha"	"S"	916	6	NA	NA	5	6	NA	3	2	NA	NA	2	1	NA	0.00226	NA	NA	0.00226	0.001981	NA	0.0015	0.000865	NA	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas eutropha C91"	"-"	335283	6	NA	NA	5	6	NA	3	2	NA	NA	2	1	NA	0.00226	NA	NA	0.00226	0.001981	NA	0.0015	0.000865	NA	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas>Nitrosomonas&nbsp;eutropha"
"Chromobacterium violaceum"	"S"	536	32	NA	NA	5	32	NA	NA	7	NA	1	12	5	NA	0.01056	NA	NA	0.00226	0.01056	NA	NA	0.003027	NA	0.0004325	0.003901	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Chromobacterium vaccinii"	"S"	1108595	13	NA	NA	4	13	NA	2	4	NA	NA	7	2	NA	0.004291	NA	NA	0.001808	0.004291	NA	0.001	0.00173	NA	NA	0.002276	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Iodobacter"	"G"	32014	101	NA	NA	4	101	NA	4	11	NA	6	16	3	NA	0.03334	NA	NA	0.001808	0.03334	NA	0.002	0.004757	NA	0.002595	0.005202	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group"
"Iodobacter sp. H11R3"	"S"	2496266	101	NA	NA	4	101	NA	4	11	NA	6	16	3	NA	0.03334	NA	NA	0.001808	0.03334	NA	0.002	0.004757	NA	0.002595	0.005202	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Iodobacter"
"Neisseria meningitidis M04-240196"	"-"	935593	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004519	NA	NA	0.0004519	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria>Neisseria&nbsp;meningitidis"
"Neisseria gonorrhoeae"	"S"	485	10	NA	NA	10	6	NA	1	2	1	1	2	3	NA	0.004519	NA	NA	0.004519	0.001981	NA	5e-04	0.000865	0.0002766	0.0004325	0.0006502	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria animaloris"	"S"	326522	6	NA	NA	3	6	NA	3	NA	NA	2	5	3	NA	0.001981	NA	NA	0.001356	0.001981	NA	0.0015	NA	NA	0.000865	0.001626	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria sp. 10023"	"S"	1853278	6	NA	NA	3	6	NA	2	2	NA	1	1	NA	NA	0.001981	NA	NA	0.001356	0.001981	NA	0.001	0.000865	NA	0.0004325	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria canis"	"S"	493	4	NA	NA	2	NA	NA	NA	1	NA	1	4	NA	NA	0.0013	NA	NA	0.0009039	NA	NA	NA	0.0004325	NA	0.0004325	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria polysaccharea"	"S"	489	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004519	NA	NA	0.0004519	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria elongata"	"S"	495	10	NA	NA	1	10	NA	2	2	NA	NA	5	2	NA	0.003301	NA	NA	0.0004519	0.003301	NA	0.001	0.000865	NA	NA	0.001626	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Simonsiella"	"G"	71	9	NA	NA	9	3	NA	NA	NA	1	NA	2	1	NA	0.004067	NA	NA	0.004067	0.0009903	NA	NA	NA	0.0002766	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Simonsiella muelleri"	"S"	72	9	NA	NA	9	3	NA	NA	NA	1	NA	2	1	NA	0.004067	NA	NA	0.004067	0.0009903	NA	NA	NA	0.0002766	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella"
"Simonsiella muelleri ATCC 29453"	"-"	641147	9	NA	NA	9	3	NA	NA	NA	1	NA	2	1	NA	0.004067	NA	NA	0.004067	0.0009903	NA	NA	NA	0.0002766	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella>Simonsiella&nbsp;muelleri"
"Eikenella"	"G"	538	17	NA	NA	7	17	NA	3	3	5	NA	4	3	NA	0.005612	NA	NA	0.003164	0.005612	NA	0.0015	0.001297	0.001383	NA	0.0013	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Eikenella corrodens"	"S"	539	17	NA	NA	7	17	NA	3	3	5	NA	4	3	NA	0.005612	NA	NA	0.003164	0.005612	NA	0.0015	0.001297	0.001383	NA	0.0013	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Eikenella"
"Candidatus Kinetoplastibacterium sorsogonicusi"	"S"	1576550	30	NA	NA	11	8	NA	10	16	NA	9	30	11	NA	0.009754	NA	NA	0.004971	0.002641	NA	0.005	0.00692	NA	0.003892	0.009754	0.005492	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium crithidii"	"S"	33056	25	NA	NA	3	7	NA	2	4	NA	6	25	6	NA	0.008128	NA	NA	0.001356	0.002311	NA	0.001	0.00173	NA	0.002595	0.008128	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii"	"S"	994695	13	NA	NA	3	5	NA	4	NA	2	2	13	7	NA	0.004227	NA	NA	0.001356	0.00165	NA	0.002	NA	0.0005531	0.000865	0.004227	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii TCC219"	"-"	1208921	13	NA	NA	3	5	NA	4	NA	2	2	13	7	NA	0.004227	NA	NA	0.001356	0.00165	NA	0.002	NA	0.0005531	0.000865	0.004227	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium>Candidatus&nbsp;Kinetoplastibacterium&nbsp;galatii"
"Candidatus Kinetoplastibacterium blastocrithidii"	"S"	233181	4	NA	NA	1	1	NA	1	2	NA	NA	4	1	NA	0.0013	NA	NA	0.0004519	0.0003301	NA	5e-04	0.000865	NA	NA	0.0013	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Profftella"	"G"	1381133	12	NA	NA	8	12	NA	4	5	NA	3	10	5	NA	0.003961	NA	NA	0.003615	0.003961	NA	0.002	0.002162	NA	0.001297	0.003251	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Profftella armatura"	"S"	669502	12	NA	NA	8	12	NA	4	5	NA	3	10	5	NA	0.003961	NA	NA	0.003615	0.003961	NA	0.002	0.002162	NA	0.001297	0.003251	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Profftella"
"Campylobacter ureolyticus"	"S"	827	7	NA	NA	4	4	NA	7	4	NA	7	2	4	NA	0.0035	NA	NA	0.001808	0.00132	NA	0.0035	0.00173	NA	0.003027	0.0006502	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter ureolyticus RIGS 9880"	"-"	1032069	7	NA	NA	4	4	NA	7	4	NA	7	2	4	NA	0.0035	NA	NA	0.001808	0.00132	NA	0.0035	0.00173	NA	0.003027	0.0006502	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;ureolyticus"
"Campylobacter jejuni"	"S"	197	6	NA	NA	3	4	NA	6	5	6	1	NA	4	NA	0.003	NA	NA	0.001356	0.00132	NA	0.003	0.002162	0.001659	0.0004325	NA	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter sputorum"	"S"	206	14	NA	NA	3	14	NA	7	3	NA	4	4	2	NA	0.004621	NA	NA	0.001356	0.004621	NA	0.0035	0.001297	NA	0.00173	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter sputorum biovar paraureolyticus"	"-"	593874	14	NA	NA	3	14	NA	6	3	NA	4	4	2	NA	0.004621	NA	NA	0.001356	0.004621	NA	0.003	0.001297	NA	0.00173	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;sputorum"
"Campylobacter sputorum bv. paraureolyticus LMG 11764"	"-"	1032066	14	NA	NA	3	14	NA	6	3	NA	4	4	2	NA	0.004621	NA	NA	0.001356	0.004621	NA	0.003	0.001297	NA	0.00173	0.0013	0.0009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;sputorum>Campylobacter&nbsp;sputorum&nbsp;biovar&nbsp;paraureolyticus"
