"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Inquilinaceae"	"F"	25957	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Inquilinus"	"G"	25958	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Inquilinaceae"
"Rhodopirillaceae"	"F"	26189	5	NA	NA	1	NA	5	NA	NA	NA	NA	NA	1	NA	0.003239	NA	NA	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Defluviicoccus"	"G"	26190	5	NA	NA	1	NA	5	NA	NA	NA	NA	NA	1	NA	0.003239	NA	NA	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodopirillaceae"
"Rhodospirillaceae"	"F"	2717	5	NA	NA	1	NA	1	NA	NA	NA	NA	NA	5	NA	0.007311	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Candidatus Riegeria"	"G"	2722	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"F"	26235	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade II"	"F"	26232	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Parvibaculum"	"G"	26022	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"OCS116 clade"	"F"	26017	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Nisaeaceae"	"F"	26253	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Nisaea"	"G"	26254	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Nisaeaceae"
"uncultured"	"G"	3240	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Plesiocystis"	"G"	3232	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"KD3-10"	"F"	11482	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	1	NA	0.002158	NA	NA	0.002158	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"BIrii41"	"F"	11478	8	NA	NA	2	NA	8	NA	NA	NA	NA	NA	2	NA	0.005183	NA	NA	0.001438	NA	0.005183	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"uncultured"	"G"	14605	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Anaeromyxobacter"	"G"	14598	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Sva0081 sediment group"	"G"	3137	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Candidatus Magnetoglobus"	"G"	3114	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Syntrophobacteraceae"	"F"	3258	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002592	NA	NA	0.0007192	NA	0.002592	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales"
"Syntrophobacter"	"G"	3264	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"Desulfomonile"	"G"	3254	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Deltaproteobacteria Incertae Sedis"	"O"	3102	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Syntrophorhabdaceae"	"F"	3103	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Syntrophorhabdus"	"G"	3104	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis>Syntrophorhabdaceae"
"Nubsella"	"G"	25024	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"S15A-MN91"	"F"	25017	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Fibrella"	"G"	24799	9	NA	NA	1	NA	2	NA	NA	NA	NA	NA	9	NA	0.01316	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	0.01316	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Ohtaekwangia"	"G"	24790	8	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	8	NA	0.0117	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Flexibacter"	"G"	24786	4	NA	NA	1	NA	1	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Ekhidna"	"G"	24736	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Fulvivirga"	"G"	24740	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Marinoscillum"	"G"	24746	2	NA	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"uncultured"	"G"	24765	4	NA	NA	2	NA	1	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	0.001438	NA	0.0006479	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cytophagaceae"
"MWH-CFBk5"	"F"	24782	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	0.0007192	NA	0.002592	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Parasediminibacterium"	"G"	24690	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasegetibacter"	"G"	24691	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Marixanthomonas"	"G"	24915	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomix"	"G"	24828	2	NA	NA	2	NA	2	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.001438	NA	0.001296	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"dgA-11 gut group"	"G"	978	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Meniscus"	"G"	14276	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Odoribacter"	"G"	24616	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"Bacteroidales UCG-001"	"F"	11174	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"p-251-o5"	"F"	24663	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"F"	987	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidetes VC2.1 Bac22"	"O"	24664	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia"
"Rhodothermia"	"C"	25074	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes"
"Rhodothermales"	"O"	25091	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia"
"Rhodothermaceae"	"F"	25092	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales"
"Rubrivirga"	"G"	25097	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"uncultured"	"G"	1729	7	NA	NA	1	NA	NA	NA	NA	7	NA	NA	NA	NA	0.004386	NA	NA	0.0007192	NA	NA	NA	NA	0.004386	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Salirhabdus"	"G"	1716	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Lactococcus"	"G"	1851	22	NA	NA	1	NA	NA	NA	NA	22	NA	NA	NA	NA	0.01378	NA	NA	0.0007192	NA	NA	NA	NA	0.01378	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Carnobacteriaceae"	"F"	1811	36	NA	NA	2	NA	1	NA	NA	36	NA	NA	2	NA	0.02255	NA	NA	0.001438	NA	0.0006479	NA	NA	0.02255	NA	NA	0.002924	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales"
"Trichococcus"	"G"	1826	2	NA	NA	1	NA	NA	NA	NA	2	NA	NA	2	NA	0.002924	NA	NA	0.0007192	NA	NA	NA	NA	0.001253	NA	NA	0.002924	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Jeotgalibaca"	"G"	11279	6	NA	NA	1	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003759	NA	NA	0.0007192	NA	NA	NA	NA	0.003759	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Lachnospiraceae NK3A20 group"	"G"	11318	3	NA	NA	2	NA	1	NA	NA	3	NA	NA	1	NA	0.00188	NA	NA	0.001438	NA	0.0006479	NA	NA	0.00188	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Catonella"	"G"	1994	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-002"	"G"	11322	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-008"	"G"	11328	3	NA	NA	1	NA	1	NA	NA	3	NA	NA	1	NA	0.00188	NA	NA	0.0007192	NA	0.0006479	NA	NA	0.00188	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"FD2005"	"G"	25650	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Moryella"	"G"	2006	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerobium"	"G"	25645	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] torques group"	"G"	14377	3	NA	NA	1	NA	3	NA	NA	2	NA	NA	2	NA	0.002924	NA	NA	0.0007192	NA	0.001944	NA	NA	0.001253	NA	NA	0.002924	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Shuttleworthia"	"G"	2013	1	NA	NA	1	NA	1	NA	NA	1	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	0.0006479	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] gnavus group"	"G"	14376	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Fusicatenibacter"	"G"	11305	1	NA	NA	1	NA	1	NA	NA	1	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	0.0006479	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Faecalibacterium"	"G"	2057	26	NA	NA	3	NA	5	NA	NA	4	NA	NA	26	NA	0.03802	NA	NA	0.002158	NA	0.003239	NA	NA	0.002506	NA	NA	0.03802	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Subdoligranulum"	"G"	2070	9	NA	NA	1	NA	7	NA	NA	3	NA	NA	9	NA	0.01316	NA	NA	0.0007192	NA	0.004535	NA	NA	0.00188	NA	NA	0.01316	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-009"	"G"	11366	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Clostridium sensu stricto 13"	"G"	1877	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	NA	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"[Eubacterium] nodatum group"	"G"	11297	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Mogibacterium"	"G"	1960	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Clostridiaceae 3"	"F"	1907	2	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	0.0006479	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"G"	1913	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;3"
"Caloranaerobacter"	"G"	1909	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;3"
"Family XII"	"F"	1952	4	NA	NA	2	NA	3	NA	NA	1	NA	NA	4	NA	0.005849	NA	NA	0.001438	NA	0.001944	NA	NA	0.0006265	NA	NA	0.005849	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Guggenheimella"	"G"	1955	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"Acidaminobacter"	"G"	1953	4	NA	NA	1	NA	2	NA	NA	1	NA	NA	4	NA	0.005849	NA	NA	0.0007192	NA	0.001296	NA	NA	0.0006265	NA	NA	0.005849	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"Peptoniphilus"	"G"	1946	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Desulfitobacterium"	"G"	2030	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0007192	NA	NA	0.0007192	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Megamonas"	"G"	2184	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002592	NA	NA	0.0007192	NA	0.002592	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas"	"G"	2194	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"uncultured"	"G"	2171	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001438	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Acidaminococcaceae"
"Galbitalea"	"G"	11150	4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Amnibacterium"	"G"	585	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Janibacter"	"G"	563	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Ornithinimicrobium"	"G"	570	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Ornithinibacter"	"G"	568	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	0.0007192	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
