"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"MSB-4B10"	"F"	3224	2	NA	NA	2	1	NA	NA	NA	NA	NA	2	NA	NA	0.00109	NA	NA	0.00109	0.0003936	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"PS-B29"	"F"	11487	2	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	0.00109	NA	NA	0.00109	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"FFCH16767"	"F"	3221	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"MidBa8"	"F"	11483	12	NA	NA	1	12	NA	NA	NA	NA	NA	4	NA	NA	0.004723	NA	NA	0.0005452	0.004723	NA	NA	NA	NA	NA	0.001637	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Eel-36e1D6"	"F"	11481	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0005452	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Amb-16S-1034"	"F"	11477	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Bradymonadaceae"	"F"	14585	15	NA	NA	15	4	NA	1	1	NA	NA	4	1	NA	0.008178	NA	NA	0.008178	0.001574	NA	0.0005605	0.0005117	NA	NA	0.001637	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bradymonadales"
"Bradymonas"	"G"	14586	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bradymonadales>Bradymonadaceae"
"uncultured"	"G"	26286	430	NA	NA	24	430	NA	16	26	NA	17	19	4	NA	0.1692	NA	NA	0.01309	0.1692	NA	0.008967	0.01331	NA	0.008306	0.007775	0.002311	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Silvanigrella"	"G"	26285	156	NA	NA	5	156	NA	10	4	NA	4	NA	4	NA	0.0614	NA	NA	0.002726	0.0614	NA	0.005605	0.002047	NA	0.001954	NA	0.002311	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Pseudobacteriovorax"	"G"	14613	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0005452	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"053A03-B-DI-P58"	"F"	14611	12	NA	NA	3	12	NA	2	NA	NA	NA	1	NA	NA	0.004723	NA	NA	0.001636	0.004723	NA	0.001121	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales"
"Halobacteriovorax"	"G"	11474	32	NA	NA	1	32	NA	2	2	NA	3	3	2	NA	0.0126	NA	NA	0.0005452	0.0126	NA	0.001121	0.001023	NA	0.001466	0.001228	0.001155	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bdellovibrionales>Bacteriovoracaceae"
"Bdellovibrio"	"G"	3099	37	NA	NA	14	37	NA	2	3	NA	5	3	2	NA	0.01456	NA	NA	0.007633	0.01456	NA	0.001121	0.001535	NA	0.002443	0.001228	0.001155	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Bdellovibrionales>Bdellovibrionaceae"
"Desulfomonile"	"G"	3254	32	NA	NA	8	32	NA	2	9	NA	1	10	NA	NA	0.0126	NA	NA	0.004362	0.0126	NA	0.001121	0.004606	NA	0.0004886	0.004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulforhabdus"	"G"	3261	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"uncultured"	"G"	3138	60	NA	NA	18	60	NA	10	9	NA	4	15	3	NA	0.02362	NA	NA	0.009814	0.02362	NA	0.005605	0.004606	NA	0.001954	0.006138	0.001733	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfatirhabdium"	"G"	3118	23	NA	NA	6	23	NA	6	4	NA	3	12	NA	NA	0.009053	NA	NA	0.003271	0.009053	NA	0.003363	0.002047	NA	0.001466	0.00491	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"SEEP-SRB1"	"G"	3136	6	NA	NA	5	6	NA	2	2	NA	1	4	1	NA	0.002726	NA	NA	0.002726	0.002362	NA	0.001121	0.001023	NA	0.0004886	0.001637	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfonema"	"G"	3130	8	NA	NA	1	8	NA	NA	3	NA	1	1	2	NA	0.003149	NA	NA	0.0005452	0.003149	NA	NA	0.001535	NA	0.0004886	0.0004092	0.001155	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium"	"G"	3121	3	NA	NA	1	3	NA	1	NA	NA	NA	1	NA	NA	0.001181	NA	NA	0.0005452	0.001181	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacter"	"G"	3120	5	NA	NA	1	4	NA	1	1	NA	3	1	5	NA	0.002889	NA	NA	0.0005452	0.001574	NA	0.0005605	0.0005117	NA	0.001466	0.0004092	0.002889	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfotignum"	"G"	3135	3	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	0.0005452	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobulbaceae"	"F"	3139	58	NA	NA	32	58	NA	23	14	NA	9	49	1	NA	0.02283	NA	NA	0.01745	0.02283	NA	0.01289	0.007164	NA	0.004397	0.02005	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales"
"uncultured"	"G"	3151	36	NA	NA	9	36	NA	9	3	NA	3	22	NA	NA	0.01417	NA	NA	0.004907	0.01417	NA	0.005044	0.001535	NA	0.001466	0.009002	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocapsa"	"G"	3141	8	NA	NA	8	3	NA	2	NA	NA	1	2	NA	NA	0.004362	NA	NA	0.004362	0.001181	NA	0.001121	NA	NA	0.0004886	0.0008184	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfobulbus"	"G"	3140	6	NA	NA	6	5	NA	5	5	NA	3	4	1	NA	0.003271	NA	NA	0.003271	0.001968	NA	0.002802	0.002559	NA	0.001466	0.001637	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfofustis"	"G"	3142	2	NA	NA	2	2	NA	NA	NA	NA	NA	2	NA	NA	0.00109	NA	NA	0.00109	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Dissulfurimicrobium"	"G"	14590	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"MSBL7"	"G"	3148	2	NA	NA	1	2	NA	1	1	NA	NA	1	NA	NA	0.0007872	NA	NA	0.0005452	0.0007872	NA	0.0005605	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfotalea"	"G"	3145	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Pelobacter"	"G"	3193	3	NA	NA	1	3	NA	NA	3	NA	NA	1	NA	NA	0.001535	NA	NA	0.0005452	0.001181	NA	NA	0.001535	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Desulfuromusa"	"G"	3191	2	NA	NA	1	1	NA	2	NA	NA	NA	NA	NA	NA	0.001121	NA	NA	0.0005452	0.0003936	NA	0.001121	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Sva1033"	"F"	3206	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0005605	NA	NA	0.0005452	NA	NA	0.0005605	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Desulfohalobiaceae"	"F"	3157	5	NA	NA	2	5	NA	NA	NA	NA	1	4	1	NA	0.001968	NA	NA	0.00109	0.001968	NA	NA	NA	NA	0.0004886	0.001637	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales"
"Desulfovermiculus"	"G"	3163	4	NA	NA	1	4	NA	NA	NA	NA	1	3	NA	NA	0.001574	NA	NA	0.0005452	0.001574	NA	NA	NA	NA	0.0004886	0.001228	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Desulfothermus"	"G"	3162	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"uncultured"	"G"	3108	47	NA	NA	4	47	NA	9	2	NA	NA	23	NA	NA	0.0185	NA	NA	0.002181	0.0185	NA	0.005044	0.001023	NA	NA	0.009411	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"MBNT15"	"O"	26280	67	NA	NA	6	67	NA	4	2	1	NA	19	2	NA	0.02637	NA	NA	0.003271	0.02637	NA	0.002242	0.001023	0.0002905	NA	0.007775	0.001155	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"RCP2-54"	"O"	26288	17	NA	NA	4	16	NA	2	3	NA	NA	17	1	NA	0.006956	NA	NA	0.002181	0.006298	NA	0.001121	0.001535	NA	NA	0.006956	0.0005777	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"NKB15"	"O"	26283	4	NA	NA	1	4	NA	NA	NA	NA	NA	2	NA	NA	0.001574	NA	NA	0.0005452	0.001574	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Thermodesulfobacteriales"	"O"	26289	2	NA	NA	1	2	NA	2	NA	NA	NA	NA	NA	NA	0.001121	NA	NA	0.0005452	0.0007872	NA	0.001121	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Thermodesulfobacteriaceae"	"F"	26290	2	NA	NA	1	2	NA	2	NA	NA	NA	NA	NA	NA	0.001121	NA	NA	0.0005452	0.0007872	NA	0.001121	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Thermodesulfobacteriales"
"Caldimicrobium"	"G"	26291	2	NA	NA	1	1	NA	2	NA	NA	NA	NA	NA	NA	0.001121	NA	NA	0.0005452	0.0003936	NA	0.001121	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Thermodesulfobacteriales>Thermodesulfobacteriaceae"
"Rs-K70 termite group"	"O"	3246	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Magnetococcia"	"C"	26883	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria"
"Magnetococcales"	"O"	26884	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Magnetococcia"
"Magnetococcaceae"	"F"	26885	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales"
"Magnetococcus"	"G"	26886	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales>Magnetococcaceae"
"uncultured"	"G"	25033	7	NA	NA	7	4	NA	4	4	NA	5	1	2	NA	0.003817	NA	NA	0.003817	0.001574	NA	0.002242	0.002047	NA	0.002443	0.0004092	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Solitalea"	"G"	25031	22	NA	NA	6	10	NA	13	9	NA	22	5	19	NA	0.01098	NA	NA	0.003271	0.003936	NA	0.007286	0.004606	NA	0.01075	0.002046	0.01098	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Parapedobacter"	"G"	25026	4	NA	NA	2	2	NA	3	2	NA	2	1	4	NA	0.002311	NA	NA	0.00109	0.0007872	NA	0.001681	0.001023	NA	0.0009772	0.0004092	0.002311	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Pelobium"	"G"	25028	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Olivibacter"	"G"	25025	3	NA	NA	1	1	NA	1	1	NA	1	NA	3	NA	0.001733	NA	NA	0.0005452	0.0003936	NA	0.0005605	0.0005117	NA	0.0004886	NA	0.001733	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Lentimicrobium"	"G"	25013	18	NA	NA	18	4	NA	1	3	NA	3	3	2	NA	0.009814	NA	NA	0.009814	0.001574	NA	0.0005605	0.001535	NA	0.001466	0.001228	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Lentimicrobiaceae"
"E6aC02"	"F"	25007	13	NA	NA	9	7	NA	13	5	NA	3	2	6	NA	0.007286	NA	NA	0.004907	0.002755	NA	0.007286	0.002559	NA	0.001466	0.0008184	0.003466	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ST-12K33"	"F"	25019	4	NA	NA	4	1	NA	2	2	NA	2	1	1	NA	0.002181	NA	NA	0.002181	0.0003936	NA	0.001121	0.001023	NA	0.0009772	0.0004092	0.0005777	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD1-131"	"F"	25010	3	NA	NA	2	NA	NA	NA	2	NA	1	1	3	NA	0.001733	NA	NA	0.00109	NA	NA	NA	0.001023	NA	0.0004886	0.0004092	0.001733	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"CWT CU03-E12"	"F"	25006	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"S15A-MN91"	"F"	25017	2	NA	NA	1	1	NA	NA	NA	NA	2	1	2	NA	0.001155	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	0.0009772	0.0004092	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ADurb.Bin408"	"F"	25003	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD3-93"	"F"	25011	10	NA	NA	1	6	NA	3	1	NA	10	2	4	NA	0.004886	NA	NA	0.0005452	0.002362	NA	0.001681	0.0005117	NA	0.004886	0.0008184	0.002311	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Nibrella"	"G"	24807	10	NA	NA	6	1	1	NA	6	NA	4	1	10	NA	0.1271	NA	NA	0.003271	0.0003936	0.1271	NA	0.00307	NA	0.001954	0.0004092	0.005777	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Fluviimonas"	"G"	24802	4	NA	NA	4	1	NA	NA	1	NA	4	2	NA	NA	0.002181	NA	NA	0.002181	0.0003936	NA	NA	0.0005117	NA	0.001954	0.0008184	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Persicitalea"	"G"	24808	12	NA	NA	3	3	NA	6	9	NA	12	3	6	NA	0.005863	NA	NA	0.001636	0.001181	NA	0.003363	0.004606	NA	0.005863	0.001228	0.003466	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Huanghella"	"G"	24803	3	NA	NA	2	NA	NA	3	2	NA	2	2	2	NA	0.001681	NA	NA	0.00109	NA	NA	0.001681	0.001023	NA	0.0009772	0.0008184	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Rhabdobacter"	"G"	24810	3	NA	NA	1	2	NA	3	2	NA	2	NA	2	NA	0.001681	NA	NA	0.0005452	0.0007872	NA	0.001681	0.001023	NA	0.0009772	NA	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Aquiflexum"	"G"	24728	22	NA	NA	8	9	NA	8	16	NA	22	3	21	NA	0.01213	NA	NA	0.004362	0.003542	NA	0.004484	0.008188	NA	0.01075	0.001228	0.01213	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Mariniradius"	"G"	24745	3	NA	NA	3	1	NA	1	2	NA	2	NA	2	NA	0.001636	NA	NA	0.001636	0.0003936	NA	0.0005605	0.001023	NA	0.0009772	NA	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Lunatimonas"	"G"	24744	8	NA	NA	3	4	NA	7	8	NA	4	4	8	NA	0.004622	NA	NA	0.001636	0.001574	NA	0.003923	0.004094	NA	0.001954	0.001637	0.004622	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Echinicola"	"G"	24735	14	NA	NA	3	5	NA	4	11	NA	14	3	3	NA	0.00684	NA	NA	0.001636	0.001968	NA	0.002242	0.005629	NA	0.00684	0.001228	0.001733	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Reichenbachiella"	"G"	24755	5	NA	NA	3	2	NA	NA	NA	NA	3	NA	5	NA	0.002889	NA	NA	0.001636	0.0007872	NA	NA	NA	NA	0.001466	NA	0.002889	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Imperialibacter"	"G"	24741	6	NA	NA	2	4	NA	4	6	NA	5	NA	6	NA	0.003466	NA	NA	0.00109	0.001574	NA	0.002242	0.00307	NA	0.002443	NA	0.003466	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Nitritalea"	"G"	24753	4	NA	NA	2	4	NA	1	NA	NA	NA	NA	1	NA	0.001574	NA	NA	0.00109	0.001574	NA	0.0005605	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Fabibacter"	"G"	24737	4	NA	NA	2	1	NA	NA	4	NA	1	2	3	NA	0.002047	NA	NA	0.00109	0.0003936	NA	NA	0.002047	NA	0.0004886	0.0008184	0.001733	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Belliella"	"G"	24730	4	NA	NA	2	2	NA	4	1	NA	2	NA	4	NA	0.002311	NA	NA	0.00109	0.0007872	NA	0.002242	0.0005117	NA	0.0009772	NA	0.002311	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Catalinimonas"	"G"	24731	6	NA	NA	2	2	NA	2	2	NA	6	2	3	NA	0.002932	NA	NA	0.00109	0.0007872	NA	0.001121	0.001023	NA	0.002932	0.0008184	0.001733	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Anditalea"	"G"	24727	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Marivirga"	"G"	24747	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Mongoliicoccus"	"G"	24749	3	NA	NA	1	1	NA	1	2	NA	3	NA	NA	NA	0.001466	NA	NA	0.0005452	0.0003936	NA	0.0005605	0.001023	NA	0.001466	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Negadavirga"	"G"	24752	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"OLB12"	"G"	24789	50	NA	NA	50	8	NA	16	11	NA	9	4	8	NA	0.02726	NA	NA	0.02726	0.003149	NA	0.008967	0.005629	NA	0.004397	0.001637	0.004622	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Chryseolinea"	"G"	24784	13	NA	NA	6	1	NA	13	4	NA	5	5	4	NA	0.007286	NA	NA	0.003271	0.0003936	NA	0.007286	0.002047	NA	0.002443	0.002046	0.002311	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Thermoflexibacter"	"G"	24792	3	NA	NA	1	2	NA	2	1	NA	3	NA	2	NA	0.001466	NA	NA	0.0005452	0.0007872	NA	0.001121	0.0005117	NA	0.001466	NA	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Flexibacter"	"G"	24786	8	NA	NA	1	1	NA	3	8	NA	6	2	5	NA	0.004094	NA	NA	0.0005452	0.0003936	NA	0.001681	0.004094	NA	0.002932	0.0008184	0.002889	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Pontibacter"	"G"	24780	45	NA	NA	13	20	NA	16	26	NA	45	8	42	NA	0.02426	NA	NA	0.007088	0.007872	NA	0.008967	0.01331	NA	0.02199	0.003274	0.02426	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Adhaeribacter"	"G"	24777	45	NA	NA	7	22	NA	24	27	NA	45	5	39	NA	0.02253	NA	NA	0.003817	0.008659	NA	0.01345	0.01382	NA	0.02199	0.002046	0.02253	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Rufibacter"	"G"	24781	5	NA	NA	2	2	NA	2	4	NA	5	1	4	NA	0.002443	NA	NA	0.00109	0.0007872	NA	0.001121	0.002047	NA	0.002443	0.0004092	0.002311	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Rapidithrix"	"G"	24773	2	NA	NA	1	2	NA	2	2	NA	1	1	2	NA	0.001155	NA	NA	0.0005452	0.0007872	NA	0.001121	0.001023	NA	0.0004886	0.0004092	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"MWH-CFBk5"	"F"	24782	31	NA	NA	9	10	NA	9	21	NA	31	6	25	NA	0.01515	NA	NA	0.004907	0.003936	NA	0.005044	0.01075	NA	0.01515	0.002455	0.01444	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Bernardetia"	"G"	24721	2	NA	NA	1	NA	NA	NA	2	NA	2	NA	NA	NA	0.001023	NA	NA	0.0005452	NA	NA	NA	0.001023	NA	0.0009772	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Bernardetiaceae"
"Thermonemataceae"	"F"	24816	2	NA	NA	1	2	NA	NA	1	NA	2	1	2	NA	0.001155	NA	NA	0.0005452	0.0007872	NA	NA	0.0005117	NA	0.0009772	0.0004092	0.001155	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
