"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Pedosphaeraceae"	"F"	26993	4594	729	44	1	NA	3446	4594	3612	12	1	7	60	2	0.5299	0.2405	0.09901	0.4695	NA	0.3995	0.5299	0.5027	0.0007177	0.4184	0.005348	0.007071	0.004576	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales"
"SCGC AAA164-E04"	"G"	26997	1023	163	16	NA	NA	825	1023	814	6	1	1	15	NA	0.4184	0.05378	0.036	NA	NA	0.09565	0.118	0.1133	0.0003588	0.4184	0.000764	0.001768	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"ADurb.Bin063-1"	"G"	26994	39	7	NA	NA	NA	25	39	30	NA	NA	NA	2	NA	0.004499	0.002309	NA	NA	NA	0.002898	0.004499	0.004175	NA	NA	NA	0.0002357	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"Pedosphaera"	"G"	26996	35	5	NA	NA	NA	18	35	34	NA	NA	NA	NA	NA	0.004732	0.00165	NA	NA	NA	0.002087	0.004037	0.004732	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"Verrucomicrobiales"	"O"	4030	2509	430	29	NA	2	1963	2509	2041	10	NA	8	47	6	0.6192	0.1419	0.06526	NA	0.6192	0.2276	0.2894	0.284	0.0005981	NA	0.006112	0.005539	0.01373	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Akkermansiaceae"	"F"	27000	1420	249	14	NA	1	1153	1420	1222	6	NA	2	19	NA	0.3096	0.08215	0.0315	NA	0.3096	0.1337	0.1638	0.1701	0.0003588	NA	0.001528	0.002239	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Akkermansia"	"G"	27001	1420	249	14	NA	1	1153	1420	1222	6	NA	2	19	NA	0.3096	0.08215	0.0315	NA	0.3096	0.1337	0.1638	0.1701	0.0003588	NA	0.001528	0.002239	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Akkermansiaceae"
"Verrucomicrobiaceae"	"F"	4036	563	87	12	NA	NA	421	563	390	1	NA	4	7	2	0.06494	0.0287	0.027	NA	NA	0.04881	0.06494	0.05428	5.981e-05	NA	0.003056	0.000825	0.004576	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"uncultured"	"G"	4046	225	41	4	NA	NA	180	225	161	NA	NA	NA	1	1	0.02595	0.01353	0.009001	NA	NA	0.02087	0.02595	0.02241	NA	NA	NA	0.0001179	0.002288	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Verrucomicrobium"	"G"	4045	120	13	5	NA	NA	77	120	72	NA	NA	NA	NA	NA	0.01384	0.004289	0.01125	NA	NA	0.008927	0.01384	0.01002	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Prosthecobacter"	"G"	4042	64	12	1	NA	NA	45	64	42	NA	NA	3	NA	NA	0.007382	0.003959	0.00225	NA	NA	0.005217	0.007382	0.005845	NA	NA	0.002292	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Roseimicrobium"	"G"	4044	36	2	1	NA	NA	22	36	30	NA	NA	NA	3	NA	0.004175	0.0006598	0.00225	NA	NA	0.002551	0.004152	0.004175	NA	NA	NA	0.0003536	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Rubritaleaceae"	"F"	4034	263	51	1	NA	1	214	263	249	2	NA	1	14	1	0.3096	0.01683	0.00225	NA	0.3096	0.02481	0.03034	0.03465	0.0001196	NA	0.000764	0.00165	0.002288	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Luteolibacter"	"G"	27004	104	23	1	NA	NA	81	104	91	NA	NA	NA	8	NA	0.01266	0.007588	0.00225	NA	NA	0.009391	0.012	0.01266	NA	NA	NA	0.0009428	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Rubritalea"	"G"	4035	65	8	NA	NA	1	51	52	65	NA	NA	1	1	NA	0.3096	0.002639	NA	NA	0.3096	0.005913	0.005998	0.009046	NA	NA	0.000764	0.0001179	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Roseibacillus"	"G"	27006	52	7	NA	NA	NA	31	52	32	1	NA	NA	NA	NA	0.005998	0.002309	NA	NA	NA	0.003594	0.005998	0.004453	5.981e-05	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Haloferula"	"G"	27003	10	5	NA	NA	NA	8	10	7	NA	NA	NA	NA	NA	0.00165	0.00165	NA	NA	NA	0.0009275	0.001153	0.0009742	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Persicirhabdus"	"G"	27005	12	3	NA	NA	NA	8	12	11	NA	NA	NA	1	NA	0.001531	0.0009897	NA	NA	NA	0.0009275	0.001384	0.001531	NA	NA	NA	0.0001179	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"DBS1"	"G"	27002	8	2	NA	NA	NA	4	8	5	NA	NA	NA	NA	NA	0.0009228	0.0006598	NA	NA	NA	0.0004637	0.0009228	0.0006958	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"uncultured"	"G"	27007	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"DEV007"	"F"	4032	173	29	2	NA	NA	114	173	99	1	NA	1	3	1	0.01995	0.009567	0.0045	NA	NA	0.01322	0.01995	0.01378	5.981e-05	NA	0.000764	0.0003536	0.002288	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Chthoniobacterales"	"O"	26955	1870	337	25	NA	NA	1557	1870	1445	5	NA	4	34	11	0.2157	0.1112	0.05625	NA	NA	0.1805	0.2157	0.2011	0.000299	NA	0.003056	0.004007	0.02517	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Chthoniobacteraceae"	"F"	26957	1434	264	20	NA	NA	1201	1434	1108	4	NA	4	27	10	0.1654	0.0871	0.045	NA	NA	0.1392	0.1654	0.1542	0.0002392	NA	0.003056	0.003182	0.02288	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Candidatus Udaeobacter"	"G"	26958	857	145	14	NA	NA	750	857	670	2	NA	3	15	4	0.09885	0.04784	0.0315	NA	NA	0.08695	0.09885	0.09324	0.0001196	NA	0.002292	0.001768	0.009151	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"LD29"	"G"	26960	229	62	1	NA	NA	185	229	181	NA	NA	NA	4	3	0.02641	0.02045	0.00225	NA	NA	0.02145	0.02641	0.02519	NA	NA	NA	0.0004714	0.006864	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"Chthoniobacter"	"G"	26959	332	56	5	NA	NA	250	332	235	1	NA	1	7	3	0.03829	0.01848	0.01125	NA	NA	0.02898	0.03829	0.0327	5.981e-05	NA	0.000764	0.000825	0.006864	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Chthoniobacteraceae"
"01D2Z36"	"F"	26956	105	22	NA	NA	NA	73	105	74	NA	NA	NA	NA	NA	0.01211	0.007258	NA	NA	NA	0.008463	0.01211	0.0103	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Xiphinematobacteraceae"	"F"	26964	152	22	4	NA	NA	126	152	129	1	NA	NA	4	NA	0.01795	0.007258	0.009001	NA	NA	0.01461	0.01753	0.01795	5.981e-05	NA	NA	0.0004714	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Candidatus Xiphinematobacter"	"G"	26965	152	22	4	NA	NA	126	152	129	1	NA	NA	4	NA	0.01795	0.007258	0.009001	NA	NA	0.01461	0.01753	0.01795	5.981e-05	NA	NA	0.0004714	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Xiphinematobacteraceae"
"Terrimicrobiaceae"	"F"	26961	32	7	NA	NA	NA	32	32	21	NA	NA	NA	NA	NA	0.00371	0.002309	NA	NA	NA	0.00371	0.003691	0.002923	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Terrimicrobium"	"G"	26963	29	5	NA	NA	NA	27	29	19	NA	NA	NA	NA	NA	0.003345	0.00165	NA	NA	NA	0.00313	0.003345	0.002644	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Terrimicrobiaceae"
"FukuN18 freshwater group"	"G"	26962	5	2	NA	NA	NA	5	3	2	NA	NA	NA	NA	NA	0.0006598	0.0006598	NA	NA	NA	0.0005797	0.000346	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Terrimicrobiaceae"
"uncultured"	"F"	26966	9	1	NA	NA	NA	9	8	5	NA	NA	NA	2	NA	0.001043	0.0003299	NA	NA	NA	0.001043	0.0009228	0.0006958	NA	NA	NA	0.0002357	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Methylacidiphilales"	"O"	26968	114	19	2	NA	NA	98	114	72	NA	NA	NA	NA	NA	0.01315	0.006268	0.0045	NA	NA	0.01136	0.01315	0.01002	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Methylacidiphilaceae"	"F"	26969	114	19	2	NA	NA	98	114	72	NA	NA	NA	NA	NA	0.01315	0.006268	0.0045	NA	NA	0.01136	0.01315	0.01002	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Methylacidiphilales"
"uncultured"	"G"	26971	99	19	2	NA	NA	88	99	64	NA	NA	NA	NA	NA	0.01142	0.006268	0.0045	NA	NA	0.0102	0.01142	0.008907	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Methylacidiphilales>Methylacidiphilaceae"
"S-BQ2-57 soil group"	"O"	26998	22	7	NA	NA	NA	22	17	15	1	NA	NA	NA	NA	0.002551	0.002309	NA	NA	NA	0.002551	0.001961	0.002088	5.981e-05	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Arctic97B-4 marine group"	"O"	26953	30	4	NA	NA	NA	19	30	17	NA	NA	NA	NA	NA	0.00346	0.00132	NA	NA	NA	0.002203	0.00346	0.002366	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"LD1-PB3"	"O"	26967	30	3	NA	NA	NA	20	30	14	NA	NA	NA	NA	NA	0.00346	0.0009897	NA	NA	NA	0.002319	0.00346	0.001948	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Epsilonbacteraeota"	"P"	25565	18650	18650	3620	5	2	6469	6568	8573	34	6	1264	5511	904	8.146	6.153	8.146	2.347	0.6192	0.75	0.7576	1.193	0.002033	2.51	0.9657	0.6495	2.068	"Bacteria"
"Campylobacteria"	"C"	25566	18650	18650	3620	5	2	6469	6568	8573	34	6	1264	5511	904	8.146	6.153	8.146	2.347	0.6192	0.75	0.7576	1.193	0.002033	2.51	0.9657	0.6495	2.068	"Bacteria>Epsilonbacteraeota"
"Campylobacterales"	"O"	25567	18650	18650	3620	5	2	6469	6568	8573	34	6	1264	5511	904	8.146	6.153	8.146	2.347	0.6192	0.75	0.7576	1.193	0.002033	2.51	0.9657	0.6495	2.068	"Bacteria>Epsilonbacteraeota>Campylobacteria"
"Arcobacteraceae"	"F"	25568	14495	14495	2939	3	1	3913	4040	1972	14	5	408	2971	783	6.613	4.782	6.613	1.408	0.3096	0.4537	0.466	0.2744	0.0008373	2.092	0.3117	0.3501	1.791	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Arcobacter"	"G"	25569	14495	14495	2939	3	1	3913	4040	1972	14	5	408	2971	783	6.613	4.782	6.613	1.408	0.3096	0.4537	0.466	0.2744	0.0008373	2.092	0.3117	0.3501	1.791	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Arcobacteraceae"
"Sulfurovaceae"	"F"	25587	1683	1683	286	NA	NA	170	256	204	NA	NA	28	132	32	0.6435	0.5552	0.6435	NA	NA	0.01971	0.02953	0.02839	NA	NA	0.02139	0.01556	0.07321	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurovum"	"G"	25589	1571	1571	262	NA	NA	153	239	187	NA	NA	24	119	32	0.5895	0.5183	0.5895	NA	NA	0.01774	0.02757	0.02602	NA	NA	0.01834	0.01402	0.07321	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Nitratifractor"	"G"	25588	105	105	23	NA	NA	15	16	15	NA	NA	4	13	NA	0.05175	0.03464	0.05175	NA	NA	0.001739	0.001846	0.002088	NA	NA	0.003056	0.001532	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Thiovulaceae"	"F"	25590	5326	1010	142	2	1	1919	1800	5326	14	1	595	1708	12	0.939	0.3332	0.3195	0.939	0.3096	0.2225	0.2076	0.7412	0.0008373	0.4184	0.4546	0.2013	0.02745	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfuricurvum"	"G"	25591	3372	502	57	1	1	1150	1092	3372	7	1	412	666	6	0.4695	0.1656	0.1283	0.4695	0.3096	0.1333	0.126	0.4693	0.0004187	0.4184	0.3148	0.07849	0.01373	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurimonas"	"G"	25592	1861	489	82	1	NA	744	692	1861	7	NA	169	1028	5	0.4695	0.1613	0.1845	0.4695	NA	0.08626	0.07982	0.259	0.0004187	NA	0.1291	0.1212	0.01144	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Thiovulum"	"G"	25593	6	3	NA	NA	NA	1	2	6	NA	NA	4	4	NA	0.003056	0.0009897	NA	NA	NA	0.0001159	0.0002307	0.000835	NA	NA	0.003056	0.0004714	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurospirillaceae"	"F"	25585	811	527	58	NA	NA	247	220	811	2	NA	166	515	61	0.1739	0.1739	0.1305	NA	NA	0.02864	0.02538	0.1129	0.0001196	NA	0.1268	0.06069	0.1396	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurospirillum"	"G"	25586	811	527	58	NA	NA	247	220	811	2	NA	166	515	61	0.1739	0.1739	0.1305	NA	NA	0.02864	0.02538	0.1129	0.0001196	NA	0.1268	0.06069	0.1396	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurospirillaceae"
"Campylobacteraceae"	"F"	25571	106	106	16	NA	NA	36	67	51	NA	NA	4	25	1	0.036	0.03497	0.036	NA	NA	0.004174	0.007728	0.007098	NA	NA	0.003056	0.002946	0.002288	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Campylobacter"	"G"	25572	106	106	16	NA	NA	36	67	51	NA	NA	4	25	1	0.036	0.03497	0.036	NA	NA	0.004174	0.007728	0.007098	NA	NA	0.003056	0.002946	0.002288	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Campylobacteraceae"
"Helicobacteraceae"	"F"	25575	69	69	15	NA	NA	9	19	3	1	NA	13	16	NA	0.03375	0.02276	0.03375	NA	NA	0.001043	0.002192	0.0004175	5.981e-05	NA	0.009932	0.001886	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Helicobacter"	"G"	25576	48	48	9	NA	NA	7	17	3	NA	NA	10	11	NA	0.02025	0.01584	0.02025	NA	NA	0.0008116	0.001961	0.0004175	NA	NA	0.00764	0.001296	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"uncultured"	"G"	25578	21	21	6	NA	NA	2	2	NA	1	NA	3	5	NA	0.0135	0.006928	0.0135	NA	NA	0.0002319	0.0002307	NA	5.981e-05	NA	0.002292	0.0005893	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"uncultured"	"F"	25594	74	31	2	NA	NA	74	32	18	NA	NA	19	40	NA	0.01452	0.01023	0.0045	NA	NA	0.008579	0.003691	0.002505	NA	NA	0.01452	0.004714	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptoraceae"	"F"	25579	8	8	2	NA	NA	3	6	4	NA	NA	1	4	1	0.0045	0.002639	0.0045	NA	NA	0.0003478	0.0006921	0.0005567	NA	NA	0.000764	0.0004714	0.002288	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptor"	"G"	25581	6	6	1	NA	NA	NA	1	NA	NA	NA	1	NA	1	0.002288	0.001979	0.00225	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	0.002288	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Nitratiruptoraceae"
"Hydrogenimonas"	"G"	25580	5	2	1	NA	NA	3	5	4	NA	NA	NA	4	NA	0.00225	0.0006598	0.00225	NA	NA	0.0003478	0.0005767	0.0005567	NA	NA	NA	0.0004714	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Nitratiruptoraceae"
"Rs-M59 termite group"	"F"	25584	8	8	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.002639	0.002639	0.00225	NA	NA	NA	NA	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"PS-B32"	"F"	25583	4	4	1	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.00225	0.00132	0.00225	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0001179	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Actinobacteria"	"P"	400	26569	14805	2068	7	17	13995	11390	19717	174	8	8722	26569	1424	6.664	4.884	4.653	3.286	5.263	1.623	1.314	2.744	0.01041	3.347	6.664	3.131	3.258	"Bacteria"
"Actinobacteria"	"C"	419	26258	13826	1916	6	16	13488	11015	18701	169	7	8510	26258	1422	6.502	4.561	4.311	2.817	4.954	1.564	1.271	2.603	0.01011	2.929	6.502	3.095	3.253	"Bacteria>Actinobacteria"
"Frankiales"	"O"	475	7226	7226	1057	3	3	2971	2316	3657	34	2	1908	3505	92	2.384	2.384	2.378	1.408	0.9288	0.3444	0.2671	0.5089	0.002033	0.8368	1.458	0.4131	0.2105	"Bacteria>Actinobacteria>Actinobacteria"
"Sporichthyaceae"	"F"	491	6869	6869	1001	3	3	2919	2269	3555	33	2	1877	3420	85	2.266	2.266	2.252	1.408	0.9288	0.3384	0.2617	0.4947	0.001974	0.8368	1.434	0.4031	0.1945	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"hgcI clade"	"G"	494	4975	4975	742	2	2	2291	1876	2938	30	2	1815	3276	85	1.67	1.641	1.67	0.939	0.6192	0.2656	0.2164	0.4089	0.001794	0.8368	1.387	0.3861	0.1945	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Candidatus Planktophila"	"G"	492	370	370	53	NA	NA	122	95	133	1	NA	12	35	NA	0.1221	0.1221	0.1193	NA	NA	0.01414	0.01096	0.01851	5.981e-05	NA	0.009168	0.004125	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Sporichthya"	"G"	493	10	5	1	NA	NA	2	3	10	NA	NA	2	2	NA	0.00225	0.00165	0.00225	NA	NA	0.0002319	0.000346	0.001392	NA	NA	0.001528	0.0002357	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"uncultured"	"G"	495	5	5	NA	NA	NA	1	1	1	NA	NA	NA	2	NA	0.00165	0.00165	NA	NA	NA	0.0001159	0.0001153	0.0001392	NA	NA	NA	0.0002357	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Cryptosporangiaceae"	"F"	478	291	291	46	NA	NA	10	19	59	1	NA	13	26	6	0.1035	0.096	0.1035	NA	NA	0.001159	0.002192	0.008211	5.981e-05	NA	0.009932	0.003064	0.01373	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Fodinicola"	"G"	480	291	291	46	NA	NA	10	19	59	1	NA	13	25	6	0.1035	0.096	0.1035	NA	NA	0.001159	0.002192	0.008211	5.981e-05	NA	0.009932	0.002946	0.01373	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Cryptosporangiaceae"
"Acidothermaceae"	"F"	476	28	28	6	NA	NA	17	8	11	NA	NA	7	23	NA	0.0135	0.009238	0.0135	NA	NA	0.001971	0.0009228	0.001531	NA	NA	0.005348	0.002711	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Acidothermus"	"G"	477	28	28	6	NA	NA	17	8	11	NA	NA	7	23	NA	0.0135	0.009238	0.0135	NA	NA	0.001971	0.0009228	0.001531	NA	NA	0.005348	0.002711	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Acidothermaceae"
"uncultured"	"F"	496	11	11	1	NA	NA	6	3	4	NA	NA	1	NA	NA	0.003629	0.003629	0.00225	NA	NA	0.0006956	0.000346	0.0005567	NA	NA	0.000764	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Frankiaceae"	"F"	481	19	5	NA	NA	NA	8	2	7	NA	NA	3	19	1	0.002292	0.00165	NA	NA	NA	0.0009275	0.0002307	0.0009742	NA	NA	0.002292	0.002239	0.002288	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Jatrophihabitans"	"G"	483	16	5	NA	NA	NA	8	1	4	NA	NA	3	16	NA	0.002292	0.00165	NA	NA	NA	0.0009275	0.0001153	0.0005567	NA	NA	0.002292	0.001886	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Frankiaceae"
"Geodermatophilaceae"	"F"	484	6	3	NA	NA	NA	4	4	6	NA	NA	5	6	NA	0.00382	0.0009897	NA	NA	NA	0.0004637	0.0004614	0.000835	NA	NA	0.00382	0.0007071	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Blastococcus"	"G"	485	3	1	NA	NA	NA	1	NA	3	NA	NA	1	3	NA	0.000764	0.0003299	NA	NA	NA	0.0001159	NA	0.0004175	NA	NA	0.000764	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Geodermatophilaceae"
"Modestobacter"	"G"	487	2	1	NA	NA	NA	1	2	NA	NA	NA	1	NA	NA	0.000764	0.0003299	NA	NA	NA	0.0001159	0.0002307	NA	NA	NA	0.000764	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Geodermatophilaceae"
"Antricoccus"	"G"	24500	3	1	NA	NA	NA	NA	1	2	NA	NA	NA	3	NA	0.0003536	0.0003299	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Geodermatophilaceae"
"Nakamurellaceae"	"F"	489	6	2	NA	NA	NA	2	5	6	NA	NA	NA	1	NA	0.000835	0.0006598	NA	NA	NA	0.0002319	0.0005767	0.000835	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Nakamurella"	"G"	490	6	2	NA	NA	NA	2	5	6	NA	NA	NA	1	NA	0.000835	0.0006598	NA	NA	NA	0.0002319	0.0005767	0.000835	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Nakamurellaceae"
"Micrococcales"	"O"	510	19355	3648	430	2	9	8421	6949	12252	106	3	5398	19355	1072	4.124	1.204	0.9676	0.939	2.786	0.9763	0.8015	1.705	0.00634	1.255	4.124	2.281	2.453	"Bacteria>Actinobacteria>Actinobacteria"
"Microbacteriaceae"	"F"	580	18332	3034	353	1	8	7869	6425	11388	99	2	5057	18332	991	3.863	1.001	0.7943	0.4695	2.477	0.9123	0.7411	1.585	0.005921	0.8368	3.863	2.16	2.267	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Rhodoluna"	"G"	24511	2947	887	121	1	NA	2471	1531	2109	20	1	956	2947	290	0.7304	0.2926	0.2723	0.4695	NA	0.2865	0.1766	0.2935	0.001196	0.4184	0.7304	0.3473	0.6635	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Microbacterium"	"G"	616	4809	675	62	NA	4	1604	1478	2914	18	NA	1316	4809	256	1.238	0.2227	0.1395	NA	1.238	0.186	0.1705	0.4055	0.001077	NA	1.005	0.5668	0.5857	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Candidatus Planktoluna"	"G"	590	448	247	31	NA	NA	448	277	339	3	NA	117	377	5	0.08939	0.08149	0.06976	NA	NA	0.05194	0.03195	0.04718	0.0001794	NA	0.08939	0.04443	0.01144	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agromyces"	"G"	583	2094	222	30	NA	2	655	627	1234	7	NA	533	2094	97	0.6192	0.07324	0.06751	NA	0.6192	0.07594	0.07232	0.1717	0.0004187	NA	0.4072	0.2468	0.2219	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
