"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Planctomycetacia"	"C"	2337	53	11	NA	8	NA	53	NA	NA	NA	NA	NA	42	NA	0.05521	0.006436	NA	0.005709	NA	0.03245	NA	NA	NA	NA	NA	0.05521	NA	"Bacteria>Planctomycetes"
"Gemmatales"	"O"	25851	36	7	NA	6	NA	36	NA	NA	NA	NA	NA	21	NA	0.02761	0.004096	NA	0.004282	NA	0.02204	NA	NA	NA	NA	NA	0.02761	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Gemmataceae"	"F"	25852	36	7	NA	6	NA	36	NA	NA	NA	NA	NA	21	NA	0.02761	0.004096	NA	0.004282	NA	0.02204	NA	NA	NA	NA	NA	0.02761	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales"
"uncultured"	"G"	25857	21	3	NA	3	NA	21	NA	NA	NA	NA	NA	12	NA	0.01578	0.001755	NA	0.002141	NA	0.01286	NA	NA	NA	NA	NA	0.01578	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Gemmata"	"G"	25854	12	2	NA	3	NA	12	NA	NA	NA	NA	NA	5	NA	0.007348	0.00117	NA	0.002141	NA	0.007348	NA	NA	NA	NA	NA	0.006573	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Fimbriiglobus"	"G"	25853	3	2	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	0.003944	0.00117	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Isosphaerales"	"O"	25858	4	2	NA	NA	NA	4	NA	NA	NA	NA	NA	3	NA	0.003944	0.00117	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Isosphaeraceae"	"F"	25859	4	2	NA	NA	NA	4	NA	NA	NA	NA	NA	3	NA	0.003944	0.00117	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales"
"uncultured"	"G"	25865	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Singulisphaera"	"G"	25864	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Planctomycetales"	"O"	2349	11	2	NA	2	NA	11	NA	NA	NA	NA	NA	6	NA	0.007888	0.00117	NA	0.001427	NA	0.006735	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"uncultured"	"F"	25897	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	0.002449	0.0005851	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Rubinisphaeraceae"	"F"	25888	7	1	NA	2	NA	7	NA	NA	NA	NA	NA	5	NA	0.006573	0.0005851	NA	0.001427	NA	0.004286	NA	NA	NA	NA	NA	0.006573	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25893	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"Phycisphaerae"	"C"	2300	13	3	NA	NA	NA	13	NA	NA	1	NA	NA	6	NA	0.00796	0.001755	NA	NA	NA	0.00796	NA	NA	0.0005966	NA	NA	0.007888	NA	"Bacteria>Planctomycetes"
"Phycisphaerales"	"O"	2312	9	2	NA	NA	NA	9	NA	NA	1	NA	NA	2	NA	0.005511	0.00117	NA	NA	NA	0.005511	NA	NA	0.0005966	NA	NA	0.002629	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	2316	9	2	NA	NA	NA	9	NA	NA	1	NA	NA	2	NA	0.005511	0.00117	NA	NA	NA	0.005511	NA	NA	0.0005966	NA	NA	0.002629	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"SM1A02"	"G"	2323	3	2	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	0.00117	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Tepidisphaerales"	"O"	14496	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"WD2101 soil group"	"F"	25850	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales"
"vadinHA49"	"C"	2374	14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	NA	0.0184	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0184	NA	"Bacteria>Planctomycetes"
"Omnitrophicaeota"	"P"	25747	33	15	NA	3	NA	33	NA	NA	NA	NA	NA	22	NA	0.02892	0.008777	NA	0.002141	NA	0.02021	NA	NA	NA	NA	NA	0.02892	NA	"Bacteria"
"Omnitrophia"	"C"	25748	23	4	NA	1	NA	23	NA	NA	NA	NA	NA	11	NA	0.01446	0.00234	NA	0.0007136	NA	0.01408	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Omnitrophicaeota"
"Omnitrophales"	"O"	25749	22	4	NA	1	NA	22	NA	NA	NA	NA	NA	11	NA	0.01446	0.00234	NA	0.0007136	NA	0.01347	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Omnitrophicaeota>Omnitrophia"
"Omnitrophaceae"	"F"	25750	22	4	NA	1	NA	22	NA	NA	NA	NA	NA	11	NA	0.01446	0.00234	NA	0.0007136	NA	0.01347	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales"
"Candidatus Omnitrophus"	"G"	25751	22	4	NA	1	NA	22	NA	NA	NA	NA	NA	11	NA	0.01446	0.00234	NA	0.0007136	NA	0.01347	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Omnitrophicaeota>Omnitrophia>Omnitrophales>Omnitrophaceae"
"Dependentiae"	"P"	25541	12	12	NA	9	NA	11	NA	NA	NA	NA	NA	1	NA	0.007021	0.007021	NA	0.006423	NA	0.006735	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria"
"Babeliae"	"C"	25542	12	12	NA	9	NA	11	NA	NA	NA	NA	NA	1	NA	0.007021	0.007021	NA	0.006423	NA	0.006735	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Dependentiae"
"Babeliales"	"O"	25543	12	12	NA	9	NA	11	NA	NA	NA	NA	NA	1	NA	0.007021	0.007021	NA	0.006423	NA	0.006735	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Dependentiae>Babeliae"
"Vermiphilaceae"	"F"	25548	12	12	NA	8	NA	10	NA	NA	NA	NA	NA	NA	NA	0.007021	0.007021	NA	0.005709	NA	0.006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Dependentiae>Babeliae>Babeliales"
"Spirochaetes"	"P"	26899	20	11	1	20	NA	6	NA	NA	NA	NA	NA	6	NA	0.0182	0.006436	0.0182	0.01427	NA	0.003674	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria"
"Leptospirae"	"C"	26907	19	10	1	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182	0.005851	0.0182	0.01356	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes"
"Leptospirales"	"O"	26908	19	10	1	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182	0.005851	0.0182	0.01356	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae"
"Leptospiraceae"	"F"	26909	19	10	1	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182	0.005851	0.0182	0.01356	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales"
"Leptospira"	"G"	26911	18	8	NA	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01285	0.004681	NA	0.01285	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"uncultured"	"G"	26915	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"MVP-15"	"C"	26916	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002449	0.0005851	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes"
"Fibrobacteres"	"P"	1646	44	4	NA	2	NA	17	NA	NA	NA	NA	NA	44	NA	0.05784	0.00234	NA	0.001427	NA	0.01041	NA	NA	NA	NA	NA	0.05784	NA	"Bacteria"
"Fibrobacteria"	"C"	1647	44	4	NA	2	NA	17	NA	NA	NA	NA	NA	44	NA	0.05784	0.00234	NA	0.001427	NA	0.01041	NA	NA	NA	NA	NA	0.05784	NA	"Bacteria>Fibrobacteres"
"Fibrobacterales"	"O"	1648	44	4	NA	2	NA	17	NA	NA	NA	NA	NA	44	NA	0.05784	0.00234	NA	0.001427	NA	0.01041	NA	NA	NA	NA	NA	0.05784	NA	"Bacteria>Fibrobacteres>Fibrobacteria"
"Fibrobacteraceae"	"F"	1654	44	4	NA	2	NA	16	NA	NA	NA	NA	NA	44	NA	0.05784	0.00234	NA	0.001427	NA	0.009797	NA	NA	NA	NA	NA	0.05784	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"uncultured"	"G"	1659	40	3	NA	2	NA	16	NA	NA	NA	NA	NA	40	NA	0.05258	0.001755	NA	0.001427	NA	0.009797	NA	NA	NA	NA	NA	0.05258	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"possible genus 04"	"G"	1656	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"WPS-2"	"P"	27010	3	3	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.001755	NA	0.002141	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria"
"BRC1"	"P"	14244	4	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002449	0.001755	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Fusobacteria"	"P"	2203	12	3	NA	1	NA	3	NA	NA	NA	NA	NA	12	NA	0.01578	0.001755	NA	0.0007136	NA	0.001837	NA	NA	NA	NA	NA	0.01578	NA	"Bacteria"
"Fusobacteriia"	"C"	2204	12	3	NA	1	NA	3	NA	NA	NA	NA	NA	12	NA	0.01578	0.001755	NA	0.0007136	NA	0.001837	NA	NA	NA	NA	NA	0.01578	NA	"Bacteria>Fusobacteria"
"Fusobacteriales"	"O"	2205	12	3	NA	1	NA	3	NA	NA	NA	NA	NA	12	NA	0.01578	0.001755	NA	0.0007136	NA	0.001837	NA	NA	NA	NA	NA	0.01578	NA	"Bacteria>Fusobacteria>Fusobacteriia"
"Leptotrichiaceae"	"F"	2215	11	2	NA	1	NA	NA	NA	NA	NA	NA	NA	11	NA	0.01446	0.00117	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales"
"Hypnocyclicus"	"G"	25680	10	2	NA	1	NA	NA	NA	NA	NA	NA	NA	10	NA	0.01315	0.00117	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	0.01315	NA	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Leptotrichiaceae"
"Fusobacteriaceae"	"F"	2208	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	0.0005851	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales"
"Cetobacterium"	"G"	2209	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	0.0005851	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Fusobacteriaceae"
"Latescibacteria"	"P"	11403	2	2	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001427	0.00117	NA	0.001427	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria"
"Latescibacteria"	"C"	25716	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Latescibacteria"
"Latescibacterales"	"O"	25717	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Latescibacteria>Latescibacteria"
"Latescibacteraceae"	"F"	25718	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Latescibacteria>Latescibacteria>Latescibacterales"
"Kiritimatiellaeota"	"P"	25707	15	2	NA	3	NA	15	NA	NA	NA	NA	NA	NA	NA	0.009185	0.00117	NA	0.002141	NA	0.009185	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Kiritimatiellae"	"C"	25708	15	2	NA	3	NA	15	NA	NA	NA	NA	NA	NA	NA	0.009185	0.00117	NA	0.002141	NA	0.009185	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota"
"WCHB1-41"	"O"	25715	10	2	NA	3	NA	10	NA	NA	NA	NA	NA	NA	NA	0.006123	0.00117	NA	0.002141	NA	0.006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae"
"Elusimicrobia"	"P"	1632	9	2	NA	2	NA	1	NA	NA	NA	NA	NA	9	NA	0.01183	0.00117	NA	0.001427	NA	0.0006123	NA	NA	NA	NA	NA	0.01183	NA	"Bacteria"
"Lineage IIb"	"C"	25557	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia"
"Elusimicrobia"	"C"	1633	8	1	NA	NA	NA	1	NA	NA	NA	NA	NA	8	NA	0.01052	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.01052	NA	"Bacteria>Elusimicrobia"
"MVP-88"	"O"	1644	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Elusimicrobia>Elusimicrobia"
"Lentisphaerae"	"P"	2238	12	2	NA	NA	NA	12	NA	NA	NA	NA	NA	7	NA	0.009202	0.00117	NA	NA	NA	0.007348	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria"
"Lentisphaeria"	"C"	2250	7	2	NA	NA	NA	7	NA	NA	NA	NA	NA	4	NA	0.005258	0.00117	NA	NA	NA	0.004286	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Lentisphaerae"
"Victivallales"	"O"	2254	2	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	0.00117	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Lentisphaerae>Lentisphaeria"
"Victivallaceae"	"F"	2255	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.00117	0.00117	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Victivallis"	"G"	2256	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales>Victivallaceae"
"Tenericutes"	"P"	3919	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Mollicutes"	"C"	3920	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes"
"Mycoplasmatales"	"O"	3946	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes"
"Mycoplasmataceae"	"F"	3947	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes>Mycoplasmatales"
"Candidatus Lumbricincola"	"G"	3949	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae"
"Deinococcus-Thermus"	"P"	1610	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria"
"Deinococci"	"C"	1611	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Deinococcus&#x2011;Thermus"
"Deinococcales"	"O"	1612	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci"
"Deinococcaceae"	"F"	1613	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales"
"uncultured"	"G"	1616	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae"
"Hydrogenedentes"	"P"	11400	6	1	NA	2	NA	3	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	0.001427	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria"
"Hydrogenedentia"	"C"	25702	6	1	NA	2	NA	3	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	0.001427	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Hydrogenedentes"
"Hydrogenedentiales"	"O"	25703	6	1	NA	2	NA	3	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	0.001427	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Hydrogenedentes>Hydrogenedentia"
"Hydrogenedensaceae"	"F"	25704	6	1	NA	2	NA	3	NA	NA	NA	NA	NA	6	NA	0.007888	0.0005851	NA	0.001427	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Hydrogenedentes>Hydrogenedentia>Hydrogenedentiales"
"LCP-89"	"P"	11402	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Rokubacteria"	"P"	26887	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria"
"NC10"	"C"	26888	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Rokubacteria"
"Methylomirabilales"	"O"	26889	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Rokubacteria>NC10"
"Methylomirabilaceae"	"F"	26890	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales"
"Candidatus Methylomirabilis"	"G"	26891	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"WS2"	"P"	14742	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"FBP"	"P"	14342	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Eukaryota"	"D"	4	2	1	NA	2	NA	2	NA	NA	1	NA	NA	NA	2	8.333	0.0005851	NA	0.001427	NA	0.001225	NA	NA	0.0005966	NA	NA	NA	8.333	"root"
"Archaeplastida"	"-"	4152	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota"
"Chloroplastida"	"K"	4153	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida"
"Charophyta"	"-"	4154	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida"
"Phragmoplastophyta"	"P"	4161	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta"
"Streptophyta"	"-"	4165	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta"
"Embryophyta"	"C"	4172	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta"
"Tracheophyta"	"-"	4307	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta"
"Spermatophyta"	"-"	4372	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta"
"Magnoliophyta"	"-"	4432	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Malpighiales"	"O"	5034	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Populus"	"G"	5221	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Castellaniella"	"G"	26382	15	NA	1	NA	NA	15	NA	NA	NA	NA	NA	11	NA	0.0182	NA	0.0182	NA	NA	0.009185	NA	NA	NA	NA	NA	0.01446	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Parapusillimonas"	"G"	26428	6	NA	1	NA	NA	3	NA	NA	NA	NA	NA	6	NA	0.0182	NA	0.0182	NA	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
