"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Klebsiella pneumoniae KCTC 2242"	"-"	1049565	285	33	NA	22	NA	23	NA	NA	285	NA	NA	3	NA	0.1683	0.01917	NA	0.01565	NA	0.0136	NA	NA	0.1683	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae"
"Klebsiella pneumoniae subsp. pneumoniae"	"-"	72407	118	1	NA	1	NA	2	NA	NA	118	NA	NA	2	NA	0.06968	0.000581	NA	0.0007114	NA	0.001183	NA	NA	0.06968	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae"
"Klebsiella variicola"	"S"	244366	263	3	NA	1	NA	5	NA	NA	263	NA	NA	11	NA	0.1553	0.001743	NA	0.0007114	NA	0.002957	NA	NA	0.1553	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella variicola At-22"	"-"	640131	50	2	NA	NA	NA	3	NA	NA	50	NA	NA	2	NA	0.02952	0.001162	NA	NA	NA	0.001774	NA	NA	0.02952	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;variicola"
"Escherichia"	"G"	561	50058	332	12	280	2	331	NA	NA	50058	4	1	251	1	29.56	0.1929	0.2135	0.1992	9.524	0.1958	NA	NA	29.56	20	11.11	0.3126	4.167	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Escherichia coli"	"S"	562	49642	332	12	280	2	330	NA	NA	49642	4	1	250	1	29.31	0.1929	0.2135	0.1992	9.524	0.1952	NA	NA	29.31	20	11.11	0.3113	4.167	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia"
"Escherichia coli K-12"	"-"	83333	1218	6	NA	5	NA	2	NA	NA	1218	NA	NA	3	NA	0.7192	0.003486	NA	0.003557	NA	0.001183	NA	NA	0.7192	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli str. K-12 substr. MG1655"	"-"	511145	811	3	NA	NA	NA	1	NA	NA	811	NA	NA	1	NA	0.4789	0.001743	NA	NA	NA	0.0005915	NA	NA	0.4789	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;K&#x2011;12"
"Escherichia coli str. K-12 substr. MG1655star"	"-"	879462	811	3	NA	NA	NA	1	NA	NA	811	NA	NA	1	NA	0.4789	0.001743	NA	NA	NA	0.0005915	NA	NA	0.4789	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;K&#x2011;12>Escherichia&nbsp;coli&nbsp;str.&nbsp;K&#x2011;12&nbsp;substr.&nbsp;MG1655"
"Escherichia coli str. K-12 substr. MDS42"	"-"	1110693	40	3	NA	5	NA	1	NA	NA	40	NA	NA	2	NA	0.02362	0.001743	NA	0.003557	NA	0.0005915	NA	NA	0.02362	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;K&#x2011;12"
"Escherichia coli O25b:H4-ST131"	"-"	941322	1538	5	1	5	1	7	NA	NA	1538	NA	1	6	NA	11.11	0.002905	0.01779	0.003557	4.762	0.00414	NA	NA	0.9081	NA	11.11	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O157:H7"	"-"	83334	5003	4	1	1	1	8	NA	NA	5003	1	NA	16	NA	5	0.002324	0.01779	0.0007114	4.762	0.004732	NA	NA	2.954	5	NA	0.01993	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O157:H7 str. SS17"	"-"	1328859	3847	4	NA	NA	1	3	NA	NA	3847	1	NA	11	NA	5	0.002324	NA	NA	4.762	0.001774	NA	NA	2.272	5	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O157:H7"
"Escherichia coli Nissle 1917"	"-"	316435	1087	3	NA	2	NA	4	NA	NA	1087	NA	NA	3	NA	0.6418	0.001743	NA	0.001423	NA	0.002366	NA	NA	0.6418	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli ABU 83972"	"-"	655817	502	3	NA	NA	NA	3	NA	NA	502	NA	NA	3	NA	0.2964	0.001743	NA	NA	NA	0.001774	NA	NA	0.2964	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli ATCC 25922"	"-"	1322345	1080	2	NA	7	NA	2	NA	NA	1080	NA	NA	4	NA	0.6377	0.001162	NA	0.00498	NA	0.001183	NA	NA	0.6377	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O91"	"-"	1055539	372	2	NA	2	NA	4	NA	NA	372	NA	NA	2	NA	0.2197	0.001162	NA	0.001423	NA	0.002366	NA	NA	0.2197	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O91 str. RM7190"	"-"	1055545	372	2	NA	2	NA	4	NA	NA	372	NA	NA	2	NA	0.2197	0.001162	NA	0.001423	NA	0.002366	NA	NA	0.2197	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O91"
"Escherichia coli O43"	"-"	2233553	780	1	NA	NA	NA	NA	NA	NA	780	NA	NA	3	NA	0.4606	0.000581	NA	NA	NA	NA	NA	NA	0.4606	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O43 str. RM10042"	"-"	1055541	780	1	NA	NA	NA	NA	NA	NA	780	NA	NA	3	NA	0.4606	0.000581	NA	NA	NA	NA	NA	NA	0.4606	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O43"
"Escherichia coli M12"	"-"	1392858	898	1	NA	1	NA	1	NA	NA	898	NA	NA	6	NA	0.5302	0.000581	NA	0.0007114	NA	0.0005915	NA	NA	0.5302	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O145:H28"	"-"	1078034	189	1	1	NA	NA	NA	NA	NA	189	NA	NA	NA	NA	0.1116	0.000581	0.01779	NA	NA	NA	NA	NA	0.1116	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O7:K1"	"-"	1072458	108	1	NA	NA	NA	NA	NA	NA	108	NA	NA	NA	NA	0.06377	0.000581	NA	NA	NA	NA	NA	NA	0.06377	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O7:K1 str. CE10"	"-"	1072459	108	1	NA	NA	NA	NA	NA	NA	108	NA	NA	NA	NA	0.06377	0.000581	NA	NA	NA	NA	NA	NA	0.06377	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O7:K1"
"Escherichia coli APEC O1"	"-"	405955	4426	1	NA	1	NA	4	NA	NA	4426	NA	NA	18	NA	2.613	0.000581	NA	0.0007114	NA	0.002366	NA	NA	2.613	NA	NA	0.02242	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli 536"	"-"	362663	760	1	NA	1	NA	NA	NA	NA	760	NA	NA	3	NA	0.4488	0.000581	NA	0.0007114	NA	NA	NA	NA	0.4488	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Salmonella"	"G"	590	34069	162	10	112	1	106	1	1	34069	3	NA	130	1	20.12	0.09412	0.1779	0.07968	4.762	0.06269	4	4.167	20.12	15	NA	0.1619	4.167	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Salmonella enterica"	"S"	28901	34065	162	10	112	1	106	1	1	34065	3	NA	130	1	20.11	0.09412	0.1779	0.07968	4.762	0.06269	4	4.167	20.11	15	NA	0.1619	4.167	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella"
"Salmonella enterica subsp. enterica"	"-"	59201	26517	134	7	81	NA	82	1	1	26517	3	NA	94	NA	15.66	0.07785	0.1246	0.05762	NA	0.0485	4	4.167	15.66	15	NA	0.1171	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Choleraesuis"	"-"	119912	5460	31	2	18	NA	15	1	NA	5460	NA	NA	15	NA	4	0.01801	0.03559	0.01281	NA	0.008872	4	NA	3.224	NA	NA	0.01868	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67"	"-"	321314	926	20	NA	16	NA	11	NA	NA	926	NA	NA	3	NA	0.5468	0.01162	NA	0.01138	NA	0.006506	NA	NA	0.5468	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Choleraesuis"
"Salmonella enterica subsp. enterica serovar Montevideo"	"-"	115981	469	30	1	15	NA	15	NA	NA	469	NA	NA	7	NA	0.2769	0.01743	0.01779	0.01067	NA	0.008872	NA	NA	0.2769	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904"	"-"	1454604	280	29	1	14	NA	13	NA	NA	280	NA	NA	5	NA	0.1653	0.01685	0.01779	0.00996	NA	0.007689	NA	NA	0.1653	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Montevideo"
"Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901"	"-"	1454598	188	1	NA	1	NA	2	NA	NA	188	NA	NA	2	NA	0.111	0.000581	NA	0.0007114	NA	0.001183	NA	NA	0.111	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Montevideo"
"Salmonella enterica subsp. enterica serovar Infantis"	"-"	595	2924	23	NA	13	NA	20	NA	NA	2924	NA	NA	17	NA	1.727	0.01336	NA	0.009248	NA	0.01183	NA	NA	1.727	NA	NA	0.02117	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Infantis str. SARB27"	"-"	596155	339	3	NA	3	NA	2	NA	NA	339	NA	NA	1	NA	0.2002	0.001743	NA	0.002134	NA	0.001183	NA	NA	0.2002	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Infantis"
"Salmonella enterica subsp. enterica serovar Newport"	"-"	108619	1076	16	NA	13	NA	10	NA	NA	1076	NA	NA	8	NA	0.6353	0.009296	NA	0.009248	NA	0.005915	NA	NA	0.6353	NA	NA	0.009963	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1"	"-"	877468	638	16	NA	12	NA	10	NA	NA	638	NA	NA	7	NA	0.3767	0.009296	NA	0.008537	NA	0.005915	NA	NA	0.3767	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Newport"
"Salmonella enterica subsp. enterica serovar Typhi"	"-"	90370	1817	5	NA	8	NA	5	NA	NA	1817	NA	NA	8	NA	1.073	0.002905	NA	0.005691	NA	0.002957	NA	NA	1.073	NA	NA	0.009963	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Typhimurium"	"-"	90371	2097	4	NA	2	NA	1	NA	NA	2097	NA	NA	10	NA	1.238	0.002324	NA	0.001423	NA	0.0005915	NA	NA	1.238	NA	NA	0.01245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Anatum"	"-"	58712	994	4	NA	1	NA	NA	NA	NA	994	NA	NA	5	NA	0.5869	0.002324	NA	0.0007114	NA	NA	NA	NA	0.5869	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Anatum str. CDC 06-0532"	"-"	1454592	539	1	NA	NA	NA	NA	NA	NA	539	NA	NA	2	NA	0.3183	0.000581	NA	NA	NA	NA	NA	NA	0.3183	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Anatum"
"Salmonella enterica subsp. enterica serovar Enteritidis"	"-"	149539	2675	4	1	2	NA	1	NA	NA	2675	NA	NA	7	NA	1.58	0.002324	0.01779	0.001423	NA	0.0005915	NA	NA	1.58	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110355"	"-"	1243620	522	1	NA	NA	NA	NA	NA	NA	522	NA	NA	1	NA	0.3082	0.000581	NA	NA	NA	NA	NA	NA	0.3082	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Enteritidis"
"Salmonella enterica subsp. enterica serovar Bareilly"	"-"	58096	674	3	1	1	NA	NA	NA	NA	674	1	NA	NA	NA	5	0.001743	0.01779	0.0007114	NA	NA	NA	NA	0.398	5	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000191"	"-"	1173457	674	3	1	1	NA	NA	NA	NA	674	1	NA	NA	NA	5	0.001743	0.01779	0.0007114	NA	NA	NA	NA	0.398	5	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Bareilly"
"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum"	"-"	604	903	3	1	2	NA	2	NA	NA	903	NA	NA	2	NA	0.5332	0.001743	0.01779	0.001423	NA	0.001183	NA	NA	0.5332	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. CDC1983-67"	"-"	1225522	903	3	1	2	NA	2	NA	NA	903	NA	NA	2	NA	0.5332	0.001743	0.01779	0.001423	NA	0.001183	NA	NA	0.5332	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Gallinarum/pullorum"
"Salmonella enterica subsp. enterica serovar Krefeld"	"-"	1242084	298	2	NA	NA	NA	1	NA	NA	298	NA	NA	2	NA	0.176	0.001162	NA	NA	NA	0.0005915	NA	NA	0.176	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536"	"-"	1242106	298	2	NA	NA	NA	1	NA	NA	298	NA	NA	2	NA	0.176	0.001162	NA	NA	NA	0.0005915	NA	NA	0.176	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Krefeld"
"Salmonella enterica subsp. enterica serovar Dublin"	"-"	98360	251	1	NA	NA	NA	NA	NA	NA	251	NA	NA	2	NA	0.1482	0.000581	NA	NA	NA	NA	NA	NA	0.1482	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. houtenae"	"-"	59205	708	3	NA	1	NA	2	NA	NA	708	NA	NA	2	NA	0.4181	0.001743	NA	0.0007114	NA	0.001183	NA	NA	0.4181	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica"
"Salmonella enterica subsp. houtenae str. ATCC BAA-1581"	"-"	523831	708	3	NA	1	NA	2	NA	NA	708	NA	NA	2	NA	0.4181	0.001743	NA	0.0007114	NA	0.001183	NA	NA	0.4181	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;houtenae"
"Salmonella enterica subsp. diarizonae"	"-"	59204	52	1	NA	NA	NA	NA	NA	NA	52	NA	NA	NA	NA	0.0307	0.000581	NA	NA	NA	NA	NA	NA	0.0307	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica"
"Salmonella enterica subsp. diarizonae serovar 50:k:z"	"-"	1243611	52	1	NA	NA	NA	NA	NA	NA	52	NA	NA	NA	NA	0.0307	0.000581	NA	NA	NA	NA	NA	NA	0.0307	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;diarizonae"
"Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080"	"-"	1243612	52	1	NA	NA	NA	NA	NA	NA	52	NA	NA	NA	NA	0.0307	0.000581	NA	NA	NA	NA	NA	NA	0.0307	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;diarizonae>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;diarizonae&nbsp;serovar&nbsp;50:k:z"
"Kosakonia"	"G"	1330547	423	10	NA	6	NA	8	NA	NA	423	1	NA	1	NA	5	0.00581	NA	0.004268	NA	0.004732	NA	NA	0.2498	5	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Kosakonia cowanii"	"S"	208223	415	10	NA	6	NA	8	NA	NA	415	1	NA	NA	NA	5	0.00581	NA	0.004268	NA	0.004732	NA	NA	0.245	5	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"unclassified Enterobacteriaceae"	"-"	191675	145	8	NA	6	NA	14	NA	NA	145	NA	NA	11	NA	0.08562	0.004648	NA	0.004268	NA	0.00828	NA	NA	0.08562	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"ant, tsetse, mealybug, aphid, etc. endosymbionts"	"-"	84563	82	6	NA	4	NA	11	NA	NA	82	NA	NA	8	NA	0.04842	0.003486	NA	0.002846	NA	0.006506	NA	NA	0.04842	NA	NA	0.009963	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae"
"Candidatus Purcelliella"	"G"	472825	4	4	NA	2	NA	3	NA	NA	3	NA	NA	NA	NA	0.002324	0.002324	NA	0.001423	NA	0.001774	NA	NA	0.001771	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
