"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Calothrix PCC-6303"	"G"	25349	4	1	NA	NA	NA	NA	1	4	NA	NA	NA	1	NA	0.0005866	0.0003389	NA	NA	NA	NA	0.0001203	0.0005866	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nostoc PCC-7107"	"G"	25383	5	1	NA	NA	NA	2	3	5	NA	NA	NA	NA	NA	0.0007333	0.0003389	NA	NA	NA	0.000243	0.0003609	0.0007333	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Microcystaceae"	"F"	25317	12	2	NA	NA	NA	7	12	6	NA	NA	NA	2	NA	0.001444	0.0006779	NA	NA	NA	0.0008506	0.001444	0.00088	NA	NA	NA	0.0002474	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"SU2 symbiont group"	"G"	25328	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Synechocystis PCC-6803"	"G"	25332	11	1	NA	NA	NA	1	11	1	NA	NA	NA	1	NA	0.001323	0.0003389	NA	NA	NA	0.0001215	0.001323	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Leptolyngbyales"	"O"	25243	10	5	NA	NA	NA	1	5	2	NA	NA	1	10	NA	0.001695	0.001695	NA	NA	NA	0.0001215	0.0006015	0.0002933	NA	NA	0.0008019	0.001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Leptolyngbyaceae"	"F"	25244	10	5	NA	NA	NA	1	5	2	NA	NA	1	10	NA	0.001695	0.001695	NA	NA	NA	0.0001215	0.0006015	0.0002933	NA	NA	0.0008019	0.001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales"
"uncultured"	"G"	25266	9	2	NA	NA	NA	1	1	1	NA	NA	NA	9	NA	0.001113	0.0006779	NA	NA	NA	0.0001215	0.0001203	0.0001467	NA	NA	NA	0.001113	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Chamaesiphon PCC-7430"	"G"	25248	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Oxyphotobacteria Incertae Sedis"	"O"	25462	21	2	NA	NA	NA	21	17	16	NA	NA	7	16	NA	0.005613	0.0006779	NA	NA	NA	0.002552	0.002045	0.002347	NA	NA	0.005613	0.001979	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Unknown Family"	"F"	25463	21	2	NA	NA	NA	21	17	16	NA	NA	7	16	NA	0.005613	0.0006779	NA	NA	NA	0.002552	0.002045	0.002347	NA	NA	0.005613	0.001979	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis"
"Geitlerinema PCC-8501"	"G"	25469	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"SepB-3"	"O"	25509	31	1	NA	NA	NA	10	3	5	NA	NA	1	31	NA	0.003835	0.0003389	NA	NA	NA	0.001215	0.0003609	0.0007333	NA	NA	0.0008019	0.003835	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Melainabacteria"	"C"	1589	140	140	18	NA	NA	114	102	135	3	NA	37	105	49	0.1154	0.04745	0.0418	NA	NA	0.01385	0.01227	0.0198	0.0001811	NA	0.02967	0.01299	0.1154	"Bacteria>Cyanobacteria"
"Gastranaerophilales"	"O"	1591	119	88	13	NA	NA	89	86	119	2	NA	34	84	NA	0.03019	0.02983	0.03019	NA	NA	0.01082	0.01035	0.01745	0.0001207	NA	0.02727	0.01039	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Vampirovibrionales"	"O"	1593	24	24	NA	NA	NA	7	7	11	1	NA	2	12	NA	0.008135	0.008135	NA	NA	NA	0.0008506	0.0008421	0.001613	6.037e-05	NA	0.001604	0.001484	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Obscuribacterales"	"O"	1592	49	24	5	NA	NA	11	3	NA	NA	NA	1	4	49	0.1154	0.008135	0.01161	NA	NA	0.001337	0.0003609	NA	NA	NA	0.0008019	0.0004948	0.1154	"Bacteria>Cyanobacteria>Melainabacteria"
"Caenarcaniphilales"	"O"	1590	7	4	NA	NA	NA	7	6	5	NA	NA	NA	5	NA	0.001356	0.001356	NA	NA	NA	0.0008506	0.0007218	0.0007333	NA	NA	NA	0.0006185	NA	"Bacteria>Cyanobacteria>Melainabacteria"
"Sericytochromatia"	"C"	25536	93	53	2	NA	NA	35	49	93	1	NA	2	56	NA	0.01796	0.01796	0.004645	NA	NA	0.004253	0.005895	0.01364	6.037e-05	NA	0.001604	0.006927	NA	"Bacteria>Cyanobacteria"
"Armatimonadetes"	"P"	894	8354	4202	415	2	4	8354	5017	2937	42	2	26	162	144	1.424	1.424	0.9637	0.9615	1.286	1.015	0.6035	0.4307	0.002536	0.8658	0.02085	0.02004	0.3393	"Bacteria"
"Armatimonadia"	"C"	895	8312	4196	415	2	4	8312	4957	2770	41	2	23	127	144	1.422	1.422	0.9637	0.9615	1.286	1.01	0.5963	0.4063	0.002475	0.8658	0.01844	0.01571	0.3393	"Bacteria>Armatimonadetes"
"Armatimonadales"	"O"	896	8312	4196	415	2	4	8312	4957	2770	41	2	23	127	144	1.422	1.422	0.9637	0.9615	1.286	1.01	0.5963	0.4063	0.002475	0.8658	0.01844	0.01571	0.3393	"Bacteria>Armatimonadetes>Armatimonadia"
"Armatimonadaceae"	"F"	897	8286	4175	412	2	4	8286	4929	2748	40	2	23	123	143	1.415	1.415	0.9568	0.9615	1.286	1.007	0.593	0.403	0.002415	0.8658	0.01844	0.01521	0.3369	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales"
"Armatimonas"	"G"	898	8286	4175	412	2	4	8286	4929	2748	40	2	23	123	143	1.415	1.415	0.9568	0.9615	1.286	1.007	0.593	0.403	0.002415	0.8658	0.01844	0.01521	0.3369	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales>Armatimonadaceae"
"uncultured"	"C"	14241	128	3	NA	NA	NA	18	36	128	1	NA	1	16	NA	0.01877	0.001017	NA	NA	NA	0.002187	0.004331	0.01877	6.037e-05	NA	0.0008019	0.001979	NA	"Bacteria>Armatimonadetes"
"Fimbriimonadia"	"C"	14237	13	1	NA	NA	NA	10	5	10	NA	NA	NA	13	NA	0.001608	0.0003389	NA	NA	NA	0.001215	0.0006015	0.001467	NA	NA	NA	0.001608	NA	"Bacteria>Armatimonadetes"
"Fimbriimonadales"	"O"	14238	13	1	NA	NA	NA	10	5	10	NA	NA	NA	13	NA	0.001608	0.0003389	NA	NA	NA	0.001215	0.0006015	0.001467	NA	NA	NA	0.001608	NA	"Bacteria>Armatimonadetes>Fimbriimonadia"
"Fimbriimonadaceae"	"F"	14239	13	1	NA	NA	NA	8	4	8	NA	NA	NA	13	NA	0.001608	0.0003389	NA	NA	NA	0.0009722	0.0004812	0.001173	NA	NA	NA	0.001608	NA	"Bacteria>Armatimonadetes>Fimbriimonadia>Fimbriimonadales"
"Firmicutes"	"P"	1672	620750	1883	314	17	8	5942	6424	9208	620746	4	1550	3620	1158	37.47	0.6382	0.7292	8.173	2.572	0.7221	0.7728	1.35	37.47	1.732	1.243	0.4478	2.728	"Bacteria"
"Clostridia"	"C"	1859	6311	1510	249	NA	NA	4235	4133	6311	98	NA	1267	2174	1022	2.408	0.5118	0.5782	NA	NA	0.5146	0.4972	0.9256	0.005916	NA	1.016	0.2689	2.408	"Bacteria>Firmicutes"
"Clostridiales"	"O"	1863	6290	1509	248	NA	NA	4208	4104	6290	95	NA	1252	2162	1022	2.408	0.5115	0.5759	NA	NA	0.5114	0.4937	0.9225	0.005735	NA	1.004	0.2674	2.408	"Bacteria>Firmicutes>Clostridia"
"Peptostreptococcaceae"	"F"	2042	2207	584	94	NA	NA	1234	1224	2207	14	NA	599	661	752	1.772	0.1979	0.2183	NA	NA	0.15	0.1472	0.3237	0.0008452	NA	0.4803	0.08176	1.772	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Romboutsia"	"G"	11347	1409	390	66	NA	NA	752	723	1409	10	NA	398	387	416	0.9801	0.1322	0.1533	NA	NA	0.09138	0.08698	0.2066	0.0006037	NA	0.3192	0.04787	0.9801	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paraclostridium"	"G"	14379	200	53	7	NA	NA	107	107	200	1	NA	51	61	73	0.172	0.01796	0.01626	NA	NA	0.013	0.01287	0.02933	6.037e-05	NA	0.0409	0.007545	0.172	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Intestinibacter"	"G"	11345	163	48	8	NA	NA	110	131	163	1	NA	44	60	125	0.2945	0.01627	0.01858	NA	NA	0.01337	0.01576	0.02391	6.037e-05	NA	0.03528	0.007422	0.2945	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridioides"	"G"	25660	127	26	2	NA	NA	61	87	127	NA	NA	25	39	43	0.1013	0.008813	0.004645	NA	NA	0.007413	0.01047	0.01863	NA	NA	0.02005	0.004824	0.1013	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"uncultured"	"G"	2049	77	23	3	NA	NA	65	47	77	NA	NA	24	29	33	0.07775	0.007796	0.006967	NA	NA	0.007899	0.005654	0.01129	NA	NA	0.01925	0.003587	0.07775	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Terrisporobacter"	"G"	11348	42	10	NA	NA	NA	26	31	42	1	NA	10	16	17	0.04005	0.003389	NA	NA	NA	0.00316	0.003729	0.00616	6.037e-05	NA	0.008019	0.001979	0.04005	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Proteocatella"	"G"	2046	9	8	2	NA	NA	8	1	1	NA	NA	6	9	NA	0.004812	0.002712	0.004645	NA	NA	0.0009722	0.0001203	0.0001467	NA	NA	0.004812	0.001113	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paeniclostridium"	"G"	14378	32	5	NA	NA	NA	13	23	32	NA	NA	8	10	3	0.007068	0.001695	NA	NA	NA	0.00158	0.002767	0.004693	NA	NA	0.006415	0.001237	0.007068	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptoclostridium"	"G"	11346	22	3	1	NA	NA	16	15	22	NA	NA	6	11	6	0.01414	0.001017	0.002322	NA	NA	0.001944	0.001805	0.003227	NA	NA	0.004812	0.001361	0.01414	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Tepidibacter"	"G"	2048	15	3	2	NA	NA	9	9	15	NA	NA	1	4	3	0.007068	0.001017	0.004645	NA	NA	0.001094	0.001083	0.0022	NA	NA	0.0008019	0.0004948	0.007068	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptostreptococcus"	"G"	2045	6	2	NA	NA	NA	5	3	6	NA	NA	NA	4	2	0.004712	0.0006779	NA	NA	NA	0.0006076	0.0003609	0.00088	NA	NA	NA	0.0004948	0.004712	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Ruminococcaceae"	"F"	2050	1132	338	44	NA	NA	734	745	1132	25	NA	137	412	151	0.3558	0.1146	0.1022	NA	NA	0.0892	0.08962	0.166	0.001509	NA	0.1099	0.05096	0.3558	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Faecalibacterium"	"G"	2057	188	68	7	NA	NA	188	118	114	3	NA	38	98	146	0.344	0.02305	0.01626	NA	NA	0.02285	0.0142	0.01672	0.0001811	NA	0.03047	0.01212	0.344	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	2071	167	50	2	NA	NA	103	142	167	2	NA	23	67	NA	0.02449	0.01695	0.004645	NA	NA	0.01252	0.01708	0.02449	0.0001207	NA	0.01844	0.008288	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 1"	"G"	11354	159	33	2	NA	NA	53	89	159	1	NA	20	32	NA	0.02332	0.01119	0.004645	NA	NA	0.006441	0.01071	0.02332	6.037e-05	NA	0.01604	0.003958	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 1"	"G"	11373	76	22	8	NA	NA	61	62	76	1	NA	NA	12	1	0.01858	0.007457	0.01858	NA	NA	0.007413	0.007459	0.01115	6.037e-05	NA	NA	0.001484	0.002356	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-010"	"G"	11367	26	22	7	NA	NA	5	10	26	1	NA	NA	10	NA	0.01626	0.007457	0.01626	NA	NA	0.0006076	0.001203	0.003813	6.037e-05	NA	NA	0.001237	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Subdoligranulum"	"G"	2070	42	21	2	NA	NA	42	38	16	2	NA	25	41	NA	0.02005	0.007118	0.004645	NA	NA	0.005104	0.004571	0.002347	0.0001207	NA	0.02005	0.005071	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae NK4A214 group"	"G"	11358	39	16	1	NA	NA	14	14	39	1	NA	NA	20	NA	0.00572	0.005423	0.002322	NA	NA	0.001701	0.001684	0.00572	6.037e-05	NA	NA	0.002474	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-014"	"G"	11371	27	15	1	NA	NA	12	27	10	NA	NA	2	11	1	0.005084	0.005084	0.002322	NA	NA	0.001458	0.003248	0.001467	NA	NA	0.001604	0.001361	0.002356	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Candidatus Soleaferrea"	"G"	11350	15	15	3	NA	NA	NA	3	6	1	NA	1	3	NA	0.006967	0.005084	0.006967	NA	NA	NA	0.0003609	0.00088	6.037e-05	NA	0.0008019	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"[Eubacterium] coprostanoligenes group"	"G"	11375	32	14	NA	NA	NA	32	20	27	NA	NA	NA	5	NA	0.004745	0.004745	NA	NA	NA	0.003889	0.002406	0.00396	NA	NA	NA	0.0006185	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-013"	"G"	11370	24	8	3	NA	NA	18	8	24	NA	NA	2	5	NA	0.006967	0.002712	0.006967	NA	NA	0.002187	0.0009624	0.00352	NA	NA	0.001604	0.0006185	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Saccharofermentans"	"G"	2068	29	7	2	NA	NA	29	17	17	NA	NA	NA	3	NA	0.004645	0.002373	0.004645	NA	NA	0.003524	0.002045	0.002493	NA	NA	NA	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 9"	"G"	11357	31	6	NA	NA	NA	31	9	25	1	NA	NA	6	NA	0.003767	0.002034	NA	NA	NA	0.003767	0.001083	0.003667	6.037e-05	NA	NA	0.0007422	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium"	"G"	11353	33	5	NA	NA	NA	15	11	33	NA	NA	NA	9	1	0.00484	0.001695	NA	NA	NA	0.001823	0.001323	0.00484	NA	NA	NA	0.001113	0.002356	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 5"	"G"	11355	8	5	NA	NA	NA	1	7	8	NA	NA	3	4	NA	0.002406	0.001695	NA	NA	NA	0.0001215	0.0008421	0.001173	NA	NA	0.002406	0.0004948	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-005"	"G"	11363	155	4	1	NA	NA	22	37	155	5	NA	1	8	2	0.02273	0.001356	0.002322	NA	NA	0.002673	0.004451	0.02273	0.0003019	NA	0.0008019	0.0009896	0.004712	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Pseudobacteroides"	"G"	11352	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006779	0.0006779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Caproiciproducens"	"G"	14382	49	2	NA	NA	NA	10	8	49	NA	NA	7	5	NA	0.007186	0.0006779	NA	NA	NA	0.001215	0.0009624	0.007186	NA	NA	0.005613	0.0006185	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 2"	"G"	11374	19	2	NA	NA	NA	7	19	3	NA	NA	1	9	NA	0.002286	0.0006779	NA	NA	NA	0.0008506	0.002286	0.00044	NA	NA	0.0008019	0.001113	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ethanoligenens"	"G"	2056	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002474	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	11	1	NA	NA	NA	NA	11	4	NA	NA	NA	1	NA	0.001323	0.0003389	NA	NA	NA	NA	0.001323	0.0005866	NA	NA	NA	0.0001237	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fournierella"	"G"	25665	19	1	NA	NA	NA	3	19	2	NA	NA	NA	2	NA	0.002286	0.0003389	NA	NA	NA	0.0003646	0.002286	0.0002933	NA	NA	NA	0.0002474	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	7	1	1	NA	NA	NA	7	3	NA	NA	NA	1	NA	0.002322	0.0003389	0.002322	NA	NA	NA	0.0008421	0.00044	NA	NA	NA	0.0001237	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-009"	"G"	11366	13	1	NA	NA	NA	2	3	13	NA	NA	NA	NA	NA	0.001907	0.0003389	NA	NA	NA	0.000243	0.0003609	0.001907	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 6"	"G"	11356	4	1	NA	NA	NA	4	4	1	1	NA	NA	3	NA	0.0004861	0.0003389	NA	NA	NA	0.0004861	0.0004812	0.0001467	6.037e-05	NA	NA	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Clostridiaceae 1"	"F"	1869	1600	260	69	NA	NA	1170	897	1600	18	NA	314	435	51	0.2518	0.08813	0.1602	NA	NA	0.1422	0.1079	0.2347	0.001087	NA	0.2518	0.05381	0.1202	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridium sensu stricto 1"	"G"	1873	1220	222	59	NA	NA	950	698	1220	8	NA	249	325	39	0.1997	0.07525	0.137	NA	NA	0.1154	0.08397	0.1789	0.000483	NA	0.1997	0.0402	0.09189	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 9"	"G"	1891	10	10	5	NA	NA	10	9	9	NA	NA	5	7	NA	0.01161	0.003389	0.01161	NA	NA	0.001215	0.001083	0.00132	NA	NA	0.00401	0.0008659	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 12"	"G"	1876	73	7	2	NA	NA	53	38	73	1	NA	12	19	NA	0.01071	0.002373	0.004645	NA	NA	0.006441	0.004571	0.01071	6.037e-05	NA	0.009623	0.00235	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 11"	"G"	1875	33	4	NA	NA	NA	13	33	25	1	NA	3	7	NA	0.00397	0.001356	NA	NA	NA	0.00158	0.00397	0.003667	6.037e-05	NA	0.002406	0.0008659	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 13"	"G"	1877	40	3	2	NA	NA	21	21	40	1	NA	10	11	NA	0.008019	0.001017	0.004645	NA	NA	0.002552	0.002526	0.005866	6.037e-05	NA	0.008019	0.001361	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Proteiniclasticum"	"G"	1895	13	2	NA	NA	NA	12	8	4	NA	NA	2	13	NA	0.001608	0.0006779	NA	NA	NA	0.001458	0.0009624	0.0005866	NA	NA	0.001604	0.001608	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 2"	"G"	1884	17	2	NA	NA	NA	17	4	4	NA	NA	NA	5	NA	0.002066	0.0006779	NA	NA	NA	0.002066	0.0004812	0.0005866	NA	NA	NA	0.0006185	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 5"	"G"	1887	14	2	NA	NA	NA	9	9	14	NA	NA	NA	5	NA	0.002053	0.0006779	NA	NA	NA	0.001094	0.001083	0.002053	NA	NA	NA	0.0006185	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 7"	"G"	1889	6	2	NA	NA	NA	2	4	5	NA	NA	1	6	NA	0.0008019	0.0006779	NA	NA	NA	0.000243	0.0004812	0.0007333	NA	NA	0.0008019	0.0007422	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Sarcina"	"G"	1896	9	2	NA	NA	NA	5	6	9	NA	NA	3	3	NA	0.002406	0.0006779	NA	NA	NA	0.0006076	0.0007218	0.00132	NA	NA	0.002406	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Anaerobacter"	"G"	1870	8	1	NA	NA	NA	1	3	8	NA	NA	NA	NA	NA	0.001173	0.0003389	NA	NA	NA	0.0001215	0.0003609	0.001173	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 3"	"G"	1885	39	1	1	NA	NA	16	18	39	1	NA	5	5	11	0.02592	0.0003389	0.002322	NA	NA	0.001944	0.002165	0.00572	6.037e-05	NA	0.00401	0.0006185	0.02592	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"uncultured"	"G"	1899	10	1	NA	NA	NA	8	6	10	1	NA	NA	7	NA	0.001467	0.0003389	NA	NA	NA	0.0009722	0.0007218	0.001467	6.037e-05	NA	NA	0.0008659	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Lachnospiraceae"	"F"	1987	687	174	21	NA	NA	616	687	542	28	NA	104	326	45	0.106	0.05898	0.04877	NA	NA	0.07486	0.08265	0.07949	0.00169	NA	0.0834	0.04032	0.106	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Blautia"	"G"	1992	131	30	4	NA	NA	114	131	78	3	NA	34	54	4	0.02727	0.01017	0.009289	NA	NA	0.01385	0.01576	0.01144	0.0001811	NA	0.02727	0.00668	0.009424	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Agathobacter"	"G"	25644	43	23	NA	NA	NA	43	24	11	NA	NA	7	11	5	0.01178	0.007796	NA	NA	NA	0.005225	0.002887	0.001613	NA	NA	0.005613	0.001361	0.01178	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"uncultured"	"G"	2021	113	20	2	NA	NA	80	111	113	2	NA	12	38	2	0.01657	0.006779	0.004645	NA	NA	0.009722	0.01335	0.01657	0.0001207	NA	0.009623	0.0047	0.004712	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Roseburia"	"G"	2012	54	16	1	NA	NA	54	52	23	1	NA	4	20	2	0.006562	0.005423	0.002322	NA	NA	0.006562	0.006256	0.003373	6.037e-05	NA	0.003208	0.002474	0.004712	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium"	"G"	11308	20	8	2	NA	NA	16	20	10	NA	NA	2	15	1	0.004645	0.002712	0.004645	NA	NA	0.001944	0.002406	0.001467	NA	NA	0.001604	0.001855	0.002356	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Ruminococcus] torques group"	"G"	14377	20	6	1	NA	NA	18	20	16	NA	NA	1	6	2	0.004712	0.002034	0.002322	NA	NA	0.002187	0.002406	0.002347	NA	NA	0.0008019	0.0007422	0.004712	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK4A136 group"	"G"	11319	52	6	2	NA	NA	31	47	52	3	NA	4	23	9	0.0212	0.002034	0.004645	NA	NA	0.003767	0.005654	0.007626	0.0001811	NA	0.003208	0.002845	0.0212	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] hallii group"	"G"	11338	13	5	NA	NA	NA	12	13	2	NA	NA	NA	3	NA	0.001695	0.001695	NA	NA	NA	0.001458	0.001564	0.0002933	NA	NA	NA	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
