"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Thecofilosea"	"C"	9514	4	4	0.003171	0.003171	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Incertae Sedis"	"O"	9527	2	2	0.001586	0.001586	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea"
"Lecythium"	"G"	14941	2	2	0.001586	0.001586	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea>Incertae&nbsp;Sedis"
"Phaeosphaerida"	"O"	28788	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea"
"Aulosphaera"	"G"	28789	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea>Phaeosphaerida"
"uncultured"	"G"	9532	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Thecofilosea"
"Imbricatea"	"C"	9428	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Marimonadida"	"O"	9429	3	3	0.002378	0.002378	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea"
"BB01-173"	"G"	13790	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea>Marimonadida"
"Pseudopirsonia"	"G"	9431	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Imbricatea>Marimonadida"
"Vampyrellidae"	"C"	9534	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Glissomonadida"	"C"	9417	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Heteromita"	"G"	9421	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Glissomonadida"
"Novel Clade 2"	"C"	9483	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Ascetosporea"	"O"	9391	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Paradiniidae"	"F"	9397	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Ascetosporea"
"Paradinium"	"G"	9398	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Ascetosporea>Paradiniidae"
"Novel Clade Gran-4"	"C"	9487	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Incertae Sedis"	"C"	9471	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa"
"Kraken"	"G"	28783	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Rhizaria>Cercozoa>Incertae&nbsp;Sedis"
"Alveolata"	"K"	8771	39	39	0.03092	0.03092	"Eukaryota>SAR"
"Ciliophora"	"P"	8848	15	15	0.01189	0.01189	"Eukaryota>SAR>Alveolata"
"Intramacronucleata"	"C"	8849	15	15	0.01189	0.01189	"Eukaryota>SAR>Alveolata>Ciliophora"
"Conthreep"	"O"	8863	7	7	0.005549	0.005549	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Prostomatea"	"F"	9022	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Cryptocaryon"	"G"	9024	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Phyllopharyngea"	"F"	8989	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Suctoria"	"-"	9005	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Heliophrya"	"G"	9010	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Oligohymenophorea"	"F"	8899	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Peritrichia"	"-"	8931	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Vorticella"	"G"	8947	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peritrichia"
"Litostomatea"	"O"	9030	5	5	0.003964	0.003964	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Trichostomatia"	"F"	9059	4	4	0.003171	0.003171	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Entodinium"	"G"	9075	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Haptoria"	"F"	9031	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Loxophyllum"	"G"	9046	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Spirotrichea"	"O"	9096	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Oligotrichia"	"F"	9185	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Strombidium"	"G"	9189	2	2	0.001586	0.001586	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Spirotontonia"	"G"	14919	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Apicomplexa"	"P"	8772	9	9	0.007135	0.007135	"Eukaryota>SAR>Alveolata"
"Aconoidasida"	"C"	8773	5	5	0.003964	0.003964	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Haemosporoidia"	"O"	8774	5	5	0.003964	0.003964	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida"
"Plasmodium"	"G"	8775	5	5	0.003964	0.003964	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Haemosporoidia"
"Conoidasida"	"C"	8783	4	4	0.003171	0.003171	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Coccidia"	"O"	8784	2	2	0.001586	0.001586	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eimeriorina"	"F"	8790	2	2	0.001586	0.001586	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Sarcocystis"	"G"	8803	2	2	0.001586	0.001586	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Gregarinasina"	"O"	8809	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eugregarinorida"	"F"	8816	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina"
"Lankesteria"	"G"	8828	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"Cryptosporida"	"O"	8807	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Cryptosporidium"	"G"	8808	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Cryptosporida"
"Protalveolata"	"P"	9360	6	6	0.004757	0.004757	"Eukaryota>SAR>Alveolata"
"Syndiniales"	"C"	9376	5	5	0.003964	0.003964	"Eukaryota>SAR>Alveolata>Protalveolata"
"Syndiniales Group II"	"F"	9380	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Syndiniales Group I"	"F"	9379	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Colpodellida"	"C"	9363	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Protalveolata"
"Colpodella"	"G"	9364	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Protalveolata>Colpodellida"
"Dinoflagellata"	"P"	9217	6	6	0.004757	0.004757	"Eukaryota>SAR>Alveolata"
"Dinophyceae"	"C"	9219	6	6	0.004757	0.004757	"Eukaryota>SAR>Alveolata>Dinoflagellata"
"Peridiniphycidae"	"O"	9275	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Gonyaulacales"	"F"	9276	2	2	0.001586	0.001586	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Gonyaulax"	"G"	9286	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Alexandrium"	"G"	9278	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Peridiniales"	"F"	9295	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Kryptoperidinium"	"G"	9309	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Peridiniales"
"Gymnodiniphycidae"	"O"	9232	3	3	0.002378	0.002378	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Suessiaceae"	"F"	9259	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Biecheleria"	"G"	13769	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Suessiaceae"
"Kareniaceae"	"F"	9253	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Karlodinium"	"G"	9256	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Kareniaceae"
"Amphidinium"	"G"	9233	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"uncultured"	"P"	9386	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Alveolata"
"Stramenopiles"	"K"	9629	20	20	0.01586	0.01586	"Eukaryota>SAR"
"Ochrophyta"	"P"	9727	9	9	0.007135	0.007135	"Eukaryota>SAR>Stramenopiles"
"Diatomea"	"C"	9782	5	5	0.003964	0.003964	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Bacillariophytina"	"O"	9784	3	3	0.002378	0.002378	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Bacillariophyceae"	"F"	9785	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Craspedostauros"	"G"	28840	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Amphora"	"G"	9790	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Mediophyceae"	"F"	9842	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Coscinodiscophytina"	"O"	9887	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Fragilariales"	"F"	9894	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina"
"Staurosira"	"G"	9921	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina>Fragilariales"
"Chrysophyceae"	"C"	9733	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"uncultured"	"O"	9781	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae"
"Xanthophyceae"	"C"	10060	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Tribonematales"	"O"	10063	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Xanthophyceae"
"Xanthonema"	"G"	10075	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Xanthophyceae>Tribonematales"
"Aurearenophyceae"	"C"	13823	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Aurearena"	"G"	13824	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Aurearenophyceae"
"Incertae Sedis"	"P"	9649	3	3	0.002378	0.002378	"Eukaryota>SAR>Stramenopiles"
"Blastocystis"	"G"	13813	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Pirsonia"	"G"	9650	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Peronosporomycetes"	"P"	10083	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles"
"Phytophthora"	"G"	10098	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Peronosporomycetes"
"Labyrinthulomycetes"	"P"	9651	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles"
"Thraustochytriaceae"	"F"	9665	2	2	0.001586	0.001586	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes"
"Ulkenia"	"G"	9675	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes>Thraustochytriaceae"
"Parietichytrium"	"G"	9671	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes>Thraustochytriaceae"
"Bicosoecida"	"P"	9630	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles"
"Bicosoeca"	"G"	9631	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Bicosoecida"
"Opalinata"	"P"	10078	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles"
"Proteromonadea"	"C"	10081	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Opalinata"
"Proteromonas"	"G"	10082	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>Opalinata>Proteromonadea"
"MAST-3"	"P"	9697	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles"
"MAST-3C"	"C"	9700	1	1	0.0007928	0.0007928	"Eukaryota>SAR>Stramenopiles>MAST&#x2011;3"
"Archaeplastida"	"-"	4152	96	96	0.0761	0.0761	"Eukaryota"
"Chloroplastida"	"K"	4153	96	96	0.0761	0.0761	"Eukaryota>Archaeplastida"
"Charophyta"	"-"	4154	92	92	0.07293	0.07293	"Eukaryota>Archaeplastida>Chloroplastida"
"Phragmoplastophyta"	"P"	4161	92	92	0.07293	0.07293	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta"
"Streptophyta"	"-"	4165	91	91	0.07214	0.07214	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta"
"Embryophyta"	"C"	4172	91	91	0.07214	0.07214	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta"
"Tracheophyta"	"-"	4307	90	90	0.07135	0.07135	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta"
"Spermatophyta"	"-"	4372	90	90	0.07135	0.07135	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta"
"Magnoliophyta"	"-"	4432	79	79	0.06263	0.06263	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Malpighiales"	"O"	5034	27	27	0.0214	0.0214	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Populus"	"G"	5221	19	19	0.01506	0.01506	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Hevea"	"G"	5145	6	6	0.004757	0.004757	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Manihot"	"G"	5181	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malpighiales"
"Fabales"	"O"	4658	11	11	0.00872	0.00872	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Lotus"	"G"	11830	8	8	0.006342	0.006342	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Fabales"
"Ammopiptanthus"	"G"	27114	3	3	0.002378	0.002378	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Fabales"
"Liliopsida"	"O"	4795	10	10	0.007928	0.007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Poales"	"-"	10125	9	9	0.007135	0.007135	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida"
"Triticum"	"G"	12203	5	5	0.003964	0.003964	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Zea"	"G"	10127	3	3	0.002378	0.002378	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Oryza"	"G"	12194	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Poales"
"Dioscoreales"	"-"	12113	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida"
"Dioscorea"	"G"	12121	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Liliopsida>Dioscoreales"
"Solanales"	"O"	5549	5	5	0.003964	0.003964	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Solanum"	"G"	5564	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Ipomoea"	"G"	5557	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Capsicum"	"G"	10129	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Solanales"
"Myrtales"	"O"	5281	3	3	0.002378	0.002378	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Eucalyptus"	"G"	5287	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Myrtales"
"Punica"	"G"	5298	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Myrtales"
"Malvales"	"O"	5260	3	3	0.002378	0.002378	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Gossypium"	"G"	5266	3	3	0.002378	0.002378	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Malvales"
"Proteales"	"O"	5327	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Nelumbo"	"G"	12310	2	2	0.001586	0.001586	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Proteales"
"Gentianales"	"O"	4690	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Catharanthus"	"G"	27131	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Gentianales"
"Brassicales"	"O"	4477	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Brassica"	"G"	11769	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Brassicales"
"Boraginales"	"O"	11761	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Borago"	"G"	11762	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Boraginales"
"Lamiales"	"O"	4731	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta"
"Mimulus"	"G"	10124	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Lamiales"
"Pinophyta"	"-"	12385	8	8	0.006342	0.006342	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Cycadophyta"	"-"	4412	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta"
"Cycadales"	"O"	4413	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Cycadophyta"
"Zygnematophyceae"	"-"	12435	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta"
"Zygnematales"	"O"	12461	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Zygnematophyceae"
"Spirogyra"	"G"	12472	1	1	0.0007928	0.0007928	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Zygnematophyceae>Zygnematales"
"Chlorophyta"	"-"	5606	4	4	0.003171	0.003171	"Eukaryota>Archaeplastida>Chloroplastida"
"Trebouxiophyceae"	"C"	5747	4	4	0.003171	0.003171	"Eukaryota>Archaeplastida>Chloroplastida>Chlorophyta"
"Amoebozoa"	"K"	4052	17	17	0.01348	0.01348	"Eukaryota"
"Discosea"	"P"	4064	11	11	0.00872	0.00872	"Eukaryota>Amoebozoa"
"Longamoebia"	"C"	4078	8	8	0.006342	0.006342	"Eukaryota>Amoebozoa>Discosea"
"Centramoebida"	"O"	4079	8	8	0.006342	0.006342	"Eukaryota>Amoebozoa>Discosea>Longamoebia"
"Acanthamoeba"	"G"	4081	8	8	0.006342	0.006342	"Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida"
"Flabellinia"	"C"	4065	3	3	0.002378	0.002378	"Eukaryota>Amoebozoa>Discosea"
"Dactylopodida"	"O"	4066	2	2	0.001586	0.001586	"Eukaryota>Amoebozoa>Discosea>Flabellinia"
"Angulamoeba"	"G"	27014	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida"
"Vannellida"	"O"	4072	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Discosea>Flabellinia"
"Platyamoeba"	"G"	4074	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Discosea>Flabellinia>Vannellida"
"Myxogastria"	"P"	4094	2	2	0.001586	0.001586	"Eukaryota>Amoebozoa"
"Lamproderma"	"G"	4102	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Myxogastria"
"Badhamia"	"G"	4096	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Myxogastria"
"Tubulinea"	"P"	4123	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa"
"Incertae Sedis"	"C"	4141	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Tubulinea"
"Pyxidicula"	"G"	4142	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Tubulinea>Incertae&nbsp;Sedis"
"Protosteliida"	"P"	4115	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa"
"Schoutedamoeba"	"G"	27022	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Protosteliida"
"Cavosteliida"	"P"	4056	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa"
"Archamoebae"	"P"	4053	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa"
"Incertae Sedis"	"C"	11588	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Archamoebae"
"Rhizomastix"	"G"	11589	1	1	0.0007928	0.0007928	"Eukaryota>Amoebozoa>Archamoebae>Incertae&nbsp;Sedis"
