"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Paludibacteraceae"	"F"	2005523	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Paludibacter"	"G"	346096	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"Paludibacter propionicigenes"	"S"	185300	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae>Paludibacter"
"Candidatus Cloacimonetes"	"P"	456828	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group"
"Candidatus Cloacimonas"	"G"	456826	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Candidatus&nbsp;Cloacimonetes"
"Candidatus Cloacimonas acidaminovorans"	"S"	456827	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Candidatus&nbsp;Cloacimonetes>Candidatus&nbsp;Cloacimonas"
"Fibrobacteres"	"P"	65842	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group"
"Fibrobacteria"	"C"	204430	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Fibrobacteres"
"Fibrobacterales"	"O"	218872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Fibrobacteres>Fibrobacteria"
"Fibrobacteraceae"	"F"	204431	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Fibrobacter"	"G"	832	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"Fibrobacter succinogenes"	"S"	833	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae>Fibrobacter"
"Nostoc linckia"	"S"	92942	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Microbacterium hominis"	"S"	162426	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	0.01654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01654	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium paludicola"	"S"	300019	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Agromyces flavus"	"S"	589382	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agromyces"
"Agromyces aureus"	"S"	453304	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agromyces"
"Leifsonia xyli"	"S"	1575	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Leifsonia"
"Agrococcus"	"G"	46352	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agrococcus carbonis"	"S"	684552	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Agrococcus"
"Mycetocola"	"G"	76634	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Mycetocola sp. 449"	"S"	2079792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Mycetocola"
"Curtobacterium"	"G"	2034	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Arthrobacter sp. ERGS1:01"	"S"	1704044	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arsenicicoccus"	"G"	267408	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Arsenicicoccus sp. oral taxon 190"	"S"	1658671	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Arsenicicoccus"
"Serinicoccus"	"G"	265976	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Serinicoccus sp. JLT9"	"S"	1758689	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Serinicoccus"
"Miniimonas"	"G"	947525	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae"
"Miniimonas sp. S16"	"S"	2171623	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae>Miniimonas"
"Candidatus Planktophila dulcis"	"S"	1884914	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Streptomyces davaonensis"	"S"	348043	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. WAC00288"	"S"	2094021	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Tu6071"	"S"	355249	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sviceus"	"S"	285530	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces venezuelae"	"S"	54571	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lydicus"	"S"	47763	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Corynebacterium urealyticum"	"S"	43771	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	NA	0.06342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium striatum"	"S"	43770	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium sp. ATCC 6931"	"S"	1487956	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium ulcerans"	"S"	65058	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium epidermidicanis"	"S"	1050174	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Rhodococcus pyridinivorans"	"S"	103816	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Nocardia brasiliensis"	"S"	37326	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Mycobacterium avium complex (MAC)"	"-"	120793	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium avium"	"S"	1764	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;avium&nbsp;complex&nbsp;(MAC)"
"Mycobacterium dioxanotrophicus"	"S"	482462	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium leprae"	"S"	1769	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"unclassified Corynebacteriales"	"-"	697024	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Lawsonella"	"G"	1847725	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>unclassified&nbsp;Corynebacteriales"
"Lawsonella clevelandensis"	"S"	1528099	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>unclassified&nbsp;Corynebacteriales>Lawsonella"
"Dietziaceae"	"F"	85029	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Dietzia"	"G"	37914	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Dietziaceae"
"Microlunatus soli"	"S"	630515	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Microlunatus"
"Tessaracoccus sp. Marseille-P5995"	"S"	2161816	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Actinoplanes missouriensis"	"S"	1866	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Actinoplanes friuliensis"	"S"	196914	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Salinispora"	"G"	168694	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Salinispora arenicola"	"S"	168697	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Salinispora"
"Micromonospora zamorensis"	"S"	709883	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Micromonospora"
"Thermobifida"	"G"	83677	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae"
"Thermobifida fusca"	"S"	2021	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Thermobifida"
"Thermomonosporaceae"	"F"	2012	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales"
"Thermomonospora"	"G"	2019	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae"
"Thermomonospora curvata"	"S"	2020	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae>Thermomonospora"
"Streptosporangiaceae"	"F"	2004	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales"
"Nonomuraea"	"G"	83681	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae"
"Nonomuraea sp. ATCC 55076"	"S"	1909395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae>Nonomuraea"
"Actinomyces oris"	"S"	544580	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Pseudonocardia sp. AL041005-10"	"S"	445576	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Geodermatophilales"	"O"	1643682	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Geodermatophilaceae"	"F"	85030	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales"
"Blastococcus"	"G"	38501	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales>Geodermatophilaceae"
"Blastococcus saxobsidens"	"S"	138336	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Geodermatophilales>Geodermatophilaceae>Blastococcus"
"Kineosporiales"	"O"	622452	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Kineosporiaceae"	"F"	83778	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Kineosporiales"
"Kineococcus"	"G"	33981	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Kineosporiales>Kineosporiaceae"
