"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Megalithone tillyardi"	"S"	560908	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Ithonidae>Megalithone"
"Dilaridae"	"F"	279467	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia"
"Nallachius"	"G"	560870	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Dilaridae"
"Nallachius pulchellus"	"S"	560881	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Dilaridae>Nallachius"
"Nallachius americanus"	"S"	560880	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Dilaridae>Nallachius"
"Berothidae"	"F"	50479	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia"
"Stenobiella"	"G"	279496	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Berothidae"
"Stenobiella muellerorum"	"S"	560885	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Berothidae>Stenobiella"
"Lomamyia"	"G"	560905	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Berothidae"
"Lomamyia banksi"	"S"	560906	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Hemerobiiformia>Berothidae>Lomamyia"
"Myrmeleontiformia"	"-"	2029066	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera"
"Myrmeleontidae"	"F"	27427	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Myrmeleontiformia"
"Stilbopteryginae"	"-"	2028940	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Myrmeleontiformia>Myrmeleontidae"
"Stilbopteryx"	"G"	560947	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Myrmeleontiformia>Myrmeleontidae>Stilbopteryginae"
"Stilbopteryx costalis"	"S"	560948	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Neuropterida>Neuroptera>Myrmeleontiformia>Myrmeleontidae>Stilbopteryginae>Stilbopteryx"
"Hymenoptera"	"O"	7399	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola"
"Apocrita"	"-"	7400	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera"
"Aculeata"	"-"	7434	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita"
"Apoidea"	"-"	34735	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita>Aculeata"
"Halictidae"	"F"	77572	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita>Aculeata>Apoidea"
"Rophitinae"	"-"	178025	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita>Aculeata>Apoidea>Halictidae"
"Dufourea"	"G"	178032	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita>Aculeata>Apoidea>Halictidae>Rophitinae"
"Dufourea novaeangliae"	"S"	178035	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Hymenoptera>Apocrita>Aculeata>Apoidea>Halictidae>Rophitinae>Dufourea"
"Polyneoptera"	"-"	33341	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera"
"Plecoptera"	"O"	50622	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera"
"Nemouroidea"	"-"	70405	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera"
"Nemouridae"	"F"	62802	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Nemouroidea"
"Nemourinae"	"-"	143773	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Nemouroidea>Nemouridae"
"Prostoia"	"G"	466789	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Nemouroidea>Nemouridae>Nemourinae"
"Prostoia besametsa"	"S"	466790	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Nemouroidea>Nemouridae>Nemourinae>Prostoia"
"Crustacea"	"-"	6657	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea"
"Multicrustacea"	"-"	2172821	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea"
"Malacostraca"	"C"	6681	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea"
"Eumalacostraca"	"-"	72041	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca"
"Eucarida"	"-"	6682	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca"
"Decapoda"	"O"	6683	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida"
"Pleocyemata"	"-"	6692	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda"
"Anomura"	"-"	6738	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata"
"Galatheoidea"	"-"	115588	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura"
"Chirostylidae"	"F"	177222	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea"
"Chirostylus"	"G"	541028	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Chirostylidae"
"Chirostylus novaecaledoniae"	"S"	541029	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Chirostylidae>Chirostylus"
"Myriapoda"	"-"	61985	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata"
"Diplopoda"	"C"	7553	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda"
"Helminthomorpha"	"-"	118561	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda>Diplopoda"
"Sphaerotheriida"	"O"	118461	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda>Diplopoda>Helminthomorpha"
"Sphaerotheriidae"	"F"	118462	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda>Diplopoda>Helminthomorpha>Sphaerotheriida"
"Sphaeromimus"	"G"	645009	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda>Diplopoda>Helminthomorpha>Sphaerotheriida>Sphaerotheriidae"
"Sphaeromimus musicus"	"S"	645983	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Myriapoda>Diplopoda>Helminthomorpha>Sphaerotheriida>Sphaerotheriidae>Sphaeromimus"
"Chelicerata"	"-"	6843	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda"
"Arachnida"	"C"	6854	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata"
"Acari"	"-"	6933	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida"
"Acariformes"	"-"	6946	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari"
"Trombidiformes"	"O"	83136	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes"
"Prostigmata"	"-"	6947	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes"
"Eleutherengona"	"-"	83145	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata"
"Raphignathae"	"-"	188550	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata>Eleutherengona"
"Tetranychoidea"	"-"	83146	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata>Eleutherengona>Raphignathae"
"Tetranychidae"	"F"	32262	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata>Eleutherengona>Raphignathae>Tetranychoidea"
"Schizotetranychus"	"G"	392236	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata>Eleutherengona>Raphignathae>Tetranychoidea>Tetranychidae"
"Schizotetranychus lespedezae"	"S"	1490253	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Acari>Acariformes>Trombidiformes>Prostigmata>Eleutherengona>Raphignathae>Tetranychoidea>Tetranychidae>Schizotetranychus"
"Nematoda"	"P"	6231	11	11	0.008691	0.008691	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa"
"Chromadorea"	"C"	119089	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda"
"Rhabditida"	"O"	6236	9	9	0.007111	0.007111	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea"
"Tylenchina"	"-"	6300	9	9	0.007111	0.007111	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida"
"Tylenchomorpha"	"-"	33283	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina"
"Tylenchoidea"	"-"	33284	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha"
"Meloidogynidae"	"F"	315429	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea"
"Meloidogyninae"	"-"	33285	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Meloidogynidae"
"Meloidogyne"	"G"	189290	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Meloidogynidae>Meloidogyninae"
"Meloidogyne incognita group"	"S"	654580	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Meloidogynidae>Meloidogyninae>Meloidogyne"
"Meloidogyne arenaria"	"S"	6304	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Meloidogynidae>Meloidogyninae>Meloidogyne>Meloidogyne&nbsp;incognita&nbsp;group"
"Hoplolaimidae"	"F"	211158	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea"
"Rotylenchulinae"	"-"	211162	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Hoplolaimidae"
"Rotylenchulus"	"G"	211163	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Hoplolaimidae>Rotylenchulinae"
"Rotylenchulus reniformis"	"S"	239373	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Tylenchomorpha>Tylenchoidea>Hoplolaimidae>Rotylenchulinae>Rotylenchulus"
"Panagrolaimomorpha"	"-"	2082223	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina"
"Panagrolaimoidea"	"-"	55746	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Panagrolaimomorpha"
"Panagrolaimidae"	"F"	114848	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Panagrolaimomorpha>Panagrolaimoidea"
"Propanagrolaimus"	"G"	1510670	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Panagrolaimomorpha>Panagrolaimoidea>Panagrolaimidae"
"Propanagrolaimus sp. LC91"	"S"	1519088	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Tylenchina>Panagrolaimomorpha>Panagrolaimoidea>Panagrolaimidae>Propanagrolaimus"
"Monhysterida"	"O"	70219	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea"
"Monhysterina"	"-"	2301111	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Monhysterida"
"Monhysteridae"	"F"	120165	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Monhysterida>Monhysterina"
