"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Subtercola"	"G"	632	15	3	NA	NA	NA	4	5	15	NA	NA	3	15	NA	0.002158	0.0009305	NA	NA	NA	0.0004556	0.0005718	0.002091	NA	NA	0.002158	0.001753	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Chryseoglobus"	"G"	11148	15	2	NA	NA	NA	5	NA	7	NA	NA	1	15	1	0.002165	0.0006203	NA	NA	NA	0.0005694	NA	0.0009757	NA	NA	0.0007195	0.001753	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Homoserinimonas"	"G"	605	3	2	NA	NA	NA	1	NA	3	NA	NA	NA	NA	NA	0.0006203	0.0006203	NA	NA	NA	0.0001139	NA	0.0004182	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Rhodoglobus"	"G"	626	13	2	NA	NA	NA	4	9	11	NA	NA	5	13	NA	0.003597	0.0006203	NA	NA	NA	0.0004556	0.001029	0.001533	NA	NA	0.003597	0.001519	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Amnibacterium"	"G"	585	5	2	NA	NA	NA	NA	4	NA	NA	NA	1	5	NA	0.0007195	0.0006203	NA	NA	NA	NA	0.0004574	NA	NA	NA	0.0007195	0.0005843	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Cryocola"	"G"	595	5	1	NA	NA	NA	3	3	3	NA	NA	1	5	NA	0.0007195	0.0003102	NA	NA	NA	0.0003417	0.0003431	0.0004182	NA	NA	0.0007195	0.0005843	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Schumannella"	"G"	631	2	1	NA	NA	NA	NA	NA	2	NA	NA	2	2	NA	0.001439	0.0003102	NA	NA	NA	NA	NA	0.0002788	NA	NA	0.001439	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Glaciihabitans"	"G"	14213	6	1	NA	NA	NA	2	1	2	NA	NA	1	6	NA	0.0007195	0.0003102	NA	NA	NA	0.0002278	0.0001144	0.0002788	NA	NA	0.0007195	0.0007011	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Herbiconiux"	"G"	604	6	1	NA	NA	NA	1	1	6	NA	NA	1	5	NA	0.0008364	0.0003102	NA	NA	NA	0.0001139	0.0001144	0.0008364	NA	NA	0.0007195	0.0005843	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Gryllotalpicola"	"G"	602	3	1	NA	NA	NA	NA	1	2	NA	NA	1	3	NA	0.0007195	0.0003102	NA	NA	NA	NA	0.0001144	0.0002788	NA	NA	0.0007195	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Plantibacter"	"G"	623	8	1	NA	NA	NA	8	2	8	NA	NA	1	6	1	0.002165	0.0003102	NA	NA	NA	0.0009111	0.0002287	0.001115	NA	NA	0.0007195	0.0007011	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Micrococcaceae"	"F"	636	935	589	93	1	1	481	439	590	2	1	290	935	29	0.2086	0.1827	0.1903	0.1239	0.07716	0.05478	0.0502	0.08224	0.0001182	0.125	0.2086	0.1093	0.06278	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Pseudarthrobacter"	"G"	14220	157	153	19	NA	NA	74	87	121	1	NA	55	157	3	0.04746	0.04746	0.03887	NA	NA	0.008428	0.009949	0.01687	5.909e-05	NA	0.03957	0.01835	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Arthrobacter"	"G"	638	251	133	33	NA	NA	115	115	156	NA	NA	70	251	11	0.06751	0.04125	0.06751	NA	NA	0.0131	0.01315	0.02175	NA	NA	0.05036	0.02933	0.02381	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Micrococcus"	"G"	643	157	85	14	NA	NA	95	70	89	1	1	46	157	4	0.125	0.02636	0.02864	NA	NA	0.01082	0.008005	0.01241	5.909e-05	0.125	0.0331	0.01835	0.00866	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Rothia"	"G"	646	77	51	3	NA	NA	36	40	45	NA	NA	20	77	2	0.01582	0.01582	0.006137	NA	NA	0.0041	0.004574	0.006273	NA	NA	0.01439	0.008998	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Kocuria"	"G"	642	95	44	4	NA	NA	50	32	59	NA	NA	31	95	2	0.0223	0.01365	0.008183	NA	NA	0.005694	0.00366	0.008224	NA	NA	0.0223	0.0111	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Zhihengliuella"	"G"	650	26	26	5	NA	NA	15	13	13	NA	NA	12	18	NA	0.01023	0.008064	0.01023	NA	NA	0.001708	0.001487	0.001812	NA	NA	0.008634	0.002103	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Glutamicibacter"	"G"	14216	19	19	3	NA	1	7	10	16	NA	NA	5	17	3	0.07716	0.005893	0.006137	NA	0.07716	0.0007972	0.001144	0.00223	NA	NA	0.003597	0.001987	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Paenarthrobacter"	"G"	14218	28	11	NA	1	NA	20	12	21	NA	NA	7	28	1	0.1239	0.003412	NA	0.1239	NA	0.002278	0.001372	0.002927	NA	NA	0.005036	0.003272	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Paeniglutamicibacter"	"G"	14219	35	11	2	NA	NA	19	15	19	NA	NA	17	35	2	0.01223	0.003412	0.004091	NA	NA	0.002164	0.001715	0.002648	NA	NA	0.01223	0.00409	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Citricoccus"	"G"	640	3	2	NA	NA	NA	1	2	1	NA	NA	NA	3	NA	0.0006203	0.0006203	NA	NA	NA	0.0001139	0.0002287	0.0001394	NA	NA	NA	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Sinomonas"	"G"	647	3	1	NA	NA	NA	3	2	3	NA	NA	NA	2	NA	0.0004182	0.0003102	NA	NA	NA	0.0003417	0.0002287	0.0004182	NA	NA	NA	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Auritidibacter"	"G"	639	2	1	1	NA	NA	1	1	1	NA	NA	NA	2	NA	0.002046	0.0003102	0.002046	NA	NA	0.0001139	0.0001144	0.0001394	NA	NA	NA	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Intrasporangiaceae"	"F"	557	161	67	9	NA	NA	69	81	109	1	NA	53	161	12	0.03813	0.02078	0.01841	NA	NA	0.007858	0.009263	0.01519	5.909e-05	NA	0.03813	0.01881	0.02598	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Tetrasphaera"	"G"	576	67	36	5	NA	NA	33	29	53	1	NA	18	67	3	0.01295	0.01117	0.01023	NA	NA	0.003758	0.003316	0.007388	5.909e-05	NA	0.01295	0.007829	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Janibacter"	"G"	563	21	10	2	NA	NA	10	17	14	NA	NA	3	21	NA	0.004091	0.003102	0.004091	NA	NA	0.001139	0.001944	0.001951	NA	NA	0.002158	0.002454	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Lapillicoccus"	"G"	566	22	4	NA	NA	NA	5	16	8	NA	NA	7	22	3	0.006495	0.001241	NA	NA	NA	0.0005694	0.00183	0.001115	NA	NA	0.005036	0.002571	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Ornithinibacter"	"G"	568	4	3	NA	NA	NA	1	NA	1	NA	NA	4	1	NA	0.002878	0.0009305	NA	NA	NA	0.0001139	NA	0.0001394	NA	NA	0.002878	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Terrabacter"	"G"	574	7	3	NA	NA	NA	1	1	5	NA	NA	2	7	1	0.002165	0.0009305	NA	NA	NA	0.0001139	0.0001144	0.000697	NA	NA	0.001439	0.000818	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Intrasporangium"	"G"	562	2	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0006203	0.0006203	NA	NA	NA	NA	NA	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Oryzihumus"	"G"	571	3	1	NA	NA	NA	2	2	NA	NA	NA	3	2	NA	0.002158	0.0003102	NA	NA	NA	0.0002278	0.0002287	NA	NA	NA	0.002158	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Phycicoccus"	"G"	572	4	1	1	NA	NA	1	4	1	NA	NA	2	1	NA	0.002046	0.0003102	0.002046	NA	NA	0.0001139	0.0004574	0.0001394	NA	NA	0.001439	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Terracoccus"	"G"	575	2	1	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0003102	0.0003102	NA	NA	NA	NA	0.0001144	0.0001394	NA	NA	NA	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Humibacillus"	"G"	561	2	1	NA	NA	NA	1	NA	NA	NA	NA	2	2	NA	0.001439	0.0003102	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.001439	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"uncultured"	"G"	577	3	1	NA	NA	NA	3	NA	1	NA	NA	2	1	3	0.006495	0.0003102	NA	NA	NA	0.0003417	NA	0.0001394	NA	NA	0.001439	0.0001169	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Aquipuribacter"	"G"	558	16	1	NA	NA	NA	2	6	6	NA	NA	2	16	1	0.002165	0.0003102	NA	NA	NA	0.0002278	0.0006862	0.0008364	NA	NA	0.001439	0.00187	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Cellulomonadaceae"	"F"	523	74	36	9	1	NA	36	30	55	1	NA	24	74	4	0.1239	0.01117	0.01841	0.1239	NA	0.0041	0.003431	0.007667	5.909e-05	NA	0.01727	0.008647	0.00866	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Pseudactinotalea"	"G"	24503	25	21	7	NA	NA	14	11	20	NA	NA	10	25	1	0.01432	0.006514	0.01432	NA	NA	0.001594	0.001258	0.002788	NA	NA	0.007195	0.002921	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Cellulomonas"	"G"	525	45	12	2	NA	NA	19	14	32	1	NA	14	45	2	0.01007	0.003722	0.004091	NA	NA	0.002164	0.001601	0.004461	5.909e-05	NA	0.01007	0.005259	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Actinotalea"	"G"	524	2	1	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	0.0002287	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Dermabacteraceae"	"F"	534	44	24	4	NA	NA	27	24	33	NA	NA	20	44	3	0.01439	0.007444	0.008183	NA	NA	0.003075	0.002745	0.0046	NA	NA	0.01439	0.005142	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Brachybacterium"	"G"	535	26	14	2	NA	NA	20	20	26	NA	NA	16	25	2	0.01151	0.004342	0.004091	NA	NA	0.002278	0.002287	0.003624	NA	NA	0.01151	0.002921	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae"
"Dermabacter"	"G"	536	16	7	1	NA	NA	5	3	3	NA	NA	2	16	1	0.002171	0.002171	0.002046	NA	NA	0.0005694	0.0003431	0.0004182	NA	NA	0.001439	0.00187	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae"
"Helcobacillus"	"G"	538	4	3	1	NA	NA	2	1	4	NA	NA	2	3	NA	0.002046	0.0009305	0.002046	NA	NA	0.0002278	0.0001144	0.0005576	NA	NA	0.001439	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae"
"Promicromonosporaceae"	"F"	654	12	12	3	NA	NA	8	11	9	1	NA	2	12	NA	0.006137	0.003722	0.006137	NA	NA	0.0009111	0.001258	0.001255	5.909e-05	NA	0.001439	0.001402	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Cellulosimicrobium"	"G"	655	10	10	2	NA	NA	3	6	5	1	NA	1	4	NA	0.004091	0.003102	0.004091	NA	NA	0.0003417	0.0006862	0.000697	5.909e-05	NA	0.0007195	0.0004674	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae"
"Promicromonospora"	"G"	658	7	1	1	NA	NA	4	4	3	NA	NA	1	7	NA	0.002046	0.0003102	0.002046	NA	NA	0.0004556	0.0004574	0.0004182	NA	NA	0.0007195	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae"
"Isoptericola"	"G"	656	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0003102	0.0003102	NA	NA	NA	NA	0.0001144	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae"
"Brevibacteriaceae"	"F"	521	30	10	3	NA	NA	13	29	26	NA	NA	8	30	2	0.006137	0.003102	0.006137	NA	NA	0.001481	0.003316	0.003624	NA	NA	0.005756	0.003506	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Brevibacterium"	"G"	522	30	10	3	NA	NA	13	29	26	NA	NA	8	30	2	0.006137	0.003102	0.006137	NA	NA	0.001481	0.003316	0.003624	NA	NA	0.005756	0.003506	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Brevibacteriaceae"
"Dermatophilaceae"	"F"	550	8	8	2	NA	NA	NA	2	4	NA	NA	5	7	NA	0.004091	0.002481	0.004091	NA	NA	NA	0.0002287	0.0005576	NA	NA	0.003597	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"uncultured"	"G"	556	8	8	2	NA	NA	NA	2	4	NA	NA	5	7	NA	0.004091	0.002481	0.004091	NA	NA	NA	0.0002287	0.0005576	NA	NA	0.003597	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermatophilaceae"
"Demequinaceae"	"F"	531	7	5	NA	NA	NA	3	3	2	NA	NA	NA	7	NA	0.001551	0.001551	NA	NA	NA	0.0003417	0.0003431	0.0002788	NA	NA	NA	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Demequina"	"G"	532	7	4	NA	NA	NA	3	3	2	NA	NA	NA	7	NA	0.001241	0.001241	NA	NA	NA	0.0003417	0.0003431	0.0002788	NA	NA	NA	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Demequinaceae"
"Sanguibacteraceae"	"F"	668	10	3	NA	NA	NA	NA	2	2	NA	NA	2	10	1	0.002165	0.0009305	NA	NA	NA	NA	0.0002287	0.0002788	NA	NA	0.001439	0.001169	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Sanguibacter"	"G"	669	10	3	NA	NA	NA	NA	2	2	NA	NA	2	10	1	0.002165	0.0009305	NA	NA	NA	NA	0.0002287	0.0002788	NA	NA	0.001439	0.001169	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Sanguibacteraceae"
"Bogoriellaceae"	"F"	517	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Georgenia"	"G"	519	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Bogoriellaceae"
"Dermacoccaceae"	"F"	539	6	1	NA	NA	NA	2	1	3	NA	NA	NA	6	NA	0.0007011	0.0003102	NA	NA	NA	0.0002278	0.0001144	0.0004182	NA	NA	NA	0.0007011	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Calidifontibacter"	"G"	541	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Rarobacteraceae"	"F"	663	2	1	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.0007195	0.0003102	NA	NA	NA	NA	0.0002287	0.0002788	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Rarobacter"	"G"	664	2	1	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.0007195	0.0003102	NA	NA	NA	NA	0.0002287	0.0002788	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Rarobacteraceae"
"uncultured"	"F"	671	4	1	NA	NA	NA	1	1	4	NA	NA	NA	2	NA	0.0005576	0.0003102	NA	NA	NA	0.0001139	0.0001144	0.0005576	NA	NA	NA	0.0002337	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Streptomycetales"	"O"	765	1037	985	135	2	2	609	574	800	18	1	411	1037	56	0.3055	0.3055	0.2762	0.2478	0.1543	0.06936	0.06564	0.1115	0.001064	0.125	0.2957	0.1212	0.1212	"Bacteria>Actinobacteria>Actinobacteria"
"Streptomycetaceae"	"F"	766	1037	985	135	2	2	609	574	800	18	1	411	1037	56	0.3055	0.3055	0.2762	0.2478	0.1543	0.06936	0.06564	0.1115	0.001064	0.125	0.2957	0.1212	0.1212	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales"
"Streptomyces"	"G"	769	1029	977	133	2	2	604	567	793	18	1	409	1029	56	0.303	0.303	0.2721	0.2478	0.1543	0.06879	0.06484	0.1105	0.001064	0.125	0.2943	0.1202	0.1212	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Kitasatospora"	"G"	767	6	4	2	NA	NA	2	5	5	NA	NA	2	6	NA	0.004091	0.001241	0.004091	NA	NA	0.0002278	0.0005718	0.000697	NA	NA	0.001439	0.0007011	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Corynebacteriales"	"O"	447	196	177	20	NA	NA	124	103	134	3	NA	74	196	12	0.0549	0.0549	0.04091	NA	NA	0.01412	0.01178	0.01868	0.0001773	NA	0.05324	0.0229	0.02598	"Bacteria>Actinobacteria>Actinobacteria"
"Corynebacteriaceae"	"F"	448	110	110	13	NA	NA	70	54	79	1	NA	45	95	7	0.03412	0.03412	0.02659	NA	NA	0.007972	0.006175	0.01101	5.909e-05	NA	0.03238	0.0111	0.01515	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Corynebacterium 1"	"G"	11143	86	86	12	NA	NA	48	39	60	NA	NA	35	76	4	0.02667	0.02667	0.02455	NA	NA	0.005467	0.00446	0.008364	NA	NA	0.02518	0.008881	0.00866	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Lawsonella"	"G"	14206	15	15	1	NA	NA	11	6	14	1	NA	4	10	2	0.004653	0.004653	0.002046	NA	NA	0.001253	0.0006862	0.001951	5.909e-05	NA	0.002878	0.001169	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Corynebacterium"	"G"	449	10	7	NA	NA	NA	10	6	3	NA	NA	3	5	1	0.002171	0.002171	NA	NA	NA	0.001139	0.0006862	0.0004182	NA	NA	0.002158	0.0005843	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Nocardiaceae"	"F"	460	52	38	4	NA	NA	30	27	32	2	NA	17	52	3	0.01223	0.01179	0.008183	NA	NA	0.003417	0.003088	0.004461	0.0001182	NA	0.01223	0.006076	0.006495	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Rhodococcus"	"G"	464	38	30	3	NA	NA	20	23	27	1	NA	10	38	2	0.009305	0.009305	0.006137	NA	NA	0.002278	0.00263	0.003764	5.909e-05	NA	0.007195	0.004441	0.00433	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Gordonia"	"G"	461	5	4	1	NA	NA	2	NA	2	NA	NA	5	3	1	0.003597	0.001241	0.002046	NA	NA	0.0002278	NA	0.0002788	NA	NA	0.003597	0.0003506	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Nocardia"	"G"	463	7	3	NA	NA	NA	7	1	2	NA	NA	1	7	NA	0.0009305	0.0009305	NA	NA	NA	0.0007972	0.0001144	0.0002788	NA	NA	0.0007195	0.000818	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Williamsia"	"G"	467	4	1	NA	NA	NA	NA	1	1	1	NA	1	4	NA	0.0007195	0.0003102	NA	NA	NA	NA	0.0001144	0.0001394	5.909e-05	NA	0.0007195	0.0004674	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Mycobacteriaceae"	"F"	457	38	16	NA	NA	NA	16	18	14	NA	NA	10	38	1	0.007195	0.004963	NA	NA	NA	0.001822	0.002058	0.001951	NA	NA	0.007195	0.004441	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Mycobacterium"	"G"	459	38	16	NA	NA	NA	16	18	14	NA	NA	10	38	1	0.007195	0.004963	NA	NA	NA	0.001822	0.002058	0.001951	NA	NA	0.007195	0.004441	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae"
"Dietziaceae"	"F"	455	4	4	2	NA	NA	2	NA	2	NA	NA	NA	1	1	0.004091	0.001241	0.004091	NA	NA	0.0002278	NA	0.0002788	NA	NA	NA	0.0001169	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Dietzia"	"G"	456	4	4	2	NA	NA	2	NA	2	NA	NA	NA	1	1	0.004091	0.001241	0.004091	NA	NA	0.0002278	NA	0.0002788	NA	NA	NA	0.0001169	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Dietziaceae"
"Tsukamurellaceae"	"F"	470	3	2	1	NA	NA	1	2	2	NA	NA	NA	3	NA	0.002046	0.0006203	0.002046	NA	NA	0.0001139	0.0002287	0.0002788	NA	NA	NA	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Tsukamurella"	"G"	471	3	2	1	NA	NA	1	2	2	NA	NA	NA	3	NA	0.002046	0.0006203	0.002046	NA	NA	0.0001139	0.0002287	0.0002788	NA	NA	NA	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Tsukamurellaceae"
"Propionibacteriales"	"O"	704	304	152	26	1	NA	137	162	184	13	NA	92	304	17	0.1239	0.04715	0.05319	0.1239	NA	0.0156	0.01853	0.02565	0.0007681	NA	0.06619	0.03552	0.0368	"Bacteria>Actinobacteria>Actinobacteria"
"Propionibacteriaceae"	"F"	714	216	108	21	1	NA	96	114	133	9	NA	62	216	13	0.1239	0.0335	0.04296	0.1239	NA	0.01093	0.01304	0.01854	0.0005318	NA	0.04461	0.02524	0.02814	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales"
"Cutibacterium"	"G"	24519	117	52	11	1	NA	57	65	60	4	NA	26	117	9	0.1239	0.01613	0.0225	0.1239	NA	0.006492	0.007433	0.008364	0.0002363	NA	0.01871	0.01367	0.01948	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"uncultured"	"G"	734	31	27	3	NA	NA	10	13	31	1	NA	16	28	NA	0.01151	0.008375	0.006137	NA	NA	0.001139	0.001487	0.004321	5.909e-05	NA	0.01151	0.003272	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Microlunatus"	"G"	724	20	6	1	NA	NA	7	10	4	3	NA	1	20	1	0.002337	0.001861	0.002046	NA	NA	0.0007972	0.001144	0.0005576	0.0001773	NA	0.0007195	0.002337	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Friedmanniella"	"G"	718	4	4	2	NA	NA	1	1	1	NA	NA	1	3	NA	0.004091	0.001241	0.004091	NA	NA	0.0001139	0.0001144	0.0001394	NA	NA	0.0007195	0.0003506	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Micropruina"	"G"	725	3	3	NA	NA	NA	1	3	2	NA	NA	2	NA	NA	0.001439	0.0009305	NA	NA	NA	0.0001139	0.0003431	0.0002788	NA	NA	0.001439	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Propionicimonas"	"G"	730	4	2	NA	NA	NA	2	1	3	NA	NA	2	4	1	0.002165	0.0006203	NA	NA	NA	0.0002278	0.0001144	0.0004182	NA	NA	0.001439	0.0004674	0.002165	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
