"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Gemmatales"	"O"	25851	658	36	7	1	1	228	197	658	2	NA	32	219	2	0.1155	0.01058	0.01352	0.1155	0.07364	0.02424	0.02107	0.08476	0.000117	NA	0.02139	0.02381	0.004135	"Bacteria>Planctomycetes>Planctomycetacia"
"Gemmataceae"	"F"	25852	658	36	7	1	1	228	197	658	2	NA	32	219	2	0.1155	0.01058	0.01352	0.1155	0.07364	0.02424	0.02107	0.08476	0.000117	NA	0.02139	0.02381	0.004135	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales"
"Gemmata"	"G"	25854	102	19	NA	NA	NA	53	42	102	1	NA	9	27	NA	0.01314	0.005584	NA	NA	NA	0.005634	0.004491	0.01314	5.848e-05	NA	0.006016	0.002935	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"uncultured"	"G"	25857	319	10	7	1	1	146	122	319	1	NA	14	149	2	0.1155	0.002939	0.01352	0.1155	0.07364	0.01552	0.01305	0.04109	5.848e-05	NA	0.009358	0.0162	0.004135	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Fimbriiglobus"	"G"	25853	126	6	NA	NA	NA	17	27	126	NA	NA	9	28	NA	0.01623	0.001763	NA	NA	NA	0.001807	0.002887	0.01623	NA	NA	0.006016	0.003044	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Planctomycetales"	"O"	2349	230	10	1	NA	NA	36	32	230	NA	NA	13	46	NA	0.02963	0.002939	0.001932	NA	NA	0.003827	0.003422	0.02963	NA	NA	0.00869	0.005001	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Rubinisphaeraceae"	"F"	25888	129	9	NA	NA	NA	24	21	129	NA	NA	13	32	NA	0.01662	0.002645	NA	NA	NA	0.002551	0.002246	0.01662	NA	NA	0.00869	0.003479	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25893	16	5	NA	NA	NA	9	10	14	NA	NA	13	16	NA	0.00869	0.001469	NA	NA	NA	0.0009567	0.001069	0.001803	NA	NA	0.00869	0.00174	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"SH-PL14"	"G"	25892	110	4	NA	NA	NA	14	9	110	NA	NA	NA	16	NA	0.01417	0.001176	NA	NA	NA	0.001488	0.0009624	0.01417	NA	NA	NA	0.00174	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"uncultured"	"F"	25897	83	1	NA	NA	NA	11	7	83	NA	NA	NA	12	NA	0.01069	0.0002939	NA	NA	NA	0.001169	0.0007485	0.01069	NA	NA	NA	0.001305	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Isosphaerales"	"O"	25858	259	6	NA	NA	NA	81	81	259	1	NA	23	97	NA	0.03336	0.001763	NA	NA	NA	0.00861	0.008662	0.03336	5.848e-05	NA	0.01537	0.01055	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Isosphaeraceae"	"F"	25859	259	6	NA	NA	NA	81	81	259	1	NA	23	97	NA	0.03336	0.001763	NA	NA	NA	0.00861	0.008662	0.03336	5.848e-05	NA	0.01537	0.01055	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales"
"uncultured"	"G"	25865	207	5	NA	NA	NA	69	63	207	1	NA	20	66	NA	0.02666	0.001469	NA	NA	NA	0.007334	0.006737	0.02666	5.848e-05	NA	0.01337	0.007176	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Singulisphaera"	"G"	25864	27	1	NA	NA	NA	4	9	27	NA	NA	2	14	NA	0.003478	0.0002939	NA	NA	NA	0.0004252	0.0009624	0.003478	NA	NA	0.001337	0.001522	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Pirellulales"	"O"	25866	163	6	5	NA	NA	73	58	163	1	NA	15	80	NA	0.021	0.001763	0.009659	NA	NA	0.00776	0.006202	0.021	5.848e-05	NA	0.01003	0.008698	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Pirellulaceae"	"F"	25867	163	6	5	NA	NA	73	58	163	1	NA	15	80	NA	0.021	0.001763	0.009659	NA	NA	0.00776	0.006202	0.021	5.848e-05	NA	0.01003	0.008698	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales"
"Pirellula"	"G"	25876	80	3	4	NA	NA	24	28	80	NA	NA	10	23	NA	0.01031	0.0008816	0.007727	NA	NA	0.002551	0.002994	0.01031	NA	NA	0.006684	0.002501	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"uncultured"	"G"	25884	45	1	NA	NA	NA	13	13	45	NA	NA	2	21	NA	0.005797	0.0002939	NA	NA	NA	0.001382	0.00139	0.005797	NA	NA	0.001337	0.002283	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Rhodopirellula"	"G"	25877	5	1	NA	NA	NA	5	1	3	NA	NA	1	4	NA	0.0006684	0.0002939	NA	NA	NA	0.0005315	0.0001069	0.0003864	NA	NA	0.0006684	0.0004349	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pir4 lineage"	"G"	25875	14	1	NA	NA	NA	12	6	13	NA	NA	1	14	NA	0.001675	0.0002939	NA	NA	NA	0.001276	0.0006416	0.001675	NA	NA	0.0006684	0.001522	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Phycisphaerae"	"C"	2300	223	39	10	1	3	142	156	223	2	NA	29	145	2	0.2209	0.01146	0.01932	0.1155	0.2209	0.01509	0.01668	0.02873	0.000117	NA	0.01938	0.01576	0.004135	"Bacteria>Planctomycetes"
"Phycisphaerales"	"O"	2312	139	22	1	1	1	79	70	139	1	NA	18	79	1	0.1155	0.006465	0.001932	0.1155	0.07364	0.008397	0.007485	0.01791	5.848e-05	NA	0.01203	0.008589	0.002068	"Bacteria>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	2316	136	22	NA	1	1	72	64	136	1	NA	18	77	1	0.1155	0.006465	NA	0.1155	0.07364	0.007653	0.006844	0.01752	5.848e-05	NA	0.01203	0.008372	0.002068	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"AKYG587"	"G"	2317	61	16	NA	NA	NA	15	16	61	NA	NA	2	11	NA	0.007858	0.004702	NA	NA	NA	0.001594	0.001711	0.007858	NA	NA	0.001337	0.001196	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"CL500-3"	"G"	2318	23	2	NA	NA	NA	18	2	23	1	NA	9	6	NA	0.006016	0.0005878	NA	NA	NA	0.001913	0.0002139	0.002963	5.848e-05	NA	0.006016	0.0006523	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"SM1A02"	"G"	2323	46	2	NA	NA	1	37	40	46	NA	NA	4	41	NA	0.07364	0.0005878	NA	NA	0.07364	0.003933	0.004277	0.005925	NA	NA	0.002674	0.004458	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"uncultured"	"G"	11424	15	2	NA	1	NA	1	3	3	NA	NA	2	15	1	0.1155	0.0005878	NA	0.1155	NA	0.0001063	0.0003208	0.0003864	NA	NA	0.001337	0.001631	0.002068	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Tepidisphaerales"	"O"	14496	44	9	8	NA	NA	44	42	42	NA	NA	9	38	1	0.01545	0.002645	0.01545	NA	NA	0.004677	0.004491	0.00541	NA	NA	0.006016	0.004131	0.002068	"Bacteria>Planctomycetes>Phycisphaerae"
"WD2101 soil group"	"F"	25850	43	9	8	NA	NA	43	23	38	NA	NA	9	35	1	0.01545	0.002645	0.01545	NA	NA	0.004571	0.002459	0.004895	NA	NA	0.006016	0.003805	0.002068	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales"
"MSBL9"	"O"	2310	24	5	1	NA	NA	7	24	24	1	NA	1	11	NA	0.003092	0.001469	0.001932	NA	NA	0.0007441	0.002566	0.003092	5.848e-05	NA	0.0006684	0.001196	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"SG8-4"	"F"	25846	16	4	1	NA	NA	5	16	9	NA	NA	1	5	NA	0.001932	0.001176	0.001932	NA	NA	0.0005315	0.001711	0.001159	NA	NA	0.0006684	0.0005436	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"SM23-30"	"F"	25847	3	1	NA	NA	NA	1	3	NA	NA	NA	NA	NA	NA	0.0003208	0.0002939	NA	NA	NA	0.0001063	0.0003208	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"Pla1 lineage"	"O"	2329	8	1	NA	NA	1	1	8	2	NA	NA	NA	6	NA	0.07364	0.0002939	NA	NA	0.07364	0.0001063	0.0008555	0.0002576	NA	NA	NA	0.0006523	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"mle1-8"	"O"	2334	11	1	NA	NA	NA	1	3	11	NA	NA	NA	NA	NA	0.001417	0.0002939	NA	NA	NA	0.0001063	0.0003208	0.001417	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"vadinHA49"	"C"	2374	165	11	NA	NA	NA	38	71	151	NA	NA	NA	165	NA	0.01945	0.003233	NA	NA	NA	0.004039	0.007592	0.01945	NA	NA	NA	0.01794	NA	"Bacteria>Planctomycetes"
"OM190"	"C"	2299	31	3	1	NA	NA	22	24	23	1	NA	5	31	NA	0.00337	0.0008816	0.001932	NA	NA	0.002338	0.002566	0.002963	5.848e-05	NA	0.003342	0.00337	NA	"Bacteria>Planctomycetes"
"Pla3 lineage"	"C"	2335	4	2	NA	NA	NA	1	3	4	NA	NA	NA	3	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	0.0003208	0.0005153	NA	NA	NA	0.0003262	NA	"Bacteria>Planctomycetes"
"Brocadiae"	"C"	25828	7	1	NA	NA	1	4	7	5	NA	NA	NA	1	NA	0.07364	0.0002939	NA	NA	0.07364	0.0004252	0.0007485	0.0006441	NA	NA	NA	0.0001087	NA	"Bacteria>Planctomycetes"
"Brocadiales"	"O"	25829	7	1	NA	NA	1	4	7	5	NA	NA	NA	1	NA	0.07364	0.0002939	NA	NA	0.07364	0.0004252	0.0007485	0.0006441	NA	NA	NA	0.0001087	NA	"Bacteria>Planctomycetes>Brocadiae"
"Scalinduaceae"	"F"	25837	6	1	NA	NA	1	2	6	3	NA	NA	NA	NA	NA	0.07364	0.0002939	NA	NA	0.07364	0.0002126	0.0006416	0.0003864	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"Candidatus Scalindua"	"G"	25838	6	1	NA	NA	1	2	6	3	NA	NA	NA	NA	NA	0.07364	0.0002939	NA	NA	0.07364	0.0002126	0.0006416	0.0003864	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Scalinduaceae"
"Fibrobacteres"	"P"	1646	1310	73	11	NA	3	330	533	1310	3	NA	152	891	7	0.2209	0.02145	0.02125	NA	0.2209	0.03508	0.057	0.1687	0.0001754	NA	0.1016	0.09687	0.01447	"Bacteria"
"Fibrobacteria"	"C"	1647	1294	73	10	NA	2	324	532	1294	3	NA	151	889	7	0.1667	0.02145	0.01932	NA	0.1473	0.03444	0.05689	0.1667	0.0001754	NA	0.1009	0.09665	0.01447	"Bacteria>Fibrobacteres"
"Fibrobacterales"	"O"	1648	1294	73	10	NA	2	324	532	1294	3	NA	151	889	7	0.1667	0.02145	0.01932	NA	0.1473	0.03444	0.05689	0.1667	0.0001754	NA	0.1009	0.09665	0.01447	"Bacteria>Fibrobacteres>Fibrobacteria"
"Fibrobacteraceae"	"F"	1654	1267	68	10	NA	2	318	515	1267	2	NA	151	882	7	0.1632	0.01998	0.01932	NA	0.1473	0.0338	0.05507	0.1632	0.000117	NA	0.1009	0.09589	0.01447	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"uncultured"	"G"	1659	1230	67	7	NA	1	311	493	1230	2	NA	148	802	7	0.1584	0.01969	0.01352	NA	0.07364	0.03306	0.05272	0.1584	0.000117	NA	0.09893	0.08719	0.01447	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"Fibrobacter"	"G"	1655	5	1	NA	NA	NA	1	5	2	NA	NA	NA	4	NA	0.0005347	0.0002939	NA	NA	NA	0.0001063	0.0005347	0.0002576	NA	NA	NA	0.0004349	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"B18"	"F"	1652	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"SBYZ-1017"	"F"	1664	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"possible family 01"	"F"	1665	4	1	NA	NA	NA	1	4	NA	NA	NA	NA	3	NA	0.0004277	0.0002939	NA	NA	NA	0.0001063	0.0004277	NA	NA	NA	NA	0.0003262	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"B5-096"	"F"	25608	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Candidatus Raymondbacteria"	"F"	25609	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001087	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Acidobacteria"	"P"	321	544	48	6	NA	NA	298	310	544	9	1	38	188	5	0.1205	0.01411	0.01159	NA	NA	0.03168	0.03315	0.07007	0.0005263	0.1205	0.0254	0.02044	0.01034	"Bacteria"
"Acidobacteriia"	"C"	24413	178	10	NA	NA	NA	46	42	178	1	NA	6	41	NA	0.02293	0.002939	NA	NA	NA	0.00489	0.004491	0.02293	5.848e-05	NA	0.004011	0.004458	NA	"Bacteria>Acidobacteria"
"Solibacterales"	"O"	24430	170	8	NA	NA	NA	37	27	170	1	NA	3	31	NA	0.0219	0.002351	NA	NA	NA	0.003933	0.002887	0.0219	5.848e-05	NA	0.002005	0.00337	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Solibacteraceae (Subgroup 3)"	"F"	24431	170	8	NA	NA	NA	37	27	170	1	NA	3	31	NA	0.0219	0.002351	NA	NA	NA	0.003933	0.002887	0.0219	5.848e-05	NA	0.002005	0.00337	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales"
"Paludibaculum"	"G"	24439	36	5	NA	NA	NA	13	14	36	NA	NA	2	10	NA	0.004637	0.001469	NA	NA	NA	0.001382	0.001497	0.004637	NA	NA	0.001337	0.001087	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Bryobacter"	"G"	24434	93	3	NA	NA	NA	15	8	93	1	NA	1	12	NA	0.01198	0.0008816	NA	NA	NA	0.001594	0.0008555	0.01198	5.848e-05	NA	0.0006684	0.001305	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Subgroup 2"	"O"	24443	6	2	NA	NA	NA	2	1	1	NA	NA	2	6	NA	0.001337	0.0005878	NA	NA	NA	0.0002126	0.0001069	0.0001288	NA	NA	0.001337	0.0006523	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Subgroup 6"	"C"	14196	143	9	1	NA	NA	88	98	143	4	1	10	44	2	0.1205	0.002645	0.001932	NA	NA	0.009354	0.01048	0.01842	0.0002339	0.1205	0.006684	0.004784	0.004135	"Bacteria>Acidobacteria"
"Blastocatellia (Subgroup 4)"	"C"	24446	49	8	NA	NA	NA	37	33	49	NA	NA	4	16	NA	0.006312	0.002351	NA	NA	NA	0.003933	0.003529	0.006312	NA	NA	0.002674	0.00174	NA	"Bacteria>Acidobacteria"
"Blastocatellales"	"O"	24448	22	7	NA	NA	NA	22	19	13	NA	NA	3	4	NA	0.002338	0.002057	NA	NA	NA	0.002338	0.002032	0.001675	NA	NA	0.002005	0.0004349	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Blastocatellaceae"	"F"	24449	22	7	NA	NA	NA	22	19	13	NA	NA	3	4	NA	0.002338	0.002057	NA	NA	NA	0.002338	0.002032	0.001675	NA	NA	0.002005	0.0004349	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales"
"JGI 0001001-H03"	"G"	24452	11	2	NA	NA	NA	11	4	6	NA	NA	2	2	NA	0.001337	0.0005878	NA	NA	NA	0.001169	0.0004277	0.0007729	NA	NA	0.001337	0.0002174	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Stenotrophobacter"	"G"	24454	3	2	NA	NA	NA	NA	3	1	NA	NA	NA	2	NA	0.0005878	0.0005878	NA	NA	NA	NA	0.0003208	0.0001288	NA	NA	NA	0.0002174	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"uncultured"	"G"	24456	10	2	NA	NA	NA	8	10	4	NA	NA	1	NA	NA	0.001069	0.0005878	NA	NA	NA	0.0008504	0.001069	0.0005153	NA	NA	0.0006684	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Blastocatella"	"G"	24451	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Pyrinomonadales"	"O"	24462	5	1	NA	NA	NA	3	5	2	NA	NA	1	3	NA	0.0006684	0.0002939	NA	NA	NA	0.0003189	0.0005347	0.0002576	NA	NA	0.0006684	0.0003262	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Pyrinomonadaceae"	"F"	24463	5	1	NA	NA	NA	3	5	2	NA	NA	1	3	NA	0.0006684	0.0002939	NA	NA	NA	0.0003189	0.0005347	0.0002576	NA	NA	0.0006684	0.0003262	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Pyrinomonadales"
"RB41"	"G"	24465	5	1	NA	NA	NA	3	5	2	NA	NA	1	3	NA	0.0006684	0.0002939	NA	NA	NA	0.0003189	0.0005347	0.0002576	NA	NA	0.0006684	0.0003262	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Pyrinomonadales>Pyrinomonadaceae"
"Holophagae"	"C"	372	32	7	3	NA	NA	32	20	23	1	NA	1	11	NA	0.005795	0.002057	0.005795	NA	NA	0.003401	0.002139	0.002963	5.848e-05	NA	0.0006684	0.001196	NA	"Bacteria>Acidobacteria"
"Holophagales"	"O"	383	20	5	2	NA	NA	20	12	10	NA	NA	NA	3	NA	0.003864	0.001469	0.003864	NA	NA	0.002126	0.001283	0.001288	NA	NA	NA	0.0003262	NA	"Bacteria>Acidobacteria>Holophagae"
"Holophagaceae"	"F"	384	20	5	2	NA	NA	20	12	10	NA	NA	NA	3	NA	0.003864	0.001469	0.003864	NA	NA	0.002126	0.001283	0.001288	NA	NA	NA	0.0003262	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales"
"uncultured"	"G"	388	7	5	NA	NA	NA	4	2	7	NA	NA	NA	NA	NA	0.001469	0.001469	NA	NA	NA	0.0004252	0.0002139	0.0009017	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Subgroup 7"	"O"	396	11	2	1	NA	NA	8	8	11	NA	NA	1	4	NA	0.001932	0.0005878	0.001932	NA	NA	0.0008504	0.0008555	0.001417	NA	NA	0.0006684	0.0004349	NA	"Bacteria>Acidobacteria>Holophagae"
"Thermoanaerobaculia"	"C"	24469	38	7	1	NA	NA	38	29	27	NA	NA	8	15	2	0.005347	0.002057	0.001932	NA	NA	0.004039	0.003101	0.003478	NA	NA	0.005347	0.001631	0.004135	"Bacteria>Acidobacteria"
"Thermoanaerobaculales"	"O"	24470	38	7	1	NA	NA	38	29	27	NA	NA	8	15	2	0.005347	0.002057	0.001932	NA	NA	0.004039	0.003101	0.003478	NA	NA	0.005347	0.001631	0.004135	"Bacteria>Acidobacteria>Thermoanaerobaculia"
"Thermoanaerobaculaceae"	"F"	24471	38	7	1	NA	NA	38	29	27	NA	NA	8	15	2	0.005347	0.002057	0.001932	NA	NA	0.004039	0.003101	0.003478	NA	NA	0.005347	0.001631	0.004135	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales"
"Subgroup 10"	"G"	24473	13	7	1	NA	NA	13	7	13	NA	NA	8	11	1	0.005347	0.002057	0.001932	NA	NA	0.001382	0.0007485	0.001675	NA	NA	0.005347	0.001196	0.002068	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Subgroup 22"	"C"	398	53	4	1	NA	NA	13	13	53	NA	NA	1	10	1	0.006827	0.001176	0.001932	NA	NA	0.001382	0.00139	0.006827	NA	NA	0.0006684	0.001087	0.002068	"Bacteria>Acidobacteria"
"Aminicenantia"	"C"	24444	21	1	NA	NA	NA	13	21	3	NA	NA	6	5	NA	0.004011	0.0002939	NA	NA	NA	0.001382	0.002246	0.0003864	NA	NA	0.004011	0.0005436	NA	"Bacteria>Acidobacteria"
"Aminicenantales"	"O"	24445	21	1	NA	NA	NA	13	21	3	NA	NA	6	5	NA	0.004011	0.0002939	NA	NA	NA	0.001382	0.002246	0.0003864	NA	NA	0.004011	0.0005436	NA	"Bacteria>Acidobacteria>Aminicenantia"
"Subgroup 5"	"C"	14195	25	1	NA	NA	NA	2	5	25	NA	NA	NA	24	NA	0.00322	0.0002939	NA	NA	NA	0.0002126	0.0005347	0.00322	NA	NA	NA	0.002609	NA	"Bacteria>Acidobacteria"
"Nitrospirae"	"P"	2273	547	46	7	NA	NA	175	150	547	NA	NA	50	195	NA	0.07046	0.01352	0.01352	NA	NA	0.0186	0.01604	0.07046	NA	NA	0.03342	0.0212	NA	"Bacteria"
"Nitrospira"	"C"	2274	467	44	6	NA	NA	109	100	467	NA	NA	50	156	NA	0.06016	0.01293	0.01159	NA	NA	0.01159	0.01069	0.06016	NA	NA	0.03342	0.01696	NA	"Bacteria>Nitrospirae"
"Nitrospirales"	"O"	2275	467	44	6	NA	NA	109	100	467	NA	NA	50	156	NA	0.06016	0.01293	0.01159	NA	NA	0.01159	0.01069	0.06016	NA	NA	0.03342	0.01696	NA	"Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	2281	467	44	6	NA	NA	109	100	467	NA	NA	50	156	NA	0.06016	0.01293	0.01159	NA	NA	0.01159	0.01069	0.06016	NA	NA	0.03342	0.01696	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	2285	464	42	6	NA	NA	106	97	464	NA	NA	48	154	NA	0.05977	0.01234	0.01159	NA	NA	0.01127	0.01037	0.05977	NA	NA	0.03208	0.01674	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Leptospirillum"	"G"	2284	3	2	NA	NA	NA	3	3	3	NA	NA	2	2	NA	0.001337	0.0005878	NA	NA	NA	0.0003189	0.0003208	0.0003864	NA	NA	0.001337	0.0002174	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Thermodesulfovibrionia"	"C"	25738	69	2	1	NA	NA	56	35	69	NA	NA	NA	23	NA	0.008888	0.0005878	0.001932	NA	NA	0.005953	0.003743	0.008888	NA	NA	NA	0.002501	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	69	2	1	NA	NA	56	35	69	NA	NA	NA	22	NA	0.008888	0.0005878	0.001932	NA	NA	0.005953	0.003743	0.008888	NA	NA	NA	0.002392	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"Elusimicrobia"	"P"	1632	93	44	3	NA	NA	50	53	56	1	NA	9	93	1	0.01293	0.01293	0.005795	NA	NA	0.005315	0.005667	0.007214	5.848e-05	NA	0.006016	0.01011	0.002068	"Bacteria"
"Elusimicrobia"	"C"	1633	57	36	1	NA	NA	31	17	28	NA	NA	7	57	NA	0.01058	0.01058	0.001932	NA	NA	0.003295	0.001818	0.003607	NA	NA	0.004679	0.006197	NA	"Bacteria>Elusimicrobia"
"Lineage IV"	"O"	1642	46	25	NA	NA	NA	21	15	12	NA	NA	7	46	NA	0.007347	0.007347	NA	NA	NA	0.002232	0.001604	0.001546	NA	NA	0.004679	0.005001	NA	"Bacteria>Elusimicrobia>Elusimicrobia"
"MVP-88"	"O"	1644	16	11	1	NA	NA	10	2	16	NA	NA	NA	10	NA	0.003233	0.003233	0.001932	NA	NA	0.001063	0.0002139	0.002061	NA	NA	NA	0.001087	NA	"Bacteria>Elusimicrobia>Elusimicrobia"
"Endomicrobia"	"C"	25552	9	4	NA	NA	NA	3	9	2	NA	NA	NA	3	1	0.002068	0.001176	NA	NA	NA	0.0003189	0.0009624	0.0002576	NA	NA	NA	0.0003262	0.002068	"Bacteria>Elusimicrobia"
