"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Staphylococcus lutrae"	"S"	155085	384	1	NA	NA	NA	2	3	4	384	NA	1	1	NA	0.02271	0.0003736	NA	NA	NA	0.000279	0.0004257	0.0006523	0.02271	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus simiae"	"S"	308354	1171	1	1	NA	1	NA	1	2	1171	NA	NA	1	NA	0.1524	0.0003736	0.002437	NA	0.1524	NA	0.0001419	0.0003262	0.06926	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Auricoccus indicus"	"S"	1849491	2461	89	22	NA	1	746	703	644	2461	NA	113	829	18	0.1524	0.03325	0.05361	NA	0.1524	0.1041	0.09976	0.105	0.1456	NA	0.09126	0.1112	0.04705	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Auricoccucs"
"Macrococcus sp. IME1552"	"S"	1898474	345	19	2	NA	NA	49	49	51	345	NA	10	38	2	0.02041	0.007098	0.004874	NA	NA	0.006836	0.006953	0.008317	0.02041	NA	0.008076	0.005096	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Macrococcus"
"Salinicoccus halodurans"	"S"	407035	672	7	1	NA	NA	24	32	73	672	NA	7	52	1	0.03975	0.002615	0.002437	NA	NA	0.003348	0.004541	0.0119	0.03975	NA	0.005653	0.006974	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Salinicoccus"
"Listeria monocytogenes"	"S"	1639	48264	123	19	4	3	374	446	185	48264	1	23	180	11	2.855	0.04595	0.0463	0.8016	0.4573	0.05218	0.06329	0.03017	2.855	0.2045	0.01857	0.02414	0.02875	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria"
"Listeria welshimeri"	"S"	1643	1466	3	NA	NA	NA	8	7	1	1466	NA	1	5	NA	0.08671	0.001121	NA	NA	NA	0.001116	0.0009933	0.0001631	0.08671	NA	0.0008076	0.0006705	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria"
"Listeria seeligeri"	"S"	1640	220	1	NA	NA	NA	10	15	8	220	NA	NA	4	NA	0.01301	0.0003736	NA	NA	NA	0.001395	0.002129	0.001305	0.01301	NA	NA	0.0005364	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria"
"Laceyella sp. FBKL4.010"	"S"	2071623	1396	116	38	NA	1	255	196	110	1396	NA	27	95	19	0.1524	0.04333	0.0926	NA	0.1524	0.03558	0.02781	0.01794	0.08257	NA	0.02181	0.01274	0.04966	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae>Laceyella"
"Novibacillus thermophilus"	"S"	1471761	129	1	NA	NA	NA	2	2	16	129	NA	1	1	1	0.00763	0.0003736	NA	NA	NA	0.000279	0.0002838	0.002609	0.00763	NA	0.0008076	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae>Novibacillus"
"Planococcus sp. MB-3u-03"	"S"	2058136	48366	54	15	1	2	217	235	250	48366	1	22	174	14	2.861	0.02017	0.03655	0.2004	0.3049	0.03027	0.03335	0.04077	2.861	0.2045	0.01777	0.02333	0.03659	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus halocryophilus"	"S"	1215089	65	7	NA	NA	NA	55	42	42	NA	NA	7	65	4	0.01046	0.002615	NA	NA	NA	0.007673	0.00596	0.006849	NA	NA	0.005653	0.008717	0.01046	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus rifietoensis"	"S"	200991	157	2	NA	NA	NA	2	3	3	157	NA	1	1	NA	0.009286	0.0007471	NA	NA	NA	0.000279	0.0004257	0.0004892	0.009286	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus faecalis"	"S"	1598147	71	1	1	NA	NA	1	2	1	71	NA	1	3	NA	0.0042	0.0003736	0.002437	NA	NA	0.0001395	0.0002838	0.0001631	0.0042	NA	0.0008076	0.0004023	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Solibacillus silvestris"	"S"	76853	2676	11	1	NA	NA	63	53	56	2676	NA	10	19	2	0.1583	0.004109	0.002437	NA	NA	0.008789	0.007521	0.009132	0.1583	NA	0.008076	0.002548	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Solibacillus"
"Solibacillus sp. R5-41"	"S"	2048654	77	2	NA	NA	NA	1	4	8	77	NA	1	7	NA	0.004554	0.0007471	NA	NA	NA	0.0001395	0.0005676	0.001305	0.004554	NA	0.0008076	0.0009388	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Solibacillus"
"Sporosarcina ureae"	"S"	1571	560	7	1	NA	NA	15	26	14	560	NA	8	38	1	0.03312	0.002615	0.002437	NA	NA	0.002093	0.00369	0.002283	0.03312	NA	0.006461	0.005096	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Sporosarcina psychrophila"	"S"	1476	575	3	NA	NA	NA	30	17	70	575	1	2	11	NA	0.2045	0.001121	NA	NA	NA	0.004185	0.002412	0.01142	0.03401	0.2045	0.001615	0.001475	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Rummeliibacillus stabekisii"	"S"	241244	43	2	NA	NA	NA	5	2	4	43	NA	1	2	NA	0.002543	0.0007471	NA	NA	NA	0.0006976	0.0002838	0.0006523	0.002543	NA	0.0008076	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Rummeliibacillus"
"Paenibacillus polymyxa"	"S"	1406	1321	11	3	1	1	82	78	57	1321	NA	7	50	3	0.2004	0.004109	0.00731	0.2004	0.1524	0.01144	0.01107	0.009295	0.07814	NA	0.005653	0.006705	0.007841	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus naphthalenovorans"	"S"	162209	179	6	1	NA	NA	16	26	17	179	NA	1	16	1	0.01059	0.002241	0.002437	NA	NA	0.002232	0.00369	0.002772	0.01059	NA	0.0008076	0.002146	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus larvae"	"S"	1464	60	3	1	NA	NA	11	17	16	60	NA	3	19	2	0.005228	0.001121	0.002437	NA	NA	0.001535	0.002412	0.002609	0.003549	NA	0.002423	0.002548	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus bovis"	"S"	1616788	11	3	NA	NA	NA	3	7	11	1	NA	2	4	2	0.005228	0.001121	NA	NA	NA	0.0004185	0.0009933	0.001794	5.915e-05	NA	0.001615	0.0005364	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus mucilaginosus"	"S"	61624	40	2	NA	NA	NA	9	3	14	40	NA	NA	3	1	0.002614	0.0007471	NA	NA	NA	0.001256	0.0004257	0.002283	0.002366	NA	NA	0.0004023	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus xylanexedens"	"S"	528191	293	2	NA	NA	1	13	31	38	293	NA	NA	13	1	0.1524	0.0007471	NA	NA	0.1524	0.001814	0.004399	0.006197	0.01733	NA	NA	0.001743	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus beijingensis"	"S"	1126833	302	2	NA	NA	NA	16	19	18	302	NA	5	15	NA	0.01786	0.0007471	NA	NA	NA	0.002232	0.002696	0.002935	0.01786	NA	0.004038	0.002012	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus swuensis"	"S"	1178515	155	2	NA	NA	NA	10	7	12	155	NA	2	3	NA	0.009168	0.0007471	NA	NA	NA	0.001395	0.0009933	0.001957	0.009168	NA	0.001615	0.0004023	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus durus"	"S"	44251	119	1	NA	NA	NA	4	3	8	119	NA	1	7	1	0.007039	0.0003736	NA	NA	NA	0.000558	0.0004257	0.001305	0.007039	NA	0.0008076	0.0009388	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus borealis"	"S"	160799	5	1	NA	NA	NA	NA	4	5	2	NA	NA	NA	NA	0.0008154	0.0003736	NA	NA	NA	NA	0.0005676	0.0008154	0.0001183	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus donghaensis"	"S"	414771	3	1	NA	1	NA	3	2	1	1	NA	1	NA	1	0.2004	0.0003736	NA	0.2004	NA	0.0004185	0.0002838	0.0001631	5.915e-05	NA	0.0008076	NA	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL P4-0081"	"S"	1536769	17	1	NA	NA	NA	3	9	17	NA	NA	1	8	NA	0.002772	0.0003736	NA	NA	NA	0.0004185	0.001277	0.002772	NA	NA	0.0008076	0.001073	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. IHBB 10380"	"S"	1566358	35	1	NA	NA	NA	NA	2	10	35	NA	1	1	NA	0.00207	0.0003736	NA	NA	NA	NA	0.0002838	0.001631	0.00207	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Brevibacillus formosus"	"S"	54913	106	5	NA	NA	NA	41	27	19	106	NA	3	8	NA	0.00627	0.001868	NA	NA	NA	0.00572	0.003831	0.003098	0.00627	NA	0.002423	0.001073	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus laterosporus"	"S"	1465	13	2	NA	NA	NA	3	1	9	13	NA	NA	2	NA	0.001468	0.0007471	NA	NA	NA	0.0004185	0.0001419	0.001468	0.0007689	NA	NA	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Alicyclobacillus acidocaldarius"	"S"	405212	314	17	3	NA	NA	70	52	63	314	NA	10	36	6	0.01857	0.006351	0.00731	NA	NA	0.009766	0.007379	0.01027	0.01857	NA	0.008076	0.004828	0.01568	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Alicyclobacillus"
"Kyrpidia tusciae"	"S"	33943	3	2	NA	NA	NA	1	1	3	3	NA	NA	NA	NA	0.0007471	0.0007471	NA	NA	NA	0.0001395	0.0001419	0.0004892	0.0001774	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Kyrpidia"
"Kyrpidia sp. EA-1"	"S"	2055160	10	1	NA	NA	NA	3	7	8	10	NA	NA	3	3	0.007841	0.0003736	NA	NA	NA	0.0004185	0.0009933	0.001305	0.0005915	NA	NA	0.0004023	0.007841	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Kyrpidia"
"Tumebacillus avium"	"S"	1903704	25	1	2	NA	NA	6	11	7	25	NA	NA	3	1	0.004874	0.0003736	0.004874	NA	NA	0.0008371	0.001561	0.001142	0.001479	NA	NA	0.0004023	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Tumebacillus"
"Exiguobacterium sp. AT1b"	"S"	360911	125	4	NA	NA	NA	83	82	82	125	NA	10	55	3	0.01337	0.001494	NA	NA	NA	0.01158	0.01164	0.01337	0.007394	NA	0.008076	0.007376	0.007841	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium sp. U13-1"	"S"	1849031	11	1	NA	NA	NA	NA	3	1	11	NA	NA	NA	NA	0.0006506	0.0003736	NA	NA	NA	NA	0.0004257	0.0001631	0.0006506	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Candidatus Desulforudis audaxviator"	"S"	471827	9817	1122	366	NA	5	9817	6926	811	67	1	174	616	290	1.37	0.4191	0.8919	NA	0.7622	1.37	0.9828	0.1323	0.003963	0.2045	0.1405	0.08261	0.758	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Candidatus&nbsp;Desulforudis"
"Desulfotomaculum acetoxidans"	"S"	58138	491	190	18	NA	NA	355	208	145	491	NA	5	14	5	0.07098	0.07098	0.04386	NA	NA	0.04953	0.02952	0.02365	0.02904	NA	0.004038	0.001878	0.01307	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum reducens"	"S"	59610	161	43	4	2	NA	161	152	83	119	NA	8	38	5	0.4008	0.01606	0.009747	0.4008	NA	0.02246	0.02157	0.01354	0.007039	NA	0.006461	0.005096	0.01307	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum gibsoniae"	"S"	102134	68	27	3	NA	NA	45	27	42	68	NA	4	32	2	0.01009	0.01009	0.00731	NA	NA	0.006278	0.003831	0.006849	0.004022	NA	0.00323	0.004291	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum nigrificans"	"S"	1565	286	13	2	NA	NA	121	86	34	286	1	6	38	NA	0.2045	0.004856	0.004874	NA	NA	0.01688	0.0122	0.005545	0.01692	0.2045	0.004846	0.005096	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum ferrireducens"	"S"	1833852	5	2	NA	NA	NA	5	2	2	1	NA	1	1	NA	0.0008076	0.0007471	NA	NA	NA	0.0006976	0.0002838	0.0003262	5.915e-05	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfosporosinus acidiphilus"	"S"	885581	373	212	18	NA	NA	373	273	162	1	NA	7	22	16	0.07919	0.07919	0.04386	NA	NA	0.05204	0.03874	0.02642	5.915e-05	NA	0.005653	0.00295	0.04182	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus"
"Desulfosporosinus orientis"	"S"	1563	11	2	1	NA	NA	1	11	9	1	NA	1	5	NA	0.002437	0.0007471	0.002437	NA	NA	0.0001395	0.001561	0.001468	5.915e-05	NA	0.0008076	0.0006705	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfosporosinus"
"Desulfitobacterium metallireducens"	"S"	142877	22	15	1	NA	NA	22	9	22	10	NA	3	10	NA	0.005603	0.005603	0.002437	NA	NA	0.003069	0.001277	0.003588	0.0005915	NA	0.002423	0.001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium"
"Dehalobacter restrictus"	"S"	55583	4	1	1	NA	NA	4	4	4	NA	1	NA	1	1	0.2045	0.0003736	0.002437	NA	NA	0.000558	0.0005676	0.0006523	NA	0.2045	NA	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacter"
"Dehalobacterium formicoaceticum"	"S"	51515	72	7	1	NA	NA	29	44	61	72	NA	15	48	2	0.01211	0.002615	0.002437	NA	NA	0.004046	0.006244	0.009948	0.004259	NA	0.01211	0.006437	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacterium"
"Thermincola potens"	"S"	863643	38	4	2	NA	NA	16	19	17	38	NA	1	15	NA	0.004874	0.001494	0.004874	NA	NA	0.002232	0.002696	0.002772	0.002248	NA	0.0008076	0.002012	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Thermincola"
"Syntrophobotulus glycolicus"	"S"	51197	207	1	NA	NA	NA	2	1	2	207	NA	3	2	1	0.01224	0.0003736	NA	NA	NA	0.000279	0.0001419	0.0003262	0.01224	NA	0.002423	0.0002682	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Syntrophobotulus"
"Paeniclostridium sordellii"	"S"	1505	1265	331	60	NA	NA	728	800	1265	27	NA	345	408	434	1.134	0.1236	0.1462	NA	NA	0.1016	0.1135	0.2063	0.001597	NA	0.2786	0.05472	1.134	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Paeniclostridium"
"Clostridioides difficile"	"S"	1496	376	169	23	NA	1	356	295	376	26	NA	108	159	119	0.311	0.06313	0.05605	NA	0.1524	0.04967	0.04186	0.06132	0.001538	NA	0.08722	0.02132	0.311	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Clostridioides"
"Peptoclostridium acidaminophilum"	"S"	1731	68	24	3	NA	NA	58	68	42	5	NA	5	35	2	0.009649	0.008965	0.00731	NA	NA	0.008092	0.009649	0.006849	0.0002957	NA	0.004038	0.004694	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Peptoclostridium"
"Acetoanaerobium sticklandii"	"S"	1511	74	16	4	NA	NA	52	70	74	10	NA	7	23	12	0.03137	0.005977	0.009747	NA	NA	0.007255	0.009933	0.01207	0.0005915	NA	0.005653	0.003084	0.03137	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Acetoanaerobium"
"Filifactor alocis"	"S"	143361	38	8	3	NA	NA	19	27	38	NA	NA	10	16	12	0.03137	0.002988	0.00731	NA	NA	0.002651	0.003831	0.006197	NA	NA	0.008076	0.002146	0.03137	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Filifactor"
"Peptostreptococcaceae bacterium oral taxon 929"	"S"	2081703	53	7	NA	NA	NA	28	40	36	NA	NA	9	53	1	0.007268	0.002615	NA	NA	NA	0.003906	0.005676	0.005871	NA	NA	0.007268	0.007108	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>unclassified&nbsp;Peptostreptococcaceae"
"Clostridium chauvoei"	"S"	46867	280	82	21	NA	NA	255	165	280	15	NA	68	57	18	0.05492	0.03063	0.05117	NA	NA	0.03558	0.02341	0.04566	0.0008872	NA	0.05492	0.007644	0.04705	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium botulinum"	"S"	1491	328	51	13	1	1	280	272	201	328	2	31	92	9	0.409	0.01905	0.03168	0.2004	0.1524	0.03906	0.0386	0.03278	0.0194	0.409	0.02504	0.01234	0.02352	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium formicaceticum"	"S"	1497	85	33	1	NA	NA	46	42	85	23	NA	23	37	30	0.07841	0.01233	0.002437	NA	NA	0.006418	0.00596	0.01386	0.00136	NA	0.01857	0.004962	0.07841	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium tyrobutyricum"	"S"	1519	50	21	1	1	NA	50	29	43	35	NA	11	20	4	0.2004	0.007845	0.002437	0.2004	NA	0.006976	0.004115	0.007012	0.00207	NA	0.008884	0.002682	0.01046	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium perfringens"	"S"	1502	69	16	7	NA	NA	48	44	69	21	NA	12	39	2	0.01706	0.005977	0.01706	NA	NA	0.006697	0.006244	0.01125	0.001242	NA	0.009691	0.00523	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium baratii"	"S"	1561	83	14	3	NA	NA	59	34	83	58	NA	25	47	2	0.02019	0.00523	0.00731	NA	NA	0.008231	0.004825	0.01354	0.003431	NA	0.02019	0.006303	0.005228	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium argentinense"	"S"	29341	44	9	2	NA	NA	41	39	44	24	NA	9	24	3	0.007841	0.003362	0.004874	NA	NA	0.00572	0.005534	0.007175	0.00142	NA	0.007268	0.003219	0.007841	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. BNL1100"	"S"	755731	64	9	NA	NA	NA	28	29	64	NA	NA	2	7	NA	0.01044	0.003362	NA	NA	NA	0.003906	0.004115	0.01044	NA	NA	0.001615	0.0009388	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium acetobutylicum"	"S"	1488	41	7	NA	NA	NA	41	40	41	7	NA	11	12	1	0.008884	0.002615	NA	NA	NA	0.00572	0.005676	0.006686	0.000414	NA	0.008884	0.001609	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium kluyveri"	"S"	1534	16	7	NA	NA	1	11	13	14	5	NA	5	16	1	0.1524	0.002615	NA	NA	0.1524	0.001535	0.001845	0.002283	0.0002957	NA	0.004038	0.002146	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium taeniosporum"	"S"	394958	35	7	NA	NA	NA	20	26	35	9	NA	3	14	NA	0.005708	0.002615	NA	NA	NA	0.00279	0.00369	0.005708	0.0005323	NA	0.002423	0.001878	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium cellulovorans"	"S"	1493	132	6	3	NA	NA	22	23	36	132	NA	3	10	1	0.007808	0.002241	0.00731	NA	NA	0.003069	0.003264	0.005871	0.007808	NA	0.002423	0.001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium beijerinckii"	"S"	1520	57	6	4	NA	1	43	39	57	43	NA	6	29	NA	0.1524	0.002241	0.009747	NA	0.1524	0.005999	0.005534	0.009295	0.002543	NA	0.004846	0.003889	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium aceticum"	"S"	84022	27	6	1	NA	NA	15	20	27	4	NA	6	9	5	0.01307	0.002241	0.002437	NA	NA	0.002093	0.002838	0.004403	0.0002366	NA	0.004846	0.001207	0.01307	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
