"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Bacillus thuringiensis"	"S"	1428	3042	51	8	NA	2	164	212	164	3042	NA	17	94	5	0.1779	0.01499	0.01545	NA	0.1473	0.01743	0.02267	0.02113	0.1779	NA	0.01136	0.01022	0.01034	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus mycoides"	"S"	1405	658	48	6	NA	NA	116	154	147	658	NA	24	94	9	0.03848	0.01411	0.01159	NA	NA	0.01233	0.01647	0.01894	0.03848	NA	0.01604	0.01022	0.01861	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus anthracis"	"S"	1392	2177	37	11	NA	1	181	178	112	2177	NA	11	47	10	0.1273	0.01087	0.02125	NA	0.07364	0.01924	0.01903	0.01443	0.1273	NA	0.007353	0.00511	0.02068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus toyonensis"	"S"	155322	44	6	NA	NA	1	24	26	9	44	NA	1	9	1	0.07364	0.001763	NA	NA	0.07364	0.002551	0.00278	0.001159	0.002573	NA	0.0006684	0.0009785	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus cytotoxicus"	"S"	580165	439	1	NA	NA	NA	2	5	2	439	NA	NA	1	NA	0.02567	0.0002939	NA	NA	NA	0.0002126	0.0005347	0.0002576	0.02567	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus subtilis group"	"S"	653685	38621	205	43	9	2	747	829	541	38621	NA	72	416	39	2.259	0.06024	0.08307	1.039	0.1473	0.0794	0.08865	0.06969	2.259	NA	0.04813	0.04523	0.08064	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus amyloliquefaciens group"	"S"	1938374	16544	102	18	2	NA	307	424	273	16544	NA	30	147	11	0.9675	0.02998	0.03477	0.2309	NA	0.03263	0.04534	0.03517	0.9675	NA	0.02005	0.01598	0.02275	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus velezensis"	"S"	492670	12496	69	12	2	NA	220	316	165	12496	NA	24	112	8	0.7308	0.02028	0.02318	0.2309	NA	0.02338	0.03379	0.02125	0.7308	NA	0.01604	0.01218	0.01654	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group"
"Bacillus amyloliquefaciens"	"S"	1390	3776	6	4	NA	NA	29	35	43	3776	NA	6	25	2	0.2208	0.001763	0.007727	NA	NA	0.003083	0.003743	0.005539	0.2208	NA	0.004011	0.002718	0.004135	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group"
"Bacillus subtilis"	"S"	1423	15705	94	24	7	1	410	393	251	15705	NA	40	260	26	0.9185	0.02762	0.04636	0.8083	0.07364	0.04358	0.04202	0.03233	0.9185	NA	0.02674	0.02827	0.05376	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus sonorensis"	"S"	119858	961	7	NA	NA	1	24	7	6	961	NA	1	2	NA	0.07364	0.002057	NA	NA	0.07364	0.002551	0.0007485	0.0007729	0.0562	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus paralicheniformis"	"S"	1648923	75	1	NA	NA	NA	NA	NA	1	75	NA	NA	NA	NA	0.004386	0.0002939	NA	NA	NA	NA	NA	0.0001288	0.004386	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus sp. Lzh-5"	"S"	2049935	33107	76	21	2	NA	314	355	302	33107	1	68	311	26	1.936	0.02233	0.04057	0.2309	NA	0.03338	0.03796	0.0389	1.936	0.1205	0.04545	0.03381	0.05376	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus flexus"	"S"	86664	1825	53	4	NA	NA	148	55	60	1825	NA	5	43	1	0.1067	0.01558	0.007727	NA	NA	0.01573	0.005881	0.007729	0.1067	NA	0.003342	0.004675	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. (in: Bacteria)"	"S"	1409	3277	12	1	1	1	32	48	30	3277	NA	2	9	NA	0.1916	0.003527	0.001932	0.1155	0.07364	0.003401	0.005133	0.003864	0.1916	NA	0.001337	0.0009785	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus krulwichiae"	"S"	199441	5128	12	7	NA	NA	47	47	42	5128	NA	4	16	1	0.2999	0.003527	0.01352	NA	NA	0.004996	0.005026	0.00541	0.2999	NA	0.002674	0.00174	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cohnii"	"S"	33932	1764	7	1	NA	NA	23	25	30	1764	NA	4	17	3	0.1032	0.002057	0.001932	NA	NA	0.002445	0.002673	0.003864	0.1032	NA	0.002674	0.001848	0.006203	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus coagulans"	"S"	1398	661	6	2	NA	NA	7	13	7	661	NA	1	13	1	0.03866	0.001763	0.003864	NA	NA	0.0007441	0.00139	0.0009017	0.03866	NA	0.0006684	0.001413	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus beveridgei"	"S"	632773	62	5	2	NA	NA	28	22	20	62	NA	3	12	1	0.003864	0.001469	0.003864	NA	NA	0.002976	0.002353	0.002576	0.003626	NA	0.002005	0.001305	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. FJAT-14266"	"S"	1837130	1536	5	1	NA	NA	16	8	26	1536	NA	3	13	NA	0.08983	0.001469	0.001932	NA	NA	0.001701	0.0008555	0.003349	0.08983	NA	0.002005	0.001413	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus megaterium"	"S"	1404	963	4	1	NA	NA	27	12	7	963	NA	1	7	NA	0.05632	0.001176	0.001932	NA	NA	0.00287	0.001283	0.0009017	0.05632	NA	0.0006684	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus muralis"	"S"	264697	16	3	1	NA	NA	7	11	16	7	NA	2	2	NA	0.002061	0.0008816	0.001932	NA	NA	0.0007441	0.001176	0.002061	0.0004094	NA	0.001337	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lehensis"	"S"	300825	625	2	NA	NA	NA	13	18	11	625	NA	2	7	NA	0.03655	0.0005878	NA	NA	NA	0.001382	0.001925	0.001417	0.03655	NA	0.001337	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus pumilus"	"S"	1408	335	1	NA	NA	NA	11	11	15	335	NA	1	2	NA	0.01959	0.0002939	NA	NA	NA	0.001169	0.001176	0.001932	0.01959	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cellulosilyticus"	"S"	1413	148	1	NA	NA	NA	2	1	3	148	NA	NA	NA	NA	0.008655	0.0002939	NA	NA	NA	0.0002126	0.0001069	0.0003864	0.008655	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus simplex"	"S"	1478	22	1	1	NA	NA	18	15	22	11	NA	3	16	3	0.006203	0.0002939	0.001932	NA	NA	0.001913	0.001604	0.002834	0.0006433	NA	0.002005	0.00174	0.006203	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus safensis"	"S"	561879	63	1	NA	NA	NA	NA	1	NA	63	NA	NA	NA	NA	0.003684	0.0002939	NA	NA	NA	NA	0.0001069	NA	0.003684	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. SJ-10"	"S"	563169	2138	1	1	NA	NA	2	5	2	2138	NA	NA	6	1	0.125	0.0002939	0.001932	NA	NA	0.0002126	0.0005347	0.0002576	0.125	NA	NA	0.0006523	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus oceanisediminis"	"S"	665099	47	1	NA	NA	NA	1	5	2	47	NA	1	1	NA	0.002749	0.0002939	NA	NA	NA	0.0001063	0.0005347	0.0002576	0.002749	NA	0.0006684	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. X1(2014)"	"S"	1565991	308	1	1	NA	NA	11	9	24	308	NA	6	7	1	0.01801	0.0002939	0.001932	NA	NA	0.001169	0.0009624	0.003092	0.01801	NA	0.004011	0.000761	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. BH072"	"S"	1570330	1381	1	NA	NA	NA	2	1	3	1381	NA	NA	2	NA	0.08076	0.0002939	NA	NA	NA	0.0002126	0.0001069	0.0003864	0.08076	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus glycinifermentans"	"S"	1664069	1590	1	1	NA	NA	5	5	1	1590	NA	NA	4	NA	0.09299	0.0002939	0.001932	NA	NA	0.0005315	0.0005347	0.0001288	0.09299	NA	NA	0.0004349	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus"	"G"	129337	3275	59	9	1	NA	244	232	173	3275	NA	17	95	13	0.1915	0.01734	0.01739	0.1155	NA	0.02594	0.02481	0.02228	0.1915	NA	0.01136	0.01033	0.02688	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Geobacillus thermoleovorans group"	"S"	1505648	2294	47	4	1	NA	182	177	123	2294	NA	13	74	10	0.1342	0.01381	0.007727	0.1155	NA	0.01935	0.01893	0.01584	0.1342	NA	0.00869	0.008045	0.02068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus thermocatenulatus"	"S"	33938	2216	43	4	1	NA	174	175	114	2216	NA	11	66	10	0.1296	0.01264	0.007727	0.1155	NA	0.0185	0.01871	0.01468	0.1296	NA	0.007353	0.007176	0.02068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;thermoleovorans&nbsp;group"
"Geobacillus thermoleovorans"	"S"	33941	78	2	NA	NA	NA	8	1	8	78	NA	2	6	NA	0.004562	0.0005878	NA	NA	NA	0.0008504	0.0001069	0.001031	0.004562	NA	0.001337	0.0006523	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;thermoleovorans&nbsp;group"
"Geobacillus lituanicus"	"S"	169283	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005878	0.0005878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;thermoleovorans&nbsp;group"
"Geobacillus thermodenitrificans"	"S"	33940	155	6	2	NA	NA	30	28	26	155	NA	1	6	3	0.009065	0.001763	0.003864	NA	NA	0.003189	0.002994	0.003349	0.009065	NA	0.0006684	0.0006523	0.006203	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. GHH01"	"S"	1233873	177	3	3	NA	NA	30	24	12	177	NA	2	11	NA	0.01035	0.0008816	0.005795	NA	NA	0.003189	0.002566	0.001546	0.01035	NA	0.001337	0.001196	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus stearothermophilus"	"S"	1422	123	1	NA	NA	NA	NA	1	2	123	NA	NA	1	NA	0.007193	0.0002939	NA	NA	NA	NA	0.0001069	0.0002576	0.007193	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. WCH70"	"S"	471223	125	1	NA	NA	NA	NA	1	4	125	NA	1	1	NA	0.00731	0.0002939	NA	NA	NA	NA	0.0001069	0.0005153	0.00731	NA	0.0006684	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. Y4.1MC1"	"S"	581103	372	1	NA	NA	NA	1	1	2	372	NA	NA	NA	NA	0.02176	0.0002939	NA	NA	NA	0.0001063	0.0001069	0.0002576	0.02176	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Anoxybacillus"	"G"	150247	628	13	4	2	NA	69	66	73	628	NA	9	44	2	0.2309	0.00382	0.007727	0.2309	NA	0.007334	0.007058	0.009403	0.03673	NA	0.006016	0.004784	0.004135	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Anoxybacillus gonensis"	"S"	198467	259	8	1	NA	NA	15	23	15	259	NA	2	3	2	0.01515	0.002351	0.001932	NA	NA	0.001594	0.002459	0.001932	0.01515	NA	0.001337	0.0003262	0.004135	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Anoxybacillus sp. B7M1"	"S"	1490057	171	4	2	NA	NA	36	23	37	171	NA	2	31	NA	0.01	0.001176	0.003864	NA	NA	0.003827	0.002459	0.004766	0.01	NA	0.001337	0.00337	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Anoxybacillus sp. B2M1"	"S"	1490052	48	1	1	NA	NA	7	12	18	48	NA	1	8	NA	0.002807	0.0002939	0.001932	NA	NA	0.0007441	0.001283	0.002319	0.002807	NA	0.0006684	0.0008698	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Halobacillus"	"G"	45667	109	5	NA	NA	NA	7	4	4	109	NA	NA	2	1	0.006375	0.001469	NA	NA	NA	0.0007441	0.0004277	0.0005153	0.006375	NA	NA	0.0002174	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Halobacillus halophilus"	"S"	1570	81	3	NA	NA	NA	5	2	3	81	NA	NA	2	1	0.004737	0.0008816	NA	NA	NA	0.0005315	0.0002139	0.0003864	0.004737	NA	NA	0.0002174	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Halobacillus"
"Halobacillus mangrovi"	"S"	402384	3	2	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0005878	0.0005878	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Halobacillus"
"Amphibacillus"	"G"	29331	133	4	NA	NA	NA	21	12	4	133	NA	1	4	NA	0.007778	0.001176	NA	NA	NA	0.002232	0.001283	0.0005153	0.007778	NA	0.0006684	0.0004349	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Amphibacillus xylanus"	"S"	1449	133	4	NA	NA	NA	21	12	4	133	NA	1	4	NA	0.007778	0.001176	NA	NA	NA	0.002232	0.001283	0.0005153	0.007778	NA	0.0006684	0.0004349	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Amphibacillus"
"Lysinibacillus"	"G"	400634	1125	2	NA	NA	1	21	27	35	1125	NA	4	24	NA	0.07364	0.0005878	NA	NA	0.07364	0.002232	0.002887	0.004508	0.06579	NA	0.002674	0.002609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Lysinibacillus sphaericus"	"S"	1421	503	1	NA	NA	NA	13	23	32	503	NA	2	21	NA	0.02942	0.0002939	NA	NA	NA	0.001382	0.002459	0.004122	0.02942	NA	0.001337	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus fusiformis"	"S"	28031	91	1	NA	NA	NA	4	2	NA	91	NA	1	3	NA	0.005322	0.0002939	NA	NA	NA	0.0004252	0.0002139	NA	0.005322	NA	0.0006684	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Virgibacillus"	"G"	84406	2464	1	NA	1	2	20	24	18	2464	NA	3	14	1	0.1473	0.0002939	NA	0.1155	0.1473	0.002126	0.002566	0.002319	0.1441	NA	0.002005	0.001522	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Virgibacillus necropolis"	"S"	163877	2167	1	NA	1	NA	6	11	6	2167	NA	2	7	NA	0.1267	0.0002939	NA	0.1155	NA	0.0006378	0.001176	0.0007729	0.1267	NA	0.001337	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Salimicrobium"	"G"	351195	150	1	NA	NA	NA	5	2	15	150	NA	3	3	1	0.008772	0.0002939	NA	NA	NA	0.0005315	0.0002139	0.001932	0.008772	NA	0.002005	0.0003262	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Salimicrobium jeotgali"	"S"	1230341	150	1	NA	NA	NA	5	2	15	150	NA	3	3	1	0.008772	0.0002939	NA	NA	NA	0.0005315	0.0002139	0.001932	0.008772	NA	0.002005	0.0003262	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Salimicrobium"
"Fictibacillus"	"G"	1329200	121	1	2	NA	NA	20	32	22	121	NA	NA	5	1	0.007076	0.0002939	0.003864	NA	NA	0.002126	0.003422	0.002834	0.007076	NA	NA	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Fictibacillus arsenicus"	"S"	255247	19	1	1	NA	NA	11	19	7	2	NA	NA	4	NA	0.002032	0.0002939	0.001932	NA	NA	0.001169	0.002032	0.0009017	0.000117	NA	NA	0.0004349	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Fictibacillus"
"Parageobacillus"	"G"	1906945	148	1	1	NA	NA	1	1	3	148	NA	NA	1	NA	0.008655	0.0002939	0.001932	NA	NA	0.0001063	0.0001069	0.0003864	0.008655	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Parageobacillus thermoglucosidasius"	"S"	1426	148	1	1	NA	NA	1	1	3	148	NA	NA	1	NA	0.008655	0.0002939	0.001932	NA	NA	0.0001063	0.0001069	0.0003864	0.008655	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Parageobacillus"
"Staphylococcaceae"	"F"	90964	87387	351	59	4	6	1732	1511	1264	87387	2	215	1532	50	5.111	0.1032	0.114	0.4619	0.4418	0.1841	0.1616	0.1628	5.111	0.241	0.1437	0.1666	0.1034	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales"
"Staphylococcus"	"G"	1279	81634	232	31	4	4	907	712	488	81634	2	84	605	29	4.774	0.06818	0.05989	0.4619	0.2946	0.09641	0.07614	0.06286	4.774	0.241	0.05615	0.06578	0.05996	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae"
"Staphylococcus sp. AntiMn-1"	"S"	1715860	6509	104	10	NA	NA	405	315	243	6509	NA	25	239	8	0.3807	0.03056	0.01932	NA	NA	0.04305	0.03368	0.0313	0.3807	NA	0.01671	0.02598	0.01654	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus aureus"	"S"	1280	28769	47	5	2	1	218	189	118	28769	2	24	136	9	1.682	0.01381	0.009659	0.2309	0.07364	0.02317	0.02021	0.0152	1.682	0.241	0.01604	0.01479	0.01861	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus argenteus"	"S"	985002	6370	29	6	1	NA	92	74	38	6370	NA	12	49	2	0.3725	0.008522	0.01159	0.1155	NA	0.009779	0.007913	0.004895	0.3725	NA	0.008021	0.005327	0.004135	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus pseudintermedius"	"S"	283734	341	18	1	NA	NA	21	24	17	341	NA	6	36	6	0.01994	0.00529	0.001932	NA	NA	0.002232	0.002566	0.00219	0.01994	NA	0.004011	0.003914	0.01241	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus lugdunensis"	"S"	28035	8146	7	2	NA	1	58	37	32	8146	NA	7	68	3	0.4764	0.002057	0.003864	NA	0.07364	0.006165	0.003957	0.004122	0.4764	NA	0.004679	0.007393	0.006203	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus schleiferi"	"S"	1295	258	2	2	NA	NA	30	2	1	258	NA	NA	NA	NA	0.01509	0.0005878	0.003864	NA	NA	0.003189	0.0002139	0.0001288	0.01509	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus condimenti"	"S"	70255	741	2	NA	NA	NA	1	NA	2	741	NA	1	1	NA	0.04334	0.0005878	NA	NA	NA	0.0001063	NA	0.0002576	0.04334	NA	0.0006684	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus piscifermentans"	"S"	70258	315	2	NA	1	NA	2	3	3	315	NA	NA	1	NA	0.1155	0.0005878	NA	0.1155	NA	0.0002126	0.0003208	0.0003864	0.01842	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus stepanovicii"	"S"	643214	3768	2	NA	NA	NA	8	6	4	3768	NA	2	5	NA	0.2204	0.0005878	NA	NA	NA	0.0008504	0.0006416	0.0005153	0.2204	NA	0.001337	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
