"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_august_BC01.cladeReads"	"centrifuge_16s_classification_august_BC02.cladeReads"	"centrifuge_16s_classification_august_BC03.cladeReads"	"centrifuge_16s_classification_august_BC04.cladeReads"	"centrifuge_16s_classification_august_BC05.cladeReads"	"centrifuge_16s_classification_august_BC06.cladeReads"	"centrifuge_16s_classification_august_BC07.cladeReads"	"centrifuge_16s_classification_august_BC08.cladeReads"	"centrifuge_16s_classification_august_BC09.cladeReads"	"centrifuge_16s_classification_august_BC10.cladeReads"	"centrifuge_16s_classification_august_BC11.cladeReads"	"centrifuge_16s_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_16s_classification_august_BC01.cladeReads.."	"centrifuge_16s_classification_august_BC02.cladeReads.."	"centrifuge_16s_classification_august_BC03.cladeReads.."	"centrifuge_16s_classification_august_BC04.cladeReads.."	"centrifuge_16s_classification_august_BC05.cladeReads.."	"centrifuge_16s_classification_august_BC06.cladeReads.."	"centrifuge_16s_classification_august_BC07.cladeReads.."	"centrifuge_16s_classification_august_BC08.cladeReads.."	"centrifuge_16s_classification_august_BC09.cladeReads.."	"centrifuge_16s_classification_august_BC10.cladeReads.."	"centrifuge_16s_classification_august_BC11.cladeReads.."	"centrifuge_16s_classification_august_BC12.cladeReads.."	"lineage"
"Entotheonellia"	"C"	25561	11	1	NA	NA	1	2	2	4	11	NA	NA	NA	1	0.07364	0.0002939	NA	NA	0.07364	0.0002126	0.0002139	0.0005153	0.0006433	NA	NA	NA	0.002068	"Bacteria>Entotheonellaeota"
"Entotheonellales"	"O"	25562	11	1	NA	NA	1	2	2	4	11	NA	NA	NA	1	0.07364	0.0002939	NA	NA	0.07364	0.0002126	0.0002139	0.0005153	0.0006433	NA	NA	NA	0.002068	"Bacteria>Entotheonellaeota>Entotheonellia"
"Entotheonellaceae"	"F"	25563	11	1	NA	NA	1	2	2	4	11	NA	NA	NA	1	0.07364	0.0002939	NA	NA	0.07364	0.0002126	0.0002139	0.0005153	0.0006433	NA	NA	NA	0.002068	"Bacteria>Entotheonellaeota>Entotheonellia>Entotheonellales"
"Candidatus Entotheonella"	"G"	25564	5	1	NA	NA	NA	1	NA	2	5	NA	NA	NA	1	0.002068	0.0002939	NA	NA	NA	0.0001063	NA	0.0002576	0.0002924	NA	NA	NA	0.002068	"Bacteria>Entotheonellaeota>Entotheonellia>Entotheonellales>Entotheonellaceae"
"Schekmanbacteria"	"P"	26898	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"WPS-2"	"P"	27010	51	1	NA	NA	NA	6	3	6	51	NA	3	7	NA	0.002983	0.0002939	NA	NA	NA	0.0006378	0.0003208	0.0007729	0.002983	NA	0.002005	0.000761	NA	"Bacteria"
"Archaea"	"D"	2	220	70	6	NA	NA	59	84	96	15	NA	26	220	9	0.02392	0.02057	0.01159	NA	NA	0.006271	0.008982	0.01237	0.0008772	NA	0.01738	0.02392	0.01861	"root"
"Euryarchaeota"	"P"	55	199	59	4	NA	NA	38	55	61	10	NA	23	199	6	0.02164	0.01734	0.007727	NA	NA	0.004039	0.005881	0.007858	0.0005848	NA	0.01537	0.02164	0.01241	"Archaea"
"Methanobacteria"	"C"	119	14	6	NA	NA	NA	5	1	5	1	NA	2	14	NA	0.001763	0.001763	NA	NA	NA	0.0005315	0.0001069	0.0006441	5.848e-05	NA	0.001337	0.001522	NA	"Archaea>Euryarchaeota"
"Methanobacteriales"	"O"	120	14	6	NA	NA	NA	5	1	5	1	NA	2	14	NA	0.001763	0.001763	NA	NA	NA	0.0005315	0.0001069	0.0006441	5.848e-05	NA	0.001337	0.001522	NA	"Archaea>Euryarchaeota>Methanobacteria"
"Methanobacteriaceae"	"F"	121	14	6	NA	NA	NA	5	1	5	1	NA	2	14	NA	0.001763	0.001763	NA	NA	NA	0.0005315	0.0001069	0.0006441	5.848e-05	NA	0.001337	0.001522	NA	"Archaea>Euryarchaeota>Methanobacteria>Methanobacteriales"
"Methanobrevibacter"	"G"	123	14	6	NA	NA	NA	5	1	5	1	NA	2	14	NA	0.001763	0.001763	NA	NA	NA	0.0005315	0.0001069	0.0006441	5.848e-05	NA	0.001337	0.001522	NA	"Archaea>Euryarchaeota>Methanobacteria>Methanobacteriales>Methanobacteriaceae"
"Thermoplasmata"	"C"	210	12	4	NA	NA	NA	3	4	7	3	NA	NA	12	NA	0.001305	0.001176	NA	NA	NA	0.0003189	0.0004277	0.0009017	0.0001754	NA	NA	0.001305	NA	"Archaea>Euryarchaeota"
"Methanomassiliicoccales"	"O"	24347	11	3	NA	NA	NA	3	4	6	1	NA	NA	11	NA	0.001196	0.0008816	NA	NA	NA	0.0003189	0.0004277	0.0007729	5.848e-05	NA	NA	0.001196	NA	"Archaea>Euryarchaeota>Thermoplasmata"
"Methanomethylophilaceae"	"F"	24351	11	3	NA	NA	NA	3	4	6	1	NA	NA	11	NA	0.001196	0.0008816	NA	NA	NA	0.0003189	0.0004277	0.0007729	5.848e-05	NA	NA	0.001196	NA	"Archaea>Euryarchaeota>Thermoplasmata>Methanomassiliicoccales"
"uncultured"	"G"	24356	11	3	NA	NA	NA	3	4	6	NA	NA	NA	11	NA	0.001196	0.0008816	NA	NA	NA	0.0003189	0.0004277	0.0007729	NA	NA	NA	0.001196	NA	"Archaea>Euryarchaeota>Thermoplasmata>Methanomassiliicoccales>Methanomethylophilaceae"
"Marine Group III"	"O"	24346	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Archaea>Euryarchaeota>Thermoplasmata"
"Halobacteria"	"C"	63	2	2	NA	NA	NA	1	2	2	2	NA	NA	2	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	0.0002139	0.0002576	0.000117	NA	NA	0.0002174	NA	"Archaea>Euryarchaeota"
"Halobacteriales"	"O"	64	2	2	NA	NA	NA	1	2	2	2	NA	NA	2	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	0.0002139	0.0002576	0.000117	NA	NA	0.0002174	NA	"Archaea>Euryarchaeota>Halobacteria"
"Haloferacaceae"	"F"	24273	2	1	NA	NA	NA	1	1	2	2	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	0.0001069	0.0002576	0.000117	NA	NA	0.0001087	NA	"Archaea>Euryarchaeota>Halobacteria>Halobacteriales"
"Haloferax"	"G"	24280	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Archaea>Euryarchaeota>Halobacteria>Halobacteriales>Haloferacaceae"
"Crenarchaeota"	"P"	6	9	6	1	NA	NA	8	7	9	2	NA	1	7	NA	0.001932	0.001763	0.001932	NA	NA	0.0008504	0.0007485	0.001159	0.000117	NA	0.0006684	0.000761	NA	"Archaea"
"Bathyarchaeia"	"C"	24234	4	3	NA	NA	NA	2	3	4	1	NA	NA	3	NA	0.0008816	0.0008816	NA	NA	NA	0.0002126	0.0003208	0.0005153	5.848e-05	NA	NA	0.0003262	NA	"Archaea>Crenarchaeota"
"Thermoprotei"	"C"	7	6	1	NA	NA	NA	6	4	4	1	NA	1	2	NA	0.0006684	0.0002939	NA	NA	NA	0.0006378	0.0004277	0.0005153	5.848e-05	NA	0.0006684	0.0002174	NA	"Archaea>Crenarchaeota"
"Desulfurococcales"	"O"	14	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	NA	NA	NA	NA	NA	NA	"Archaea>Crenarchaeota>Thermoprotei"
"Verstraetearchaeia"	"C"	24255	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002174	NA	"Archaea>Crenarchaeota"
"Methanomethyliales"	"O"	24256	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002174	NA	"Archaea>Crenarchaeota>Verstraetearchaeia"
"Methanomethyliaceae"	"F"	24257	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002174	NA	"Archaea>Crenarchaeota>Verstraetearchaeia>Methanomethyliales"
"Candidatus Methanomethylicus"	"G"	24258	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002174	NA	"Archaea>Crenarchaeota>Verstraetearchaeia>Methanomethyliales>Methanomethyliaceae"
"Thaumarchaeota"	"P"	272	2	1	NA	NA	NA	1	NA	2	2	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	0.0002576	0.000117	NA	NA	0.0001087	NA	"Archaea"
"Nitrososphaeria"	"C"	24390	2	1	NA	NA	NA	1	NA	1	2	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	0.0001288	0.000117	NA	NA	0.0001087	NA	"Archaea>Thaumarchaeota"
"Nitrosopumilales"	"O"	24395	2	1	NA	NA	NA	NA	NA	1	2	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	0.0001288	0.000117	NA	NA	0.0001087	NA	"Archaea>Thaumarchaeota>Nitrososphaeria"
"Nitrosopumilaceae"	"F"	24396	2	1	NA	NA	NA	NA	NA	1	2	NA	NA	1	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	0.0001288	0.000117	NA	NA	0.0001087	NA	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrosopumilales"
"Candidatus Nitrosoarchaeum"	"G"	24397	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrosopumilales>Nitrosopumilaceae"
"Asgardaeota"	"P"	24230	5	1	NA	NA	NA	1	5	3	NA	NA	1	4	NA	0.0006684	0.0002939	NA	NA	NA	0.0001063	0.0005347	0.0003864	NA	NA	0.0006684	0.0004349	NA	"Archaea"
"Heimdallarchaeia"	"C"	24231	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Archaea>Asgardaeota"
"Nanoarchaeaeota"	"P"	24373	7	1	NA	NA	NA	5	6	7	1	NA	NA	2	2	0.004135	0.0002939	NA	NA	NA	0.0005315	0.0006416	0.0009017	5.848e-05	NA	NA	0.0002174	0.004135	"Archaea"
"Woesearchaeia"	"C"	24388	5	1	NA	NA	NA	3	5	3	1	NA	NA	2	NA	0.0005347	0.0002939	NA	NA	NA	0.0003189	0.0005347	0.0003864	5.848e-05	NA	NA	0.0002174	NA	"Archaea>Nanoarchaeaeota"
"Eukaryota"	"D"	4	200	49	17	1	4	167	165	100	200	2	23	174	4	0.2946	0.0144	0.03284	0.1155	0.2946	0.01775	0.01764	0.01288	0.0117	0.241	0.01537	0.01892	0.008271	"root"
"Opisthokonta"	"-"	6428	120	24	6	NA	3	87	71	53	120	1	11	88	3	0.2209	0.007053	0.01159	NA	0.2209	0.009248	0.007592	0.006827	0.007018	0.1205	0.007353	0.009567	0.006203	"Eukaryota"
"Holozoa"	"D"	6430	110	22	6	NA	3	84	69	50	110	1	10	81	3	0.2209	0.006465	0.01159	NA	0.2209	0.008929	0.007378	0.006441	0.006433	0.1205	0.006684	0.008806	0.006203	"Eukaryota>Opisthokonta"
"Metazoa (Animalia)"	"K"	12882	110	22	6	NA	3	84	69	50	110	1	10	81	3	0.2209	0.006465	0.01159	NA	0.2209	0.008929	0.007378	0.006441	0.006433	0.1205	0.006684	0.008806	0.006203	"Eukaryota>Opisthokonta>Holozoa"
"Eumetazoa"	"-"	12883	110	22	6	NA	3	84	69	50	110	1	10	81	3	0.2209	0.006465	0.01159	NA	0.2209	0.008929	0.007378	0.006441	0.006433	0.1205	0.006684	0.008806	0.006203	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)"
"Bilateria"	"-"	12884	108	21	6	NA	3	84	69	50	108	1	10	81	3	0.2209	0.006171	0.01159	NA	0.2209	0.008929	0.007378	0.006441	0.006316	0.1205	0.006684	0.008806	0.006203	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa"
"Platyhelminthes"	"P"	13286	48	10	4	NA	1	29	33	18	48	1	6	37	1	0.1205	0.002939	0.007727	NA	0.07364	0.003083	0.003529	0.002319	0.002807	0.1205	0.004011	0.004023	0.002068	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Cestoda"	"C"	13290	45	9	3	NA	1	28	30	17	45	1	6	33	1	0.1205	0.002645	0.005795	NA	0.07364	0.002976	0.003208	0.00219	0.002632	0.1205	0.004011	0.003588	0.002068	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Cestodaria"	"-"	13291	6	5	NA	NA	NA	5	6	2	6	NA	NA	2	NA	0.001469	0.001469	NA	NA	NA	0.0005315	0.0006416	0.0002576	0.0003509	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Amphilinidea"	"O"	13292	6	5	NA	NA	NA	5	6	2	6	NA	NA	2	NA	0.001469	0.001469	NA	NA	NA	0.0005315	0.0006416	0.0002576	0.0003509	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Cestodaria"
"Eucestoda"	"-"	13294	39	4	3	NA	1	23	24	15	39	1	6	31	1	0.1205	0.001176	0.005795	NA	0.07364	0.002445	0.002566	0.001932	0.002281	0.1205	0.004011	0.00337	0.002068	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda"
"Cyclophyllidea"	"O"	13298	39	3	3	NA	1	23	24	15	39	1	6	31	1	0.1205	0.0008816	0.005795	NA	0.07364	0.002445	0.002566	0.001932	0.002281	0.1205	0.004011	0.00337	0.002068	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Trypanorhyncha"	"O"	13311	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Cestoda>Eucestoda"
"Rhabditophora"	"C"	13342	4	1	1	NA	NA	1	2	1	3	NA	NA	4	NA	0.001932	0.0002939	0.001932	NA	NA	0.0001063	0.0002139	0.0001288	0.0001754	NA	NA	0.0004349	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes"
"Seriata"	"O"	13355	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	0.0002939	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora"
"Tricladida"	"O"	13359	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	0.0002939	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora>Seriata"
"Continenticola"	"-"	13360	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	0.0002939	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Platyhelminthes>Rhabditophora>Seriata>Tricladida"
"Arthropoda"	"P"	12943	28	6	NA	NA	NA	26	12	14	28	NA	2	21	NA	0.002764	0.001763	NA	NA	NA	0.002764	0.001283	0.001803	0.001637	NA	0.001337	0.002283	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Hexapoda"	"-"	13016	24	5	NA	NA	NA	24	10	12	22	NA	2	19	NA	0.002551	0.001469	NA	NA	NA	0.002551	0.001069	0.001546	0.001287	NA	0.001337	0.002066	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Insecta"	"C"	13024	24	5	NA	NA	NA	24	10	12	22	NA	2	19	NA	0.002551	0.001469	NA	NA	NA	0.002551	0.001069	0.001546	0.001287	NA	0.001337	0.002066	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda"
"Pterygota"	"-"	13028	24	5	NA	NA	NA	24	10	12	22	NA	2	19	NA	0.002551	0.001469	NA	NA	NA	0.002551	0.001069	0.001546	0.001287	NA	0.001337	0.002066	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta"
"Neoptera"	"-"	13029	24	5	NA	NA	NA	24	10	12	22	NA	2	19	NA	0.002551	0.001469	NA	NA	NA	0.002551	0.001069	0.001546	0.001287	NA	0.001337	0.002066	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota"
"Coleoptera"	"O"	13033	21	5	NA	NA	NA	21	9	9	15	NA	2	14	NA	0.002232	0.001469	NA	NA	NA	0.002232	0.0009624	0.001159	0.0008772	NA	0.001337	0.001522	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Hexapoda>Insecta>Pterygota>Neoptera"
"Crustacea"	"-"	12961	3	1	NA	NA	NA	2	1	1	3	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	0.0002126	0.0001069	0.0001288	0.0001754	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda"
"Malacostraca"	"C"	12970	2	1	NA	NA	NA	1	1	1	2	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	0.0001069	0.0001288	0.000117	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea"
"Eumalacostraca"	"-"	12971	2	1	NA	NA	NA	1	NA	1	2	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	0.0001063	NA	0.0001288	0.000117	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca"
"Eucarida"	"-"	12972	2	1	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	0.0002174	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca>Eumalacostraca"
"Chordata"	"-"	13104	28	4	2	NA	2	26	18	17	28	NA	1	18	2	0.1473	0.001176	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001637	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Vertebrata"	"P"	13120	28	3	2	NA	2	26	18	17	28	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001637	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata"
"Gnathostomata"	"-"	13126	28	3	2	NA	2	26	18	17	28	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001637	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata"
"Euteleostomi"	"-"	13134	28	3	2	NA	2	26	18	17	28	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001637	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Gnathostomata"
"Actinopterygii"	"C"	13135	27	3	2	NA	2	26	18	17	27	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001579	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Gnathostomata>Euteleostomi"
"Neopterygii"	"-"	13138	27	3	2	NA	2	26	18	17	27	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001579	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Gnathostomata>Euteleostomi>Actinopterygii"
"Teleostei"	"-"	13141	27	3	2	NA	2	26	18	17	27	NA	1	18	2	0.1473	0.0008816	0.003864	NA	0.1473	0.002764	0.001925	0.00219	0.001579	NA	0.0006684	0.001957	0.004135	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Vertebrata>Gnathostomata>Euteleostomi>Actinopterygii>Neopterygii"
"Tunicata"	"P"	13109	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata"
"Ascidiacea"	"C"	13113	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Tunicata"
"Enterogona"	"O"	13114	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Chordata>Tunicata>Ascidiacea"
"Nemertea"	"P"	13273	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Anopla"	"C"	13274	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea"
"Palaeonemertea"	"O"	14821	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea>Anopla"
"Cnidaria"	"P"	13411	2	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa"
"Anthozoa"	"C"	13412	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria"
"Hexacorallia"	"-"	13413	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria>Anthozoa"
"Scleractinia"	"O"	13419	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002939	0.0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Cnidaria>Anthozoa>Hexacorallia"
"Nucletmycea"	"D"	6508	9	2	NA	NA	NA	3	2	3	9	NA	1	7	NA	0.000761	0.0005878	NA	NA	NA	0.0003189	0.0002139	0.0003864	0.0005263	NA	0.0006684	0.000761	NA	"Eukaryota>Opisthokonta"
"Fungi"	"K"	6516	9	2	NA	NA	NA	3	2	3	9	NA	1	7	NA	0.000761	0.0005878	NA	NA	NA	0.0003189	0.0002139	0.0003864	0.0005263	NA	0.0006684	0.000761	NA	"Eukaryota>Opisthokonta>Nucletmycea"
"Dikarya"	"-"	6593	6	2	NA	NA	NA	2	1	2	4	NA	NA	6	NA	0.0006523	0.0005878	NA	NA	NA	0.0002126	0.0001069	0.0002576	0.0002339	NA	NA	0.0006523	NA	"Eukaryota>Opisthokonta>Nucletmycea>Fungi"
"Basidiomycota"	"P"	7825	4	2	NA	NA	NA	1	NA	1	3	NA	NA	4	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	NA	0.0001288	0.0001754	NA	NA	0.0004349	NA	"Eukaryota>Opisthokonta>Nucletmycea>Fungi>Dikarya"
"Agaricomycotina"	"-"	7826	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	NA	NA	NA	NA	NA	0.0001087	NA	"Eukaryota>Opisthokonta>Nucletmycea>Fungi>Dikarya>Basidiomycota"
"Agaricomycetes"	"C"	7827	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Nucletmycea>Fungi>Dikarya>Basidiomycota>Agaricomycotina"
"Polyporales"	"O"	8137	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005878	0.0005878	NA	NA	NA	0.0001063	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Nucletmycea>Fungi>Dikarya>Basidiomycota>Agaricomycotina>Agaricomycetes"
