"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"cyanobacterium endosymbiont of Epithemia turgida"	"S"	718217	823	105	47	NA	NA	823	581	65	NA	NA	4	46	25	0.08809	0.02991	0.08809	NA	NA	0.08418	0.05988	0.008046	NA	NA	0.002587	0.004824	0.05028	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)"
"cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko"	"-"	1228987	823	105	47	NA	NA	823	581	65	NA	NA	4	46	25	0.08809	0.02991	0.08809	NA	NA	0.08418	0.05988	0.008046	NA	NA	0.002587	0.004824	0.05028	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)>cyanobacterium&nbsp;endosymbiont&nbsp;of&nbsp;Epithemia&nbsp;turgida"
"cyanobacterium endosymbiont of Rhopalodia gibberula"	"S"	1763363	11	3	1	NA	NA	8	11	1	1	NA	NA	NA	NA	0.001874	0.0008544	0.001874	NA	NA	0.0008183	0.001134	0.0001238	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)"
"Gloeoemargaritales"	"O"	1955042	290	67	10	NA	NA	290	205	48	1	NA	8	31	9	0.02966	0.01908	0.01874	NA	NA	0.02966	0.02113	0.005942	5.663e-05	NA	0.005174	0.003251	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Gloeomargaritaceae"	"F"	1955043	290	67	10	NA	NA	290	205	48	1	NA	8	31	9	0.02966	0.01908	0.01874	NA	NA	0.02966	0.02113	0.005942	5.663e-05	NA	0.005174	0.003251	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeoemargaritales"
"Gloeomargarita"	"G"	1188227	290	67	10	NA	NA	290	205	48	1	NA	8	31	9	0.02966	0.01908	0.01874	NA	NA	0.02966	0.02113	0.005942	5.663e-05	NA	0.005174	0.003251	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeoemargaritales>Gloeomargaritaceae"
"Gloeomargarita lithophora"	"S"	1188228	290	67	10	NA	NA	290	205	48	1	NA	8	31	9	0.02966	0.01908	0.01874	NA	NA	0.02966	0.02113	0.005942	5.663e-05	NA	0.005174	0.003251	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeoemargaritales>Gloeomargaritaceae>Gloeomargarita"
"Gloeomargarita lithophora Alchichica-D10"	"-"	1188229	290	67	10	NA	NA	290	205	48	1	NA	8	31	9	0.02966	0.01908	0.01874	NA	NA	0.02966	0.02113	0.005942	5.663e-05	NA	0.005174	0.003251	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeoemargaritales>Gloeomargaritaceae>Gloeomargarita>Gloeomargarita&nbsp;lithophora"
"Gloeobacteria"	"C"	307596	100	35	5	NA	NA	100	36	36	1	NA	8	15	7	0.01408	0.009969	0.009372	NA	NA	0.01023	0.00371	0.004456	5.663e-05	NA	0.005174	0.001573	0.01408	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Gloeobacterales"	"O"	307595	100	35	5	NA	NA	100	36	36	1	NA	8	15	7	0.01408	0.009969	0.009372	NA	NA	0.01023	0.00371	0.004456	5.663e-05	NA	0.005174	0.001573	0.01408	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria"
"Gloeobacteraceae"	"F"	1890422	100	35	5	NA	NA	100	36	36	1	NA	8	15	7	0.01408	0.009969	0.009372	NA	NA	0.01023	0.00371	0.004456	5.663e-05	NA	0.005174	0.001573	0.01408	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales"
"Gloeobacter"	"G"	33071	100	35	5	NA	NA	100	36	36	1	NA	8	15	7	0.01408	0.009969	0.009372	NA	NA	0.01023	0.00371	0.004456	5.663e-05	NA	0.005174	0.001573	0.01408	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae"
"Gloeobacter violaceus"	"S"	33072	65	16	5	NA	NA	65	22	14	1	NA	7	9	4	0.009372	0.004557	0.009372	NA	NA	0.006648	0.002267	0.001733	5.663e-05	NA	0.004527	0.0009438	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter"
"Gloeobacter violaceus PCC 7421"	"-"	251221	65	16	5	NA	NA	65	22	14	1	NA	7	9	4	0.009372	0.004557	0.009372	NA	NA	0.006648	0.002267	0.001733	5.663e-05	NA	0.004527	0.0009438	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter>Gloeobacter&nbsp;violaceus"
"Gloeobacter kilaueensis"	"S"	1416614	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	0.002011	0.0002848	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter"
"Gloeobacter kilaueensis JS1"	"-"	1183438	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	0.002011	0.0002848	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter>Gloeobacter&nbsp;kilaueensis"
"Pleurocapsales"	"O"	52604	41	4	NA	NA	1	41	29	18	NA	1	8	8	NA	0.1199	0.001139	NA	NA	0.07289	0.004194	0.002989	0.002228	NA	0.1199	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Dermocarpellaceae"	"F"	1890498	35	4	NA	NA	NA	35	25	15	NA	NA	8	8	NA	0.005174	0.001139	NA	NA	NA	0.00358	0.002577	0.001857	NA	NA	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales"
"Stanieria"	"G"	102115	35	4	NA	NA	NA	35	25	15	NA	NA	8	8	NA	0.005174	0.001139	NA	NA	NA	0.00358	0.002577	0.001857	NA	NA	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales>Dermocarpellaceae"
"Chroococcidiopsidales"	"O"	1890505	16	3	2	NA	NA	16	5	1	1	NA	1	NA	1	0.003749	0.0008544	0.003749	NA	NA	0.001637	0.0005153	0.0001238	5.663e-05	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Chroococcidiopsidaceae"	"F"	1890528	16	3	2	NA	NA	16	5	1	1	NA	1	NA	1	0.003749	0.0008544	0.003749	NA	NA	0.001637	0.0005153	0.0001238	5.663e-05	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales"
"Chroococcidiopsis"	"G"	54298	16	3	2	NA	NA	16	5	1	1	NA	1	NA	1	0.003749	0.0008544	0.003749	NA	NA	0.001637	0.0005153	0.0001238	5.663e-05	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae"
"Chroococcidiopsis thermalis"	"S"	54299	16	3	2	NA	NA	16	5	1	1	NA	1	NA	1	0.003749	0.0008544	0.003749	NA	NA	0.001637	0.0005153	0.0001238	5.663e-05	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis"
"Chroococcidiopsis thermalis PCC 7203"	"-"	251229	16	3	2	NA	NA	16	5	1	1	NA	1	NA	1	0.003749	0.0008544	0.003749	NA	NA	0.001637	0.0005153	0.0001238	5.663e-05	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis>Chroococcidiopsis&nbsp;thermalis"
"Firmicutes"	"P"	1239	653260	10370	1896	67	74	39432	34478	21389	653264	20	2851	10020	2079	37	2.954	3.554	7.657	5.394	4.033	3.553	2.648	37	2.398	1.844	1.051	4.181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"Bacilli"	"C"	91061	652160	6377	1249	62	62	26765	23658	11470	652160	18	1217	6269	776	36.93	1.816	2.341	7.086	4.519	2.738	2.438	1.42	36.93	2.158	0.7871	0.6574	1.561	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Bacillales"	"O"	1385	505630	3915	860	44	41	19084	16503	8345	505628	12	890	4499	580	28.63	1.115	1.612	5.029	2.988	1.952	1.701	1.033	28.63	1.439	0.5756	0.4718	1.166	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli"
"Bacillaceae"	"F"	186817	223200	2208	447	27	22	9981	8883	5034	223205	6	536	2620	327	12.64	0.6289	0.8378	3.086	1.603	1.021	0.9155	0.6232	12.64	0.7194	0.3467	0.2747	0.6576	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales"
"Bacillus"	"G"	1386	221930	2111	420	27	20	9459	8425	4748	221934	5	511	2492	312	12.57	0.6012	0.7872	3.086	1.458	0.9675	0.8683	0.5877	12.57	0.5995	0.3305	0.2613	0.6275	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Bacillus cereus group"	"-"	86661	77910	1496	276	11	8	6605	5879	3392	77910	3	348	1638	218	4.412	0.4261	0.5173	1.257	0.5831	0.6756	0.6059	0.4199	4.412	0.3597	0.2251	0.1718	0.4384	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cereus"	"S"	1396	48185	745	143	7	4	3333	2939	1809	48185	1	186	879	102	2.729	0.2122	0.268	0.8	0.2915	0.3409	0.3029	0.2239	2.729	0.1199	0.1203	0.09217	0.2051	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus cereus C1L"	"-"	1003239	35351	533	93	4	1	2190	1931	1296	35351	NA	135	601	72	2.002	0.1518	0.1743	0.4571	0.07289	0.224	0.199	0.1604	2.002	NA	0.08731	0.06302	0.1448	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus D17"	"-"	1454382	2324	76	16	1	NA	435	434	239	2324	NA	21	97	12	0.1316	0.02165	0.02999	0.1143	NA	0.04449	0.04473	0.02959	0.1316	NA	0.01358	0.01017	0.02413	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus FRI-35"	"-"	1217984	882	31	8	NA	1	257	176	69	882	NA	9	38	8	0.07289	0.008829	0.01499	NA	0.07289	0.02629	0.01814	0.008541	0.04995	NA	0.005821	0.003985	0.01609	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus 03BB102"	"-"	572264	591	16	3	NA	NA	61	48	30	591	NA	2	9	2	0.03347	0.004557	0.005623	NA	NA	0.006239	0.004947	0.003714	0.03347	NA	0.001293	0.0009438	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus NC7401"	"-"	334406	27	5	1	NA	NA	16	15	15	27	NA	NA	3	NA	0.001874	0.001424	0.001874	NA	NA	0.001637	0.001546	0.001857	0.001529	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus E33L"	"-"	288681	358	3	NA	NA	NA	7	16	8	358	NA	NA	6	NA	0.02027	0.0008544	NA	NA	NA	0.000716	0.001649	0.0009903	0.02027	NA	NA	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus Q1"	"-"	361100	869	1	NA	NA	NA	2	3	1	869	NA	NA	1	NA	0.04921	0.0002848	NA	NA	NA	0.0002046	0.0003092	0.0001238	0.04921	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus thuringiensis"	"S"	1428	12532	261	50	1	2	1014	928	473	12532	NA	53	259	43	0.7097	0.07434	0.09372	0.1143	0.1458	0.1037	0.09564	0.05855	0.7097	NA	0.03428	0.02716	0.08648	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus thuringiensis serovar indiana"	"-"	180850	784	45	14	NA	NA	284	223	77	784	NA	9	24	9	0.0444	0.01282	0.02624	NA	NA	0.02905	0.02298	0.009532	0.0444	NA	0.005821	0.002517	0.0181	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis MC28"	"-"	1195464	1143	44	5	NA	NA	92	175	53	1143	NA	8	36	3	0.06473	0.01253	0.009372	NA	NA	0.00941	0.01804	0.006561	0.06473	NA	0.005174	0.003775	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis serovar kurstaki"	"-"	29339	1113	10	NA	1	NA	32	41	26	1113	NA	3	10	2	0.1143	0.002848	NA	0.1143	NA	0.003273	0.004226	0.003219	0.06303	NA	0.00194	0.001049	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis serovar kurstaki str. HD73"	"-"	1279365	964	7	NA	NA	NA	14	22	14	964	NA	NA	9	2	0.05459	0.001994	NA	NA	NA	0.001432	0.002267	0.001733	0.05459	NA	NA	0.0009438	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis>Bacillus&nbsp;thuringiensis&nbsp;serovar&nbsp;kurstaki"
"Bacillus thuringiensis BMB171"	"-"	714359	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis>Bacillus&nbsp;thuringiensis&nbsp;serovar&nbsp;kurstaki"
"Bacillus thuringiensis serovar tolworthi"	"-"	1442	7	5	NA	NA	NA	7	4	5	2	NA	NA	3	NA	0.001424	0.001424	NA	NA	NA	0.000716	0.0004123	0.0006189	0.0001133	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis YBT-1518"	"-"	529122	169	1	NA	NA	1	NA	2	7	169	NA	NA	3	NA	0.07289	0.0002848	NA	NA	0.07289	NA	0.0002061	0.0008665	0.009571	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus anthracis"	"S"	1392	12284	203	35	1	NA	971	827	467	12284	2	39	220	35	0.6957	0.05782	0.0656	0.1143	NA	0.09932	0.08523	0.05781	0.6957	0.2398	0.02522	0.02307	0.07039	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus anthracis str. SVA11"	"-"	1392837	210	20	NA	NA	NA	91	114	69	210	NA	NA	4	3	0.01189	0.005696	NA	NA	NA	0.009308	0.01175	0.008541	0.01189	NA	NA	0.0004195	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus anthracis str. Turkey32"	"-"	1452727	83	15	1	NA	NA	83	45	7	38	NA	1	4	NA	0.00849	0.004272	0.001874	NA	NA	0.00849	0.004638	0.0008665	0.002152	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus anthracis str. Vollum"	"-"	261591	783	6	NA	NA	NA	18	10	32	783	NA	2	10	NA	0.04434	0.001709	NA	NA	NA	0.001841	0.001031	0.003961	0.04434	NA	0.001293	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus anthracis str. A16R"	"-"	673518	274	4	2	NA	NA	37	29	10	274	NA	1	9	2	0.01552	0.001139	0.003749	NA	NA	0.003784	0.002989	0.001238	0.01552	NA	0.0006467	0.0009438	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus mycoides"	"S"	1405	386	24	2	NA	NA	67	69	78	386	NA	10	47	3	0.02186	0.006836	0.003749	NA	NA	0.006853	0.007111	0.009656	0.02186	NA	0.006467	0.004929	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus mycoides KBAB4"	"-"	315730	175	20	1	NA	NA	57	60	71	175	NA	9	47	3	0.009911	0.005696	0.001874	NA	NA	0.00583	0.006184	0.008789	0.009911	NA	0.005821	0.004929	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;mycoides"
"Bacillus toyonensis"	"S"	155322	27	6	1	NA	NA	18	23	18	27	NA	3	10	NA	0.00237	0.001709	0.001874	NA	NA	0.001841	0.00237	0.002228	0.001529	NA	0.00194	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus toyonensis BCT-7112"	"-"	1415784	27	6	1	NA	NA	18	23	18	27	NA	3	10	NA	0.00237	0.001709	0.001874	NA	NA	0.001841	0.00237	0.002228	0.001529	NA	0.00194	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;toyonensis"
"Bacillus cytotoxicus"	"S"	580165	202	2	NA	NA	NA	4	4	5	202	NA	NA	1	NA	0.01144	0.0005696	NA	NA	NA	0.0004091	0.0004123	0.0006189	0.01144	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus sp. HBCD-sjtu"	"S"	2053832	9	1	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005097	0.0002848	NA	NA	NA	NA	NA	NA	0.0005097	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus subtilis group"	"-"	653685	124490	259	45	11	8	833	939	625	124487	1	69	443	37	7.05	0.07377	0.08434	1.257	0.5831	0.0852	0.09678	0.07737	7.05	0.1199	0.04463	0.04645	0.07441	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus amyloliquefaciens group"	"-"	1938374	54172	175	32	5	4	514	602	391	54172	NA	35	260	24	3.068	0.04984	0.05998	0.5714	0.2915	0.05257	0.06204	0.0484	3.068	NA	0.02264	0.02726	0.04827	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus velezensis"	"S"	492670	49569	166	32	5	4	488	579	355	49569	NA	33	239	22	2.807	0.04728	0.05998	0.5714	0.2915	0.04991	0.05967	0.04395	2.807	NA	0.02134	0.02506	0.04424	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group"
"Bacillus velezensis NJN-6"	"-"	1458206	8261	25	5	2	NA	71	78	38	8261	NA	5	22	6	0.4678	0.00712	0.009372	0.2286	NA	0.007262	0.008039	0.004704	0.4678	NA	0.003234	0.002307	0.01207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;velezensis"
"Bacillus amyloliquefaciens"	"S"	1390	4024	8	NA	NA	NA	25	20	32	4024	NA	2	18	2	0.2279	0.002279	NA	NA	NA	0.002557	0.002061	0.003961	0.2279	NA	0.001293	0.001888	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group"
"Bacillus amyloliquefaciens DSM 7"	"-"	692420	131	1	NA	NA	NA	3	NA	4	131	NA	NA	1	NA	0.007419	0.0002848	NA	NA	NA	0.0003069	NA	0.0004952	0.007419	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;amyloliquefaciens"
