"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Calothrix sp. NIES-4071"	"S"	2005469	125	29	12	NA	NA	125	65	25	NA	NA	NA	17	2	0.02249	0.00826	0.02249	NA	NA	0.01279	0.006699	0.003095	NA	NA	NA	0.001783	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix parietina"	"S"	32054	115	20	6	NA	NA	115	73	17	NA	NA	NA	14	1	0.01176	0.005696	0.01125	NA	NA	0.01176	0.007524	0.002104	NA	NA	NA	0.001468	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 6303"	"-"	1170562	115	20	6	NA	NA	115	73	17	NA	NA	NA	14	1	0.01176	0.005696	0.01125	NA	NA	0.01176	0.007524	0.002104	NA	NA	NA	0.001468	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix>Calothrix&nbsp;parietina"
"Calothrix sp. PCC 7507"	"S"	99598	7	2	NA	NA	NA	6	7	2	3	NA	NA	1	1	0.002011	0.0005696	NA	NA	NA	0.0006137	0.0007214	0.0002476	0.0001699	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. 336/3"	"S"	1337936	3	1	NA	NA	NA	2	2	1	NA	NA	NA	3	NA	0.0003146	0.0002848	NA	NA	NA	0.0002046	0.0002061	0.0001238	NA	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-2098"	"S"	1954171	2	1	NA	NA	NA	2	2	2	NA	NA	1	1	NA	0.0006467	0.0002848	NA	NA	NA	0.0002046	0.0002061	0.0002476	NA	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Rivularia"	"G"	373984	34	7	NA	NA	NA	34	16	3	NA	NA	1	2	NA	0.003478	0.001994	NA	NA	NA	0.003478	0.001649	0.0003714	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae"
"Rivularia sp. PCC 7116"	"S"	373994	34	7	NA	NA	NA	34	16	3	NA	NA	1	2	NA	0.003478	0.001994	NA	NA	NA	0.003478	0.001649	0.0003714	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Rivularia"
"Hapalosiphonaceae"	"F"	1892263	179	148	10	NA	NA	179	58	20	NA	NA	3	9	NA	0.04215	0.04215	0.01874	NA	NA	0.01831	0.005978	0.002476	NA	NA	0.00194	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Fischerella"	"G"	1190	179	148	10	NA	NA	179	58	20	NA	NA	3	9	NA	0.04215	0.04215	0.01874	NA	NA	0.01831	0.005978	0.002476	NA	NA	0.00194	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Hapalosiphonaceae"
"Fischerella sp. NIES-3754"	"S"	1752063	179	148	10	NA	NA	179	58	20	NA	NA	3	9	NA	0.04215	0.04215	0.01874	NA	NA	0.01831	0.005978	0.002476	NA	NA	0.00194	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Hapalosiphonaceae>Fischerella"
"Aphanizomenonaceae"	"F"	1892259	104	87	3	NA	NA	104	15	5	NA	NA	2	6	NA	0.02478	0.02478	0.005623	NA	NA	0.01064	0.001546	0.0006189	NA	NA	0.001293	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Nodularia"	"G"	159191	104	87	3	NA	NA	104	15	5	NA	NA	2	6	NA	0.02478	0.02478	0.005623	NA	NA	0.01064	0.001546	0.0006189	NA	NA	0.001293	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Nodularia spumigena"	"S"	70799	104	87	3	NA	NA	104	15	5	NA	NA	2	6	NA	0.02478	0.02478	0.005623	NA	NA	0.01064	0.001546	0.0006189	NA	NA	0.001293	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia"
"Nodularia spumigena UHCC 0039"	"-"	1914872	104	87	3	NA	NA	104	15	5	NA	NA	2	6	NA	0.02478	0.02478	0.005623	NA	NA	0.01064	0.001546	0.0006189	NA	NA	0.001293	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia>Nodularia&nbsp;spumigena"
"unclassified Nostocales"	"-"	201821	4	1	NA	NA	NA	4	NA	1	NA	NA	NA	1	NA	0.0004091	0.0002848	NA	NA	NA	0.0004091	NA	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	4	1	NA	NA	NA	4	NA	1	NA	NA	NA	1	NA	0.0004091	0.0002848	NA	NA	NA	0.0004091	NA	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	4	1	NA	NA	NA	4	NA	1	NA	NA	NA	1	NA	0.0004091	0.0002848	NA	NA	NA	0.0004091	NA	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Oscillatoriophycideae"	"-"	1301283	7464	1165	312	1	2	7464	4943	761	57	1	119	517	203	0.7634	0.3318	0.5848	0.1143	0.1458	0.7634	0.5094	0.0942	0.003228	0.1199	0.07696	0.05421	0.4082	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Chroococcales"	"O"	1118	3728	553	150	NA	NA	3728	2528	386	27	NA	62	273	106	0.3813	0.1575	0.2811	NA	NA	0.3813	0.2605	0.04778	0.001529	NA	0.0401	0.02863	0.2132	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Chroococcaceae"	"F"	1890464	1871	233	50	NA	NA	1871	1265	199	3	NA	23	140	48	0.1914	0.06636	0.09372	NA	NA	0.1914	0.1304	0.02463	0.0001699	NA	0.01488	0.01468	0.09653	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Gloeocapsa"	"G"	102231	1594	192	40	NA	NA	1594	1082	120	3	NA	19	112	44	0.163	0.05468	0.07497	NA	NA	0.163	0.1115	0.01485	0.0001699	NA	0.01229	0.01174	0.08849	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Gloeocapsa sp. PCC 7428"	"S"	1173026	1594	192	40	NA	NA	1594	1082	120	3	NA	19	112	44	0.163	0.05468	0.07497	NA	NA	0.163	0.1115	0.01485	0.0001699	NA	0.01229	0.01174	0.08849	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Gloeocapsa"
"Chondrocystis"	"G"	268175	246	29	7	NA	NA	246	158	69	NA	NA	3	24	4	0.02516	0.00826	0.01312	NA	NA	0.02516	0.01628	0.008541	NA	NA	0.00194	0.002517	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Chondrocystis sp. NIES-4102"	"S"	2005460	246	29	7	NA	NA	246	158	69	NA	NA	3	24	4	0.02516	0.00826	0.01312	NA	NA	0.02516	0.01628	0.008541	NA	NA	0.00194	0.002517	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Chondrocystis"
"Geminocystis"	"G"	669357	18	8	1	NA	NA	18	18	8	NA	NA	1	4	NA	0.002279	0.002279	0.001874	NA	NA	0.001841	0.001855	0.0009903	NA	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Geminocystis sp. NIES-3709"	"S"	1617448	13	5	NA	NA	NA	13	11	8	NA	NA	1	3	NA	0.001424	0.001424	NA	NA	NA	0.00133	0.001134	0.0009903	NA	NA	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis sp. NIES-3708"	"S"	1615909	1	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.001874	0.0002848	0.001874	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Aphanothecaceae"	"F"	1890450	681	201	60	NA	NA	681	473	54	13	NA	15	47	30	0.1125	0.05725	0.1125	NA	NA	0.06966	0.04875	0.006685	0.0007362	NA	0.009701	0.004929	0.06033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Candidatus Atelocyanobacterium"	"G"	1453359	679	201	60	NA	NA	679	471	54	13	NA	15	46	30	0.1125	0.05725	0.1125	NA	NA	0.06945	0.04854	0.006685	0.0007362	NA	0.009701	0.004824	0.06033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Candidatus Atelocyanobacterium thalassa"	"S"	713887	679	201	60	NA	NA	679	471	54	13	NA	15	46	30	0.1125	0.05725	0.1125	NA	NA	0.06945	0.04854	0.006685	0.0007362	NA	0.009701	0.004824	0.06033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium"
"Candidatus Atelocyanobacterium thalassa isolate ALOHA"	"-"	1453429	679	201	60	NA	NA	679	471	54	13	NA	15	46	30	0.1125	0.05725	0.1125	NA	NA	0.06945	0.04854	0.006685	0.0007362	NA	0.009701	0.004824	0.06033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium>Candidatus&nbsp;Atelocyanobacterium&nbsp;thalassa"
"Microcystaceae"	"F"	1890449	777	65	28	NA	NA	777	536	82	5	NA	11	52	16	0.07947	0.01851	0.05248	NA	NA	0.07947	0.05524	0.01015	0.0002832	NA	0.007114	0.005453	0.03218	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Microcystis"	"G"	1125	777	65	28	NA	NA	777	536	82	5	NA	11	52	16	0.07947	0.01851	0.05248	NA	NA	0.07947	0.05524	0.01015	0.0002832	NA	0.007114	0.005453	0.03218	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae"
"Microcystis sp. MC19"	"S"	1967666	79	7	5	NA	NA	79	65	18	3	NA	2	10	1	0.009372	0.001994	0.009372	NA	NA	0.00808	0.006699	0.002228	0.0001699	NA	0.001293	0.001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Cyanobacteriaceae"	"F"	1890452	243	23	7	NA	NA	243	150	22	6	NA	3	10	10	0.02485	0.006551	0.01312	NA	NA	0.02485	0.01546	0.002723	0.0003398	NA	0.00194	0.001049	0.02011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Cyanobacterium"	"G"	102234	243	23	7	NA	NA	243	150	22	6	NA	3	10	10	0.02485	0.006551	0.01312	NA	NA	0.02485	0.01546	0.002723	0.0003398	NA	0.00194	0.001049	0.02011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae"
"Cyanobacterium aponinum"	"S"	379064	243	23	7	NA	NA	243	150	22	6	NA	3	10	10	0.02485	0.006551	0.01312	NA	NA	0.02485	0.01546	0.002723	0.0003398	NA	0.00194	0.001049	0.02011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium"
"Cyanobacterium aponinum PCC 10605"	"-"	755178	243	23	7	NA	NA	243	150	22	6	NA	3	10	10	0.02485	0.006551	0.01312	NA	NA	0.02485	0.01546	0.002723	0.0003398	NA	0.00194	0.001049	0.02011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium>Cyanobacterium&nbsp;aponinum"
"Oscillatoriales"	"O"	1150	2648	533	130	1	2	2648	1620	297	22	1	43	200	64	0.2708	0.1518	0.2437	0.1143	0.1458	0.2708	0.167	0.03677	0.001246	0.1199	0.02781	0.02097	0.1287	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	531	225	19	NA	1	531	224	69	9	NA	10	38	6	0.07289	0.06408	0.03561	NA	0.07289	0.05431	0.02309	0.008541	0.0005097	NA	0.006467	0.003985	0.01207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Trichodesmium"	"G"	1205	286	163	13	NA	1	286	69	27	5	NA	8	23	1	0.07289	0.04642	0.02437	NA	0.07289	0.02925	0.007111	0.003342	0.0002832	NA	0.005174	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Trichodesmium erythraeum"	"S"	1206	286	163	13	NA	1	286	69	27	5	NA	8	23	1	0.07289	0.04642	0.02437	NA	0.07289	0.02925	0.007111	0.003342	0.0002832	NA	0.005174	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium"
"Trichodesmium erythraeum IMS101"	"-"	203124	286	163	13	NA	1	286	69	27	5	NA	8	23	1	0.07289	0.04642	0.02437	NA	0.07289	0.02925	0.007111	0.003342	0.0002832	NA	0.005174	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium>Trichodesmium&nbsp;erythraeum"
"Microcoleus"	"G"	44471	202	53	5	NA	NA	202	128	16	3	NA	2	9	4	0.02066	0.0151	0.009372	NA	NA	0.02066	0.01319	0.001981	0.0001699	NA	0.001293	0.0009438	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	202	53	5	NA	NA	202	128	16	3	NA	2	9	4	0.02066	0.0151	0.009372	NA	NA	0.02066	0.01319	0.001981	0.0001699	NA	0.001293	0.0009438	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Arthrospira"	"G"	35823	43	9	1	NA	NA	43	26	25	1	NA	NA	6	1	0.004398	0.002563	0.001874	NA	NA	0.004398	0.00268	0.003095	5.663e-05	NA	NA	0.0006292	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Arthrospira sp. TJSD092"	"S"	2153484	43	9	1	NA	NA	43	26	25	1	NA	NA	6	1	0.004398	0.002563	0.001874	NA	NA	0.004398	0.00268	0.003095	5.663e-05	NA	NA	0.0006292	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Arthrospira"
"Oscillatoriaceae"	"F"	1892254	1041	155	64	1	NA	1041	647	117	3	1	17	96	23	0.12	0.04415	0.12	0.1143	NA	0.1065	0.06668	0.01448	0.0001699	0.1199	0.01099	0.01007	0.04625	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	566	95	46	1	NA	566	343	69	2	1	10	58	10	0.1199	0.02706	0.08622	0.1143	NA	0.05789	0.03535	0.008541	0.0001133	0.1199	0.006467	0.006082	0.02011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria nigro-viridis"	"S"	482564	137	51	31	NA	NA	137	94	32	NA	1	6	24	5	0.1199	0.01453	0.0581	NA	NA	0.01401	0.009688	0.003961	NA	0.1199	0.00388	0.002517	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis PCC 7112"	"-"	179408	137	51	31	NA	NA	137	94	32	NA	1	6	24	5	0.1199	0.01453	0.0581	NA	NA	0.01401	0.009688	0.003961	NA	0.1199	0.00388	0.002517	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;nigro&#x2011;viridis"
"Oscillatoria acuminata"	"S"	118323	368	39	13	1	NA	368	213	36	2	NA	4	32	5	0.1143	0.01111	0.02437	0.1143	NA	0.03764	0.02195	0.004456	0.0001133	NA	0.002587	0.003356	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria acuminata PCC 6304"	"-"	56110	368	39	13	1	NA	368	213	36	2	NA	4	32	5	0.1143	0.01111	0.02437	0.1143	NA	0.03764	0.02195	0.004456	0.0001133	NA	0.002587	0.003356	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;acuminata"
"Moorea"	"G"	1155738	475	60	18	NA	NA	475	304	48	1	NA	7	38	13	0.04858	0.01709	0.03374	NA	NA	0.04858	0.03133	0.005942	5.663e-05	NA	0.004527	0.003985	0.02614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	475	60	18	NA	NA	475	304	48	1	NA	7	38	13	0.04858	0.01709	0.03374	NA	NA	0.04858	0.03133	0.005942	5.663e-05	NA	0.004527	0.003985	0.02614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"Moorea producens PAL-8-15-08-1"	"-"	1458985	475	60	18	NA	NA	475	304	48	1	NA	7	38	13	0.04858	0.01709	0.03374	NA	NA	0.04858	0.03133	0.005942	5.663e-05	NA	0.004527	0.003985	0.02614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea>Moorea&nbsp;producens"
"Cyanothecaceae"	"F"	1892249	843	97	35	NA	1	843	579	59	2	NA	13	33	25	0.08622	0.02763	0.0656	NA	0.07289	0.08622	0.05967	0.007304	0.0001133	NA	0.008408	0.00346	0.05028	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	843	97	35	NA	1	843	579	59	2	NA	13	33	25	0.08622	0.02763	0.0656	NA	0.07289	0.08622	0.05967	0.007304	0.0001133	NA	0.008408	0.00346	0.05028	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. ATCC 51142"	"S"	43989	618	55	28	NA	NA	618	441	31	NA	NA	6	17	16	0.06321	0.01566	0.05248	NA	NA	0.06321	0.04545	0.003837	NA	NA	0.00388	0.001783	0.03218	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7425"	"S"	395961	57	12	2	NA	NA	57	27	5	1	NA	1	4	2	0.00583	0.003418	0.003749	NA	NA	0.00583	0.002783	0.0006189	5.663e-05	NA	0.0006467	0.0004195	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7822"	"S"	497965	8	2	NA	NA	NA	8	6	3	NA	NA	2	1	NA	0.001293	0.0005696	NA	NA	NA	0.0008183	0.0006184	0.0003714	NA	NA	0.001293	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Gomontiellaceae"	"F"	1892255	87	21	5	NA	NA	87	65	28	6	NA	2	20	4	0.009372	0.005981	0.009372	NA	NA	0.008899	0.006699	0.003466	0.0003398	NA	0.001293	0.002097	0.008044	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
