"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Oceanobacter"	"G"	26789	5	NA	NA	1	5	NA	NA	NA	NA	NA	NA	NA	NA	0.001479	NA	NA	0.0004318	0.001479	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Kangiellaceae"	"F"	26761	7	NA	NA	2	7	NA	NA	1	NA	1	4	1	NA	0.00207	NA	NA	0.0008635	0.00207	NA	NA	0.0004093	NA	0.0004142	0.00129	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"uncultured"	"G"	26765	5	NA	NA	2	5	NA	NA	1	NA	1	4	1	NA	0.001479	NA	NA	0.0008635	0.001479	NA	NA	0.0004093	NA	0.0004142	0.00129	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Marinomonadaceae"	"F"	26766	16	NA	NA	1	16	NA	1	1	1	NA	4	NA	NA	0.004732	NA	NA	0.0004318	0.004732	NA	0.0004461	0.0004093	0.0002606	NA	0.00129	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Marinomonas"	"G"	26767	16	NA	NA	1	16	NA	1	1	1	NA	4	NA	NA	0.004732	NA	NA	0.0004318	0.004732	NA	0.0004461	0.0004093	0.0002606	NA	0.00129	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Marinomonadaceae"
"uncultured"	"G"	11548	6	NA	NA	3	3	NA	NA	6	NA	NA	NA	1	NA	0.002456	NA	NA	0.001295	0.0008873	NA	NA	0.002456	NA	NA	NA	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Spongiibacteraceae"
"OM60(NOR5) clade"	"G"	11534	38	NA	NA	17	38	NA	6	9	NA	1	14	5	NA	0.01124	NA	NA	0.00734	0.01124	NA	0.002676	0.003684	NA	0.0004142	0.004515	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"Pseudohaliea"	"G"	11535	11	NA	NA	1	11	1	NA	3	NA	1	2	NA	NA	0.0463	NA	NA	0.0004318	0.003254	0.0463	NA	0.001228	NA	0.0004142	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"Congregibacter"	"G"	11530	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"uncultured"	"G"	11527	7	NA	NA	2	7	NA	NA	2	NA	1	2	1	NA	0.00207	NA	NA	0.0008635	0.00207	NA	NA	0.0008186	NA	0.0004142	0.000645	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Marinimicrobium"	"G"	11520	4	NA	NA	1	4	NA	NA	NA	NA	1	NA	NA	NA	0.001183	NA	NA	0.0004318	0.001183	NA	NA	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"SAR92 clade"	"G"	11541	12	NA	NA	3	12	NA	NA	2	NA	NA	NA	2	NA	0.003549	NA	NA	0.001295	0.003549	NA	NA	0.0008186	NA	NA	NA	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Porticoccaceae"
"Porticoccus"	"G"	11540	110	NA	NA	1	110	NA	3	1	NA	NA	3	1	NA	0.03254	NA	NA	0.0004318	0.03254	NA	0.001338	0.0004093	NA	NA	0.0009675	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Porticoccaceae"
"Steroidobacter"	"G"	26828	31	NA	NA	13	31	NA	12	4	NA	NA	19	8	NA	0.009169	NA	NA	0.005613	0.009169	NA	0.005353	0.001637	NA	NA	0.006127	0.003613	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Steroidobacterales>Steroidobacteraceae"
"Aggregatibacter"	"G"	3691	8	NA	NA	4	8	NA	1	NA	NA	1	1	1	NA	0.002366	NA	NA	0.001727	0.002366	NA	0.0004461	NA	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Phocoenobacter"	"G"	3706	6	NA	NA	3	6	NA	NA	2	NA	1	2	NA	NA	0.001775	NA	NA	0.001295	0.001775	NA	NA	0.0008186	NA	0.0004142	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Mannheimia"	"G"	3701	3	NA	NA	2	1	NA	NA	3	NA	1	NA	NA	NA	0.001228	NA	NA	0.0008635	0.0002958	NA	NA	0.001228	NA	0.0004142	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Gallibacterium"	"G"	3697	2	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0008635	NA	NA	0.0008635	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"uncultured"	"G"	3708	2	NA	NA	1	2	NA	NA	NA	2	NA	1	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	0.0005212	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Enterovibrio"	"G"	3779	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Aliivibrio"	"G"	3777	3	NA	NA	1	3	NA	NA	1	NA	1	1	1	NA	0.0008873	NA	NA	0.0004318	0.0008873	NA	NA	0.0004093	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Competibacterales"	"O"	26607	234	NA	NA	34	234	NA	4	16	NA	1	42	1	NA	0.06921	NA	NA	0.01468	0.06921	NA	0.001784	0.006549	NA	0.0004142	0.01354	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Competibacteraceae"	"F"	26608	234	NA	NA	34	234	NA	4	16	NA	1	42	1	NA	0.06921	NA	NA	0.01468	0.06921	NA	0.001784	0.006549	NA	0.0004142	0.01354	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales"
"Candidatus Competibacter"	"G"	26609	225	NA	NA	30	225	NA	4	15	NA	NA	39	NA	NA	0.06655	NA	NA	0.01295	0.06655	NA	0.001784	0.006139	NA	NA	0.01258	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales>Competibacteraceae"
"Plasticicumulans"	"G"	26611	3	NA	NA	3	1	NA	NA	NA	NA	1	NA	NA	NA	0.001295	NA	NA	0.001295	0.0002958	NA	NA	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales>Competibacteraceae"
"Candidatus Contendobacter"	"G"	26610	6	NA	NA	1	6	NA	NA	NA	NA	NA	3	1	NA	0.001775	NA	NA	0.0004318	0.001775	NA	NA	NA	NA	NA	0.0009675	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales>Competibacteraceae"
"Crenothrix"	"G"	26695	7	NA	NA	4	7	NA	1	2	NA	NA	2	1	NA	0.00207	NA	NA	0.001727	0.00207	NA	0.0004461	0.0008186	NA	NA	0.000645	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Milano-WF1B-03"	"G"	26709	11	NA	NA	3	11	NA	NA	NA	NA	1	1	1	NA	0.003254	NA	NA	0.001295	0.003254	NA	NA	NA	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Marine Methylotrophic Group 2"	"G"	26698	9	NA	NA	3	9	NA	3	3	NA	3	3	NA	NA	0.002662	NA	NA	0.001295	0.002662	NA	0.001338	0.001228	NA	0.001243	0.0009675	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methylomonas"	"G"	26703	8	NA	NA	1	8	NA	NA	2	1	NA	3	NA	NA	0.002366	NA	NA	0.0004318	0.002366	NA	NA	0.0008186	0.0002606	NA	0.0009675	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methylococcaceae"	"F"	3571	25	NA	NA	7	25	NA	2	3	NA	NA	7	1	NA	0.007394	NA	NA	0.003022	0.007394	NA	0.0008921	0.001228	NA	NA	0.002257	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Methyloparacoccus"	"G"	14665	8	NA	NA	3	8	NA	1	2	NA	NA	2	NA	NA	0.002366	NA	NA	0.001295	0.002366	NA	0.0004461	0.0008186	NA	NA	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"uncultured"	"G"	3586	7	NA	NA	3	7	NA	NA	NA	NA	NA	3	NA	NA	0.00207	NA	NA	0.001295	0.00207	NA	NA	NA	NA	NA	0.0009675	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylohalobiaceae"	"F"	26690	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	0.000645	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Methylomarinovum"	"G"	26692	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylohalobiaceae"
"R7C24"	"O"	26806	35	NA	NA	22	24	NA	7	6	NA	2	35	14	NA	0.01129	NA	NA	0.009499	0.007099	NA	0.003122	0.002456	NA	0.0008283	0.01129	0.006323	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Chromatiaceae"	"F"	3416	49	NA	NA	13	49	NA	3	7	NA	6	19	13	NA	0.01449	NA	NA	0.005613	0.01449	NA	0.001338	0.002865	NA	0.002485	0.006127	0.005872	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Thiohalocapsa"	"G"	3435	7	NA	NA	2	7	NA	NA	1	NA	1	4	NA	NA	0.00207	NA	NA	0.0008635	0.00207	NA	NA	0.0004093	NA	0.0004142	0.00129	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Lamprocystis"	"G"	3421	11	NA	NA	2	11	NA	NA	1	NA	2	1	2	NA	0.003254	NA	NA	0.0008635	0.003254	NA	NA	0.0004093	NA	0.0008283	0.0003225	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Halochromatium"	"G"	3419	3	NA	NA	2	3	NA	1	3	NA	1	1	2	NA	0.001228	NA	NA	0.0008635	0.0008873	NA	0.0004461	0.001228	NA	0.0004142	0.0003225	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Chromatium"	"G"	3418	5	NA	NA	1	1	NA	NA	NA	NA	2	3	5	NA	0.002258	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	0.0008283	0.0009675	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocapsa"	"G"	3429	6	NA	NA	1	4	NA	1	1	NA	NA	6	NA	NA	0.001935	NA	NA	0.0004318	0.001183	NA	0.0004461	0.0004093	NA	NA	0.001935	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiorhodococcus"	"G"	3438	5	NA	NA	1	5	NA	NA	NA	NA	NA	3	2	NA	0.001479	NA	NA	0.0004318	0.001479	NA	NA	NA	NA	NA	0.0009675	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"uncultured"	"G"	3440	5	NA	NA	1	5	NA	NA	1	NA	NA	NA	NA	NA	0.001479	NA	NA	0.0004318	0.001479	NA	NA	0.0004093	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Achromatium"	"G"	26601	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiobios"	"G"	26602	3	NA	NA	1	3	NA	1	NA	NA	NA	NA	1	NA	0.0008873	NA	NA	0.0004318	0.0008873	NA	0.0004461	NA	NA	NA	NA	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocystis"	"G"	3431	6	NA	NA	1	6	NA	NA	NA	NA	NA	NA	1	NA	0.001775	NA	NA	0.0004318	0.001775	NA	NA	NA	NA	NA	NA	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiodiazotropha"	"G"	26604	1	NA	NA	1	1	NA	1	NA	NA	1	1	1	NA	0.0004517	NA	NA	0.0004318	0.0002958	NA	0.0004461	NA	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Sedimenticolaceae"
"Thiomicrospirales"	"O"	26843	43	NA	NA	12	43	NA	5	3	6	2	14	6	NA	0.01272	NA	NA	0.005181	0.01272	NA	0.00223	0.001228	0.001563	0.0008283	0.004515	0.00271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thioglobaceae"	"F"	26844	25	NA	NA	7	25	NA	1	2	1	2	5	3	NA	0.007394	NA	NA	0.003022	0.007394	NA	0.0004461	0.0008186	0.0002606	0.0008283	0.001612	0.001355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"SUP05 cluster"	"G"	26850	18	NA	NA	5	18	NA	NA	2	1	2	4	2	NA	0.005324	NA	NA	0.002159	0.005324	NA	NA	0.0008186	0.0002606	0.0008283	0.00129	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"IheB2-31"	"G"	26848	3	NA	NA	2	3	NA	NA	NA	NA	NA	1	1	NA	0.0008873	NA	NA	0.0008635	0.0008873	NA	NA	NA	NA	NA	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"Thiomicrospiraceae"	"F"	26852	15	NA	NA	1	15	NA	2	1	5	NA	5	1	NA	0.004437	NA	NA	0.0004318	0.004437	NA	0.0008921	0.0004093	0.001303	NA	0.001612	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"endosymbionts"	"G"	26858	2	NA	NA	1	1	NA	2	NA	NA	NA	1	NA	NA	0.0008921	NA	NA	0.0004318	0.0002958	NA	0.0008921	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Methylophaga"	"G"	26735	10	NA	NA	5	10	NA	1	2	1	NA	7	2	NA	0.002958	NA	NA	0.002159	0.002958	NA	0.0004461	0.0008186	0.0002606	NA	0.002257	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"uncultured"	"G"	26736	2	NA	NA	1	2	NA	NA	NA	NA	1	1	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	0.0004142	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"AqS1"	"G"	26739	2	NA	NA	2	1	NA	1	2	NA	NA	2	NA	NA	0.0008635	NA	NA	0.0008635	0.0002958	NA	0.0004461	0.0008186	NA	NA	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Nitrosococcus"	"G"	26746	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Nevskia"	"G"	26819	20	NA	NA	2	20	NA	2	NA	NA	1	6	1	NA	0.005915	NA	NA	0.0008635	0.005915	NA	0.0008921	NA	NA	0.0004142	0.001935	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Solimonas"	"G"	26823	10	NA	NA	1	10	NA	2	1	NA	NA	NA	NA	NA	0.002958	NA	NA	0.0004318	0.002958	NA	0.0008921	0.0004093	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Polycyclovorans"	"G"	26822	87	NA	NA	1	87	NA	NA	1	NA	NA	5	1	NA	0.02573	NA	NA	0.0004318	0.02573	NA	NA	0.0004093	NA	NA	0.001612	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"uncultured"	"G"	14619	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Acidiferrobacter"	"G"	14617	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Run-SP154"	"O"	3725	172	NA	NA	8	172	NA	5	11	1	NA	43	6	NA	0.05087	NA	NA	0.003454	0.05087	NA	0.00223	0.004502	0.0002606	NA	0.01387	0.00271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"HTCC5015"	"G"	26321	8	NA	NA	3	8	NA	NA	1	NA	NA	4	NA	NA	0.002366	NA	NA	0.001295	0.002366	NA	NA	0.0004093	NA	NA	0.00129	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"Ectothiorhodospiraceae"	"F"	26627	22	NA	NA	4	22	NA	4	NA	NA	1	8	3	NA	0.006507	NA	NA	0.001727	0.006507	NA	0.001784	NA	NA	0.0004142	0.00258	0.001355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales"
"uncultured"	"G"	26637	9	NA	NA	4	9	NA	1	NA	NA	1	5	2	NA	0.002662	NA	NA	0.001727	0.002662	NA	0.0004461	NA	NA	0.0004142	0.001612	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Thiohalophilus"	"G"	26641	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Thioalkalispiraceae"
"uncultured"	"G"	3414	9	NA	NA	1	9	NA	2	NA	2	1	2	1	NA	0.002662	NA	NA	0.0004318	0.002662	NA	0.0008921	NA	0.0005212	0.0004142	0.000645	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Cardiobacteriaceae"
"CCD24"	"O"	26591	14	NA	NA	6	8	1	5	3	NA	NA	14	4	NA	0.0463	NA	NA	0.002591	0.002366	0.0463	0.00223	0.001228	NA	NA	0.004515	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Immundisolibacterales"	"O"	26677	9	NA	NA	6	9	NA	1	3	NA	1	NA	3	NA	0.002662	NA	NA	0.002591	0.002662	NA	0.0004461	0.001228	NA	0.0004142	NA	0.001355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Immundisolibacteraceae"	"F"	26678	9	NA	NA	6	9	NA	1	3	NA	1	NA	3	NA	0.002662	NA	NA	0.002591	0.002662	NA	0.0004461	0.001228	NA	0.0004142	NA	0.001355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales"
"uncultured"	"G"	26680	5	NA	NA	4	5	NA	1	3	NA	1	NA	3	NA	0.001727	NA	NA	0.001727	0.001479	NA	0.0004461	0.001228	NA	0.0004142	NA	0.001355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"Immundisolibacter"	"G"	26679	4	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001183	NA	NA	0.0008635	0.001183	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"Francisellales"	"O"	26653	12	NA	NA	5	12	NA	3	NA	1	1	2	NA	NA	0.003549	NA	NA	0.002159	0.003549	NA	0.001338	NA	0.0002606	0.0004142	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Francisellaceae"	"F"	26654	12	NA	NA	5	12	NA	3	NA	1	1	2	NA	NA	0.003549	NA	NA	0.002159	0.003549	NA	0.001338	NA	0.0002606	0.0004142	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales"
"uncultured"	"G"	26659	5	NA	NA	3	5	NA	2	NA	NA	NA	2	NA	NA	0.001479	NA	NA	0.001295	0.001479	NA	0.0008921	NA	NA	NA	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"[Caedibacter] taeniospiralis group"	"G"	26658	4	NA	NA	1	4	NA	NA	NA	1	NA	NA	NA	NA	0.001183	NA	NA	0.0004318	0.001183	NA	NA	NA	0.0002606	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"Francisella"	"G"	26657	2	NA	NA	1	2	NA	1	NA	NA	1	NA	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	0.0004461	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"WD260"	"O"	26863	5	NA	NA	5	3	NA	NA	2	NA	1	5	1	NA	0.002159	NA	NA	0.002159	0.0008873	NA	NA	0.0008186	NA	0.0004142	0.001612	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halothiobacillales"	"O"	26668	7	NA	NA	4	7	NA	3	NA	NA	NA	5	2	NA	0.00207	NA	NA	0.001727	0.00207	NA	0.001338	NA	NA	NA	0.001612	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halothiobacillaceae"	"F"	26669	7	NA	NA	4	7	NA	3	NA	NA	NA	5	2	NA	0.00207	NA	NA	0.001727	0.00207	NA	0.001338	NA	NA	NA	0.001612	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales"
"uncultured"	"G"	26674	4	NA	NA	4	2	NA	2	NA	NA	NA	2	2	NA	0.001727	NA	NA	0.001727	0.0005915	NA	0.0008921	NA	NA	NA	0.000645	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales>Halothiobacillaceae"
"B2M28"	"O"	26324	20	NA	NA	4	20	1	6	1	1	2	7	5	NA	0.0463	NA	NA	0.001727	0.005915	0.0463	0.002676	0.0004093	0.0002606	0.0008283	0.002257	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbales"	"O"	3676	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001727	NA	NA	0.001727	NA	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbaceae"	"F"	3677	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001727	NA	NA	0.001727	NA	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales"
"Gilliamella"	"G"	3679	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001727	NA	NA	0.001727	NA	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"Nitrococcales"	"O"	26715	7	NA	NA	4	7	NA	NA	NA	NA	NA	1	1	NA	0.00207	NA	NA	0.001727	0.00207	NA	NA	NA	NA	NA	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halorhodospiraceae"	"F"	26716	2	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0008635	NA	NA	0.0008635	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Sulfurivirga"	"G"	26720	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Halorhodospiraceae"
"Halorhodospira"	"G"	26719	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Halorhodospiraceae"
