"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Paraburkholderia sprentiae"	"S"	948107	3	NA	1	2	1	NA	2	2	NA	NA	3	1	NA	0.005277	NA	0.005277	0.0007782	0.0002664	NA	0.0008367	0.0007454	NA	NA	0.0008542	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Cupriavidus metallidurans"	"S"	119219	12	NA	1	3	6	NA	4	3	NA	5	12	10	NA	0.005277	NA	0.005277	0.001167	0.001599	NA	0.001673	0.001118	NA	0.001934	0.003417	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Neisseria sp. KEM232"	"S"	655307	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.005277	NA	0.005277	NA	NA	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Eikenella"	"G"	538	14	NA	1	7	14	NA	2	3	7	1	6	1	NA	0.005277	NA	0.005277	0.002724	0.00373	NA	0.0008367	0.001118	0.001794	0.0003867	0.001708	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Eikenella corrodens"	"S"	539	14	NA	1	7	14	NA	2	3	7	1	6	1	NA	0.005277	NA	0.005277	0.002724	0.00373	NA	0.0008367	0.001118	0.001794	0.0003867	0.001708	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Eikenella"
"Thauera sp. K11"	"S"	2005884	50	NA	1	50	24	NA	10	13	NA	6	33	11	NA	0.01946	NA	0.005277	0.01946	0.006394	NA	0.004183	0.004845	NA	0.00232	0.009396	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Enterobacter hormaechei"	"S"	158836	471	NA	1	NA	2	1	4	NA	471	NA	1	NA	NA	0.1207	NA	0.005277	NA	0.0005329	0.04227	0.001673	NA	0.1207	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"mealybug secondary endosymbionts"	"-"	199891	83	NA	3	9	38	1	21	10	83	13	13	19	NA	0.04227	NA	0.01583	0.003502	0.01012	0.04227	0.008785	0.003727	0.02127	0.005027	0.003702	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"secondary endosymbiont of Trabutina mannipara"	"S"	1835721	83	NA	3	9	38	1	21	10	83	13	13	19	NA	0.04227	NA	0.01583	0.003502	0.01012	0.04227	0.008785	0.003727	0.02127	0.005027	0.003702	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>mealybug&nbsp;secondary&nbsp;endosymbionts"
"Candidatus Hamiltonella"	"G"	568987	53	NA	1	16	22	NA	3	13	53	5	15	5	NA	0.01358	NA	0.005277	0.006226	0.005862	NA	0.001255	0.004845	0.01358	0.001934	0.004271	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts"
"Candidatus Hamiltonella defensa"	"S"	138072	53	NA	1	16	22	NA	3	13	53	5	15	5	NA	0.01358	NA	0.005277	0.006226	0.005862	NA	0.001255	0.004845	0.01358	0.001934	0.004271	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>aphid&nbsp;secondary&nbsp;symbionts>Candidatus&nbsp;Hamiltonella"
"Candidatus Doolittlea"	"G"	1906657	87	NA	1	13	26	NA	5	6	87	4	12	9	NA	0.02229	NA	0.005277	0.005058	0.006927	NA	0.002092	0.002236	0.02229	0.001547	0.003417	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Doolittlea endobia"	"S"	1778262	87	NA	1	13	26	NA	5	6	87	4	12	9	NA	0.02229	NA	0.005277	0.005058	0.006927	NA	0.002092	0.002236	0.02229	0.001547	0.003417	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Doolittlea"
"Salmonella bongori"	"S"	54736	202	NA	1	1	1	NA	2	NA	202	1	2	1	NA	0.05176	NA	0.005277	0.0003891	0.0002664	NA	0.0008367	NA	0.05176	0.0003867	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella"
"Klebsiella sp. LTGPAF-6F"	"S"	1905288	277	NA	2	4	11	NA	1	1	277	1	5	4	NA	0.07097	NA	0.01055	0.001556	0.002931	NA	0.0004183	0.0003727	0.07097	0.0003867	0.001424	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella variicola"	"S"	244366	945	NA	1	4	10	NA	6	4	945	5	6	7	NA	0.2421	NA	0.005277	0.001556	0.002664	NA	0.00251	0.001491	0.2421	0.001934	0.001708	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Kosakonia"	"G"	1330547	619	NA	2	17	31	NA	12	7	619	13	11	14	NA	0.1586	NA	0.01055	0.006615	0.008259	NA	0.00502	0.002609	0.1586	0.005027	0.003132	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Kosakonia cowanii"	"S"	208223	77	NA	1	4	12	NA	11	6	77	9	4	10	NA	0.01973	NA	0.005277	0.001556	0.003197	NA	0.004602	0.002236	0.01973	0.00348	0.001139	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Kosakonia sacchari"	"S"	1158459	478	NA	1	10	14	NA	1	1	478	3	6	3	NA	0.1225	NA	0.005277	0.003891	0.00373	NA	0.0004183	0.0003727	0.1225	0.00116	0.001708	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Kluyvera"	"G"	579	422	NA	1	2	2	NA	2	7	422	NA	3	5	NA	0.1081	NA	0.005277	0.0007782	0.0005329	NA	0.0008367	0.002609	0.1081	NA	0.0008542	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Kluyvera intermedia"	"S"	61648	422	NA	1	2	2	NA	2	7	422	NA	3	5	NA	0.1081	NA	0.005277	0.0007782	0.0005329	NA	0.0008367	0.002609	0.1081	NA	0.0008542	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kluyvera"
"Cronobacter"	"G"	413496	711	NA	1	5	19	NA	2	7	711	2	5	5	NA	0.1822	NA	0.005277	0.001946	0.005062	NA	0.0008367	0.002609	0.1822	0.0007734	0.001424	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Cronobacter sakazakii"	"S"	28141	485	NA	1	4	14	NA	1	4	485	2	1	2	NA	0.1243	NA	0.005277	0.001556	0.00373	NA	0.0004183	0.001491	0.1243	0.0007734	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Cronobacter"
"Obesumbacterium"	"G"	82982	173	NA	1	2	10	NA	1	4	173	1	5	2	NA	0.04433	NA	0.005277	0.0007782	0.002664	NA	0.0004183	0.001491	0.04433	0.0003867	0.001424	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae"
"Obesumbacterium proteus"	"S"	82983	173	NA	1	2	10	NA	1	4	173	1	5	2	NA	0.04433	NA	0.005277	0.0007782	0.002664	NA	0.0004183	0.001491	0.04433	0.0003867	0.001424	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae>Obesumbacterium"
"Pantoea ananatis"	"S"	553	96	NA	1	3	4	NA	3	4	96	2	NA	NA	NA	0.0246	NA	0.005277	0.001167	0.001066	NA	0.001255	0.001491	0.0246	0.0007734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea rwandensis"	"S"	1076550	36	NA	1	2	2	NA	1	1	36	NA	1	1	NA	0.009224	NA	0.005277	0.0007782	0.0005329	NA	0.0004183	0.0003727	0.009224	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea alhagi"	"S"	1891675	70	NA	1	1	NA	NA	NA	NA	70	NA	NA	NA	NA	0.01794	NA	0.005277	0.0003891	NA	NA	NA	NA	0.01794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Erwinia pyrifoliae"	"S"	79967	168	NA	1	2	3	NA	NA	1	168	4	1	1	NA	0.04305	NA	0.005277	0.0007782	0.0007993	NA	NA	0.0003727	0.04305	0.001547	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Tatumella"	"G"	82986	182	NA	1	3	6	1	1	2	182	1	4	3	NA	0.04663	NA	0.005277	0.001167	0.001599	0.04227	0.0004183	0.0007454	0.04663	0.0003867	0.001139	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Tatumella citrea"	"S"	53336	182	NA	1	3	6	1	1	2	182	1	4	3	NA	0.04663	NA	0.005277	0.001167	0.001599	0.04227	0.0004183	0.0007454	0.04663	0.0003867	0.001139	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Tatumella"
"Yersinia similis"	"S"	367190	533	NA	1	7	5	NA	1	3	533	1	9	5	NA	0.1366	NA	0.005277	0.002724	0.001332	NA	0.0004183	0.001118	0.1366	0.0003867	0.002563	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia>Yersinia&nbsp;pseudotuberculosis&nbsp;complex"
"Yersinia kristensenii"	"S"	28152	35	NA	1	3	15	NA	1	4	35	1	9	9	NA	0.008968	NA	0.005277	0.001167	0.003996	NA	0.0004183	0.001491	0.008968	0.0003867	0.002563	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Serratia rubidaea"	"S"	61652	6	NA	1	1	NA	NA	NA	NA	6	NA	NA	1	NA	0.005277	NA	0.005277	0.0003891	NA	NA	NA	NA	0.001537	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Serratia sp. ATCC 39006"	"S"	104623	271	NA	1	8	9	NA	3	7	271	1	10	4	NA	0.06944	NA	0.005277	0.003113	0.002398	NA	0.001255	0.002609	0.06944	0.0003867	0.002847	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Rouxiella"	"G"	1565532	3	NA	1	NA	3	NA	1	NA	NA	2	3	2	NA	0.005277	NA	0.005277	NA	0.0007993	NA	0.0004183	NA	NA	0.0007734	0.0008542	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae"
"Rouxiella sp. ERMR1:05"	"S"	1805933	3	NA	1	NA	3	NA	1	NA	NA	2	3	2	NA	0.005277	NA	0.005277	NA	0.0007993	NA	0.0004183	NA	NA	0.0007734	0.0008542	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Rouxiella"
"Sodalis endosymbiont of Henestaris halophilus"	"S"	1929246	208	NA	1	15	13	NA	7	4	208	2	14	10	NA	0.05329	NA	0.005277	0.005837	0.003464	NA	0.002928	0.001491	0.05329	0.0007734	0.003986	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Sodalis"
"Dickeya dianthicola"	"S"	204039	49	NA	1	2	NA	NA	1	3	49	NA	1	3	NA	0.01255	NA	0.005277	0.0007782	NA	NA	0.0004183	0.001118	0.01255	NA	0.0002847	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Dickeya"
"Xenorhabdus"	"G"	626	89	NA	2	15	27	1	7	6	89	8	29	9	NA	0.04227	NA	0.01055	0.005837	0.007194	0.04227	0.002928	0.002236	0.0228	0.003094	0.008258	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae"
"Xenorhabdus doucetiae"	"S"	351671	14	NA	1	5	5	1	2	1	14	3	9	7	NA	0.04227	NA	0.005277	0.001946	0.001332	0.04227	0.0008367	0.0003727	0.003587	0.00116	0.002563	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Xenorhabdus"
"Xenorhabdus hominickii"	"S"	351679	3	NA	1	1	1	NA	NA	NA	3	1	2	NA	NA	0.005277	NA	0.005277	0.0003891	0.0002664	NA	NA	NA	0.0007687	0.0003867	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Xenorhabdus"
"Morganella"	"G"	581	69	NA	1	5	7	NA	1	2	69	NA	7	2	NA	0.01768	NA	0.005277	0.001946	0.001865	NA	0.0004183	0.0007454	0.01768	NA	0.001993	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae"
"Morganella morganii"	"S"	582	69	NA	1	5	7	NA	1	2	69	NA	7	2	NA	0.01768	NA	0.005277	0.001946	0.001865	NA	0.0004183	0.0007454	0.01768	NA	0.001993	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Morganella"
"Photorhabdus asymbiotica"	"S"	291112	13	NA	1	1	4	NA	NA	2	13	NA	1	1	NA	0.005277	NA	0.005277	0.0003891	0.001066	NA	NA	0.0007454	0.003331	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Photorhabdus"
"unclassified Enterobacterales"	"-"	451511	133	NA	3	8	28	NA	6	14	133	10	30	8	NA	0.03408	NA	0.01583	0.003113	0.00746	NA	0.00251	0.005218	0.03408	0.003867	0.008542	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales"
"Plesiomonas"	"G"	702	133	NA	3	8	28	NA	6	14	133	10	30	8	NA	0.03408	NA	0.01583	0.003113	0.00746	NA	0.00251	0.005218	0.03408	0.003867	0.008542	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>unclassified&nbsp;Enterobacterales"
"Plesiomonas shigelloides"	"S"	703	133	NA	3	8	28	NA	6	14	133	10	30	8	NA	0.03408	NA	0.01583	0.003113	0.00746	NA	0.00251	0.005218	0.03408	0.003867	0.008542	0.003333	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>unclassified&nbsp;Enterobacterales>Plesiomonas"
"Aeromonas schubertii"	"S"	652	20	NA	1	5	6	NA	1	2	20	2	4	5	NA	0.005277	NA	0.005277	0.001946	0.001599	NA	0.0004183	0.0007454	0.005124	0.0007734	0.001139	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Pseudomonas oleovorans/pseudoalcaligenes group"	"S"	1232139	331	NA	3	19	331	1	4	12	65	2	25	14	NA	0.08819	NA	0.01583	0.007393	0.08819	0.04227	0.001673	0.004473	0.01665	0.0007734	0.007119	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group"
"Pseudomonas furukawaii"	"S"	1149133	327	NA	3	18	327	1	4	12	65	2	24	14	NA	0.08712	NA	0.01583	0.007004	0.08712	0.04227	0.001673	0.004473	0.01665	0.0007734	0.006834	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;oleovorans/pseudoalcaligenes&nbsp;group"
"Pseudomonas poae"	"S"	200451	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005277	NA	0.005277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas viridiflava"	"S"	33069	87	NA	2	4	87	NA	NA	2	1	NA	8	10	NA	0.02318	NA	0.01055	0.001556	0.02318	NA	NA	0.0007454	0.0002562	NA	0.002278	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas cichorii"	"S"	36746	46	NA	1	NA	46	NA	1	1	NA	NA	NA	4	NA	0.01226	NA	0.005277	NA	0.01226	NA	0.0004183	0.0003727	NA	NA	NA	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas sp. FGI182"	"S"	1259844	36	NA	3	10	36	1	5	10	4	8	20	2	NA	0.04227	NA	0.01583	0.003891	0.009592	0.04227	0.002092	0.003727	0.001025	0.003094	0.005695	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas fragi"	"S"	296	105	NA	1	16	105	1	24	26	12	18	7	14	NA	0.04227	NA	0.005277	0.006226	0.02798	0.04227	0.01004	0.009691	0.003075	0.006961	0.001993	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;chlororaphis&nbsp;group"
"Pseudomonas psychrotolerans"	"S"	237610	28	NA	1	2	28	NA	1	1	6	NA	NA	1	NA	0.00746	NA	0.005277	0.0007782	0.00746	NA	0.0004183	0.0003727	0.001537	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. LPH1"	"S"	1898684	214	NA	1	3	214	NA	2	5	NA	1	10	6	NA	0.05702	NA	0.005277	0.001167	0.05702	NA	0.0008367	0.001864	NA	0.0003867	0.002847	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. HLS-6"	"S"	2049589	12	NA	1	NA	12	NA	NA	2	NA	NA	NA	NA	NA	0.005277	NA	0.005277	NA	0.003197	NA	NA	0.0007454	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Oblitimonas"	"G"	1849530	113	NA	3	27	113	1	5	9	6	6	10	10	NA	0.04227	NA	0.01583	0.01051	0.03011	0.04227	0.002092	0.003355	0.001537	0.00232	0.002847	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Oblitimonas alkaliphila"	"S"	1697053	113	NA	3	27	113	1	5	9	6	6	10	10	NA	0.04227	NA	0.01583	0.01051	0.03011	0.04227	0.002092	0.003355	0.001537	0.00232	0.002847	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Oblitimonas"
"Acinetobacter junii"	"S"	40215	18	NA	1	5	18	NA	NA	3	5	1	3	1	NA	0.005277	NA	0.005277	0.001946	0.004796	NA	NA	0.001118	0.001281	0.0003867	0.0008542	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter radioresistens"	"S"	40216	24	NA	1	2	24	NA	NA	2	NA	NA	1	1	NA	0.006394	NA	0.005277	0.0007782	0.006394	NA	NA	0.0007454	NA	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Vibrio alginolyticus"	"S"	663	133	NA	3	11	20	1	5	3	133	2	4	6	NA	0.04227	NA	0.01583	0.00428	0.005329	0.04227	0.002092	0.001118	0.03408	0.0007734	0.001139	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio harveyi"	"S"	669	56	NA	1	6	21	NA	5	2	56	1	5	6	NA	0.01435	NA	0.005277	0.002335	0.005595	NA	0.002092	0.0007454	0.01435	0.0003867	0.001424	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Grimontia"	"G"	246861	38	NA	3	11	22	NA	2	2	38	3	8	6	NA	0.01583	NA	0.01583	0.00428	0.005862	NA	0.0008367	0.0007454	0.009736	0.00116	0.002278	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Grimontia hollisae"	"S"	673	38	NA	3	11	22	NA	2	2	38	3	8	6	NA	0.01583	NA	0.01583	0.00428	0.005862	NA	0.0008367	0.0007454	0.009736	0.00116	0.002278	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Grimontia"
"Lysobacter enzymogenes"	"S"	69	91	NA	1	60	31	1	20	33	3	17	91	17	1	0.1783	NA	0.005277	0.02335	0.008259	0.04227	0.008367	0.0123	0.0007687	0.006574	0.02591	0.007084	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Xanthomonas fragariae"	"S"	48664	5	NA	1	1	1	NA	1	2	NA	NA	5	NA	NA	0.005277	NA	0.005277	0.0003891	0.0002664	NA	0.0004183	0.0007454	NA	NA	0.001424	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Alteromonas australica"	"S"	589873	49	NA	4	20	49	1	12	15	49	12	32	19	NA	0.04227	NA	0.02111	0.007782	0.01306	0.04227	0.00502	0.005591	0.01255	0.004641	0.009112	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Shewanella amazonensis"	"S"	60478	43	NA	3	12	43	NA	5	17	NA	11	31	11	NA	0.01583	NA	0.01583	0.004669	0.01146	NA	0.002092	0.006336	NA	0.004254	0.008827	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella putrefaciens"	"S"	24	23	NA	1	1	7	NA	1	NA	23	1	3	4	NA	0.005893	NA	0.005277	0.0003891	0.001865	NA	0.0004183	NA	0.005893	0.0003867	0.0008542	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella violacea"	"S"	60217	3	NA	1	2	3	NA	NA	1	3	NA	1	NA	NA	0.005277	NA	0.005277	0.0007782	0.0007993	NA	NA	0.0003727	0.0007687	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
