"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"uncultured"	"G"	3586	7	NA	NA	3	7	NA	NA	NA	NA	NA	3	NA	NA	0.001865	NA	NA	0.001167	0.001865	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methyloparacoccus"	"G"	14665	8	NA	NA	3	8	NA	1	2	NA	NA	2	NA	NA	0.002131	NA	NA	0.001167	0.002131	NA	0.0004183	0.0007454	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylohalobiaceae"	"F"	26690	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	0.0003891	NA	NA	NA	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Methylomarinovum"	"G"	26692	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003891	NA	NA	0.0003891	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylohalobiaceae"
"R7C24"	"O"	26806	35	NA	NA	22	24	NA	7	6	NA	2	35	14	NA	0.009966	NA	NA	0.00856	0.006394	NA	0.002928	0.002236	NA	0.0007734	0.009966	0.005834	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Chromatiaceae"	"F"	3416	49	NA	NA	13	49	NA	3	7	NA	6	19	13	NA	0.01306	NA	NA	0.005058	0.01306	NA	0.001255	0.002609	NA	0.00232	0.00541	0.005417	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Halochromatium"	"G"	3419	3	NA	NA	2	3	NA	1	3	NA	1	1	2	NA	0.001118	NA	NA	0.0007782	0.0007993	NA	0.0004183	0.001118	NA	0.0003867	0.0002847	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Lamprocystis"	"G"	3421	11	NA	NA	2	11	NA	NA	1	NA	2	1	2	NA	0.002931	NA	NA	0.0007782	0.002931	NA	NA	0.0003727	NA	0.0007734	0.0002847	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiohalocapsa"	"G"	3435	7	NA	NA	2	7	NA	NA	1	NA	1	4	NA	NA	0.001865	NA	NA	0.0007782	0.001865	NA	NA	0.0003727	NA	0.0003867	0.001139	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocystis"	"G"	3431	6	NA	NA	1	6	NA	NA	NA	NA	NA	NA	1	NA	0.001599	NA	NA	0.0003891	0.001599	NA	NA	NA	NA	NA	NA	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiobios"	"G"	26602	3	NA	NA	1	3	NA	1	NA	NA	NA	NA	1	NA	0.0007993	NA	NA	0.0003891	0.0007993	NA	0.0004183	NA	NA	NA	NA	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Achromatium"	"G"	26601	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"uncultured"	"G"	3440	5	NA	NA	1	5	NA	NA	1	NA	NA	NA	NA	NA	0.001332	NA	NA	0.0003891	0.001332	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiorhodococcus"	"G"	3438	5	NA	NA	1	5	NA	NA	NA	NA	NA	3	2	NA	0.001332	NA	NA	0.0003891	0.001332	NA	NA	NA	NA	NA	0.0008542	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocapsa"	"G"	3429	6	NA	NA	1	4	NA	1	1	NA	NA	6	NA	NA	0.001708	NA	NA	0.0003891	0.001066	NA	0.0004183	0.0003727	NA	NA	0.001708	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Chromatium"	"G"	3418	5	NA	NA	1	1	NA	NA	NA	NA	2	3	5	NA	0.002083	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	0.0007734	0.0008542	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiodiazotropha"	"G"	26604	1	NA	NA	1	1	NA	1	NA	NA	1	1	1	NA	0.0004183	NA	NA	0.0003891	0.0002664	NA	0.0004183	NA	NA	0.0003867	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Sedimenticolaceae"
"Thiomicrospirales"	"O"	26843	43	NA	NA	12	43	NA	5	3	6	2	14	6	NA	0.01146	NA	NA	0.004669	0.01146	NA	0.002092	0.001118	0.001537	0.0007734	0.003986	0.0025	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thioglobaceae"	"F"	26844	25	NA	NA	7	25	NA	1	2	1	2	5	3	NA	0.006661	NA	NA	0.002724	0.006661	NA	0.0004183	0.0007454	0.0002562	0.0007734	0.001424	0.00125	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"SUP05 cluster"	"G"	26850	18	NA	NA	5	18	NA	NA	2	1	2	4	2	NA	0.004796	NA	NA	0.001946	0.004796	NA	NA	0.0007454	0.0002562	0.0007734	0.001139	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"IheB2-31"	"G"	26848	3	NA	NA	2	3	NA	NA	NA	NA	NA	1	1	NA	0.0007993	NA	NA	0.0007782	0.0007993	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"Thiomicrospiraceae"	"F"	26852	15	NA	NA	1	15	NA	2	1	5	NA	5	1	NA	0.003996	NA	NA	0.0003891	0.003996	NA	0.0008367	0.0003727	0.001281	NA	0.001424	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"endosymbionts"	"G"	26858	2	NA	NA	1	1	NA	2	NA	NA	NA	1	NA	NA	0.0008367	NA	NA	0.0003891	0.0002664	NA	0.0008367	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Methylophaga"	"G"	26735	10	NA	NA	5	10	NA	1	2	1	NA	7	2	NA	0.002664	NA	NA	0.001946	0.002664	NA	0.0004183	0.0007454	0.0002562	NA	0.001993	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"uncultured"	"G"	26736	2	NA	NA	1	2	NA	NA	NA	NA	1	1	NA	NA	0.0005329	NA	NA	0.0003891	0.0005329	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"AqS1"	"G"	26739	2	NA	NA	2	1	NA	1	2	NA	NA	2	NA	NA	0.0007782	NA	NA	0.0007782	0.0002664	NA	0.0004183	0.0007454	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Nitrosococcus"	"G"	26746	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Nevskia"	"G"	26819	20	NA	NA	2	20	NA	2	NA	NA	1	6	1	NA	0.005329	NA	NA	0.0007782	0.005329	NA	0.0008367	NA	NA	0.0003867	0.001708	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Polycyclovorans"	"G"	26822	87	NA	NA	1	87	NA	NA	1	NA	NA	5	1	NA	0.02318	NA	NA	0.0003891	0.02318	NA	NA	0.0003727	NA	NA	0.001424	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Solimonas"	"G"	26823	10	NA	NA	1	10	NA	2	1	NA	NA	NA	NA	NA	0.002664	NA	NA	0.0003891	0.002664	NA	0.0008367	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Acidiferrobacter"	"G"	14617	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"uncultured"	"G"	14619	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Run-SP154"	"O"	3725	172	NA	NA	8	172	NA	5	11	1	NA	43	6	NA	0.04583	NA	NA	0.003113	0.04583	NA	0.002092	0.0041	0.0002562	NA	0.01224	0.0025	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Ectothiorhodospiraceae"	"F"	26627	22	NA	NA	4	22	NA	4	NA	NA	1	8	3	NA	0.005862	NA	NA	0.001556	0.005862	NA	0.001673	NA	NA	0.0003867	0.002278	0.00125	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales"
"uncultured"	"G"	26637	9	NA	NA	4	9	NA	1	NA	NA	1	5	2	NA	0.002398	NA	NA	0.001556	0.002398	NA	0.0004183	NA	NA	0.0003867	0.001424	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Thiohalophilus"	"G"	26641	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	0.0003891	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Thioalkalispiraceae"
"HTCC5015"	"G"	26321	8	NA	NA	3	8	NA	NA	1	NA	NA	4	NA	NA	0.002131	NA	NA	0.001167	0.002131	NA	NA	0.0003727	NA	NA	0.001139	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"Immundisolibacterales"	"O"	26677	9	NA	NA	6	9	NA	1	3	NA	1	NA	3	NA	0.002398	NA	NA	0.002335	0.002398	NA	0.0004183	0.001118	NA	0.0003867	NA	0.00125	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Immundisolibacteraceae"	"F"	26678	9	NA	NA	6	9	NA	1	3	NA	1	NA	3	NA	0.002398	NA	NA	0.002335	0.002398	NA	0.0004183	0.001118	NA	0.0003867	NA	0.00125	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales"
"uncultured"	"G"	26680	5	NA	NA	4	5	NA	1	3	NA	1	NA	3	NA	0.001556	NA	NA	0.001556	0.001332	NA	0.0004183	0.001118	NA	0.0003867	NA	0.00125	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"Immundisolibacter"	"G"	26679	4	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001066	NA	NA	0.0007782	0.001066	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"CCD24"	"O"	26591	14	NA	NA	6	8	1	5	3	NA	NA	14	4	NA	0.04227	NA	NA	0.002335	0.002131	0.04227	0.002092	0.001118	NA	NA	0.003986	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"uncultured"	"G"	3414	9	NA	NA	1	9	NA	2	NA	2	1	2	1	NA	0.002398	NA	NA	0.0003891	0.002398	NA	0.0008367	NA	0.0005124	0.0003867	0.0005695	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Cardiobacteriaceae"
"WD260"	"O"	26863	5	NA	NA	5	3	NA	NA	2	NA	1	5	1	NA	0.001946	NA	NA	0.001946	0.0007993	NA	NA	0.0007454	NA	0.0003867	0.001424	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Francisellales"	"O"	26653	12	NA	NA	5	12	NA	3	NA	1	1	2	NA	NA	0.003197	NA	NA	0.001946	0.003197	NA	0.001255	NA	0.0002562	0.0003867	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Francisellaceae"	"F"	26654	12	NA	NA	5	12	NA	3	NA	1	1	2	NA	NA	0.003197	NA	NA	0.001946	0.003197	NA	0.001255	NA	0.0002562	0.0003867	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales"
"uncultured"	"G"	26659	5	NA	NA	3	5	NA	2	NA	NA	NA	2	NA	NA	0.001332	NA	NA	0.001167	0.001332	NA	0.0008367	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"Francisella"	"G"	26657	2	NA	NA	1	2	NA	1	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	0.0003891	0.0005329	NA	0.0004183	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"[Caedibacter] taeniospiralis group"	"G"	26658	4	NA	NA	1	4	NA	NA	NA	1	NA	NA	NA	NA	0.001066	NA	NA	0.0003891	0.001066	NA	NA	NA	0.0002562	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"Nitrococcales"	"O"	26715	7	NA	NA	4	7	NA	NA	NA	NA	NA	1	1	NA	0.001865	NA	NA	0.001556	0.001865	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halorhodospiraceae"	"F"	26716	2	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0007782	NA	NA	0.0007782	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Halorhodospira"	"G"	26719	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Halorhodospiraceae"
"Sulfurivirga"	"G"	26720	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Halorhodospiraceae"
"Nitrococcaceae"	"F"	26722	5	NA	NA	1	5	NA	NA	NA	NA	NA	NA	1	NA	0.001332	NA	NA	0.0003891	0.001332	NA	NA	NA	NA	NA	NA	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Aquisalimonas"	"G"	26723	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	0.0003891	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Nitrococcales Incertae Sedis"	"F"	26729	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Methylonatrum"	"G"	26730	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcales&nbsp;Incertae&nbsp;Sedis"
"Orbales"	"O"	3676	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001556	NA	NA	0.001556	NA	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbaceae"	"F"	3677	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001556	NA	NA	0.001556	NA	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales"
"Gilliamella"	"G"	3679	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001556	NA	NA	0.001556	NA	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"B2M28"	"O"	26324	20	NA	NA	4	20	1	6	1	1	2	7	5	NA	0.04227	NA	NA	0.001556	0.005329	0.04227	0.00251	0.0003727	0.0002562	0.0007734	0.001993	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halothiobacillales"	"O"	26668	7	NA	NA	4	7	NA	3	NA	NA	NA	5	2	NA	0.001865	NA	NA	0.001556	0.001865	NA	0.001255	NA	NA	NA	0.001424	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halothiobacillaceae"	"F"	26669	7	NA	NA	4	7	NA	3	NA	NA	NA	5	2	NA	0.001865	NA	NA	0.001556	0.001865	NA	0.001255	NA	NA	NA	0.001424	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales"
"uncultured"	"G"	26674	4	NA	NA	4	2	NA	2	NA	NA	NA	2	2	NA	0.001556	NA	NA	0.001556	0.0005329	NA	0.0008367	NA	NA	NA	0.0005695	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales>Halothiobacillaceae"
"Ga0077536"	"O"	26660	13	NA	NA	3	13	NA	NA	3	NA	NA	4	NA	NA	0.003464	NA	NA	0.001167	0.003464	NA	NA	0.001118	NA	NA	0.001139	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiohalorhabdus"	"G"	26841	2	NA	NA	2	2	NA	NA	NA	NA	NA	1	NA	NA	0.0007782	NA	NA	0.0007782	0.0005329	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiohalorhabdales>Thiohalorhabdaceae"
"Tenderiales"	"O"	26834	9	NA	NA	3	9	NA	NA	1	NA	NA	1	1	NA	0.002398	NA	NA	0.001167	0.002398	NA	NA	0.0003727	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Tenderiaceae"	"F"	26835	9	NA	NA	3	9	NA	NA	1	NA	NA	1	1	NA	0.002398	NA	NA	0.001167	0.002398	NA	NA	0.0003727	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales"
"Candidatus Tenderia"	"G"	26836	9	NA	NA	3	9	NA	NA	1	NA	NA	1	1	NA	0.002398	NA	NA	0.001167	0.002398	NA	NA	0.0003727	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales>Tenderiaceae"
"JG36-GS-52"	"O"	26681	5	NA	NA	3	5	NA	1	NA	NA	NA	2	NA	NA	0.001332	NA	NA	0.001167	0.001332	NA	0.0004183	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Candidatus Thiopilula"	"G"	26336	2	NA	NA	1	NA	NA	1	NA	NA	1	2	NA	NA	0.0005695	NA	NA	0.0003891	NA	NA	0.0004183	NA	NA	0.0003867	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"JTB23"	"O"	26683	16	NA	NA	2	16	NA	1	2	NA	1	1	NA	NA	0.004263	NA	NA	0.0007782	0.004263	NA	0.0004183	0.0007454	NA	0.0003867	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"BD72BR169"	"O"	3404	4	NA	NA	2	4	NA	NA	1	NA	NA	NA	NA	NA	0.001066	NA	NA	0.0007782	0.001066	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"OM182 clade"	"O"	26750	4	NA	NA	1	1	NA	NA	1	NA	NA	4	2	NA	0.001139	NA	NA	0.0003891	0.0002664	NA	NA	0.0003727	NA	NA	0.001139	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"KI89A clade"	"O"	3550	19	NA	NA	1	19	NA	NA	2	NA	NA	5	1	NA	0.005062	NA	NA	0.0003891	0.005062	NA	NA	0.0007454	NA	NA	0.001424	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"MBAE14"	"O"	26685	1	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	0.0003891	NA	NA	0.0003891	0.0002664	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"EC3"	"O"	3467	4	NA	NA	1	4	NA	1	NA	NA	NA	3	NA	NA	0.001066	NA	NA	0.0003891	0.001066	NA	0.0004183	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"BD7-8"	"O"	26325	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003891	NA	NA	0.0003891	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"AT-s2-59"	"O"	26299	2	NA	NA	1	NA	NA	1	1	NA	NA	2	1	NA	0.0005695	NA	NA	0.0003891	NA	NA	0.0004183	0.0003727	NA	NA	0.0005695	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Roseobacter clade CHAB-I-5 lineage"	"G"	2636	218	NA	NA	63	218	NA	16	63	NA	14	88	16	NA	0.05808	NA	NA	0.02451	0.05808	NA	0.006693	0.02348	NA	0.005414	0.02506	0.006667	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava"	"G"	2659	109	NA	NA	44	109	NA	7	22	NA	4	58	4	NA	0.02904	NA	NA	0.01712	0.02904	NA	0.002928	0.0082	NA	0.001547	0.01652	0.001667	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ascidiaceihabitans"	"G"	11446	95	NA	NA	40	95	NA	2	17	NA	NA	50	5	1	0.1783	NA	NA	0.01556	0.02531	NA	0.0008367	0.006336	NA	NA	0.01424	0.002083	0.1783	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicibacter"	"G"	2661	301	NA	NA	37	301	1	21	56	1	22	116	23	NA	0.0802	NA	NA	0.0144	0.0802	0.04227	0.008785	0.02087	0.0002562	0.008508	0.03303	0.009584	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium"	"G"	2628	116	NA	NA	33	116	NA	2	21	NA	6	41	9	NA	0.03091	NA	NA	0.01284	0.03091	NA	0.0008367	0.007827	NA	0.00232	0.01167	0.00375	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Celeribacter"	"G"	2566	106	NA	NA	33	106	NA	4	20	NA	4	30	4	NA	0.02824	NA	NA	0.01284	0.02824	NA	0.001673	0.007454	NA	0.001547	0.008542	0.001667	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tropicimonas"	"G"	2662	77	NA	NA	30	77	1	4	19	NA	6	36	6	NA	0.04227	NA	NA	0.01167	0.02052	0.04227	0.001673	0.007082	NA	0.00232	0.01025	0.0025	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubellimicrobium"	"G"	2642	132	NA	NA	27	132	NA	1	27	NA	2	70	3	NA	0.03517	NA	NA	0.01051	0.03517	NA	0.0004183	0.01006	NA	0.0007734	0.01993	0.00125	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"HIMB11"	"G"	26162	54	NA	NA	27	54	NA	2	18	1	4	29	7	NA	0.01439	NA	NA	0.01051	0.01439	NA	0.0008367	0.006709	0.0002562	0.001547	0.008258	0.002917	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera"	"G"	2582	101	NA	NA	24	101	NA	6	16	NA	7	43	6	NA	0.02691	NA	NA	0.009339	0.02691	NA	0.00251	0.005964	NA	0.002707	0.01224	0.0025	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivita"	"G"	2594	30	NA	NA	19	30	1	2	9	NA	1	14	NA	NA	0.04227	NA	NA	0.007393	0.007993	0.04227	0.0008367	0.003355	NA	0.0003867	0.003986	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Oceanibulbus"	"G"	2599	99	NA	NA	16	99	NA	8	21	NA	8	41	5	NA	0.02638	NA	NA	0.006226	0.02638	NA	0.003347	0.007827	NA	0.003094	0.01167	0.002083	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ketogulonicigenium"	"G"	2580	37	NA	NA	16	37	NA	3	9	NA	NA	12	1	NA	0.009858	NA	NA	0.006226	0.009858	NA	0.001255	0.003355	NA	NA	0.003417	0.0004167	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
