"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Eikenella"	"G"	538	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Eikenella corrodens"	"S"	539	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Eikenella"
"Nitrosomonadales"	"O"	32003	221	221	0.007071	0.007071	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Nitrosomonadaceae"	"F"	206379	132	132	0.004223	0.004223	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Nitrosomonas"	"G"	914	117	117	0.003744	0.003744	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae"
"Nitrosomonas eutropha"	"S"	916	78	78	0.002496	0.002496	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas sp. Is79A3"	"S"	261292	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas ureae"	"S"	44577	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas communis"	"S"	44574	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosomonas sp. AL212"	"S"	153948	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosospira"	"G"	35798	15	15	0.0004799	0.0004799	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae"
"Nitrosospira lacus"	"S"	1288494	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Nitrosospira briensis"	"S"	35799	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Nitrosospira multiformis"	"S"	1231	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Methylophilaceae"	"F"	32011	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Methylotenera"	"G"	359407	15	15	0.0004799	0.0004799	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylotenera mobilis"	"S"	359408	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylotenera"
"Methylotenera versatilis"	"S"	1055487	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylotenera"
"Candidatus Methylopumilus"	"G"	1679002	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Candidatus Methylopumilus turicensis"	"S"	1581680	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Candidatus&nbsp;Methylopumilus"
"Candidatus Methylopumilus planktonicus"	"S"	1581557	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Candidatus&nbsp;Methylopumilus"
"Methylovorus"	"G"	81682	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylovorus glucosotrophus"	"S"	266009	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylovorus"
"Methylophilus"	"G"	16	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylophilus sp. TWE2"	"S"	1662285	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylophilus"
"Methylobacillus"	"G"	404	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae"
"Methylobacillus flagellatus"	"S"	405	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Methylophilaceae>Methylobacillus"
"Gallionellaceae"	"F"	90627	24	24	0.0007679	0.0007679	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Sideroxydans"	"G"	314343	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sideroxydans lithotrophicus"	"S"	63745	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sideroxydans"
"Gallionella"	"G"	96	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Gallionella capsiferriformans"	"S"	370405	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Gallionella"
"Sulfuriferula"	"G"	1778653	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sulfuriferula sp. AH1"	"S"	1985873	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sulfuriferula"
"Ferriphaselus"	"G"	1443590	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Ferriphaselus amnicola"	"S"	1188319	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Ferriphaselus"
"Sulfuricella"	"G"	935200	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sulfuricella denitrificans"	"S"	649841	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sulfuricella"
"Sterolibacteriaceae"	"F"	2008793	19	19	0.0006079	0.0006079	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Methyloversatilis"	"G"	378210	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae"
"Methyloversatilis sp. RAC08"	"S"	1842540	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae>Methyloversatilis"
"Sulfuritalea"	"G"	1054211	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae"
"Sulfuritalea hydrogenivorans"	"S"	748811	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae>Sulfuritalea"
"Thiobacillaceae"	"F"	2008790	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Thiobacillus"	"G"	919	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Thiobacillaceae"
"Thiobacillus denitrificans"	"S"	36861	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Thiobacillaceae>Thiobacillus"
"unclassified Nitrosomonadales"	"-"	1660158	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales"
"Rhodocyclales"	"O"	206389	145	145	0.004639	0.004639	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Zoogloeaceae"	"F"	2008794	113	113	0.003616	0.003616	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Azoarcus"	"G"	12960	57	57	0.001824	0.001824	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae"
"Azoarcus communis"	"S"	41977	15	15	0.0004799	0.0004799	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. KH32C"	"S"	748247	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. SY39"	"S"	2067960	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. DN11"	"S"	356837	11	11	0.000352	0.000352	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. CIB"	"S"	198107	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus olearius"	"S"	418699	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus sp. BH72"	"S"	62928	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Thauera"	"G"	33057	52	52	0.001664	0.001664	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae"
"Thauera sp. K11"	"S"	2005884	16	16	0.0005119	0.0005119	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera humireducens"	"S"	1134435	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera chlorobenzoica"	"S"	96773	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera sp. MZ1T"	"S"	85643	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera aromatica"	"S"	59405	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera hydrothermalis"	"S"	2184083	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"unclassified Zoogloeaceae"	"-"	2080468	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae"
"Zoogloeaceae bacteirum Par-f-2"	"S"	2080469	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>unclassified&nbsp;Zoogloeaceae"
"Azonexaceae"	"F"	2008795	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Dechloromonas"	"G"	73029	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae"
"Dechloromonas sp. HYN0024"	"S"	2231055	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae>Dechloromonas"
"Dechloromonas aromatica"	"S"	259537	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Azonexaceae>Dechloromonas"
"Rhodocyclaceae"	"F"	75787	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales"
"Azospira"	"G"	146937	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae"
"Azospira oryzae"	"S"	146939	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae>Azospira"
"Aromatoleum"	"G"	551759	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae"
"Aromatoleum aromaticum"	"S"	551760	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae>Aromatoleum"
"unclassified Rhodocyclaceae"	"-"	75788	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae"
"Rhodocyclaceae bacterium"	"S"	1898103	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Rhodocyclaceae>unclassified&nbsp;Rhodocyclaceae"
"unclassified Betaproteobacteria"	"-"	119066	44	44	0.001408	0.001408	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria"
"Candidatus Kinetoplastibacterium"	"G"	33055	25	25	0.0007999	0.0007999	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Kinetoplastibacterium sorsogonicusi"	"S"	1576550	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium blastocrithidii"	"S"	233181	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium crithidii"	"S"	33056	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium oncopeltii"	"S"	994696	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium galatii"	"S"	994695	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium desouzaii"	"S"	994692	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Accumulibacter"	"G"	327159	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Accumulibacter phosphatis"	"S"	327160	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Accumulibacter"
"unclassified Betaproteobacteria (miscellaneous)"	"-"	33809	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Betaproteobacteria bacterium GR16-43"	"S"	1904640	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>unclassified&nbsp;Betaproteobacteria&nbsp;(miscellaneous)"
"beta proteobacterium CB"	"S"	543913	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>unclassified&nbsp;Betaproteobacteria&nbsp;(miscellaneous)"
"Candidatus Profftella"	"G"	1381133	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Profftella armatura"	"S"	669502	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Profftella"
"Candidatus Nasuia"	"G"	1301080	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Nasuia deltocephalinicola"	"S"	1160784	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Nasuia"
"Alphaproteobacteria"	"C"	28211	4064	4064	0.13	0.13	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Rhizobiales"	"O"	356	1825	1825	0.05839	0.05839	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Rhizobiaceae"	"F"	82115	601	601	0.01923	0.01923	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Rhizobium/Agrobacterium group"	"-"	227290	413	413	0.01321	0.01321	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Rhizobium"	"G"	379	250	250	0.007999	0.007999	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Rhizobium leguminosarum"	"S"	384	64	64	0.002048	0.002048	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium etli"	"S"	29449	63	63	0.002016	0.002016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium phaseoli"	"S"	396	24	24	0.0007679	0.0007679	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. ACO-34A"	"S"	1571470	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. 11515TR"	"S"	2028343	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium jaguaris"	"S"	1312183	11	11	0.000352	0.000352	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NXC24"	"S"	2048897	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium tropici"	"S"	398	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium favelukesii"	"S"	348824	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. CIAT894"	"S"	2020312	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NXC14"	"S"	1981173	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NT-26"	"S"	1125847	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium gallicum"	"S"	56730	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. IE4771"	"S"	1301032	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. S41"	"S"	1869170	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. IRBG74"	"S"	424182	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. N324"	"S"	1703969	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. CCGE532"	"S"	2364272	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Agrobacterium"	"G"	357	117	117	0.003744	0.003744	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group"
"Agrobacterium tumefaciens complex"	"-"	1183400	92	92	0.002944	0.002944	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium tumefaciens"	"S"	358	71	71	0.002272	0.002272	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;tumefaciens&nbsp;complex"
"Agrobacterium fabrum"	"S"	1176649	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;tumefaciens&nbsp;complex"
"Agrobacterium sp. RAC06"	"S"	1842536	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium vitis"	"S"	373	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium rhizogenes"	"S"	359	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium sp. H13-3"	"S"	861208	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
