"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Archangium"	"G"	47	7	NA	NA	1	7	NA	NA	NA	1	NA	NA	1	NA	0.001988	NA	NA	0.0004135	0.001988	NA	NA	NA	0.0002485	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae"
"Archangium gephyra"	"S"	48	7	NA	NA	1	7	NA	NA	NA	1	NA	NA	1	NA	0.001988	NA	NA	0.0004135	0.001988	NA	NA	NA	0.0002485	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae>Archangium"
"Anaeromyxobacter sp. Fw109-5"	"S"	404589	42	NA	NA	21	42	NA	2	2	NA	2	20	1	NA	0.01193	NA	NA	0.008683	0.01193	NA	0.0008811	0.0007844	NA	0.0008161	0.006025	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Anaeromyxobacter dehalogenans"	"S"	161493	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Myxococcaceae"	"F"	31	62	NA	NA	13	62	1	6	9	1	5	24	4	NA	0.04933	NA	NA	0.005375	0.01761	0.04933	0.002643	0.00353	0.0002485	0.00204	0.00723	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Corallococcus"	"G"	83461	38	NA	NA	11	38	1	5	7	1	3	17	3	NA	0.04933	NA	NA	0.004548	0.01079	0.04933	0.002203	0.002746	0.0002485	0.001224	0.005121	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae"
"Corallococcus coralloides"	"S"	184914	38	NA	NA	11	38	1	5	7	1	3	17	3	NA	0.04933	NA	NA	0.004548	0.01079	0.04933	0.002203	0.002746	0.0002485	0.001224	0.005121	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Corallococcus"
"Myxococcus"	"G"	32	18	NA	NA	2	18	NA	NA	1	NA	2	6	NA	NA	0.005112	NA	NA	0.000827	0.005112	NA	NA	0.0003922	NA	0.0008161	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae"
"Myxococcus stipitatus"	"S"	83455	2	NA	NA	2	NA	NA	NA	NA	NA	NA	2	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Vulgatibacteraceae"	"F"	1524213	42	NA	NA	11	42	NA	3	1	NA	2	6	1	NA	0.01193	NA	NA	0.004548	0.01193	NA	0.001322	0.0003922	NA	0.0008161	0.001808	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Vulgatibacter"	"G"	1524214	42	NA	NA	11	42	NA	3	1	NA	2	6	1	NA	0.01193	NA	NA	0.004548	0.01193	NA	0.001322	0.0003922	NA	0.0008161	0.001808	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Vulgatibacteraceae"
"Vulgatibacter incomptus"	"S"	1391653	42	NA	NA	11	42	NA	3	1	NA	2	6	1	NA	0.01193	NA	NA	0.004548	0.01193	NA	0.001322	0.0003922	NA	0.0008161	0.001808	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Vulgatibacteraceae>Vulgatibacter"
"Pelobacter acetylenicus"	"S"	29542	11	NA	NA	1	11	NA	NA	1	NA	NA	1	NA	NA	0.003124	NA	NA	0.0004135	0.003124	NA	NA	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Desulfuromonas soudanensis"	"S"	1603606	83	NA	NA	11	83	NA	11	9	NA	2	17	5	NA	0.02357	NA	NA	0.004548	0.02357	NA	0.004846	0.00353	NA	0.0008161	0.005121	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Desulfuromonas"
"Geobacter uraniireducens"	"S"	351604	33	NA	NA	4	33	NA	2	2	NA	NA	6	2	NA	0.009372	NA	NA	0.001654	0.009372	NA	0.0008811	0.0007844	NA	NA	0.001808	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter sp. DSM 9736"	"S"	1277350	32	NA	NA	3	32	NA	1	2	NA	1	5	1	NA	0.009088	NA	NA	0.00124	0.009088	NA	0.0004405	0.0007844	NA	0.000408	0.001506	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter bemidjiensis"	"S"	225194	6	NA	NA	3	6	NA	1	1	NA	NA	2	NA	NA	0.001704	NA	NA	0.00124	0.001704	NA	0.0004405	0.0003922	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter sulfurreducens"	"S"	35554	55	NA	NA	13	55	NA	1	1	NA	1	39	NA	NA	0.01562	NA	NA	0.005375	0.01562	NA	0.0004405	0.0003922	NA	0.000408	0.01175	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter metallireducens"	"S"	28232	27	NA	NA	2	27	NA	5	2	NA	1	5	4	NA	0.007668	NA	NA	0.000827	0.007668	NA	0.002203	0.0007844	NA	0.000408	0.001506	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter daltonii"	"S"	1203471	15	NA	NA	1	15	NA	1	NA	NA	2	6	1	NA	0.00426	NA	NA	0.0004135	0.00426	NA	0.0004405	NA	NA	0.0008161	0.001808	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter sp. M21"	"S"	443144	5	NA	NA	1	5	NA	1	1	NA	NA	NA	NA	NA	0.00142	NA	NA	0.0004135	0.00142	NA	0.0004405	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Desulfococcus oleovorans"	"S"	181663	29	NA	NA	6	29	NA	3	6	NA	2	6	2	NA	0.008236	NA	NA	0.002481	0.008236	NA	0.001322	0.002353	NA	0.0008161	0.001808	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfococcus"
"Desulfobacterium"	"G"	2295	37	NA	NA	7	37	NA	7	1	NA	2	14	1	NA	0.01051	NA	NA	0.002894	0.01051	NA	0.003084	0.0003922	NA	0.0008161	0.004218	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium autotrophicum"	"S"	2296	37	NA	NA	7	37	NA	7	1	NA	2	14	1	NA	0.01051	NA	NA	0.002894	0.01051	NA	0.003084	0.0003922	NA	0.0008161	0.004218	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium"
"Desulfomonile"	"G"	2357	99	NA	NA	21	99	NA	9	14	2	8	55	2	NA	0.02812	NA	NA	0.008683	0.02812	NA	0.003965	0.005491	0.000497	0.003264	0.01657	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfomonile tiedjei"	"S"	2358	99	NA	NA	21	99	NA	9	14	2	8	55	2	NA	0.02812	NA	NA	0.008683	0.02812	NA	0.003965	0.005491	0.000497	0.003264	0.01657	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfomonile"
"Desulfovibrio africanus"	"S"	873	17	NA	NA	8	17	NA	NA	4	NA	2	5	1	NA	0.004828	NA	NA	0.003308	0.004828	NA	NA	0.001569	NA	0.0008161	0.001506	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio gigas"	"S"	879	7	NA	NA	7	4	NA	1	3	NA	1	3	1	NA	0.002894	NA	NA	0.002894	0.001136	NA	0.0004405	0.001177	NA	0.000408	0.0009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio vulgaris"	"S"	881	38	NA	NA	5	38	NA	4	2	1	3	7	3	NA	0.01079	NA	NA	0.002067	0.01079	NA	0.001762	0.0007844	0.0002485	0.001224	0.002109	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio alaskensis"	"S"	58180	180	NA	NA	80	180	NA	50	1	NA	NA	1	NA	NA	0.05112	NA	NA	0.03308	0.05112	NA	0.02203	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Candidatus Desulfovibrio trichonymphae"	"S"	1725232	12	NA	NA	1	12	NA	NA	NA	NA	NA	1	1	NA	0.003408	NA	NA	0.0004135	0.003408	NA	NA	NA	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio hydrothermalis"	"S"	191026	11	NA	NA	1	11	NA	NA	NA	NA	NA	5	NA	NA	0.003124	NA	NA	0.0004135	0.003124	NA	NA	NA	NA	NA	0.001506	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio fairfieldensis"	"S"	44742	8	NA	NA	1	8	NA	1	4	NA	1	1	NA	NA	0.002272	NA	NA	0.0004135	0.002272	NA	0.0004405	0.001569	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Pseudodesulfovibrio aespoeensis"	"S"	182210	9	NA	NA	4	9	NA	2	2	NA	NA	3	1	NA	0.002556	NA	NA	0.001654	0.002556	NA	0.0008811	0.0007844	NA	NA	0.0009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Pseudodesulfovibrio"
"Pseudodesulfovibrio indicus"	"S"	1716143	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Pseudodesulfovibrio"
"Desulfohalobiaceae"	"F"	213117	44	NA	NA	6	44	NA	4	5	NA	2	11	1	NA	0.0125	NA	NA	0.002481	0.0125	NA	0.001762	0.001961	NA	0.0008161	0.003314	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales"
"Desulfohalobium"	"G"	45662	44	NA	NA	6	44	NA	4	5	NA	2	11	1	NA	0.0125	NA	NA	0.002481	0.0125	NA	0.001762	0.001961	NA	0.0008161	0.003314	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Desulfohalobium retbaense"	"S"	45663	44	NA	NA	6	44	NA	4	5	NA	2	11	1	NA	0.0125	NA	NA	0.002481	0.0125	NA	0.001762	0.001961	NA	0.0008161	0.003314	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae>Desulfohalobium"
"Desulfomicrobium baculatum"	"S"	899	7	NA	NA	1	7	NA	1	1	NA	1	1	1	NA	0.001988	NA	NA	0.0004135	0.001988	NA	0.0004405	0.0003922	NA	0.000408	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfomicrobiaceae>Desulfomicrobium"
"Desulfurellales"	"O"	213113	44	NA	NA	13	44	NA	15	16	NA	9	32	8	NA	0.0125	NA	NA	0.005375	0.0125	NA	0.006608	0.006276	NA	0.003672	0.00964	0.003498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfurellaceae"	"F"	117942	44	NA	NA	13	44	NA	15	16	NA	9	32	8	NA	0.0125	NA	NA	0.005375	0.0125	NA	0.006608	0.006276	NA	0.003672	0.00964	0.003498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales"
"Hippea"	"G"	84404	15	NA	NA	7	15	NA	9	6	NA	4	11	4	NA	0.00426	NA	NA	0.002894	0.00426	NA	0.003965	0.002353	NA	0.001632	0.003314	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae"
"Hippea maritima"	"S"	84405	15	NA	NA	7	15	NA	9	6	NA	4	11	4	NA	0.00426	NA	NA	0.002894	0.00426	NA	0.003965	0.002353	NA	0.001632	0.003314	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae>Hippea"
"Desulfurella"	"G"	33001	29	NA	NA	6	29	NA	6	10	NA	5	21	4	NA	0.008236	NA	NA	0.002481	0.008236	NA	0.002643	0.003922	NA	0.00204	0.006326	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae"
"Desulfurella acetivorans"	"S"	33002	29	NA	NA	6	29	NA	6	10	NA	5	21	4	NA	0.008236	NA	NA	0.002481	0.008236	NA	0.002643	0.003922	NA	0.00204	0.006326	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae>Desulfurella"
"Candidatus Desulfofervidaceae"	"F"	1902584	8	NA	NA	1	6	NA	NA	1	1	NA	8	NA	NA	0.00241	NA	NA	0.0004135	0.001704	NA	NA	0.0003922	0.0002485	NA	0.00241	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Candidatus Desulfofervidus"	"G"	1902583	8	NA	NA	1	6	NA	NA	1	1	NA	8	NA	NA	0.00241	NA	NA	0.0004135	0.001704	NA	NA	0.0003922	0.0002485	NA	0.00241	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Candidatus&nbsp;Desulfofervidaceae"
"Candidatus Desulfofervidus auxilii"	"S"	1621989	8	NA	NA	1	6	NA	NA	1	1	NA	8	NA	NA	0.00241	NA	NA	0.0004135	0.001704	NA	NA	0.0003922	0.0002485	NA	0.00241	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Candidatus&nbsp;Desulfofervidaceae>Candidatus&nbsp;Desulfofervidus"
"Rhodobacter sp. CZR27"	"S"	2033869	133	NA	NA	18	133	NA	9	12	1	9	54	12	NA	0.03777	NA	NA	0.007443	0.03777	NA	0.003965	0.004707	0.0002485	0.003672	0.01627	0.005246	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter"
"Paracoccus zhejiangensis"	"S"	1077935	94	NA	NA	94	44	NA	1	6	NA	1	15	2	NA	0.03887	NA	NA	0.03887	0.0125	NA	0.0004405	0.002353	NA	0.000408	0.004519	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Paracoccus"
"Paracoccus contaminans"	"S"	1945662	70	NA	NA	70	50	NA	2	7	NA	1	15	NA	NA	0.02894	NA	NA	0.02894	0.0142	NA	0.0008811	0.002746	NA	0.000408	0.004519	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Paracoccus"
"Paracoccus sp. SC2-6"	"S"	2259340	139	NA	NA	38	139	1	9	8	NA	NA	29	2	NA	0.04933	NA	NA	0.01571	0.03948	0.04933	0.003965	0.003138	NA	NA	0.008736	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Paracoccus"
"Paracoccus sp. BM15"	"S"	1529068	24	NA	NA	24	16	NA	1	3	NA	NA	11	1	NA	0.009923	NA	NA	0.009923	0.004544	NA	0.0004405	0.001177	NA	NA	0.003314	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Paracoccus"
"Rhodobacteraceae bacterium BAR1"	"S"	2171755	127	NA	NA	17	127	NA	7	19	NA	11	33	4	1	0.1996	NA	NA	0.007029	0.03607	NA	0.003084	0.007452	NA	0.004488	0.009942	0.001749	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>unclassified&nbsp;Rhodobacteraceae"
"Phaeobacter gallaeciensis"	"S"	60890	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	NA	0.0004372	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Sulfitobacter pseudonitzschiae"	"S"	1402135	6	NA	NA	1	6	NA	1	4	NA	1	1	NA	NA	0.001704	NA	NA	0.0004135	0.001704	NA	0.0004405	0.001569	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Sulfitobacter sp. SK025"	"S"	1389011	6	NA	NA	1	6	NA	NA	4	NA	1	6	NA	NA	0.001808	NA	NA	0.0004135	0.001704	NA	NA	0.001569	NA	0.000408	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Ruegeria sp. AD91A"	"S"	2293862	51	NA	NA	19	51	NA	5	10	1	4	30	1	NA	0.01448	NA	NA	0.007856	0.01448	NA	0.002203	0.003922	0.0002485	0.001632	0.009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria sp. NKC1-1"	"S"	2099786	9	NA	NA	7	9	NA	6	6	2	2	6	3	NA	0.002894	NA	NA	0.002894	0.002556	NA	0.002643	0.002353	0.000497	0.0008161	0.001808	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Celeribacter baekdonensis"	"S"	875171	385	NA	NA	71	385	NA	22	56	NA	11	137	18	NA	0.1093	NA	NA	0.02936	0.1093	NA	0.009692	0.02196	NA	0.004488	0.04127	0.00787	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter manganoxidans"	"S"	1411902	208	NA	NA	16	208	NA	9	28	NA	1	51	6	NA	0.05907	NA	NA	0.006616	0.05907	NA	0.003965	0.01098	NA	0.000408	0.01536	0.002623	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter indicus"	"S"	1208324	45	NA	NA	13	45	NA	NA	1	NA	NA	27	NA	NA	0.01278	NA	NA	0.005375	0.01278	NA	NA	0.0003922	NA	NA	0.008134	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter marinus"	"S"	1397108	2	NA	NA	1	2	NA	NA	NA	NA	1	NA	NA	NA	0.000568	NA	NA	0.0004135	0.000568	NA	NA	NA	NA	0.000408	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Octadecabacter"	"G"	53945	43	NA	NA	23	43	1	NA	12	NA	3	19	3	NA	0.04933	NA	NA	0.00951	0.01221	0.04933	NA	0.004707	NA	0.001224	0.005724	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter temperatus"	"S"	1458307	14	NA	NA	5	14	NA	NA	6	NA	NA	4	1	NA	0.003976	NA	NA	0.002067	0.003976	NA	NA	0.002353	NA	NA	0.001205	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter antarcticus"	"S"	1217908	3	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	0.000852	NA	NA	0.0004135	0.000852	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter arcticus"	"S"	53946	3	NA	NA	1	3	NA	NA	NA	NA	NA	2	NA	NA	0.000852	NA	NA	0.0004135	0.000852	NA	NA	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Pseudovibrio"	"G"	258255	38	NA	NA	18	38	NA	5	5	NA	NA	5	1	NA	0.01079	NA	NA	0.007443	0.01079	NA	0.002203	0.001961	NA	NA	0.001506	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudovibrio sp. FO-BEG1"	"S"	911045	38	NA	NA	18	38	NA	5	5	NA	NA	5	1	NA	0.01079	NA	NA	0.007443	0.01079	NA	0.002203	0.001961	NA	NA	0.001506	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pseudovibrio"
"Stappia"	"G"	152161	53	NA	NA	16	53	NA	3	4	NA	2	14	3	NA	0.01505	NA	NA	0.006616	0.01505	NA	0.001322	0.001569	NA	0.0008161	0.004218	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Stappia sp. ES.058"	"S"	1881061	53	NA	NA	16	53	NA	3	4	NA	2	14	3	NA	0.01505	NA	NA	0.006616	0.01505	NA	0.001322	0.001569	NA	0.0008161	0.004218	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Stappia"
