"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Cyanobium gracile"	"S"	59930	361	361	60	NA	NA	258	135	147	NA	NA	NA	7	NA	0.127	0.1187	0.127	NA	NA	0.03037	0.0166	0.02094	NA	NA	NA	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Cyanobium"
"Cyanobium sp. NIES-981"	"S"	1851505	24	24	7	NA	NA	15	9	12	NA	NA	NA	2	NA	0.01482	0.007889	0.01482	NA	NA	0.001766	0.001106	0.00171	NA	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Cyanobium"
"Thermosynechococcus"	"G"	146785	6	5	NA	NA	NA	4	3	6	NA	NA	NA	3	1	0.002184	0.001643	NA	NA	NA	0.0004708	0.0003688	0.0008548	NA	NA	NA	0.0003292	0.002184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae"
"Thermosynechococcus sp. NK55a"	"S"	1394889	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003287	0.0003287	NA	NA	NA	NA	NA	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Thermosynechococcus"
"Prochloraceae"	"F"	1213	10031	1209	380	NA	NA	10031	6737	789	8	NA	153	521	293	1.181	0.3974	0.8045	NA	NA	1.181	0.8283	0.1124	0.0004534	NA	0.1051	0.05717	0.6399	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Prochlorococcus"	"G"	1218	10031	1209	380	NA	NA	10031	6737	789	8	NA	153	521	293	1.181	0.3974	0.8045	NA	NA	1.181	0.8283	0.1124	0.0004534	NA	0.1051	0.05717	0.6399	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochloraceae"
"Prochlorococcus marinus"	"S"	1219	500	92	20	NA	NA	500	314	62	3	NA	5	24	19	0.05885	0.03024	0.04234	NA	NA	0.05885	0.0386	0.008833	0.00017	NA	0.003434	0.002633	0.04149	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochloraceae>Prochlorococcus"
"Prochlorococcus sp. MIT 0604"	"S"	1501268	59	3	3	NA	NA	59	52	8	NA	NA	1	3	NA	0.006945	0.0009861	0.006351	NA	NA	0.006945	0.006393	0.00114	NA	NA	0.0006869	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochloraceae>Prochlorococcus"
"Leptolyngbyaceae"	"F"	1890438	764	213	40	NA	1	764	391	74	1	NA	12	54	17	0.08993	0.07001	0.08469	NA	0.0788	0.08993	0.04807	0.01054	5.667e-05	NA	0.008242	0.005925	0.03713	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Leptolyngbya"	"G"	47251	764	213	40	NA	1	764	391	74	1	NA	12	54	17	0.08993	0.07001	0.08469	NA	0.0788	0.08993	0.04807	0.01054	5.667e-05	NA	0.008242	0.005925	0.03713	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae"
"Leptolyngbya sp. O-77"	"S"	1080068	332	165	18	NA	NA	332	82	28	1	NA	7	22	3	0.05423	0.05423	0.03811	NA	NA	0.03908	0.01008	0.003989	5.667e-05	NA	0.004808	0.002414	0.006552	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Leptolyngbya sp. NIES-3755"	"S"	1752064	302	35	19	NA	1	302	206	28	NA	NA	5	26	6	0.0788	0.0115	0.04023	NA	0.0788	0.03555	0.02533	0.003989	NA	NA	0.003434	0.002853	0.0131	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Leptolyngbya boryana"	"S"	1184	125	13	3	NA	NA	125	99	12	NA	NA	NA	4	8	0.01747	0.004273	0.006351	NA	NA	0.01471	0.01217	0.00171	NA	NA	NA	0.0004389	0.01747	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Prochlorotrichaceae"	"F"	2303730	80	8	4	NA	NA	80	36	4	1	NA	1	5	2	0.009417	0.00263	0.008469	NA	NA	0.009417	0.004426	0.0005699	5.667e-05	NA	0.0006869	0.0005486	0.004368	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Halomicronema"	"G"	170610	80	8	4	NA	NA	80	36	4	1	NA	1	5	2	0.009417	0.00263	0.008469	NA	NA	0.009417	0.004426	0.0005699	5.667e-05	NA	0.0006869	0.0005486	0.004368	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochlorotrichaceae"
"Halomicronema hongdechloris"	"S"	1209493	80	8	4	NA	NA	80	36	4	1	NA	1	5	2	0.009417	0.00263	0.008469	NA	NA	0.009417	0.004426	0.0005699	5.667e-05	NA	0.0006869	0.0005486	0.004368	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochlorotrichaceae>Halomicronema"
"Merismopediaceae"	"F"	1890428	13	3	1	NA	NA	4	13	3	NA	NA	NA	4	NA	0.002117	0.0009861	0.002117	NA	NA	0.0004708	0.001598	0.0004274	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Synechocystis"	"G"	1142	13	3	1	NA	NA	4	13	3	NA	NA	NA	4	NA	0.002117	0.0009861	0.002117	NA	NA	0.0004708	0.001598	0.0004274	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Merismopediaceae"
"Synechocystis sp. PCC 6714"	"S"	1147	6	1	NA	NA	NA	NA	6	NA	NA	NA	NA	1	NA	0.0007377	0.0003287	NA	NA	NA	NA	0.0007377	NA	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Merismopediaceae>Synechocystis"
"Pseudanabaenaceae"	"F"	1890436	10	2	NA	NA	NA	5	8	5	NA	NA	NA	1	10	0.02184	0.0006574	NA	NA	NA	0.0005885	0.0009835	0.0007123	NA	NA	NA	0.0001097	0.02184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Pseudanabaena"	"G"	1152	10	2	NA	NA	NA	5	8	5	NA	NA	NA	1	10	0.02184	0.0006574	NA	NA	NA	0.0005885	0.0009835	0.0007123	NA	NA	NA	0.0001097	0.02184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae"
"Pseudanabaena sp. PCC 7367"	"S"	82654	10	2	NA	NA	NA	5	8	5	NA	NA	NA	1	10	0.02184	0.0006574	NA	NA	NA	0.0005885	0.0009835	0.0007123	NA	NA	NA	0.0001097	0.02184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena"
"Acaryochloridaceae"	"F"	1890429	10	2	1	NA	NA	5	3	10	NA	NA	NA	4	NA	0.002117	0.0006574	0.002117	NA	NA	0.0005885	0.0003688	0.001425	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Acaryochloris"	"G"	155977	10	2	1	NA	NA	5	3	10	NA	NA	NA	4	NA	0.002117	0.0006574	0.002117	NA	NA	0.0005885	0.0003688	0.001425	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae"
"Acaryochloris marina"	"S"	155978	10	2	1	NA	NA	5	3	10	NA	NA	NA	4	NA	0.002117	0.0006574	0.002117	NA	NA	0.0005885	0.0003688	0.001425	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae>Acaryochloris"
"Chamaesiphonaceae"	"F"	1890431	16	1	NA	NA	NA	10	16	15	NA	NA	7	14	NA	0.004808	0.0003287	NA	NA	NA	0.001177	0.001967	0.002137	NA	NA	0.004808	0.001536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Chamaesiphon"	"G"	217161	16	1	NA	NA	NA	10	16	15	NA	NA	7	14	NA	0.004808	0.0003287	NA	NA	NA	0.001177	0.001967	0.002137	NA	NA	0.004808	0.001536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Chamaesiphonaceae"
"Chamaesiphon minutus"	"S"	1173032	16	1	NA	NA	NA	10	16	15	NA	NA	7	14	NA	0.004808	0.0003287	NA	NA	NA	0.001177	0.001967	0.002137	NA	NA	0.004808	0.001536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Chamaesiphonaceae>Chamaesiphon"
"Oscillatoriophycideae"	"-"	1301283	7939	1527	320	1	NA	7939	5317	1148	17	2	124	572	188	0.9345	0.5019	0.6775	0.13	NA	0.9345	0.6537	0.1635	0.0009634	0.2561	0.08517	0.06276	0.4106	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	6641	1255	256	1	NA	6641	4442	957	15	2	100	475	159	0.7817	0.4125	0.542	0.13	NA	0.7817	0.5461	0.1363	0.0008501	0.2561	0.06869	0.05212	0.3472	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	4434	572	152	1	NA	4434	3121	633	8	1	62	298	117	0.5219	0.188	0.3218	0.13	NA	0.5219	0.3837	0.09018	0.0004534	0.128	0.04259	0.0327	0.2555	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Planktothrix"	"G"	54304	4322	551	149	NA	NA	4322	3035	552	8	1	57	277	116	0.5087	0.1811	0.3155	NA	NA	0.5087	0.3731	0.07864	0.0004534	0.128	0.03915	0.03039	0.2533	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Planktothrix agardhii"	"S"	1160	4322	551	149	NA	NA	4322	3035	552	8	1	57	277	116	0.5087	0.1811	0.3155	NA	NA	0.5087	0.3731	0.07864	0.0004534	0.128	0.03915	0.03039	0.2533	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix"
"Microcoleus"	"G"	44471	46	11	2	NA	NA	45	36	46	NA	NA	5	7	NA	0.006553	0.003616	0.004234	NA	NA	0.005297	0.004426	0.006553	NA	NA	0.003434	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	46	11	2	NA	NA	45	36	46	NA	NA	5	7	NA	0.006553	0.003616	0.004234	NA	NA	0.005297	0.004426	0.006553	NA	NA	0.003434	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Arthrospira"	"G"	35823	64	9	1	1	NA	64	42	28	NA	NA	NA	13	1	0.13	0.002958	0.002117	0.13	NA	0.007533	0.005164	0.003989	NA	NA	NA	0.001426	0.002184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Trichodesmium"	"G"	1205	5	1	NA	NA	NA	3	5	5	NA	NA	NA	1	NA	0.0007123	0.0003287	NA	NA	NA	0.0003531	0.0006147	0.0007123	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Trichodesmium erythraeum"	"S"	1206	5	1	NA	NA	NA	3	5	5	NA	NA	NA	1	NA	0.0007123	0.0003287	NA	NA	NA	0.0003531	0.0006147	0.0007123	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium"
"Coleofasciculaceae"	"F"	1892251	553	207	24	NA	NA	553	283	57	1	NA	3	23	15	0.06804	0.06804	0.05081	NA	NA	0.06509	0.03479	0.00812	5.667e-05	NA	0.002061	0.002524	0.03276	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Geitlerinema"	"G"	63132	553	207	24	NA	NA	553	283	57	1	NA	3	23	15	0.06804	0.06804	0.05081	NA	NA	0.06509	0.03479	0.00812	5.667e-05	NA	0.002061	0.002524	0.03276	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae"
"Geitlerinema sp. PCC 7407"	"S"	1173025	553	207	24	NA	NA	553	283	57	1	NA	3	23	15	0.06804	0.06804	0.05081	NA	NA	0.06509	0.03479	0.00812	5.667e-05	NA	0.002061	0.002524	0.03276	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae>Geitlerinema"
"Gomontiellaceae"	"F"	1892255	1071	189	41	NA	NA	1071	830	184	2	NA	27	108	21	0.1261	0.06212	0.0868	NA	NA	0.1261	0.102	0.02621	0.0001133	NA	0.01855	0.01185	0.04586	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Crinalium"	"G"	241421	1071	189	41	NA	NA	1071	830	184	2	NA	27	108	21	0.1261	0.06212	0.0868	NA	NA	0.1261	0.102	0.02621	0.0001133	NA	0.01855	0.01185	0.04586	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae"
"Crinalium epipsammum"	"S"	241425	1071	189	41	NA	NA	1071	830	184	2	NA	27	108	21	0.1261	0.06212	0.0868	NA	NA	0.1261	0.102	0.02621	0.0001133	NA	0.01855	0.01185	0.04586	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium"
"Cyanothecaceae"	"F"	1892249	340	132	12	NA	NA	340	111	29	1	NA	3	23	6	0.04339	0.04339	0.02541	NA	NA	0.04002	0.01365	0.004131	5.667e-05	NA	0.002061	0.002524	0.0131	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	340	132	12	NA	NA	340	111	29	1	NA	3	23	6	0.04339	0.04339	0.02541	NA	NA	0.04002	0.01365	0.004131	5.667e-05	NA	0.002061	0.002524	0.0131	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. PCC 7822"	"S"	497965	125	21	4	NA	NA	125	71	5	NA	NA	1	8	3	0.01471	0.006903	0.008469	NA	NA	0.01471	0.008729	0.0007123	NA	NA	0.0006869	0.0008778	0.006552	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7425"	"S"	395961	3	3	NA	NA	NA	3	1	2	NA	NA	NA	1	1	0.002184	0.0009861	NA	NA	NA	0.0003531	0.0001229	0.0002849	NA	NA	NA	0.0001097	0.002184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. ATCC 51142"	"S"	43989	4	1	NA	NA	NA	4	NA	NA	1	NA	NA	1	NA	0.0004708	0.0003287	NA	NA	NA	0.0004708	NA	NA	5.667e-05	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Oscillatoriaceae"	"F"	1892254	194	126	27	NA	NA	194	82	42	3	1	4	17	NA	0.128	0.04142	0.05716	NA	NA	0.02284	0.01008	0.005984	0.00017	0.128	0.002747	0.001865	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	158	120	25	NA	NA	158	50	26	2	1	2	10	NA	0.128	0.03944	0.05293	NA	NA	0.0186	0.006147	0.003704	0.0001133	0.128	0.001374	0.001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria acuminata"	"S"	118323	141	91	2	NA	NA	141	38	14	1	NA	2	9	NA	0.02991	0.02991	0.004234	NA	NA	0.0166	0.004672	0.001995	5.667e-05	NA	0.001374	0.0009876	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis"	"S"	482564	29	29	23	NA	NA	17	12	12	1	1	NA	1	NA	0.128	0.009532	0.04869	NA	NA	0.002001	0.001475	0.00171	5.667e-05	0.128	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Moorea"	"G"	1155738	36	6	2	NA	NA	36	32	16	1	NA	2	7	NA	0.004238	0.001972	0.004234	NA	NA	0.004238	0.003934	0.002279	5.667e-05	NA	0.001374	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	36	6	2	NA	NA	36	32	16	1	NA	2	7	NA	0.004238	0.001972	0.004234	NA	NA	0.004238	0.003934	0.002279	5.667e-05	NA	0.001374	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"Chroococcales"	"O"	1118	1249	240	61	NA	NA	1249	846	185	2	NA	23	94	29	0.147	0.07889	0.1291	NA	NA	0.147	0.104	0.02636	0.0001133	NA	0.0158	0.01031	0.06333	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Chroococcaceae"	"F"	1890464	697	135	34	NA	NA	697	488	131	1	NA	7	63	14	0.08204	0.04437	0.07198	NA	NA	0.08204	0.06	0.01866	5.667e-05	NA	0.004808	0.006913	0.03057	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Gloeocapsa"	"G"	102231	598	114	29	NA	NA	598	422	51	NA	NA	5	40	13	0.07039	0.03747	0.0614	NA	NA	0.07039	0.05188	0.007266	NA	NA	0.003434	0.004389	0.02839	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Gloeocapsa sp. PCC 7428"	"S"	1173026	598	114	29	NA	NA	598	422	51	NA	NA	5	40	13	0.07039	0.03747	0.0614	NA	NA	0.07039	0.05188	0.007266	NA	NA	0.003434	0.004389	0.02839	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Gloeocapsa"
"Chondrocystis"	"G"	268175	86	18	3	NA	NA	86	55	72	1	NA	2	20	1	0.01026	0.005917	0.006351	NA	NA	0.01012	0.006762	0.01026	5.667e-05	NA	0.001374	0.002195	0.002184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Chondrocystis sp. NIES-4102"	"S"	2005460	86	18	3	NA	NA	86	55	72	1	NA	2	20	1	0.01026	0.005917	0.006351	NA	NA	0.01012	0.006762	0.01026	5.667e-05	NA	0.001374	0.002195	0.002184	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Chondrocystis"
"Geminocystis"	"G"	669357	13	2	2	NA	NA	13	11	7	NA	NA	NA	3	NA	0.004234	0.0006574	0.004234	NA	NA	0.00153	0.001352	0.0009973	NA	NA	NA	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Aphanothecaceae"	"F"	1890450	284	27	15	NA	NA	284	186	24	NA	NA	6	8	7	0.03343	0.008875	0.03176	NA	NA	0.03343	0.02287	0.003419	NA	NA	0.004121	0.0008778	0.01529	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Candidatus Atelocyanobacterium"	"G"	1453359	279	26	15	NA	NA	279	181	18	NA	NA	6	6	7	0.03284	0.008546	0.03176	NA	NA	0.03284	0.02225	0.002564	NA	NA	0.004121	0.0006584	0.01529	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Candidatus Atelocyanobacterium thalassa"	"S"	713887	279	26	15	NA	NA	279	181	18	NA	NA	6	6	7	0.03284	0.008546	0.03176	NA	NA	0.03284	0.02225	0.002564	NA	NA	0.004121	0.0006584	0.01529	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium"
