"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Lactobacillus gasseri"	"S"	1596	227	2	NA	NA	NA	3	8	4	227	NA	1	1	NA	0.01286	0.0005696	NA	NA	NA	0.0003069	0.0008245	0.0004952	0.01286	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus amylovorus"	"S"	1604	38	2	1	NA	NA	27	19	4	38	NA	NA	4	NA	0.002762	0.0005696	0.001874	NA	NA	0.002762	0.001958	0.0004952	0.002152	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus backii"	"S"	375175	78	2	NA	NA	NA	3	NA	2	78	NA	NA	NA	NA	0.004417	0.0005696	NA	NA	NA	0.0003069	NA	0.0002476	0.004417	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus reuteri"	"S"	1598	131	1	NA	NA	NA	7	2	1	131	NA	NA	2	NA	0.007419	0.0002848	NA	NA	NA	0.000716	0.0002061	0.0001238	0.007419	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus amylophilus"	"S"	1603	209	1	NA	NA	NA	8	9	13	209	NA	1	8	NA	0.01184	0.0002848	NA	NA	NA	0.0008183	0.0009276	0.001609	0.01184	NA	0.0006467	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus coryniformis"	"S"	1610	56	1	NA	NA	NA	2	3	8	56	NA	1	11	1	0.003171	0.0002848	NA	NA	NA	0.0002046	0.0003092	0.0009903	0.003171	NA	0.0006467	0.001153	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus farciminis"	"S"	1612	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus lindneri"	"S"	53444	79	1	NA	NA	1	9	6	8	79	NA	1	6	NA	0.07289	0.0002848	NA	NA	0.07289	0.0009206	0.0006184	0.0009903	0.004474	NA	0.0006467	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus parabuchneri"	"S"	152331	70	1	NA	NA	NA	NA	5	2	70	NA	NA	3	NA	0.003964	0.0002848	NA	NA	NA	NA	0.0005153	0.0002476	0.003964	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus zymae"	"S"	267363	14	1	NA	NA	NA	1	NA	NA	14	NA	NA	NA	NA	0.0007928	0.0002848	NA	NA	NA	0.0001023	NA	NA	0.0007928	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus casei group"	"S"	655183	48	1	NA	NA	NA	7	16	12	48	NA	NA	11	1	0.002718	0.0002848	NA	NA	NA	0.000716	0.001649	0.001485	0.002718	NA	NA	0.001153	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus casei"	"S"	1582	12	1	NA	NA	NA	6	12	8	6	NA	NA	11	NA	0.001237	0.0002848	NA	NA	NA	0.0006137	0.001237	0.0009903	0.0003398	NA	NA	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;casei&nbsp;group"
"Lactobacillus ginsenosidimutans"	"S"	1007676	82	1	NA	NA	NA	5	16	1	82	NA	NA	4	NA	0.004644	0.0002848	NA	NA	NA	0.0005114	0.001649	0.0001238	0.004644	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus curieae"	"S"	1138822	21	1	NA	NA	NA	4	3	NA	21	NA	1	6	NA	0.001189	0.0002848	NA	NA	NA	0.0004091	0.0003092	NA	0.001189	NA	0.0006467	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus hokkaidonensis"	"S"	1193095	165	1	NA	NA	NA	1	3	6	165	NA	2	9	NA	0.009344	0.0002848	NA	NA	NA	0.0001023	0.0003092	0.0007427	0.009344	NA	0.001293	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Pediococcus"	"G"	1253	602	8	NA	1	NA	46	40	35	602	NA	4	26	2	0.1143	0.002279	NA	0.1143	NA	0.004705	0.004123	0.004333	0.03409	NA	0.002587	0.002726	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae"
"Pediococcus damnosus"	"S"	51663	294	3	NA	NA	NA	13	7	16	294	NA	2	8	1	0.01665	0.0008544	NA	NA	NA	0.00133	0.0007214	0.001981	0.01665	NA	0.001293	0.0008389	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Pediococcus claussenii"	"S"	187452	10	1	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	0.0005663	0.0002848	NA	NA	NA	NA	NA	NA	0.0005663	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Enterococcaceae"	"F"	81852	63953	765	77	4	5	1625	2140	869	63953	2	122	776	53	3.622	0.2179	0.1443	0.4571	0.3644	0.1662	0.2206	0.1076	3.622	0.2398	0.0789	0.08137	0.1066	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Enterococcus"	"G"	1350	61509	742	76	2	5	1551	2062	820	61509	2	111	722	46	3.483	0.2113	0.1424	0.2286	0.3644	0.1586	0.2125	0.1015	3.483	0.2398	0.07179	0.07571	0.09251	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Enterococcus sp. FDAARGOS_163"	"S"	2060306	6522	650	62	2	NA	1327	1757	643	6522	NA	92	576	39	0.3694	0.1851	0.1162	0.2286	NA	0.1357	0.1811	0.0796	0.3694	NA	0.0595	0.0604	0.07843	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus faecalis"	"S"	1351	53069	70	11	NA	4	178	236	136	53069	2	15	109	1	3.005	0.01994	0.02062	NA	0.2915	0.01821	0.02432	0.01684	3.005	0.2398	0.009701	0.01143	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus durans"	"S"	53345	258	11	2	NA	NA	16	29	8	258	NA	1	14	3	0.01461	0.003133	0.003749	NA	NA	0.001637	0.002989	0.0009903	0.01461	NA	0.0006467	0.001468	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus faecium"	"S"	1352	133	6	1	NA	NA	17	29	3	133	NA	1	1	2	0.007532	0.001709	0.001874	NA	NA	0.001739	0.002989	0.0003714	0.007532	NA	0.0006467	0.0001049	0.004022	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus casseliflavus"	"S"	37734	12	1	NA	NA	NA	NA	NA	2	12	NA	2	NA	NA	0.001293	0.0002848	NA	NA	NA	NA	NA	0.0002476	0.0006796	NA	0.001293	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus sp. FDAARGOS_375"	"S"	2060307	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Tetragenococcus"	"G"	51668	416	15	1	1	NA	28	33	31	416	NA	5	33	5	0.1143	0.004272	0.001874	0.1143	NA	0.002864	0.003401	0.003837	0.02356	NA	0.003234	0.00346	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Tetragenococcus halophilus"	"S"	51669	416	15	1	1	NA	28	33	31	416	NA	5	33	5	0.1143	0.004272	0.001874	0.1143	NA	0.002864	0.003401	0.003837	0.02356	NA	0.003234	0.00346	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Tetragenococcus"
"Melissococcus"	"G"	33969	200	4	NA	NA	NA	15	14	8	200	NA	2	4	NA	0.01133	0.001139	NA	NA	NA	0.001534	0.001443	0.0009903	0.01133	NA	0.001293	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Melissococcus plutonius"	"S"	33970	200	4	NA	NA	NA	15	14	8	200	NA	2	4	NA	0.01133	0.001139	NA	NA	NA	0.001534	0.001443	0.0009903	0.01133	NA	0.001293	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Melissococcus"
"Vagococcus"	"G"	2737	1178	2	NA	1	NA	18	12	7	1178	NA	2	9	NA	0.1143	0.0005696	NA	0.1143	NA	0.001841	0.001237	0.0008665	0.06671	NA	0.001293	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Vagococcus teuberi"	"S"	519472	177	1	NA	NA	NA	9	2	1	177	NA	NA	3	NA	0.01002	0.0002848	NA	NA	NA	0.0009206	0.0002061	0.0001238	0.01002	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Vagococcus"
"Vagococcus penaei"	"S"	633807	825	1	NA	1	NA	4	8	3	825	NA	1	4	NA	0.1143	0.0002848	NA	0.1143	NA	0.0004091	0.0008245	0.0003714	0.04672	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Vagococcus"
"Streptococcaceae"	"F"	1300	7255	433	78	2	5	1558	1695	700	7255	NA	85	512	52	0.4109	0.1233	0.1462	0.2286	0.3644	0.1594	0.1747	0.08665	0.4109	NA	0.05497	0.05369	0.1046	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Streptococcus"	"G"	1301	6729	421	77	2	5	1505	1591	646	6729	NA	82	485	49	0.3811	0.1199	0.1443	0.2286	0.3644	0.1539	0.164	0.07997	0.3811	NA	0.05303	0.05086	0.09854	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Streptococcus pyogenes"	"S"	1314	801	147	23	NA	NA	435	514	213	801	NA	24	161	16	0.05297	0.04187	0.04311	NA	NA	0.04449	0.05297	0.02637	0.04536	NA	0.01552	0.01688	0.03218	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus dysgalactiae group"	"S"	119603	761	147	20	NA	NA	340	455	205	761	NA	24	161	14	0.04689	0.04187	0.03749	NA	NA	0.03478	0.04689	0.02538	0.0431	NA	0.01552	0.01688	0.02815	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus dysgalactiae"	"S"	1334	683	144	20	NA	NA	338	452	202	683	NA	20	153	13	0.04658	0.04101	0.03749	NA	NA	0.03457	0.04658	0.02501	0.03868	NA	0.01293	0.01604	0.02614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group"
"Streptococcus equi"	"S"	1336	78	3	NA	NA	NA	2	3	3	78	NA	4	8	1	0.004417	0.0008544	NA	NA	NA	0.0002046	0.0003092	0.0003714	0.004417	NA	0.002587	0.0008389	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group"
"Streptococcus mutans"	"S"	1309	523	46	22	NA	1	523	373	47	97	NA	5	21	11	0.07289	0.0131	0.04123	NA	0.07289	0.05349	0.03844	0.005818	0.005493	NA	0.003234	0.002202	0.02212	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pneumoniae"	"S"	1313	270	20	2	NA	1	42	78	46	270	NA	2	25	1	0.07289	0.005696	0.003749	NA	0.07289	0.004296	0.008039	0.005694	0.01529	NA	0.001293	0.002622	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus sanguinis"	"S"	1305	110	11	1	NA	NA	37	30	24	110	NA	NA	24	NA	0.006229	0.003133	0.001874	NA	NA	0.003784	0.003092	0.002971	0.006229	NA	NA	0.002517	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus agalactiae"	"S"	1311	1188	11	1	NA	NA	28	34	22	1188	NA	5	19	NA	0.06728	0.003133	0.001874	NA	NA	0.002864	0.003504	0.002723	0.06728	NA	0.003234	0.001992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus suis"	"S"	1307	210	6	3	NA	NA	17	30	23	210	NA	4	16	1	0.01189	0.001709	0.005623	NA	NA	0.001739	0.003092	0.002847	0.01189	NA	0.002587	0.001678	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus parasanguinis"	"S"	1318	8	4	1	NA	NA	1	2	NA	8	NA	NA	NA	NA	0.001874	0.001139	0.001874	NA	NA	0.0001023	0.0002061	NA	0.0004531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus acidominimus"	"S"	1326	9	4	NA	NA	NA	3	1	2	9	NA	NA	4	NA	0.001139	0.001139	NA	NA	NA	0.0003069	0.0001031	0.0002476	0.0005097	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus anginosus group"	"S"	671232	117	4	NA	NA	NA	8	7	7	117	NA	1	5	1	0.006626	0.001139	NA	NA	NA	0.0008183	0.0007214	0.0008665	0.006626	NA	0.0006467	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus intermedius"	"S"	1338	67	3	NA	NA	NA	1	NA	NA	67	NA	NA	NA	NA	0.003794	0.0008544	NA	NA	NA	0.0001023	NA	NA	0.003794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;anginosus&nbsp;group"
"Streptococcus cristatus"	"S"	45634	29	3	1	NA	NA	29	20	4	2	NA	NA	2	1	0.002966	0.0008544	0.001874	NA	NA	0.002966	0.002061	0.0004952	0.0001133	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus salivarius"	"S"	1304	96	2	NA	NA	NA	2	2	3	96	NA	4	9	NA	0.005437	0.0005696	NA	NA	NA	0.0002046	0.0002061	0.0003714	0.005437	NA	0.002587	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pluranimalium"	"S"	82348	40	2	NA	NA	NA	NA	1	NA	40	NA	NA	1	NA	0.002265	0.0005696	NA	NA	NA	NA	0.0001031	NA	0.002265	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus lutetiensis"	"S"	150055	713	2	1	1	NA	1	3	3	713	NA	NA	1	NA	0.1143	0.0005696	0.001874	0.1143	NA	0.0001023	0.0003092	0.0003714	0.04038	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus uberis"	"S"	1349	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002011	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus mitis"	"S"	28037	8	1	NA	NA	NA	NA	NA	2	8	NA	NA	3	NA	0.0004531	0.0002848	NA	NA	NA	NA	NA	0.0002476	0.0004531	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pasteurianus"	"S"	197614	433	1	NA	NA	1	8	7	5	433	NA	1	7	NA	0.07289	0.0002848	NA	NA	0.07289	0.0008183	0.0007214	0.0006189	0.02452	NA	0.0006467	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pantholopis"	"S"	1811193	494	1	1	NA	NA	3	1	7	494	NA	NA	1	1	0.02798	0.0002848	0.001874	NA	NA	0.0003069	0.0001031	0.0008665	0.02798	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus halotolerans"	"S"	1814128	5	1	NA	NA	NA	NA	NA	NA	5	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	0.0002832	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Lactococcus"	"G"	1357	514	11	1	NA	NA	51	100	52	514	NA	3	22	3	0.02911	0.003133	0.001874	NA	NA	0.005216	0.01031	0.006437	0.02911	NA	0.00194	0.002307	0.006033	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Lactococcus lactis"	"S"	1358	221	10	1	NA	NA	35	56	26	221	NA	2	17	1	0.01252	0.002848	0.001874	NA	NA	0.00358	0.005772	0.003219	0.01252	NA	0.001293	0.001783	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Lactococcus"
"Lactococcus garvieae"	"S"	1363	135	1	NA	NA	NA	3	4	22	135	NA	NA	3	1	0.007645	0.0002848	NA	NA	NA	0.0003069	0.0004123	0.002723	0.007645	NA	NA	0.0003146	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Lactococcus"
"Carnobacteriaceae"	"F"	186828	3758	255	40	NA	NA	608	684	458	3758	3	203	1347	73	0.3597	0.07263	0.07497	NA	NA	0.06219	0.0705	0.0567	0.2128	0.3597	0.1313	0.1412	0.1468	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Carnobacterium"	"G"	2747	2959	199	30	NA	NA	377	433	337	2959	3	175	1214	52	0.3597	0.05668	0.05623	NA	NA	0.03856	0.04463	0.04172	0.1676	0.3597	0.1132	0.1273	0.1046	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Carnobacterium maltaromaticum"	"S"	2751	1990	16	7	NA	NA	72	74	74	1990	2	12	69	5	0.2398	0.004557	0.01312	NA	NA	0.007364	0.007627	0.00916	0.1127	0.2398	0.007761	0.007236	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Carnobacterium"
"Carnobacterium inhibens"	"S"	147709	240	9	1	NA	NA	67	74	47	240	NA	6	56	5	0.01359	0.002563	0.001874	NA	NA	0.006853	0.007627	0.005818	0.01359	NA	0.00388	0.005872	0.01006	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Carnobacterium"
"Carnobacterium sp. CP1"	"S"	1564681	469	1	NA	NA	NA	5	3	1	469	NA	NA	2	NA	0.02656	0.0002848	NA	NA	NA	0.0005114	0.0003092	0.0001238	0.02656	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Carnobacterium"
"Marinilactibacillus"	"G"	191769	270	31	9	NA	NA	143	121	54	270	NA	12	50	6	0.01687	0.008829	0.01687	NA	NA	0.01463	0.01247	0.006685	0.01529	NA	0.007761	0.005243	0.01207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Marinilactibacillus sp. 15R"	"S"	1911586	270	31	9	NA	NA	143	121	54	270	NA	12	50	6	0.01687	0.008829	0.01687	NA	NA	0.01463	0.01247	0.006685	0.01529	NA	0.007761	0.005243	0.01207	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Marinilactibacillus"
"Jeotgalibaca"	"G"	1470540	525	23	1	NA	NA	82	122	62	525	NA	16	75	13	0.02973	0.006551	0.001874	NA	NA	0.008387	0.01257	0.007675	0.02973	NA	0.01035	0.007865	0.02614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Jeotgalibaca sp. PTS2502"	"S"	1903686	274	16	1	NA	NA	57	94	25	274	NA	11	51	12	0.02413	0.004557	0.001874	NA	NA	0.00583	0.009688	0.003095	0.01552	NA	0.007114	0.005348	0.02413	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Jeotgalibaca"
"Jeotgalibaca dankookensis"	"S"	708126	172	6	NA	NA	NA	23	27	35	172	NA	5	23	1	0.009741	0.001709	NA	NA	NA	0.002353	0.002783	0.004333	0.009741	NA	0.003234	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae>Jeotgalibaca"
"Leuconostocaceae"	"F"	81850	5057	175	25	NA	NA	525	483	364	5057	NA	88	529	38	0.2864	0.04984	0.04686	NA	NA	0.0537	0.04978	0.04506	0.2864	NA	0.05691	0.05547	0.07642	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales"
"Weissella"	"G"	46255	4949	147	17	NA	NA	430	384	251	4949	NA	82	463	37	0.2803	0.04187	0.03186	NA	NA	0.04398	0.03958	0.03107	0.2803	NA	0.05303	0.04855	0.07441	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Weissella ceti"	"S"	759620	4216	68	7	NA	NA	284	223	138	4216	NA	32	125	18	0.2388	0.01937	0.01312	NA	NA	0.02905	0.02298	0.01708	0.2388	NA	0.0207	0.01311	0.0362	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
