"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Lactobacillus acidophilus NCFM"	"-"	272621	61	NA	4	16	26	1	61	31	19	57	10	41	NA	0.04212	NA	0.02089	0.006026	0.006681	0.04212	0.02465	0.01115	0.004712	0.02129	0.002742	0.01652	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;acidophilus"
"Lactobacillus jensenii"	"S"	109790	41	NA	1	16	12	NA	14	13	41	9	11	5	NA	0.01017	NA	0.005223	0.006026	0.003083	NA	0.005658	0.004674	0.01017	0.003361	0.003016	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus helveticus"	"S"	1587	36	NA	1	6	1	NA	2	4	36	1	NA	1	NA	0.008929	NA	0.005223	0.00226	0.0002569	NA	0.0008082	0.001438	0.008929	0.0003734	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus helveticus R0052"	"-"	880633	6	NA	1	6	NA	NA	2	1	4	1	NA	NA	NA	0.005223	NA	0.005223	0.00226	NA	NA	0.0008082	0.0003595	0.0009921	0.0003734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;helveticus"
"Pediococcus pentosaceus"	"S"	1255	24	NA	1	8	7	NA	24	11	3	21	9	16	NA	0.009699	NA	0.005223	0.003013	0.001799	NA	0.009699	0.003955	0.0007441	0.007842	0.002467	0.006447	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Streptococcus suis"	"S"	1307	19	NA	2	11	19	NA	8	4	19	4	10	8	NA	0.01045	NA	0.01045	0.004143	0.004882	NA	0.003233	0.001438	0.004712	0.001494	0.002742	0.003224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pneumoniae"	"S"	1313	88	NA	2	41	38	1	88	46	25	55	18	40	NA	0.04212	NA	0.01045	0.01544	0.009764	0.04212	0.03556	0.01654	0.006201	0.02054	0.004935	0.01612	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus pneumoniae SPN032672"	"-"	869311	15	NA	1	15	9	NA	11	6	8	13	6	5	NA	0.005649	NA	0.005223	0.005649	0.002313	NA	0.004445	0.002157	0.001984	0.004855	0.001645	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pneumoniae"
"Streptococcus pneumoniae SPN034156"	"-"	869303	69	NA	1	17	24	1	69	30	5	33	8	33	NA	0.04212	NA	0.005223	0.006402	0.006167	0.04212	0.02788	0.01079	0.00124	0.01232	0.002193	0.0133	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;pneumoniae"
"Enterococcus faecalis ARO1/DG"	"-"	565651	2619	NA	1	14	6	2	3	8	2619	7	7	5	NA	0.6496	NA	0.005223	0.005272	0.001542	0.08425	0.001212	0.002876	0.6496	0.002614	0.001919	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus>Enterococcus&nbsp;faecalis"
"Enterococcus faecalis D32"	"-"	1206105	253	NA	1	7	4	1	7	4	253	6	6	3	NA	0.06275	NA	0.005223	0.002636	0.001028	0.04212	0.002829	0.001438	0.06275	0.002241	0.001645	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus>Enterococcus&nbsp;faecalis"
"Tetragenococcus"	"G"	51668	23	NA	1	15	14	NA	20	14	23	14	4	4	NA	0.008082	NA	0.005223	0.005649	0.003597	NA	0.008082	0.005033	0.005705	0.005228	0.001097	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Tetragenococcus halophilus"	"S"	51669	23	NA	1	15	14	NA	20	14	23	14	4	4	NA	0.008082	NA	0.005223	0.005649	0.003597	NA	0.008082	0.005033	0.005705	0.005228	0.001097	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Tetragenococcus"
"Leuconostoc"	"G"	1243	22	NA	1	7	10	NA	6	5	10	4	22	8	NA	0.006032	NA	0.005223	0.002636	0.002569	NA	0.002425	0.001798	0.00248	0.001494	0.006032	0.003224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Blautia sp. YL58"	"S"	1796616	2	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	NA	0.005223	NA	0.005223	0.0007532	NA	NA	NA	NA	NA	0.0003734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Lachnospiraceae bacterium oral taxon 500"	"S"	712991	22	NA	1	22	5	NA	1	4	4	6	17	1	NA	0.008285	NA	0.005223	0.008285	0.001285	NA	0.0004041	0.001438	0.0009921	0.002241	0.004661	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>unclassified&nbsp;Lachnospiraceae"
"Acetoanaerobium"	"G"	186831	28	NA	1	14	13	NA	28	10	NA	13	16	13	NA	0.01132	NA	0.005223	0.005272	0.00334	NA	0.01132	0.003595	NA	0.004855	0.004387	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Acetoanaerobium sticklandii"	"S"	1511	28	NA	1	14	13	NA	28	10	NA	13	16	13	NA	0.01132	NA	0.005223	0.005272	0.00334	NA	0.01132	0.003595	NA	0.004855	0.004387	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae>Acetoanaerobium"
"Clostridium perfringens"	"S"	1502	60	NA	3	60	48	NA	18	15	6	12	19	14	NA	0.0226	NA	0.01567	0.0226	0.01233	NA	0.007274	0.005393	0.001488	0.004481	0.005209	0.005641	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium perfringens ATCC 13124"	"-"	195103	7	NA	1	1	7	NA	NA	NA	4	NA	1	NA	NA	0.005223	NA	0.005223	0.0003766	0.001799	NA	NA	NA	0.0009921	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;perfringens"
"Clostridium beijerinckii"	"S"	1520	39	NA	2	39	14	NA	7	5	NA	11	13	4	NA	0.01469	NA	0.01045	0.01469	0.003597	NA	0.002829	0.001798	NA	0.004108	0.003564	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium sp. DL-VIII"	"S"	641107	41	NA	2	41	18	NA	6	12	7	11	10	8	NA	0.01544	NA	0.01045	0.01544	0.004625	NA	0.002425	0.004314	0.001736	0.004108	0.002742	0.003224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium kluyveri"	"S"	1534	13	NA	1	13	2	NA	1	1	NA	3	2	2	NA	0.005223	NA	0.005223	0.004896	0.0005139	NA	0.0004041	0.0003595	NA	0.00112	0.0005483	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Dehalobacterium"	"G"	51514	12	NA	1	7	12	NA	3	2	NA	1	4	1	NA	0.005223	NA	0.005223	0.002636	0.003083	NA	0.001212	0.000719	NA	0.0003734	0.001097	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Dehalobacterium formicoaceticum"	"S"	51515	12	NA	1	7	12	NA	3	2	NA	1	4	1	NA	0.005223	NA	0.005223	0.002636	0.003083	NA	0.001212	0.000719	NA	0.0003734	0.001097	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacterium"
"[Eubacterium] cellulosolvens"	"S"	29322	10	NA	1	10	9	NA	8	4	2	5	8	5	NA	0.005223	NA	0.005223	0.003766	0.002313	NA	0.003233	0.001438	0.000496	0.001867	0.002193	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium"
"[Eubacterium] cellulosolvens 6"	"-"	633697	10	NA	1	10	9	NA	8	4	2	5	8	5	NA	0.005223	NA	0.005223	0.003766	0.002313	NA	0.003233	0.001438	0.000496	0.001867	0.002193	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae>Eubacterium>[Eubacterium]&nbsp;cellulosolvens"
"Oscillibacter sp. PEA192"	"S"	2109687	27	NA	1	16	5	NA	5	8	2	5	27	12	NA	0.007402	NA	0.005223	0.006026	0.001285	NA	0.002021	0.002876	0.000496	0.001867	0.007402	0.004835	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Oscillospiraceae>Oscillibacter"
"Monoglobus"	"G"	2039302	10	NA	1	8	3	NA	1	1	NA	4	10	5	NA	0.005223	NA	0.005223	0.003013	0.0007708	NA	0.0004041	0.0003595	NA	0.001494	0.002742	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales"
"Monoglobus pectinilyticus"	"S"	1981510	10	NA	1	8	3	NA	1	1	NA	4	10	5	NA	0.005223	NA	0.005223	0.003013	0.0007708	NA	0.0004041	0.0003595	NA	0.001494	0.002742	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>unclassified&nbsp;Clostridiales>Monoglobus"
"Clostridiales incertae sedis"	"-"	538999	47	NA	1	39	47	NA	29	17	4	25	33	16	1	0.1776	NA	0.005223	0.01469	0.01208	NA	0.01172	0.006112	0.0009921	0.009336	0.009047	0.006447	0.1776	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Clostridiales Family XIII. Incertae Sedis"	"F"	543314	31	NA	1	31	31	NA	20	16	4	20	16	11	1	0.1776	NA	0.005223	0.01167	0.007965	NA	0.008082	0.005752	0.0009921	0.007469	0.004387	0.004432	0.1776	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis"
"[Eubacterium] sulci"	"S"	143393	15	NA	1	9	15	NA	13	13	1	12	9	3	1	0.1776	NA	0.005223	0.003389	0.003854	NA	0.005253	0.004674	0.000248	0.004481	0.002467	0.001209	0.1776	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis"
"Eubacterium sulci ATCC 35585"	"-"	888727	15	NA	1	9	15	NA	13	13	1	12	9	3	1	0.1776	NA	0.005223	0.003389	0.003854	NA	0.005253	0.004674	0.000248	0.004481	0.002467	0.001209	0.1776	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis>[Eubacterium]&nbsp;sulci"
"Symbiobacteriaceae"	"F"	543349	9	NA	1	2	5	NA	NA	1	NA	4	9	3	NA	0.005223	NA	0.005223	0.0007532	0.001285	NA	NA	0.0003595	NA	0.001494	0.002467	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Symbiobacterium"	"G"	2733	9	NA	1	2	5	NA	NA	1	NA	4	9	3	NA	0.005223	NA	0.005223	0.0007532	0.001285	NA	NA	0.0003595	NA	0.001494	0.002467	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae"
"Symbiobacterium thermophilum"	"S"	2734	9	NA	1	2	5	NA	NA	1	NA	4	9	3	NA	0.005223	NA	0.005223	0.0007532	0.001285	NA	NA	0.0003595	NA	0.001494	0.002467	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae>Symbiobacterium"
"Symbiobacterium thermophilum IAM 14863"	"-"	292459	9	NA	1	2	5	NA	NA	1	NA	4	9	3	NA	0.005223	NA	0.005223	0.0007532	0.001285	NA	NA	0.0003595	NA	0.001494	0.002467	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae>Symbiobacterium>Symbiobacterium&nbsp;thermophilum"
"Thermodesulfobiaceae"	"F"	227387	52	NA	2	13	20	1	52	21	NA	37	22	33	NA	0.04212	NA	0.01045	0.004896	0.005139	0.04212	0.02101	0.00755	NA	0.01382	0.006032	0.0133	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermodesulfobium"	"G"	227388	52	NA	2	13	20	1	52	21	NA	37	22	33	NA	0.04212	NA	0.01045	0.004896	0.005139	0.04212	0.02101	0.00755	NA	0.01382	0.006032	0.0133	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermodesulfobiaceae"
"Selenomonas sp. oral taxon 136"	"S"	713030	3	NA	1	1	3	NA	NA	NA	NA	1	2	NA	NA	0.005223	NA	0.005223	0.0003766	0.0007708	NA	NA	NA	NA	0.0003734	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Megasphaera stantonii"	"S"	2144175	73	NA	2	16	34	2	73	34	7	44	13	46	NA	0.08425	NA	0.01045	0.006026	0.008736	0.08425	0.0295	0.01222	0.001736	0.01643	0.003564	0.01854	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Veillonellales>Veillonellaceae>Megasphaera"
"Erysipelotrichia"	"C"	526524	37	NA	2	33	37	NA	18	15	3	15	21	13	NA	0.01243	NA	0.01045	0.01243	0.009507	NA	0.007274	0.005393	0.0007441	0.005602	0.005757	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Erysipelotrichales"	"O"	526525	37	NA	2	33	37	NA	18	15	3	15	21	13	NA	0.01243	NA	0.01045	0.01243	0.009507	NA	0.007274	0.005393	0.0007441	0.005602	0.005757	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia"
"Erysipelotrichaceae"	"F"	128827	37	NA	2	33	37	NA	18	15	3	15	21	13	NA	0.01243	NA	0.01045	0.01243	0.009507	NA	0.007274	0.005393	0.0007441	0.005602	0.005757	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales"
"Turicibacter"	"G"	191303	21	NA	1	21	11	NA	5	3	1	3	11	3	NA	0.007909	NA	0.005223	0.007909	0.002826	NA	0.002021	0.001079	0.000248	0.00112	0.003016	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Turicibacter sp. H121"	"S"	1712675	21	NA	1	21	11	NA	5	3	1	3	11	3	NA	0.007909	NA	0.005223	0.007909	0.002826	NA	0.002021	0.001079	0.000248	0.00112	0.003016	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Turicibacter"
"Erysipelatoclostridium"	"G"	1505663	5	NA	1	5	3	NA	4	2	NA	5	3	5	NA	0.005223	NA	0.005223	0.001883	0.0007708	NA	0.001616	0.000719	NA	0.001867	0.0008225	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"[Clostridium] innocuum"	"S"	1522	5	NA	1	5	3	NA	4	2	NA	5	3	5	NA	0.005223	NA	0.005223	0.001883	0.0007708	NA	0.001616	0.000719	NA	0.001867	0.0008225	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae>Erysipelatoclostridium"
"Limnochordia"	"C"	1676648	13	NA	1	13	8	NA	1	NA	NA	1	6	1	NA	0.005223	NA	0.005223	0.004896	0.002056	NA	0.0004041	NA	NA	0.0003734	0.001645	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes"
"Limnochordales"	"O"	1676649	13	NA	1	13	8	NA	1	NA	NA	1	6	1	NA	0.005223	NA	0.005223	0.004896	0.002056	NA	0.0004041	NA	NA	0.0003734	0.001645	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	1676650	13	NA	1	13	8	NA	1	NA	NA	1	6	1	NA	0.005223	NA	0.005223	0.004896	0.002056	NA	0.0004041	NA	NA	0.0003734	0.001645	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia>Limnochordales"
"Limnochorda"	"G"	1676651	13	NA	1	13	8	NA	1	NA	NA	1	6	1	NA	0.005223	NA	0.005223	0.004896	0.002056	NA	0.0004041	NA	NA	0.0003734	0.001645	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia>Limnochordales>Limnochordaceae"
"Limnochorda pilosa"	"S"	1555112	13	NA	1	13	8	NA	1	NA	NA	1	6	1	NA	0.005223	NA	0.005223	0.004896	0.002056	NA	0.0004041	NA	NA	0.0003734	0.001645	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Limnochordia>Limnochordales>Limnochordaceae>Limnochorda"
"Synechococcus sp. SynAce01"	"S"	1916956	65	NA	1	13	7	NA	65	51	1	31	5	15	NA	0.02627	NA	0.005223	0.004896	0.001799	NA	0.02627	0.01834	0.000248	0.01158	0.001371	0.006044	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. JA-2-3B'a(2-13)"	"S"	321332	48	NA	1	4	13	NA	48	13	NA	19	2	24	NA	0.0194	NA	0.005223	0.001506	0.00334	NA	0.0194	0.004674	NA	0.007096	0.0005483	0.009671	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Prochlorococcus marinus subsp. marinus"	"-"	142554	139	NA	3	21	34	NA	139	71	NA	97	9	80	NA	0.05617	NA	0.01567	0.007909	0.008736	NA	0.05617	0.02553	NA	0.03622	0.002467	0.03224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochloraceae>Prochlorococcus>Prochlorococcus&nbsp;marinus"
"Prochlorococcus marinus subsp. marinus str. CCMP1375"	"-"	167539	139	NA	3	21	34	NA	139	71	NA	97	9	80	NA	0.05617	NA	0.01567	0.007909	0.008736	NA	0.05617	0.02553	NA	0.03622	0.002467	0.03224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Prochloraceae>Prochlorococcus>Prochlorococcus&nbsp;marinus>Prochlorococcus&nbsp;marinus&nbsp;subsp.&nbsp;marinus"
"Leptolyngbya boryana"	"S"	1184	34	NA	1	9	10	NA	34	21	NA	14	1	9	NA	0.01374	NA	0.005223	0.003389	0.002569	NA	0.01374	0.00755	NA	0.005228	0.0002742	0.003627	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Pseudanabaenaceae"	"F"	1890436	4	NA	1	4	2	NA	1	1	NA	2	NA	1	NA	0.005223	NA	0.005223	0.001506	0.0005139	NA	0.0004041	0.0003595	NA	0.0007469	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Pseudanabaena"	"G"	1152	4	NA	1	4	2	NA	1	1	NA	2	NA	1	NA	0.005223	NA	0.005223	0.001506	0.0005139	NA	0.0004041	0.0003595	NA	0.0007469	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae"
"Pseudanabaena sp. PCC 7367"	"S"	82654	4	NA	1	4	2	NA	1	1	NA	2	NA	1	NA	0.005223	NA	0.005223	0.001506	0.0005139	NA	0.0004041	0.0003595	NA	0.0007469	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena"
"Cylindrospermum"	"G"	56106	94	NA	1	13	27	NA	94	38	NA	44	5	45	NA	0.03799	NA	0.005223	0.004896	0.006938	NA	0.03799	0.01366	NA	0.01643	0.001371	0.01813	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Cylindrospermum stagnale"	"S"	142864	94	NA	1	13	27	NA	94	38	NA	44	5	45	NA	0.03799	NA	0.005223	0.004896	0.006938	NA	0.03799	0.01366	NA	0.01643	0.001371	0.01813	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum"
"Cylindrospermum stagnale PCC 7417"	"-"	56107	94	NA	1	13	27	NA	94	38	NA	44	5	45	NA	0.03799	NA	0.005223	0.004896	0.006938	NA	0.03799	0.01366	NA	0.01643	0.001371	0.01813	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum>Cylindrospermum&nbsp;stagnale"
"Microcystaceae"	"F"	1890449	21	NA	1	7	12	1	21	12	NA	12	1	6	NA	0.04212	NA	0.005223	0.002636	0.003083	0.04212	0.008486	0.004314	NA	0.004481	0.0002742	0.002418	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Microcystis"	"G"	1125	21	NA	1	7	12	1	21	12	NA	12	1	6	NA	0.04212	NA	0.005223	0.002636	0.003083	0.04212	0.008486	0.004314	NA	0.004481	0.0002742	0.002418	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae"
"Cyanobacteriaceae"	"F"	1890452	50	NA	1	8	20	NA	50	25	NA	36	9	27	NA	0.02021	NA	0.005223	0.003013	0.005139	NA	0.02021	0.008988	NA	0.01344	0.002467	0.01088	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Cyanobacterium"	"G"	102234	50	NA	1	8	20	NA	50	25	NA	36	9	27	NA	0.02021	NA	0.005223	0.003013	0.005139	NA	0.02021	0.008988	NA	0.01344	0.002467	0.01088	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae"
"Cyanobacterium aponinum"	"S"	379064	50	NA	1	8	20	NA	50	25	NA	36	9	27	NA	0.02021	NA	0.005223	0.003013	0.005139	NA	0.02021	0.008988	NA	0.01344	0.002467	0.01088	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium"
