"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Coenonia"	"G"	24866	3	NA	NA	1	NA	NA	2	3	1	1	1	2	NA	0.001192	NA	NA	0.0004204	NA	NA	0.0008666	0.001192	0.0002529	0.0004024	0.0003125	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Flavimarina"	"G"	24877	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita"	"G"	24843	5	NA	NA	1	1	NA	NA	2	NA	5	3	2	NA	0.002012	NA	NA	0.0004204	0.000287	NA	NA	0.0007944	NA	0.002012	0.0009374	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 2"	"G"	24933	2	NA	NA	1	NA	NA	1	NA	NA	1	2	1	NA	0.0006249	NA	NA	0.0004204	NA	NA	0.0004333	NA	NA	0.0004024	0.0006249	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zeaxanthinibacter"	"G"	24971	1	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004204	NA	NA	0.0004204	0.000287	NA	NA	NA	NA	0.0004024	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	8	NA	NA	1	7	1	5	5	NA	4	5	8	NA	0.04606	NA	NA	0.0004204	0.002009	0.04606	0.002167	0.001986	NA	0.00161	0.001562	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Sinomicrobium"	"G"	24952	4	NA	NA	1	1	NA	4	3	NA	2	1	2	NA	0.001733	NA	NA	0.0004204	0.000287	NA	0.001733	0.001192	NA	0.0008048	0.0003125	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	9	NA	NA	1	2	NA	4	2	NA	9	3	8	NA	0.003621	NA	NA	0.0004204	0.0005741	NA	0.001733	0.0007944	NA	0.003621	0.0009374	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	2	NA	NA	1	1	NA	1	1	NA	1	NA	2	NA	0.0008785	NA	NA	0.0004204	0.000287	NA	0.0004333	0.0003972	NA	0.0004024	NA	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Subsaximicrobium"	"G"	24960	3	NA	NA	1	3	NA	1	NA	NA	NA	1	2	NA	0.0008785	NA	NA	0.0004204	0.0008611	NA	0.0004333	NA	NA	NA	0.0003125	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutimonas"	"G"	24910	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1	NA	0.0004392	NA	NA	0.0004204	0.000287	NA	NA	NA	NA	NA	NA	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gangjinia"	"G"	24887	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Joostella"	"G"	24901	3	NA	NA	1	NA	NA	1	1	1	NA	1	3	NA	0.001318	NA	NA	0.0004204	NA	NA	0.0004333	0.0003972	0.0002529	NA	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	7	NA	NA	1	2	NA	3	1	NA	7	1	3	NA	0.002817	NA	NA	0.0004204	0.0005741	NA	0.0013	0.0003972	NA	0.002817	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Hoppeia"	"G"	24894	4	NA	NA	1	4	NA	3	2	NA	4	2	3	NA	0.00161	NA	NA	0.0004204	0.001148	NA	0.0013	0.0007944	NA	0.00161	0.0006249	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutibacter"	"G"	24909	3	NA	NA	1	NA	NA	1	3	NA	3	NA	2	NA	0.001207	NA	NA	0.0004204	NA	NA	0.0004333	0.001192	NA	0.001207	NA	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Muricauda"	"G"	24919	3	NA	NA	1	NA	NA	NA	1	NA	3	NA	1	NA	0.001207	NA	NA	0.0004204	NA	NA	NA	0.0003972	NA	0.001207	NA	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24833	19	NA	NA	3	6	NA	7	9	NA	19	6	18	NA	0.007906	NA	NA	0.001261	0.001722	NA	0.003033	0.003575	NA	0.007645	0.001875	0.007906	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Moheibacter"	"G"	24994	5	NA	NA	2	5	NA	2	1	1	3	2	4	NA	0.001757	NA	NA	0.0008409	0.001435	NA	0.0008666	0.0003972	0.0002529	0.001207	0.0006249	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	5	NA	NA	2	2	1	1	3	NA	4	1	5	NA	0.04606	NA	NA	0.0008409	0.0005741	0.04606	0.0004333	0.001192	NA	0.00161	0.0003125	0.002196	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"uncultured"	"G"	24999	2	NA	NA	1	NA	NA	2	1	NA	2	1	NA	NA	0.0008666	NA	NA	0.0004204	NA	NA	0.0008666	0.0003972	NA	0.0008048	0.0003125	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Algoriella"	"G"	24984	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cryomorpha"	"G"	24835	3	NA	NA	2	1	NA	NA	3	NA	1	3	1	NA	0.001192	NA	NA	0.0008409	0.000287	NA	NA	0.001192	NA	0.0004024	0.0009374	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Phaeocystidibacter"	"G"	24839	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	3	NA	NA	1	1	NA	3	2	NA	2	3	1	NA	0.0013	NA	NA	0.0004204	0.000287	NA	0.0013	0.0007944	NA	0.0008048	0.0009374	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS7 marine group"	"F"	24979	16	NA	NA	11	5	NA	12	4	NA	16	2	12	NA	0.006438	NA	NA	0.004625	0.001435	NA	0.0052	0.001589	NA	0.006438	0.0006249	0.005271	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Blattabacteriaceae"	"F"	24820	12	NA	NA	3	10	1	12	5	NA	7	4	9	NA	0.04606	NA	NA	0.001261	0.00287	0.04606	0.0052	0.001986	NA	0.002817	0.00125	0.003953	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24825	2	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0008409	NA	NA	0.0008409	NA	NA	0.0004333	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Sulcia"	"G"	24823	3	NA	NA	1	2	NA	1	NA	NA	3	1	1	NA	0.001207	NA	NA	0.0004204	0.0005741	NA	0.0004333	NA	NA	0.001207	0.0003125	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Schleiferiaceae"	"F"	24981	4	NA	NA	1	1	NA	3	1	NA	4	1	3	NA	0.00161	NA	NA	0.0004204	0.000287	NA	0.0013	0.0003972	NA	0.00161	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	4	NA	NA	1	1	NA	3	1	NA	4	1	3	NA	0.00161	NA	NA	0.0004204	0.000287	NA	0.0013	0.0003972	NA	0.00161	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"Flavobacteriales Incertae Sedis"	"F"	24977	1	NA	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	0.0004333	NA	NA	0.0004204	0.000287	NA	0.0004333	NA	NA	0.0004024	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Ichthyobacterium"	"G"	24978	1	NA	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	0.0004333	NA	NA	0.0004204	0.000287	NA	0.0004333	NA	NA	0.0004024	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriales&nbsp;Incertae&nbsp;Sedis"
"Blvii28 wastewater-sludge group"	"G"	970	3	NA	NA	3	1	NA	1	NA	NA	2	2	1	NA	0.001261	NA	NA	0.001261	0.000287	NA	0.0004333	NA	NA	0.0008048	0.0006249	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"A7P-90m"	"G"	24648	4	NA	NA	2	NA	NA	4	1	NA	3	NA	1	NA	0.001733	NA	NA	0.0008409	NA	NA	0.001733	0.0003972	NA	0.001207	NA	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Prevotella 7"	"G"	11182	21	NA	NA	19	9	NA	14	18	1	21	10	17	NA	0.00845	NA	NA	0.007988	0.002583	NA	0.006066	0.00715	0.0002529	0.00845	0.003125	0.007467	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae NK3B31 group"	"G"	11185	3	NA	NA	3	3	NA	3	1	NA	2	1	3	NA	0.001318	NA	NA	0.001261	0.0008611	NA	0.0013	0.0003972	NA	0.0008048	0.0003125	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 6"	"G"	11181	3	NA	NA	2	NA	NA	NA	2	NA	NA	2	3	NA	0.001318	NA	NA	0.0008409	NA	NA	NA	0.0007944	NA	NA	0.0006249	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Draconibacterium"	"G"	24643	4	NA	NA	2	2	NA	NA	3	NA	3	1	4	NA	0.001757	NA	NA	0.0008409	0.0005741	NA	NA	0.001192	NA	0.001207	0.0003125	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Tangfeifania"	"G"	24646	2	NA	NA	1	NA	NA	1	NA	NA	1	2	NA	NA	0.0006249	NA	NA	0.0004204	NA	NA	0.0004333	NA	NA	0.0004024	0.0006249	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Prolixibacter"	"G"	14277	3	NA	NA	1	3	NA	2	2	NA	1	NA	3	NA	0.001318	NA	NA	0.0004204	0.0008611	NA	0.0008666	0.0007944	NA	0.0004024	NA	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Meniscus"	"G"	14276	9	NA	NA	1	9	NA	6	1	NA	2	NA	1	NA	0.0026	NA	NA	0.0004204	0.002583	NA	0.0026	0.0003972	NA	0.0008048	NA	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Alkaliflexus"	"G"	24620	23	NA	NA	4	8	NA	23	13	NA	16	8	9	NA	0.009966	NA	NA	0.001682	0.002296	NA	0.009966	0.005164	NA	0.006438	0.0025	0.003953	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Ruminofilibacter"	"G"	24629	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Proteiniphilum"	"G"	24608	14	NA	NA	4	7	NA	5	6	NA	14	5	8	NA	0.005633	NA	NA	0.001682	0.002009	NA	0.002167	0.002383	NA	0.005633	0.001562	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Tannerellaceae"	"F"	24657	32	NA	NA	24	19	NA	29	21	1	32	13	23	NA	0.01288	NA	NA	0.01009	0.005454	NA	0.01257	0.008342	0.0002529	0.01288	0.004062	0.0101	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Parabacteroides"	"G"	24660	20	NA	NA	17	16	NA	18	15	1	20	9	12	NA	0.008048	NA	NA	0.007147	0.004592	NA	0.0078	0.005958	0.0002529	0.008048	0.002812	0.005271	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Macellibacteroides"	"G"	24659	5	NA	NA	5	2	NA	4	2	NA	5	1	5	NA	0.002196	NA	NA	0.002102	0.0005741	NA	0.001733	0.0007944	NA	0.002012	0.0003125	0.002196	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"uncultured"	"G"	24662	2	NA	NA	1	NA	NA	1	2	NA	2	NA	2	NA	0.0008785	NA	NA	0.0004204	NA	NA	0.0004333	0.0007944	NA	0.0008048	NA	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Tannerella"	"G"	24661	4	NA	NA	1	1	NA	4	2	NA	4	1	4	NA	0.001757	NA	NA	0.0004204	0.000287	NA	0.001733	0.0007944	NA	0.00161	0.0003125	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Odoribacter"	"G"	24616	14	NA	NA	9	6	NA	14	6	NA	6	NA	8	NA	0.006066	NA	NA	0.003784	0.001722	NA	0.006066	0.002383	NA	0.002414	NA	0.003514	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"uncultured"	"G"	24618	12	NA	NA	5	3	NA	3	5	NA	10	1	12	NA	0.005271	NA	NA	0.002102	0.0008611	NA	0.0013	0.001986	NA	0.004024	0.0003125	0.005271	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"Butyricimonas"	"G"	24614	10	NA	NA	1	NA	NA	2	1	NA	2	10	NA	NA	0.003125	NA	NA	0.0004204	NA	NA	0.0008666	0.0003972	NA	0.0008048	0.003125	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"F0058"	"G"	24638	4	NA	NA	2	2	NA	4	3	NA	2	2	2	NA	0.001733	NA	NA	0.0008409	0.0005741	NA	0.001733	0.001192	NA	0.0008048	0.0006249	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"Microbacter"	"G"	24640	4	NA	NA	1	2	NA	NA	NA	NA	4	1	2	NA	0.00161	NA	NA	0.0004204	0.0005741	NA	NA	NA	NA	0.00161	0.0003125	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"Barnesiellaceae"	"F"	24597	7	NA	NA	6	5	NA	5	2	NA	7	2	4	NA	0.002817	NA	NA	0.002523	0.001435	NA	0.002167	0.0007944	NA	0.002817	0.0006249	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Barnesiella"	"G"	24598	4	NA	NA	3	4	NA	4	2	NA	2	2	4	NA	0.001757	NA	NA	0.001261	0.001148	NA	0.001733	0.0007944	NA	0.0008048	0.0006249	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"uncultured"	"G"	24600	2	NA	NA	2	NA	NA	1	NA	NA	2	NA	NA	NA	0.0008409	NA	NA	0.0008409	NA	NA	0.0004333	NA	NA	0.0008048	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"Coprobacter"	"G"	24599	3	NA	NA	1	1	NA	NA	NA	NA	3	NA	NA	NA	0.001207	NA	NA	0.0004204	0.000287	NA	NA	NA	NA	0.001207	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"Rs-E47 termite group"	"F"	982	10	NA	NA	6	4	NA	4	7	NA	10	2	3	NA	0.004024	NA	NA	0.002523	0.001148	NA	0.001733	0.002781	NA	0.004024	0.0006249	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"GWE2-42-42"	"G"	24652	9	NA	NA	5	2	NA	3	7	NA	9	2	3	NA	0.003621	NA	NA	0.002102	0.0005741	NA	0.0013	0.002781	NA	0.003621	0.0006249	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rs&#x2011;E47&nbsp;termite&nbsp;group"
"uncultured"	"G"	24656	9	NA	NA	3	6	NA	6	4	NA	9	3	3	NA	0.003621	NA	NA	0.001261	0.001722	NA	0.0026	0.001589	NA	0.003621	0.0009374	0.001318	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Salinivirgaceae"
"Bacteroidales RF16 group"	"F"	11172	6	NA	NA	2	5	NA	1	6	NA	6	3	4	NA	0.002414	NA	NA	0.0008409	0.001435	NA	0.0004333	0.002383	NA	0.002414	0.0009374	0.001757	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"GZKB124"	"F"	925	11	NA	NA	2	2	NA	10	2	NA	8	1	11	NA	0.004832	NA	NA	0.0008409	0.0005741	NA	0.004333	0.0007944	NA	0.003219	0.0003125	0.004832	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"p-251-o5"	"F"	24663	5	NA	NA	1	1	NA	3	1	NA	5	2	2	NA	0.002012	NA	NA	0.0004204	0.000287	NA	0.0013	0.0003972	NA	0.002012	0.0006249	0.0008785	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"3M1PL1-52 termite group"	"F"	915	3	NA	NA	1	NA	NA	3	1	NA	NA	NA	1	NA	0.0013	NA	NA	0.0004204	NA	NA	0.0013	0.0003972	NA	NA	NA	0.0004392	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidetes VC2.1 Bac22"	"O"	24664	26	NA	NA	17	11	NA	20	23	NA	26	10	18	NA	0.01046	NA	NA	0.007147	0.003157	NA	0.008666	0.009136	NA	0.01046	0.003125	0.007906	NA	"Bacteria>Bacteroidetes>Bacteroidia"
"SM1A07"	"O"	25001	10	NA	NA	7	4	NA	6	2	NA	9	3	10	NA	0.004392	NA	NA	0.002943	0.001148	NA	0.0026	0.0007944	NA	0.003621	0.0009374	0.004392	NA	"Bacteria>Bacteroidetes>Bacteroidia"
"SR-FBR-L83"	"F"	25061	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	0.0004024	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"PHOS-HE36"	"F"	25059	6	NA	NA	1	1	NA	6	1	NA	1	1	1	NA	0.0026	NA	NA	0.0004204	0.000287	NA	0.0026	0.0003972	NA	0.0004024	0.0003125	0.0004392	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"Melioribacteraceae"	"F"	25055	1	NA	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	0.0004333	NA	NA	0.0004204	NA	NA	0.0004333	0.0003972	NA	0.0004024	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"IheB3-7"	"G"	25056	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Melioribacteraceae"
"LD-RB-34"	"F"	25054	2	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0008666	NA	NA	0.0004204	NA	NA	0.0008666	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"Ignavibacteriaceae"	"F"	25052	3	NA	NA	1	1	NA	3	1	NA	NA	NA	NA	NA	0.0013	NA	NA	0.0004204	0.000287	NA	0.0013	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"Ignavibacterium"	"G"	25053	3	NA	NA	1	1	NA	3	1	NA	NA	NA	NA	NA	0.0013	NA	NA	0.0004204	0.000287	NA	0.0013	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae"
"Rhodothermia"	"C"	25074	43	NA	NA	17	43	NA	15	13	2	14	16	13	NA	0.01234	NA	NA	0.007147	0.01234	NA	0.0065	0.005164	0.0005059	0.005633	0.004999	0.00571	NA	"Bacteria>Bacteroidetes"
"Rhodothermales"	"O"	25091	38	NA	NA	17	38	NA	13	11	2	9	13	8	NA	0.01091	NA	NA	0.007147	0.01091	NA	0.005633	0.004369	0.0005059	0.003621	0.004062	0.003514	NA	"Bacteria>Bacteroidetes>Rhodothermia"
"Rhodothermaceae"	"F"	25092	38	NA	NA	17	38	NA	13	11	2	9	13	8	NA	0.01091	NA	NA	0.007147	0.01091	NA	0.005633	0.004369	0.0005059	0.003621	0.004062	0.003514	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales"
"Salinibacter"	"G"	25098	27	NA	NA	11	27	NA	6	10	2	9	4	6	NA	0.00775	NA	NA	0.004625	0.00775	NA	0.0026	0.003972	0.0005059	0.003621	0.00125	0.002635	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"uncultured"	"G"	25100	7	NA	NA	5	7	NA	6	NA	NA	NA	7	1	NA	0.0026	NA	NA	0.002102	0.002009	NA	0.0026	NA	NA	NA	0.002187	0.0004392	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"Longimonas"	"G"	25093	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"Thiovulum"	"G"	25593	8	NA	NA	8	5	NA	4	8	NA	1	3	2	NA	0.003363	NA	NA	0.003363	0.001435	NA	0.001733	0.003178	NA	0.0004024	0.0009374	0.0008785	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Nitratifractor"	"G"	25588	33	NA	NA	33	14	NA	17	19	1	32	15	26	NA	0.01387	NA	NA	0.01387	0.004018	NA	0.007366	0.007547	0.0002529	0.01288	0.004687	0.01142	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"uncultured"	"G"	25578	14	NA	NA	14	1	NA	1	3	NA	1	3	2	NA	0.005886	NA	NA	0.005886	0.000287	NA	0.0004333	0.001192	NA	0.0004024	0.0009374	0.0008785	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"Wolinella"	"G"	25577	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004204	NA	NA	0.0004204	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Helicobacteraceae"
"Rs-M59 termite group"	"F"	25584	7	NA	NA	7	2	NA	NA	1	NA	1	1	3	NA	0.002943	NA	NA	0.002943	0.0005741	NA	NA	0.0003972	NA	0.0004024	0.0003125	0.001318	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptoraceae"	"F"	25579	6	NA	NA	6	3	NA	2	2	NA	1	1	NA	NA	0.002523	NA	NA	0.002523	0.0008611	NA	0.0008666	0.0007944	NA	0.0004024	0.0003125	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Nitratiruptor"	"G"	25581	6	NA	NA	6	2	NA	1	1	NA	1	1	NA	NA	0.002523	NA	NA	0.002523	0.0005741	NA	0.0004333	0.0003972	NA	0.0004024	0.0003125	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Nitratiruptoraceae"
"Planktothrix NIVA-CYA 15"	"G"	25440	30	NA	NA	3	4	NA	2	30	NA	5	NA	9	NA	0.01192	NA	NA	0.001261	0.001148	NA	0.0008666	0.01192	NA	0.002012	NA	0.003953	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Lyngbya PCC-7419"	"G"	25438	8	NA	NA	1	NA	NA	NA	8	NA	NA	NA	NA	NA	0.003178	NA	NA	0.0004204	NA	NA	NA	0.003178	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
