"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Holdemanella"	"G"	11393	4	1	NA	NA	NA	NA	1	NA	4	NA	NA	1	NA	0.0003027	0.0003027	NA	NA	NA	NA	0.000111	NA	0.0002296	NA	NA	0.0001136	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"[Clostridium] innocuum group"	"G"	14397	4	1	NA	NA	NA	NA	4	NA	NA	NA	NA	3	NA	0.0004441	0.0003027	NA	NA	NA	NA	0.0004441	NA	NA	NA	NA	0.0003409	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Ileibacterium"	"G"	25676	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelotrichaceae UCG-004"	"G"	11385	9	1	NA	NA	NA	6	9	7	3	NA	NA	1	NA	0.0009991	0.0003027	NA	NA	NA	0.0006623	0.0009991	0.0009449	0.0001722	NA	NA	0.0001136	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Gemmatimonadetes"	"P"	2224	1447	666	135	NA	NA	1447	677	1234	15	NA	147	319	14	0.2695	0.2016	0.2695	NA	NA	0.1597	0.07516	0.1666	0.0008609	NA	0.1031	0.03625	0.02966	"Bacteria"
"Gemmatimonadetes"	"C"	2225	1428	664	135	NA	NA	1428	645	1203	14	NA	143	287	12	0.2695	0.201	0.2695	NA	NA	0.1576	0.0716	0.1624	0.0008035	NA	0.1003	0.03261	0.02542	"Bacteria>Gemmatimonadetes"
"Gemmatimonadales"	"O"	2228	1428	664	135	NA	NA	1428	645	1203	14	NA	143	287	12	0.2695	0.201	0.2695	NA	NA	0.1576	0.0716	0.1624	0.0008035	NA	0.1003	0.03261	0.02542	"Bacteria>Gemmatimonadetes>Gemmatimonadetes"
"Gemmatimonadaceae"	"F"	2229	1428	664	135	NA	NA	1428	645	1203	14	NA	143	287	12	0.2695	0.201	0.2695	NA	NA	0.1576	0.0716	0.1624	0.0008035	NA	0.1003	0.03261	0.02542	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales"
"Gemmatimonas"	"G"	2230	1031	574	112	NA	NA	1031	398	414	7	NA	28	106	5	0.2236	0.1738	0.2236	NA	NA	0.1138	0.04418	0.05588	0.0004018	NA	0.01964	0.01204	0.01059	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales>Gemmatimonadaceae"
"uncultured"	"G"	2231	769	81	19	NA	NA	372	233	769	7	NA	115	174	7	0.1038	0.02452	0.03794	NA	NA	0.04106	0.02587	0.1038	0.0004018	NA	0.08065	0.01977	0.01483	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales>Gemmatimonadaceae"
"Gemmatirosa"	"G"	14411	14	6	1	NA	NA	14	10	13	NA	NA	NA	5	NA	0.001997	0.001816	0.001997	NA	NA	0.001545	0.00111	0.001755	NA	NA	NA	0.0005682	NA	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales>Gemmatimonadaceae"
"BD2-11 terrestrial group"	"C"	14410	14	2	NA	NA	NA	4	10	4	NA	NA	2	14	1	0.002118	0.0006055	NA	NA	NA	0.0004415	0.00111	0.0005399	NA	NA	0.001403	0.001591	0.002118	"Bacteria>Gemmatimonadetes"
"Patescibacteria"	"P"	25752	1641	515	111	6	2	1137	1289	1641	36	2	348	1139	43	0.7335	0.1559	0.2216	0.7335	0.1526	0.1255	0.1431	0.2215	0.002066	0.2488	0.2441	0.1294	0.09109	"Bacteria"
"Saccharimonadia"	"C"	25821	274	217	28	1	NA	159	160	274	12	1	81	228	1	0.1244	0.06569	0.0559	0.1222	NA	0.01755	0.01776	0.03699	0.0006887	0.1244	0.05681	0.02591	0.002118	"Bacteria>Patescibacteria"
"Saccharimonadales"	"O"	25822	274	217	28	1	NA	159	160	274	12	1	81	228	1	0.1244	0.06569	0.0559	0.1222	NA	0.01755	0.01776	0.03699	0.0006887	0.1244	0.05681	0.02591	0.002118	"Bacteria>Patescibacteria>Saccharimonadia"
"Saccharimonadaceae"	"F"	25823	91	66	6	1	NA	55	51	87	3	NA	17	91	NA	0.1222	0.01998	0.01198	0.1222	NA	0.006071	0.005662	0.01174	0.0001722	NA	0.01192	0.01034	NA	"Bacteria>Patescibacteria>Saccharimonadia>Saccharimonadales"
"Candidatus Saccharimonas"	"G"	25824	35	24	1	NA	NA	21	16	19	1	NA	5	35	NA	0.007266	0.007266	0.001997	NA	NA	0.002318	0.001776	0.002565	5.739e-05	NA	0.003507	0.003977	NA	"Bacteria>Patescibacteria>Saccharimonadia>Saccharimonadales>Saccharimonadaceae"
"Microgenomatia"	"C"	25772	1055	163	52	2	1	742	913	1055	8	NA	191	699	3	0.2445	0.04935	0.1038	0.2445	0.07628	0.0819	0.1014	0.1424	0.0004592	NA	0.1339	0.07943	0.006355	"Bacteria>Patescibacteria"
"Candidatus Collierbacteria"	"O"	25776	127	67	20	NA	NA	21	34	127	NA	NA	35	49	NA	0.03993	0.02028	0.03993	NA	NA	0.002318	0.003774	0.01714	NA	NA	0.02455	0.005568	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Roizmanbacteria"	"O"	25782	860	37	9	1	1	677	821	860	5	NA	120	579	3	0.1222	0.0112	0.01797	0.1222	0.07628	0.07473	0.09114	0.1161	0.000287	NA	0.08416	0.06579	0.006355	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Pacebacteria"	"O"	25781	44	24	9	NA	NA	23	23	14	2	NA	19	44	NA	0.01797	0.007266	0.01797	NA	NA	0.002539	0.002553	0.00189	0.0001148	NA	0.01332	0.005	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Daviesbacteria"	"O"	25778	18	18	9	NA	NA	3	5	13	NA	NA	1	6	NA	0.01797	0.005449	0.01797	NA	NA	0.0003311	0.0005551	0.001755	NA	NA	0.0007013	0.0006818	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Chisholmbacteria"	"O"	25775	8	8	NA	NA	NA	1	NA	4	NA	NA	NA	6	NA	0.002422	0.002422	NA	NA	NA	0.0001104	NA	0.0005399	NA	NA	NA	0.0006818	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woesebacteria"	"O"	25784	3	2	NA	NA	NA	2	2	1	NA	NA	NA	3	NA	0.0006055	0.0006055	NA	NA	NA	0.0002208	0.000222	0.000135	NA	NA	NA	0.0003409	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Levybacteria"	"O"	25780	14	2	5	NA	NA	5	12	14	NA	NA	5	3	NA	0.009983	0.0006055	0.009983	NA	NA	0.0005519	0.001332	0.00189	NA	NA	0.003507	0.0003409	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woykebacteria"	"O"	25785	2	1	NA	NA	NA	NA	2	1	NA	NA	2	2	NA	0.001403	0.0003027	NA	NA	NA	NA	0.000222	0.000135	NA	NA	0.001403	0.0002273	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Shapirobacteria"	"O"	25783	2	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.001403	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	0.001403	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Amesbacteria"	"O"	25773	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Gracilibacteria"	"C"	25764	182	60	10	1	NA	96	93	182	5	NA	30	133	NA	0.1222	0.01816	0.01997	0.1222	NA	0.0106	0.01032	0.02457	0.000287	NA	0.02104	0.01511	NA	"Bacteria>Patescibacteria"
"Candidatus Peregrinibacteria"	"O"	25767	58	41	4	NA	NA	14	25	58	1	NA	2	55	NA	0.01241	0.01241	0.007986	NA	NA	0.001545	0.002775	0.007829	5.739e-05	NA	0.001403	0.00625	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Peribacteria"	"O"	25768	50	10	2	NA	NA	30	24	50	NA	NA	5	36	NA	0.006749	0.003027	0.003993	NA	NA	0.003311	0.002664	0.006749	NA	NA	0.003507	0.004091	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Absconditabacteriales (SR1)"	"O"	25765	15	3	1	1	NA	10	15	11	3	NA	1	13	NA	0.1222	0.0009082	0.001997	0.1222	NA	0.001104	0.001665	0.001485	0.0001722	NA	0.0007013	0.001477	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"JGI 0000069-P22"	"O"	25769	8	2	1	NA	NA	2	8	7	NA	NA	5	5	NA	0.003507	0.0006055	0.001997	NA	NA	0.0002208	0.0008881	0.0009449	NA	NA	0.003507	0.0005682	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Parcubacteria"	"C"	25786	41	34	3	NA	NA	33	41	29	4	NA	16	19	1	0.01122	0.01029	0.00599	NA	NA	0.003643	0.004552	0.003915	0.0002296	NA	0.01122	0.002159	0.002118	"Bacteria>Patescibacteria"
"Candidatus Moranbacteria"	"O"	25801	19	19	NA	NA	NA	1	5	7	NA	NA	8	1	NA	0.005752	0.005752	NA	NA	NA	0.0001104	0.0005551	0.0009449	NA	NA	0.00561	0.0001136	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Kaiserbacteria"	"O"	25798	5	2	2	NA	NA	2	5	5	1	NA	1	5	NA	0.003993	0.0006055	0.003993	NA	NA	0.0002208	0.0005551	0.0006749	5.739e-05	NA	0.0007013	0.0005682	NA	"Bacteria>Patescibacteria>Parcubacteria"
"GWA2-38-13b"	"O"	25815	5	2	NA	NA	NA	1	5	1	2	NA	2	1	NA	0.001403	0.0006055	NA	NA	NA	0.0001104	0.0005551	0.000135	0.0001148	NA	0.001403	0.0001136	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Paceibacterales"	"O"	25817	4	2	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	0.0003311	0.0004441	0.000135	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Paceibacteraceae"	"F"	25818	4	2	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	0.0003311	0.0004441	0.000135	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria>Paceibacterales"
"Candidatus Paceibacter"	"G"	25819	4	2	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	0.0003311	0.0004441	0.000135	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria>Paceibacterales>Paceibacteraceae"
"Candidatus Terrybacteria"	"O"	25808	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Doudnabacteria"	"O"	25795	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"GW2011-GWA2-46-7"	"O"	25814	1	1	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	0.0001104	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"WS6 (Dojkabacteria)"	"C"	25825	48	15	1	NA	1	20	22	48	NA	NA	1	9	35	0.07628	0.004541	0.001997	NA	0.07628	0.002208	0.002442	0.006479	NA	NA	0.0007013	0.001023	0.07414	"Bacteria>Patescibacteria"
"ABY1"	"C"	25753	33	15	1	1	NA	33	21	15	2	1	4	10	1	0.1244	0.004541	0.001997	0.1222	NA	0.003643	0.002331	0.002025	0.0001148	0.1244	0.002805	0.001136	0.002118	"Bacteria>Patescibacteria"
"Candidatus Kuenenbacteria"	"O"	25759	5	5	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.001514	0.001514	NA	NA	NA	0.0001104	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Magasanikbacteria"	"O"	25760	15	3	1	1	NA	15	11	6	NA	NA	2	3	NA	0.1222	0.0009082	0.001997	0.1222	NA	0.001656	0.001221	0.0008099	NA	NA	0.001403	0.0003409	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Falkowbacteria"	"O"	25755	6	3	NA	NA	NA	2	6	4	NA	NA	NA	3	NA	0.0009082	0.0009082	NA	NA	NA	0.0002208	0.0006661	0.0005399	NA	NA	NA	0.0003409	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Kerfeldbacteria"	"O"	25757	2	2	NA	NA	NA	2	NA	1	NA	1	1	NA	NA	0.1244	0.0006055	NA	NA	NA	0.0002208	NA	0.000135	NA	0.1244	0.0007013	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Uhrbacteria"	"O"	25761	7	1	NA	NA	NA	7	1	2	NA	NA	NA	NA	NA	0.0007727	0.0003027	NA	NA	NA	0.0007727	0.000111	0.00027	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Komeilibacteria"	"O"	25758	2	1	NA	NA	NA	1	1	NA	2	NA	1	NA	1	0.002118	0.0003027	NA	NA	NA	0.0001104	0.000111	NA	0.0001148	NA	0.0007013	NA	0.002118	"Bacteria>Patescibacteria>ABY1"
"Berkelbacteria"	"C"	25762	20	4	14	1	NA	20	14	10	1	NA	2	14	NA	0.1222	0.001211	0.02795	0.1222	NA	0.002208	0.001554	0.00135	5.739e-05	NA	0.001403	0.001591	NA	"Bacteria>Patescibacteria"
"WWE3"	"C"	25826	12	2	NA	NA	NA	12	7	8	1	NA	NA	10	NA	0.001325	0.0006055	NA	NA	NA	0.001325	0.0007771	0.00108	5.739e-05	NA	NA	0.001136	NA	"Bacteria>Patescibacteria"
"CPR2"	"C"	25763	2	2	NA	NA	NA	1	NA	2	1	NA	1	NA	NA	0.0007013	0.0006055	NA	NA	NA	0.0001104	NA	0.00027	5.739e-05	NA	0.0007013	NA	NA	"Bacteria>Patescibacteria"
"Planctomycetes"	"P"	2293	1920	164	33	2	5	757	802	1920	32	NA	132	907	9	0.3814	0.04965	0.06589	0.2445	0.3814	0.08356	0.08903	0.2592	0.001837	NA	0.09257	0.1031	0.01907	"Bacteria"
"Planctomycetacia"	"C"	2337	1387	74	17	1	1	455	426	1387	12	NA	90	476	2	0.1872	0.0224	0.03394	0.1222	0.07628	0.05022	0.04729	0.1872	0.0006887	NA	0.06312	0.05409	0.004237	"Bacteria>Planctomycetes"
"Gemmatales"	"O"	25851	678	36	8	1	1	239	208	678	4	NA	32	231	2	0.1222	0.0109	0.01597	0.1222	0.07628	0.02638	0.02309	0.09152	0.0002296	NA	0.02244	0.02625	0.004237	"Bacteria>Planctomycetes>Planctomycetacia"
"Gemmataceae"	"F"	25852	678	36	8	1	1	239	208	678	4	NA	32	231	2	0.1222	0.0109	0.01597	0.1222	0.07628	0.02638	0.02309	0.09152	0.0002296	NA	0.02244	0.02625	0.004237	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales"
"Gemmata"	"G"	25854	105	19	NA	NA	NA	54	44	105	1	NA	9	27	NA	0.01417	0.005752	NA	NA	NA	0.005961	0.004885	0.01417	5.739e-05	NA	0.006312	0.003068	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"uncultured"	"G"	25857	331	10	8	1	1	156	130	331	3	NA	14	159	2	0.1222	0.003027	0.01597	0.1222	0.07628	0.01722	0.01443	0.04468	0.0001722	NA	0.009818	0.01807	0.004237	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Fimbriiglobus"	"G"	25853	128	6	NA	NA	NA	17	27	128	NA	NA	9	29	NA	0.01728	0.001816	NA	NA	NA	0.001877	0.002997	0.01728	NA	NA	0.006312	0.003295	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Planctomycetales"	"O"	2349	240	15	2	NA	NA	43	43	240	4	NA	14	49	NA	0.0324	0.004541	0.003993	NA	NA	0.004746	0.004774	0.0324	0.0002296	NA	0.009818	0.005568	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Rubinisphaeraceae"	"F"	25888	132	10	NA	NA	NA	27	24	132	1	NA	14	33	NA	0.01782	0.003027	NA	NA	NA	0.00298	0.002664	0.01782	5.739e-05	NA	0.009818	0.00375	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25893	16	5	NA	NA	NA	10	12	14	1	NA	14	16	NA	0.009818	0.001514	NA	NA	NA	0.001104	0.001332	0.00189	5.739e-05	NA	0.009818	0.001818	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"SH-PL14"	"G"	25892	113	4	NA	NA	NA	14	10	113	NA	NA	NA	16	NA	0.01525	0.001211	NA	NA	NA	0.001545	0.00111	0.01525	NA	NA	NA	0.001818	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"Planctomicrobium"	"G"	25890	2	1	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	0.0002208	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"uncultured"	"F"	25897	87	3	NA	NA	NA	14	9	87	2	NA	NA	13	NA	0.01174	0.0009082	NA	NA	NA	0.001545	0.0009991	0.01174	0.0001148	NA	NA	0.001477	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Gimesiaceae"	"F"	25885	4	2	1	NA	NA	1	4	4	NA	NA	NA	1	NA	0.001997	0.0006055	0.001997	NA	NA	0.0001104	0.0004441	0.0005399	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"uncultured"	"G"	25887	4	2	1	NA	NA	1	4	4	NA	NA	NA	1	NA	0.001997	0.0006055	0.001997	NA	NA	0.0001104	0.0004441	0.0005399	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Gimesiaceae"
"Pirellulales"	"O"	25866	188	9	6	NA	NA	84	75	188	3	NA	15	86	NA	0.02538	0.002725	0.01198	NA	NA	0.009272	0.008326	0.02538	0.0001722	NA	0.01052	0.009772	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Pirellulaceae"	"F"	25867	188	9	6	NA	NA	84	75	188	3	NA	15	86	NA	0.02538	0.002725	0.01198	NA	NA	0.009272	0.008326	0.02538	0.0001722	NA	0.01052	0.009772	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales"
"Pirellula"	"G"	25876	85	4	4	NA	NA	25	28	85	NA	NA	10	23	NA	0.01147	0.001211	0.007986	NA	NA	0.00276	0.003108	0.01147	NA	NA	0.007013	0.002614	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"uncultured"	"G"	25884	52	3	NA	NA	NA	18	17	52	1	NA	2	21	NA	0.007019	0.0009082	NA	NA	NA	0.001987	0.001887	0.007019	5.739e-05	NA	0.001403	0.002386	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Rhodopirellula"	"G"	25877	5	1	NA	NA	NA	5	1	3	NA	NA	1	3	NA	0.0007013	0.0003027	NA	NA	NA	0.0005519	0.000111	0.000405	NA	NA	0.0007013	0.0003409	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pir4 lineage"	"G"	25875	18	1	NA	NA	NA	15	10	18	1	NA	1	17	NA	0.00243	0.0003027	NA	NA	NA	0.001656	0.00111	0.00243	5.739e-05	NA	0.0007013	0.001932	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Isosphaerales"	"O"	25858	267	9	1	NA	NA	80	87	267	1	NA	25	102	NA	0.03604	0.002725	0.001997	NA	NA	0.008831	0.009658	0.03604	5.739e-05	NA	0.01753	0.01159	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Isosphaeraceae"	"F"	25859	267	9	1	NA	NA	80	87	267	1	NA	25	102	NA	0.03604	0.002725	0.001997	NA	NA	0.008831	0.009658	0.03604	5.739e-05	NA	0.01753	0.01159	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales"
"uncultured"	"G"	25865	210	7	NA	NA	NA	68	69	210	1	NA	22	69	NA	0.02835	0.002119	NA	NA	NA	0.007506	0.00766	0.02835	5.739e-05	NA	0.01543	0.007841	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Singulisphaera"	"G"	25864	28	1	NA	NA	NA	4	9	28	NA	NA	2	14	NA	0.00378	0.0003027	NA	NA	NA	0.0004415	0.0009991	0.00378	NA	NA	0.001403	0.001591	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Candidatus Nostocoida"	"G"	25861	2	1	1	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.001997	0.0003027	0.001997	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"uncultured"	"O"	25898	9	1	NA	NA	NA	4	9	2	NA	NA	3	3	NA	0.002104	0.0003027	NA	NA	NA	0.0004415	0.0009991	0.00027	NA	NA	0.002104	0.0003409	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Phycisphaerae"	"C"	2300	271	58	15	1	3	189	213	271	3	NA	32	168	4	0.2288	0.01756	0.02995	0.1222	0.2288	0.02086	0.02365	0.03658	0.0001722	NA	0.02244	0.01909	0.008474	"Bacteria>Planctomycetes"
"Phycisphaerales"	"O"	2312	161	29	2	1	1	96	86	161	1	NA	19	90	1	0.1222	0.008779	0.003993	0.1222	0.07628	0.0106	0.009547	0.02173	5.739e-05	NA	0.01332	0.01023	0.002118	"Bacteria>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	2316	156	28	1	1	1	88	77	156	1	NA	19	88	1	0.1222	0.008477	0.001997	0.1222	0.07628	0.009714	0.008548	0.02106	5.739e-05	NA	0.01332	0.009999	0.002118	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"AKYG587"	"G"	2317	65	16	NA	NA	NA	16	19	65	NA	NA	2	11	NA	0.008774	0.004844	NA	NA	NA	0.001766	0.002109	0.008774	NA	NA	0.001403	0.00125	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"uncultured"	"G"	11424	21	7	1	1	NA	7	9	8	NA	NA	3	21	1	0.1222	0.002119	0.001997	0.1222	NA	0.0007727	0.0009991	0.00108	NA	NA	0.002104	0.002386	0.002118	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"SM1A02"	"G"	2323	54	3	NA	NA	1	43	42	54	NA	NA	4	45	NA	0.07628	0.0009082	NA	NA	0.07628	0.004746	0.004663	0.007289	NA	NA	0.002805	0.005113	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"CL500-3"	"G"	2318	26	2	NA	NA	NA	18	2	26	1	NA	9	6	NA	0.006312	0.0006055	NA	NA	NA	0.001987	0.000222	0.00351	5.739e-05	NA	0.006312	0.0006818	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"AKAU3564 sediment group"	"F"	2314	9	1	1	NA	NA	8	9	4	NA	NA	NA	2	NA	0.001997	0.0003027	0.001997	NA	NA	0.0008831	0.0009991	0.0005399	NA	NA	NA	0.0002273	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales"
"Tepidisphaerales"	"O"	14496	52	11	8	NA	NA	49	52	45	NA	NA	10	38	1	0.01597	0.00333	0.01597	NA	NA	0.005409	0.005773	0.006074	NA	NA	0.007013	0.004318	0.002118	"Bacteria>Planctomycetes>Phycisphaerae"
"WD2101 soil group"	"F"	25850	48	11	8	NA	NA	48	30	41	NA	NA	10	35	1	0.01597	0.00333	0.01597	NA	NA	0.005298	0.00333	0.005534	NA	NA	0.007013	0.003977	0.002118	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales"
"MSBL9"	"O"	2310	39	11	3	NA	NA	18	39	37	1	NA	2	16	1	0.00599	0.00333	0.00599	NA	NA	0.001987	0.00433	0.004994	5.739e-05	NA	0.001403	0.001818	0.002118	"Bacteria>Planctomycetes>Phycisphaerae"
"SG8-4"	"F"	25846	27	8	2	NA	NA	14	27	20	NA	NA	1	9	1	0.003993	0.002422	0.003993	NA	NA	0.001545	0.002997	0.0027	NA	NA	0.0007013	0.001023	0.002118	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"SM23-30"	"F"	25847	4	3	NA	NA	NA	2	4	NA	NA	NA	1	NA	NA	0.0009082	0.0009082	NA	NA	NA	0.0002208	0.0004441	NA	NA	NA	0.0007013	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"mle1-8"	"O"	2334	14	2	NA	NA	NA	2	6	14	NA	NA	NA	1	NA	0.00189	0.0006055	NA	NA	NA	0.0002208	0.0006661	0.00189	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"S-70"	"O"	2330	4	2	NA	NA	NA	2	3	NA	NA	NA	NA	4	NA	0.0006055	0.0006055	NA	NA	NA	0.0002208	0.000333	NA	NA	NA	NA	0.0004545	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Pla1 lineage"	"O"	2329	9	1	NA	NA	1	1	9	3	NA	NA	NA	6	NA	0.07628	0.0003027	NA	NA	0.07628	0.0001104	0.0009991	0.000405	NA	NA	NA	0.0006818	NA	"Bacteria>Planctomycetes>Phycisphaerae"
