"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_april_BC01.cladeReads"	"centrifuge_classification_april_BC02.cladeReads"	"centrifuge_classification_april_BC03.cladeReads"	"centrifuge_classification_april_BC04.cladeReads"	"centrifuge_classification_april_BC05.cladeReads"	"centrifuge_classification_april_BC06.cladeReads"	"centrifuge_classification_april_BC07.cladeReads"	"centrifuge_classification_april_BC08.cladeReads"	"centrifuge_classification_april_BC09.cladeReads"	"centrifuge_classification_april_BC10.cladeReads"	"centrifuge_classification_april_BC11.cladeReads"	"centrifuge_classification_april_BC12.cladeReads"	"Max.1"	"centrifuge_classification_april_BC01.cladeReads.."	"centrifuge_classification_april_BC02.cladeReads.."	"centrifuge_classification_april_BC03.cladeReads.."	"centrifuge_classification_april_BC04.cladeReads.."	"centrifuge_classification_april_BC05.cladeReads.."	"centrifuge_classification_april_BC06.cladeReads.."	"centrifuge_classification_april_BC07.cladeReads.."	"centrifuge_classification_april_BC08.cladeReads.."	"centrifuge_classification_april_BC09.cladeReads.."	"centrifuge_classification_april_BC10.cladeReads.."	"centrifuge_classification_april_BC11.cladeReads.."	"centrifuge_classification_april_BC12.cladeReads.."	"lineage"
"Sedimentisphaera"	"G"	2483368	212	3	NA	58	212	NA	70	60	9	58	68	57	NA	0.05447	0.01879	NA	0.02184	0.05447	NA	0.02829	0.02157	0.002232	0.02166	0.01864	0.02297	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae>Sedimentisphaerales>Sedimentisphaeraceae"
"Phycisphaerales"	"O"	666506	152	1	1	17	152	NA	16	14	1	8	24	12	NA	0.03906	0.006262	0.005223	0.006402	0.03906	NA	0.006466	0.005033	0.000248	0.002988	0.00658	0.004835	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae"
"Phycisphaeraceae"	"F"	666507	152	1	1	17	152	NA	16	14	1	8	24	12	NA	0.03906	0.006262	0.005223	0.006402	0.03906	NA	0.006466	0.005033	0.000248	0.002988	0.00658	0.004835	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae>Phycisphaerales"
"Phycisphaera"	"G"	666508	152	1	1	17	152	NA	16	14	1	8	24	12	NA	0.03906	0.006262	0.005223	0.006402	0.03906	NA	0.006466	0.005033	0.000248	0.002988	0.00658	0.004835	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Phycisphaera mikurensis"	"S"	547188	152	1	1	17	152	NA	16	14	1	8	24	12	NA	0.03906	0.006262	0.005223	0.006402	0.03906	NA	0.006466	0.005033	0.000248	0.002988	0.00658	0.004835	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae>Phycisphaera"
"Phycisphaera mikurensis NBRC 102666"	"-"	1142394	152	1	1	17	152	NA	16	14	1	8	24	12	NA	0.03906	0.006262	0.005223	0.006402	0.03906	NA	0.006466	0.005033	0.000248	0.002988	0.00658	0.004835	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae>Phycisphaera>Phycisphaera&nbsp;mikurensis"
"Candidatus Brocadiae"	"C"	2517206	112	2	1	22	112	NA	39	31	1	27	56	26	NA	0.02878	0.01252	0.005223	0.008285	0.02878	NA	0.01576	0.01115	0.000248	0.01008	0.01535	0.01048	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes"
"Candidatus Brocadiales"	"O"	1127829	112	2	1	22	112	NA	39	31	1	27	56	26	NA	0.02878	0.01252	0.005223	0.008285	0.02878	NA	0.01576	0.01115	0.000248	0.01008	0.01535	0.01048	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Candidatus&nbsp;Brocadiae"
"Candidatus Brocadiaceae"	"F"	1127830	112	2	1	22	112	NA	39	31	1	27	56	26	NA	0.02878	0.01252	0.005223	0.008285	0.02878	NA	0.01576	0.01115	0.000248	0.01008	0.01535	0.01048	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Candidatus&nbsp;Brocadiae>Candidatus&nbsp;Brocadiales"
"Candidatus Kuenenia"	"G"	380738	112	2	1	22	112	NA	39	31	1	27	56	26	NA	0.02878	0.01252	0.005223	0.008285	0.02878	NA	0.01576	0.01115	0.000248	0.01008	0.01535	0.01048	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Candidatus&nbsp;Brocadiae>Candidatus&nbsp;Brocadiales>Candidatus&nbsp;Brocadiaceae"
"Candidatus Kuenenia stuttgartiensis"	"S"	174633	112	2	1	22	112	NA	39	31	1	27	56	26	NA	0.02878	0.01252	0.005223	0.008285	0.02878	NA	0.01576	0.01115	0.000248	0.01008	0.01535	0.01048	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Candidatus&nbsp;Brocadiae>Candidatus&nbsp;Brocadiales>Candidatus&nbsp;Brocadiaceae>Candidatus&nbsp;Kuenenia"
"Chlamydiae"	"P"	204428	224	5	9	72	206	NA	224	138	138	154	91	137	NA	0.09052	0.03131	0.04701	0.02711	0.05293	NA	0.09052	0.04961	0.03423	0.05751	0.02495	0.0552	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group"
"Chlamydiia"	"C"	204429	224	5	9	72	206	NA	224	138	138	154	91	137	NA	0.09052	0.03131	0.04701	0.02711	0.05293	NA	0.09052	0.04961	0.03423	0.05751	0.02495	0.0552	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae"
"Chlamydiales"	"O"	51291	159	4	7	45	118	NA	159	96	99	114	54	108	NA	0.06425	0.02505	0.03656	0.01695	0.03032	NA	0.06425	0.03451	0.02455	0.04257	0.0148	0.04352	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia"
"Chlamydiaceae"	"F"	809	159	4	7	45	118	NA	159	96	99	114	54	108	NA	0.06425	0.02505	0.03656	0.01695	0.03032	NA	0.06425	0.03451	0.02455	0.04257	0.0148	0.04352	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales"
"Chlamydia/Chlamydophila group"	"-"	1113537	159	4	7	45	118	NA	159	96	99	114	54	108	NA	0.06425	0.02505	0.03656	0.01695	0.03032	NA	0.06425	0.03451	0.02455	0.04257	0.0148	0.04352	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae"
"Chlamydia"	"G"	810	159	4	7	45	118	NA	159	96	99	114	54	108	NA	0.06425	0.02505	0.03656	0.01695	0.03032	NA	0.06425	0.03451	0.02455	0.04257	0.0148	0.04352	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group"
"Chlamydia trachomatis"	"S"	813	78	3	6	27	70	NA	78	60	44	53	40	51	NA	0.03152	0.01879	0.03134	0.01017	0.01799	NA	0.03152	0.02157	0.01091	0.01979	0.01097	0.02055	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group>Chlamydia"
"Chlamydia muridarum"	"S"	83560	7	1	NA	1	5	NA	5	4	4	5	NA	7	NA	0.006262	0.006262	NA	0.0003766	0.001285	NA	0.002021	0.001438	0.0009921	0.001867	NA	0.002821	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group>Chlamydia"
"Chlamydia muridarum str. Nigg"	"-"	243161	6	1	NA	1	5	NA	5	4	4	5	NA	6	NA	0.006262	0.006262	NA	0.0003766	0.001285	NA	0.002021	0.001438	0.0009921	0.001867	NA	0.002418	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group>Chlamydia>Chlamydia&nbsp;muridarum"
"Kiritimatiellaeota"	"P"	134625	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group"
"Kiritimatiellae"	"C"	1921781	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Kiritimatiellaeota"
"Kiritimatiellales"	"O"	1921782	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Kiritimatiellaeota>Kiritimatiellae"
"Kiritimatiellaceae"	"F"	1921783	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales"
"Kiritimatiella"	"G"	1921784	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Kiritimatiella glycovorans"	"S"	1307763	195	2	NA	35	195	1	61	56	1	58	107	23	NA	0.0501	0.01252	NA	0.01318	0.0501	0.04212	0.02465	0.02013	0.000248	0.02166	0.02934	0.009268	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae>Kiritimatiella"
"Lentisphaerae"	"P"	256845	467	2	NA	63	467	NA	95	102	1	107	204	52	NA	0.12	0.01252	NA	0.02373	0.12	NA	0.03839	0.03667	0.000248	0.03996	0.05593	0.02095	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group"
"Lentisphaeria"	"C"	1313211	467	2	NA	63	467	NA	95	102	1	107	204	52	NA	0.12	0.01252	NA	0.02373	0.12	NA	0.03839	0.03667	0.000248	0.03996	0.05593	0.02095	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Lentisphaerae"
"Victivallales"	"O"	278082	467	2	NA	63	467	NA	95	102	1	107	204	52	NA	0.12	0.01252	NA	0.02373	0.12	NA	0.03839	0.03667	0.000248	0.03996	0.05593	0.02095	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Lentisphaerae>Lentisphaeria"
"unclassified Victivallales"	"-"	1674876	467	2	NA	63	467	NA	95	102	1	107	204	52	NA	0.12	0.01252	NA	0.02373	0.12	NA	0.03839	0.03667	0.000248	0.03996	0.05593	0.02095	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Lentisphaerae>Lentisphaeria>Victivallales"
"Victivallales bacterium CCUG 44730"	"S"	2094242	467	2	NA	63	467	NA	95	102	1	107	204	52	NA	0.12	0.01252	NA	0.02373	0.12	NA	0.03839	0.03667	0.000248	0.03996	0.05593	0.02095	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Lentisphaerae>Lentisphaeria>Victivallales>unclassified&nbsp;Victivallales"
"Nitrospirae"	"P"	40117	3524	59	8	3524	1645	6	177	152	31	99	404	83	3	1.327	0.3694	0.04178	1.327	0.4227	0.2527	0.07153	0.05465	0.007689	0.03697	0.1108	0.03344	0.5329	"cellular&nbsp;organisms>Bacteria"
"Nitrospira"	"C"	203693	3524	59	8	3524	1645	6	177	152	31	99	404	83	3	1.327	0.3694	0.04178	1.327	0.4227	0.2527	0.07153	0.05465	0.007689	0.03697	0.1108	0.03344	0.5329	"cellular&nbsp;organisms>Bacteria>Nitrospirae"
"Nitrospirales"	"O"	189778	3524	59	8	3524	1645	6	177	152	31	99	404	83	3	1.327	0.3694	0.04178	1.327	0.4227	0.2527	0.07153	0.05465	0.007689	0.03697	0.1108	0.03344	0.5329	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	189779	3524	59	8	3524	1645	6	177	152	31	99	404	83	3	1.327	0.3694	0.04178	1.327	0.4227	0.2527	0.07153	0.05465	0.007689	0.03697	0.1108	0.03344	0.5329	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	1234	3490	52	5	3490	1479	5	135	118	25	66	352	63	3	1.314	0.3256	0.02612	1.314	0.38	0.2106	0.05455	0.04242	0.006201	0.02465	0.09651	0.02539	0.5329	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Nitrospira defluvii"	"S"	330214	3289	39	3	3289	418	5	30	43	17	13	125	26	3	1.239	0.2442	0.01567	1.239	0.1074	0.2106	0.01212	0.01546	0.004216	0.004855	0.03427	0.01048	0.5329	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Candidatus Nitrospira inopinata"	"S"	1715989	208	5	NA	28	208	NA	15	10	1	11	41	6	NA	0.05344	0.03131	NA	0.01054	0.05344	NA	0.006062	0.003595	0.000248	0.004108	0.01124	0.002418	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Nitrospira japonica"	"S"	1325564	494	3	NA	50	494	NA	47	30	2	13	101	9	NA	0.1269	0.01879	NA	0.01883	0.1269	NA	0.01899	0.01079	0.000496	0.004855	0.02769	0.003627	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Nitrospira moscoviensis"	"S"	42253	148	2	NA	37	148	NA	12	5	1	4	17	2	NA	0.03803	0.01252	NA	0.01393	0.03803	NA	0.004849	0.001798	0.000248	0.001494	0.004661	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Leptospirillum"	"G"	179	105	5	3	26	105	1	29	30	3	29	38	18	NA	0.04212	0.03131	0.01567	0.009791	0.02698	0.04212	0.01172	0.01079	0.0007441	0.01083	0.01042	0.007253	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Leptospirillum sp. Group I"	"S"	655606	23	1	1	4	23	NA	NA	1	NA	1	10	1	NA	0.006262	0.006262	0.005223	0.001506	0.00591	NA	NA	0.0003595	NA	0.0003734	0.002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Leptospirillum"
"Leptospirillum ferrooxidans"	"S"	180	23	1	1	4	23	NA	NA	1	NA	1	10	1	NA	0.006262	0.006262	0.005223	0.001506	0.00591	NA	NA	0.0003595	NA	0.0003734	0.002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Leptospirillum>Leptospirillum&nbsp;sp.&nbsp;Group&nbsp;I"
"Leptospirillum ferrooxidans C2-3"	"-"	1162668	23	1	1	4	23	NA	NA	1	NA	1	10	1	NA	0.006262	0.006262	0.005223	0.001506	0.00591	NA	NA	0.0003595	NA	0.0003734	0.002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Leptospirillum>Leptospirillum&nbsp;sp.&nbsp;Group&nbsp;I>Leptospirillum&nbsp;ferrooxidans"
"Thermodesulfovibrio"	"G"	28261	49	1	NA	7	49	NA	12	4	3	4	13	2	NA	0.01259	0.006262	NA	0.002636	0.01259	NA	0.004849	0.001438	0.0007441	0.001494	0.003564	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Thermodesulfovibrio yellowstonii"	"S"	28262	49	1	NA	7	49	NA	12	4	3	4	13	2	NA	0.01259	0.006262	NA	0.002636	0.01259	NA	0.004849	0.001438	0.0007441	0.001494	0.003564	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Thermodesulfovibrio"
"Thermodesulfovibrio yellowstonii DSM 11347"	"-"	289376	49	1	NA	7	49	NA	12	4	3	4	13	2	NA	0.01259	0.006262	NA	0.002636	0.01259	NA	0.004849	0.001438	0.0007441	0.001494	0.003564	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Thermodesulfovibrio>Thermodesulfovibrio&nbsp;yellowstonii"
"Spirochaetes"	"P"	203691	1407	49	33	1038	1394	4	1407	1054	188	1309	984	986	1	0.5686	0.3068	0.1724	0.3909	0.3582	0.1685	0.5686	0.3789	0.04663	0.4888	0.2698	0.3973	0.1776	"cellular&nbsp;organisms>Bacteria"
"Spirochaetia"	"C"	203692	1407	49	33	1038	1394	4	1407	1054	188	1309	984	986	1	0.5686	0.3068	0.1724	0.3909	0.3582	0.1685	0.5686	0.3789	0.04663	0.4888	0.2698	0.3973	0.1776	"cellular&nbsp;organisms>Bacteria>Spirochaetes"
"Spirochaetales"	"O"	136	1104	24	23	687	882	3	1104	779	149	1032	602	777	1	0.4461	0.1503	0.1201	0.2587	0.2266	0.1264	0.4461	0.2801	0.03696	0.3854	0.165	0.3131	0.1776	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia"
"Spirochaetaceae"	"F"	137	991	20	22	599	759	3	991	699	100	938	551	694	1	0.4005	0.1252	0.1149	0.2256	0.195	0.1264	0.4005	0.2513	0.0248	0.3503	0.1511	0.2796	0.1776	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales"
"Treponema"	"G"	157	486	6	10	248	375	1	486	300	57	411	240	311	NA	0.1964	0.03757	0.05223	0.0934	0.09635	0.04212	0.1964	0.1079	0.01414	0.1535	0.0658	0.1253	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Treponema denticola"	"S"	158	280	3	5	135	157	1	280	185	1	276	124	200	NA	0.1132	0.01879	0.02612	0.05084	0.04034	0.04212	0.1132	0.06651	0.000248	0.1031	0.034	0.08059	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Treponema denticola ATCC 35405"	"-"	243275	280	3	5	135	157	1	280	185	1	276	124	200	NA	0.1132	0.01879	0.02612	0.05084	0.04034	0.04212	0.1132	0.06651	0.000248	0.1031	0.034	0.08059	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema>Treponema&nbsp;denticola"
"Treponema caldarium"	"S"	215591	15	1	NA	6	14	NA	14	7	3	15	12	5	NA	0.006262	0.006262	NA	0.00226	0.003597	NA	0.005658	0.002517	0.0007441	0.005602	0.00329	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Treponema caldarium DSM 7334"	"-"	744872	15	1	NA	6	14	NA	14	7	3	15	12	5	NA	0.006262	0.006262	NA	0.00226	0.003597	NA	0.005658	0.002517	0.0007441	0.005602	0.00329	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema>Treponema&nbsp;caldarium"
"Treponema sp. OMZ 838"	"S"	1539298	3	1	NA	2	3	NA	NA	NA	NA	NA	NA	1	NA	0.006262	0.006262	NA	0.0007532	0.0007708	NA	NA	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Spirochaeta"	"G"	146	48	3	1	36	48	NA	20	24	13	14	12	12	NA	0.01879	0.01879	0.005223	0.01356	0.01233	NA	0.008082	0.008629	0.003224	0.005228	0.00329	0.004835	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Spirochaeta thermophila"	"S"	154	35	3	1	31	35	NA	8	10	9	5	9	4	NA	0.01879	0.01879	0.005223	0.01167	0.008993	NA	0.003233	0.003595	0.002232	0.001867	0.002467	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta"
"Spirochaeta thermophila DSM 6192"	"-"	665571	5	1	NA	5	NA	NA	1	NA	NA	NA	1	1	NA	0.006262	0.006262	NA	0.001883	NA	NA	0.0004041	NA	NA	NA	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta>Spirochaeta&nbsp;thermophila"
"Spirochaeta thermophila DSM 6578"	"-"	869211	23	1	1	22	23	NA	6	7	5	4	6	3	NA	0.008285	0.006262	0.005223	0.008285	0.00591	NA	0.002425	0.002517	0.00124	0.001494	0.001645	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta>Spirochaeta&nbsp;thermophila"
"Sphaerochaeta"	"G"	399320	31	3	NA	22	31	NA	14	12	12	9	15	10	NA	0.01879	0.01879	NA	0.008285	0.007965	NA	0.005658	0.004314	0.002976	0.003361	0.004112	0.004029	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Sphaerochaeta globosa"	"S"	1131703	19	3	NA	19	14	NA	3	6	3	1	9	2	NA	0.01879	0.01879	NA	0.007155	0.003597	NA	0.001212	0.002157	0.0007441	0.0003734	0.002467	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Sphaerochaeta"
"Sphaerochaeta globosa str. Buddy"	"-"	158189	19	3	NA	19	14	NA	3	6	3	1	9	2	NA	0.01879	0.01879	NA	0.007155	0.003597	NA	0.001212	0.002157	0.0007441	0.0003734	0.002467	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Sphaerochaeta>Sphaerochaeta&nbsp;globosa"
"Sediminispirochaeta"	"G"	1911556	245	3	2	128	122	NA	219	171	1	245	117	158	NA	0.0915	0.01879	0.01045	0.0482	0.03135	NA	0.0885	0.06148	0.000248	0.0915	0.03208	0.06367	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Sediminispirochaeta smaragdinae"	"S"	55206	245	3	2	128	122	NA	219	171	1	245	117	158	NA	0.0915	0.01879	0.01045	0.0482	0.03135	NA	0.0885	0.06148	0.000248	0.0915	0.03208	0.06367	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Sediminispirochaeta"
"Sediminispirochaeta smaragdinae DSM 11293"	"-"	573413	245	3	2	128	122	NA	219	171	1	245	117	158	NA	0.0915	0.01879	0.01045	0.0482	0.03135	NA	0.0885	0.06148	0.000248	0.0915	0.03208	0.06367	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Sediminispirochaeta>Sediminispirochaeta&nbsp;smaragdinae"
"Borreliaceae"	"F"	1643685	120	4	1	85	120	NA	108	79	45	90	50	81	NA	0.04364	0.02505	0.005223	0.03201	0.03083	NA	0.04364	0.0284	0.01116	0.03361	0.01371	0.03264	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales"
"Borrelia"	"G"	138	86	4	NA	75	85	NA	86	65	35	72	32	60	NA	0.03475	0.02505	NA	0.02824	0.02184	NA	0.03475	0.02337	0.008681	0.02689	0.008773	0.02418	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae"
"Borrelia miyamotoi"	"S"	47466	47	3	NA	47	18	NA	35	22	1	21	9	13	NA	0.01879	0.01879	NA	0.0177	0.004625	NA	0.01414	0.007909	0.000248	0.007842	0.002467	0.005238	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia"
"Borrelia recurrentis"	"S"	44449	56	1	NA	22	56	NA	48	36	31	51	16	45	NA	0.0194	0.006262	NA	0.008285	0.01439	NA	0.0194	0.01294	0.007689	0.01905	0.004387	0.01813	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia"
"Borrelia recurrentis A1"	"-"	412418	56	1	NA	22	56	NA	48	36	31	51	16	45	NA	0.0194	0.006262	NA	0.008285	0.01439	NA	0.0194	0.01294	0.007689	0.01905	0.004387	0.01813	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia>Borrelia&nbsp;recurrentis"
"Leptospirales"	"O"	1643688	272	16	5	173	272	NA	123	123	27	118	155	77	NA	0.1002	0.1002	0.02612	0.06515	0.06989	NA	0.04971	0.04422	0.006697	0.04407	0.0425	0.03103	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia"
"Leptospiraceae"	"F"	170	272	16	5	173	272	NA	123	123	27	118	155	77	NA	0.1002	0.1002	0.02612	0.06515	0.06989	NA	0.04971	0.04422	0.006697	0.04407	0.0425	0.03103	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales"
"Leptospira"	"G"	171	202	10	4	148	202	NA	68	78	20	82	117	44	NA	0.06262	0.06262	0.02089	0.05574	0.0519	NA	0.02748	0.02804	0.00496	0.03062	0.03208	0.01773	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales>Leptospiraceae"
"Leptospira biflexa"	"S"	172	146	6	2	42	146	NA	44	63	1	67	92	25	NA	0.03757	0.03757	0.01045	0.01582	0.03751	NA	0.01778	0.02265	0.000248	0.02502	0.02522	0.01007	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales>Leptospiraceae>Leptospira"
"Leptospira biflexa serovar Patoc"	"-"	145259	146	6	2	42	146	NA	44	63	1	67	92	25	NA	0.03757	0.03757	0.01045	0.01582	0.03751	NA	0.01778	0.02265	0.000248	0.02502	0.02522	0.01007	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales>Leptospiraceae>Leptospira>Leptospira&nbsp;biflexa"
