"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Iamiaceae"	"F"	24484	8	1	NA	2	NA	3	NA	NA	NA	NA	NA	8	NA	0.008959	0.0004991	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Iamia"	"G"	24485	8	1	NA	2	NA	3	NA	NA	NA	NA	NA	8	NA	0.008959	0.0004991	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales>Iamiaceae"
"IMCC26256"	"O"	24482	5	1	NA	NA	NA	4	NA	NA	NA	NA	NA	5	NA	0.005599	0.0004991	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Thermoleophilia"	"C"	844	16	16	1	8	NA	6	NA	NA	NA	NA	NA	15	NA	0.0168	0.007985	0.01425	0.004926	NA	0.003119	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Actinobacteria"
"Solirubrobacterales"	"O"	849	14	14	1	8	NA	4	NA	NA	NA	NA	NA	7	NA	0.01425	0.006987	0.01425	0.004926	NA	0.002079	NA	NA	NA	NA	NA	0.007839	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"67-14"	"F"	24563	11	11	1	8	NA	4	NA	NA	NA	NA	NA	4	NA	0.01425	0.00549	0.01425	0.004926	NA	0.002079	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Solirubrobacteraceae"	"F"	863	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	0.001497	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Conexibacter"	"G"	24564	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001497	0.001497	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales>Solirubrobacteraceae"
"Gaiellales"	"O"	845	8	2	NA	NA	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.0009982	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"Gaiellaceae"	"F"	846	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.004479	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"Gaiella"	"G"	847	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.004479	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales>Gaiellaceae"
"uncultured"	"F"	848	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.004479	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Actinobacteria>Thermoleophilia>Gaiellales"
"MB-A2-108"	"C"	829	3	2	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	0.00336	0.0009982	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Actinobacteria"
"Armatimonadetes"	"P"	894	513	513	11	198	NA	374	NA	NA	5	NA	NA	13	NA	0.256	0.256	0.1567	0.1219	NA	0.1944	NA	NA	0.00275	NA	NA	0.01456	NA	"Bacteria"
"Armatimonadia"	"C"	895	513	513	11	198	NA	368	NA	NA	5	NA	NA	13	NA	0.256	0.256	0.1567	0.1219	NA	0.1913	NA	NA	0.00275	NA	NA	0.01456	NA	"Bacteria>Armatimonadetes"
"Armatimonadales"	"O"	896	513	513	11	198	NA	368	NA	NA	5	NA	NA	13	NA	0.256	0.256	0.1567	0.1219	NA	0.1913	NA	NA	0.00275	NA	NA	0.01456	NA	"Bacteria>Armatimonadetes>Armatimonadia"
"Armatimonadaceae"	"F"	897	510	510	11	197	NA	366	NA	NA	5	NA	NA	13	NA	0.2545	0.2545	0.1567	0.1213	NA	0.1903	NA	NA	0.00275	NA	NA	0.01456	NA	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales"
"Armatimonas"	"G"	898	510	510	11	197	NA	366	NA	NA	5	NA	NA	13	NA	0.2545	0.2545	0.1567	0.1213	NA	0.1903	NA	NA	0.00275	NA	NA	0.01456	NA	"Bacteria>Armatimonadetes>Armatimonadia>Armatimonadales>Armatimonadaceae"
"Verrucomicrobia"	"P"	3982	861	237	1	101	NA	861	1	NA	5	NA	NA	393	NA	0.8929	0.1183	0.01425	0.06219	NA	0.4476	0.8929	NA	0.00275	NA	NA	0.4401	NA	"Bacteria"
"Verrucomicrobiae"	"C"	4029	861	237	1	101	NA	861	1	NA	5	NA	NA	393	NA	0.8929	0.1183	0.01425	0.06219	NA	0.4476	0.8929	NA	0.00275	NA	NA	0.4401	NA	"Bacteria>Verrucomicrobia"
"uncultured"	"O"	27008	158	158	1	60	NA	151	NA	NA	2	NA	NA	107	NA	0.1198	0.07885	0.01425	0.03695	NA	0.0785	NA	NA	0.0011	NA	NA	0.1198	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Opitutales"	"O"	26972	679	65	NA	24	NA	679	1	NA	3	NA	NA	279	NA	0.8929	0.03244	NA	0.01478	NA	0.353	0.8929	NA	0.00165	NA	NA	0.3124	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Opitutaceae"	"F"	26973	566	47	NA	19	NA	566	1	NA	3	NA	NA	245	NA	0.8929	0.02346	NA	0.0117	NA	0.2942	0.8929	NA	0.00165	NA	NA	0.2744	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"IMCC26134"	"G"	26977	477	34	NA	12	NA	477	NA	NA	1	NA	NA	189	NA	0.248	0.01697	NA	0.007389	NA	0.248	NA	NA	0.0005501	NA	NA	0.2117	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Lacunisphaera"	"G"	26978	22	8	NA	2	NA	22	NA	NA	1	NA	NA	22	NA	0.02464	0.003993	NA	0.001232	NA	0.01144	NA	NA	0.0005501	NA	NA	0.02464	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Cephaloticoccus"	"G"	26975	8	2	NA	2	NA	8	NA	NA	NA	NA	NA	6	NA	0.006719	0.0009982	NA	0.001232	NA	0.004159	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Opitutus"	"G"	26979	18	1	NA	NA	NA	18	1	NA	NA	NA	NA	12	NA	0.8929	0.0004991	NA	NA	NA	0.009358	0.8929	NA	NA	NA	NA	0.01344	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"uncultured"	"G"	26980	6	1	NA	NA	NA	2	NA	NA	NA	NA	NA	6	NA	0.006719	0.0004991	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Puniceicoccaceae"	"F"	26981	109	18	NA	5	NA	109	NA	NA	NA	NA	NA	34	NA	0.05667	0.008983	NA	0.003079	NA	0.05667	NA	NA	NA	NA	NA	0.03808	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"Verruc-01"	"G"	26989	43	7	NA	3	NA	43	NA	NA	NA	NA	NA	14	NA	0.02235	0.003494	NA	0.001847	NA	0.02235	NA	NA	NA	NA	NA	0.01568	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Lentimonas"	"G"	26985	4	3	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	0.002079	0.001497	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Puniceicoccus"	"G"	26988	9	3	NA	1	NA	9	NA	NA	NA	NA	NA	4	NA	0.004679	0.001497	NA	0.0006158	NA	0.004679	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Pelagicoccus"	"G"	26987	42	2	NA	1	NA	42	NA	NA	NA	NA	NA	12	NA	0.02183	0.0009982	NA	0.0006158	NA	0.02183	NA	NA	NA	NA	NA	0.01344	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Coraliomargarita"	"G"	26984	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"Verrucomicrobiales"	"O"	4030	23	11	NA	15	NA	23	NA	NA	NA	NA	NA	3	NA	0.01196	0.00549	NA	0.009237	NA	0.01196	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Rubritaleaceae"	"F"	4034	22	8	NA	13	NA	22	NA	NA	NA	NA	NA	3	NA	0.01144	0.003993	NA	0.008005	NA	0.01144	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"DBS1"	"G"	27002	7	4	NA	NA	NA	7	NA	NA	NA	NA	NA	1	NA	0.003639	0.001996	NA	NA	NA	0.003639	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Luteolibacter"	"G"	27004	13	3	NA	13	NA	7	NA	NA	NA	NA	NA	1	NA	0.008005	0.001497	NA	0.008005	NA	0.003639	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Roseibacillus"	"G"	27006	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Verrucomicrobiaceae"	"F"	4036	3	3	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001497	0.001497	NA	0.001232	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales"
"Brevifollis"	"G"	4038	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Roseimicrobium"	"G"	4044	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"uncultured"	"G"	4046	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Pedosphaerales"	"O"	26992	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Pedosphaeraceae"	"F"	26993	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales"
"Epsilonbacteraeota"	"P"	25565	555	190	8	210	NA	99	NA	NA	1	NA	NA	555	NA	0.6215	0.09482	0.114	0.1293	NA	0.05147	NA	NA	0.0005501	NA	NA	0.6215	NA	"Bacteria"
"Campylobacteria"	"C"	25566	555	190	8	210	NA	99	NA	NA	1	NA	NA	555	NA	0.6215	0.09482	0.114	0.1293	NA	0.05147	NA	NA	0.0005501	NA	NA	0.6215	NA	"Bacteria>Epsilonbacteraeota"
"Campylobacterales"	"O"	25567	555	190	8	210	NA	99	NA	NA	1	NA	NA	555	NA	0.6215	0.09482	0.114	0.1293	NA	0.05147	NA	NA	0.0005501	NA	NA	0.6215	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria"
"Arcobacteraceae"	"F"	25568	328	142	7	166	NA	44	NA	NA	NA	NA	NA	328	NA	0.3673	0.07087	0.09972	0.1022	NA	0.02287	NA	NA	NA	NA	NA	0.3673	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Arcobacter"	"G"	25569	328	142	7	166	NA	44	NA	NA	NA	NA	NA	328	NA	0.3673	0.07087	0.09972	0.1022	NA	0.02287	NA	NA	NA	NA	NA	0.3673	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Arcobacteraceae"
"Thiovulaceae"	"F"	25590	146	30	1	31	NA	42	NA	NA	1	NA	NA	146	NA	0.1635	0.01497	0.01425	0.01909	NA	0.02183	NA	NA	0.0005501	NA	NA	0.1635	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurimonas"	"G"	25592	59	16	NA	8	NA	6	NA	NA	NA	NA	NA	59	NA	0.06607	0.007985	NA	0.004926	NA	0.003119	NA	NA	NA	NA	NA	0.06607	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfuricurvum"	"G"	25591	84	14	1	23	NA	36	NA	NA	1	NA	NA	84	NA	0.09407	0.006987	0.01425	0.01416	NA	0.01872	NA	NA	0.0005501	NA	NA	0.09407	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Sulfurospirillaceae"	"F"	25585	66	13	NA	6	NA	7	NA	NA	NA	NA	NA	66	NA	0.07391	0.006488	NA	0.003695	NA	0.003639	NA	NA	NA	NA	NA	0.07391	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurospirillum"	"G"	25586	66	13	NA	6	NA	7	NA	NA	NA	NA	NA	66	NA	0.07391	0.006488	NA	0.003695	NA	0.003639	NA	NA	NA	NA	NA	0.07391	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurospirillaceae"
"uncultured"	"F"	25594	7	3	NA	5	NA	4	NA	NA	NA	NA	NA	7	NA	0.007839	0.001497	NA	0.003079	NA	0.002079	NA	NA	NA	NA	NA	0.007839	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurovaceae"	"F"	25587	7	2	NA	1	NA	2	NA	NA	NA	NA	NA	7	NA	0.007839	0.0009982	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	0.007839	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales"
"Sulfurovum"	"G"	25589	6	2	NA	1	NA	2	NA	NA	NA	NA	NA	6	NA	0.006719	0.0009982	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Nitrospirae"	"P"	2273	70	70	NA	62	NA	11	NA	NA	NA	NA	NA	17	NA	0.03818	0.03494	NA	0.03818	NA	0.005719	NA	NA	NA	NA	NA	0.01904	NA	"Bacteria"
"Nitrospira"	"C"	2274	70	70	NA	62	NA	5	NA	NA	NA	NA	NA	15	NA	0.03818	0.03494	NA	0.03818	NA	0.002599	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Nitrospirae"
"Nitrospirales"	"O"	2275	70	70	NA	62	NA	5	NA	NA	NA	NA	NA	15	NA	0.03818	0.03494	NA	0.03818	NA	0.002599	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Nitrospirae>Nitrospira"
"Nitrospiraceae"	"F"	2281	70	70	NA	62	NA	5	NA	NA	NA	NA	NA	15	NA	0.03818	0.03494	NA	0.03818	NA	0.002599	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales"
"Nitrospira"	"G"	2285	70	70	NA	62	NA	5	NA	NA	NA	NA	NA	15	NA	0.03818	0.03494	NA	0.03818	NA	0.002599	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae"
"Chloroflexi"	"P"	1385	23	23	2	11	NA	10	NA	NA	NA	NA	NA	21	NA	0.02849	0.01148	0.02849	0.006773	NA	0.005199	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria"
"Anaerolineae"	"C"	1386	18	18	1	8	NA	5	NA	NA	NA	NA	NA	5	NA	0.01425	0.008983	0.01425	0.004926	NA	0.002599	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Chloroflexi"
"Caldilineales"	"O"	25133	9	9	NA	3	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004492	0.004492	NA	0.001847	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Caldilineaceae"	"F"	25134	9	9	NA	3	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004492	0.004492	NA	0.001847	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Chloroflexi>Anaerolineae>Caldilineales"
"uncultured"	"G"	25137	9	9	NA	3	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004492	0.004492	NA	0.001847	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Chloroflexi>Anaerolineae>Caldilineales>Caldilineaceae"
"1-20"	"O"	25120	5	5	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002495	0.002495	NA	0.001847	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Anaerolineales"	"O"	1387	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Anaerolineaceae"	"F"	1388	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales"
"uncultured"	"G"	1395	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"RBG-13-54-9"	"O"	25141	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"SBR1031"	"O"	25142	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"A4b"	"F"	25143	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>SBR1031"
"SJA-15"	"O"	25146	1	1	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.01425	0.0004991	0.01425	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Chloroflexia"	"C"	1411	4	2	1	2	NA	NA	NA	NA	NA	NA	NA	4	NA	0.01425	0.0009982	0.01425	0.001232	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Chloroflexi"
"Chloroflexales"	"O"	1413	2	1	1	2	NA	NA	NA	NA	NA	NA	NA	2	NA	0.01425	0.0004991	0.01425	0.001232	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi>Chloroflexia"
"Roseiflexaceae"	"F"	1422	2	1	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01425	0.0004991	0.01425	0.001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales"
"Kouleothrix"	"G"	25157	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001232	0.0004991	NA	0.001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexaceae"
"Thermomicrobiales"	"O"	25163	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi>Chloroflexia"
"JG30-KF-CM45"	"F"	25165	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi>Chloroflexia>Thermomicrobiales"
"KD4-96"	"C"	1448	9	2	NA	1	NA	4	NA	NA	NA	NA	NA	9	NA	0.01008	0.0009982	NA	0.0006158	NA	0.002079	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Chloroflexi"
"SL56 marine group"	"C"	1480	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Chloroflexi"
"Gemmatimonadetes"	"P"	2224	52	22	NA	12	NA	52	NA	NA	NA	NA	NA	26	NA	0.02912	0.01098	NA	0.007389	NA	0.02703	NA	NA	NA	NA	NA	0.02912	NA	"Bacteria"
"Gemmatimonadetes"	"C"	2225	51	22	NA	12	NA	51	NA	NA	NA	NA	NA	21	NA	0.02651	0.01098	NA	0.007389	NA	0.02651	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria>Gemmatimonadetes"
"Gemmatimonadales"	"O"	2228	51	22	NA	12	NA	51	NA	NA	NA	NA	NA	21	NA	0.02651	0.01098	NA	0.007389	NA	0.02651	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria>Gemmatimonadetes>Gemmatimonadetes"
"Gemmatimonadaceae"	"F"	2229	51	22	NA	12	NA	51	NA	NA	NA	NA	NA	21	NA	0.02651	0.01098	NA	0.007389	NA	0.02651	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales"
"uncultured"	"G"	2231	42	22	NA	9	NA	42	NA	NA	NA	NA	NA	17	NA	0.02183	0.01098	NA	0.005542	NA	0.02183	NA	NA	NA	NA	NA	0.01904	NA	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales>Gemmatimonadaceae"
"Patescibacteria"	"P"	25752	57	22	3	15	NA	42	NA	NA	NA	NA	NA	57	NA	0.06383	0.01098	0.04274	0.009237	NA	0.02183	NA	NA	NA	NA	NA	0.06383	NA	"Bacteria"
"Microgenomatia"	"C"	25772	38	13	NA	7	NA	28	NA	NA	NA	NA	NA	38	NA	0.04256	0.006488	NA	0.00431	NA	0.01456	NA	NA	NA	NA	NA	0.04256	NA	"Bacteria>Patescibacteria"
"Candidatus Collierbacteria"	"O"	25776	9	5	NA	4	NA	2	NA	NA	NA	NA	NA	9	NA	0.01008	0.002495	NA	0.002463	NA	0.00104	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Roizmanbacteria"	"O"	25782	23	5	NA	3	NA	23	NA	NA	NA	NA	NA	21	NA	0.02352	0.002495	NA	0.001847	NA	0.01196	NA	NA	NA	NA	NA	0.02352	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Levybacteria"	"O"	25780	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Pacebacteria"	"O"	25781	5	1	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	0.005599	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.005599	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Saccharimonadia"	"C"	25821	11	4	1	6	NA	6	NA	NA	NA	NA	NA	11	NA	0.01425	0.001996	0.01425	0.003695	NA	0.003119	NA	NA	NA	NA	NA	0.01232	NA	"Bacteria>Patescibacteria"
"Saccharimonadales"	"O"	25822	11	4	1	6	NA	6	NA	NA	NA	NA	NA	11	NA	0.01425	0.001996	0.01425	0.003695	NA	0.003119	NA	NA	NA	NA	NA	0.01232	NA	"Bacteria>Patescibacteria>Saccharimonadia"
"Saccharimonadaceae"	"F"	25823	3	1	NA	1	NA	3	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	0.0006158	NA	0.00156	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Patescibacteria>Saccharimonadia>Saccharimonadales"
"Gracilibacteria"	"C"	25764	8	2	NA	1	NA	6	NA	NA	NA	NA	NA	8	NA	0.008959	0.0009982	NA	0.0006158	NA	0.003119	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Patescibacteria"
"Candidatus Peregrinibacteria"	"O"	25767	4	2	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	0.004479	0.0009982	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	0.004479	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Parcubacteria"	"C"	25786	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01425	0.0009982	0.01425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria"
