"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Candidatus Pelagibacter"	"G"	198251	3	1	NA	1	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001873	0.000514	NA	0.0008075	NA	0.001873	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae"
"Candidatus Pelagibacter sp. IMCC9063"	"S"	1002672	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001249	0.000514	NA	0.0008075	NA	0.001249	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"Candidatus Fonsibacter"	"G"	2045213	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008075	0.000514	NA	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales"
"Candidatus Fonsibacter ubiquis"	"S"	1925548	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008075	0.000514	NA	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Candidatus&nbsp;Fonsibacter"
"Parvularculales"	"O"	255473	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Parvularculaceae"	"F"	255474	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales"
"Parvularcula"	"G"	208215	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae"
"Parvularcula bermudensis"	"S"	208216	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Parvularculales>Parvularculaceae>Parvularcula"
"Gammaproteobacteria"	"C"	1236	107600	6694	211	5634	15	5550	3	5	107599	25	10	2932	19	59.22	3.441	3.741	4.549	17.05	3.465	2.941	8.772	59.22	22.32	19.23	3.63	12.03	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Enterobacterales"	"O"	91347	106280	4908	153	4163	11	3318	1	3	106276	21	3	1166	11	58.49	2.523	2.713	3.362	12.5	2.072	0.9804	5.263	58.49	18.75	5.769	1.444	6.962	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Enterobacteriaceae"	"F"	543	105250	4188	139	3518	11	2767	1	3	105253	18	3	952	11	57.93	2.153	2.465	2.841	12.5	1.728	0.9804	5.263	57.93	16.07	5.769	1.179	6.962	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales"
"Klebsiella"	"G"	570	8981	2605	72	2250	1	1678	NA	2	8981	1	1	274	NA	4.943	1.339	1.277	1.817	1.136	1.048	NA	3.509	4.943	0.8929	1.923	0.3392	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Klebsiella pneumoniae"	"S"	573	8639	2602	72	2245	1	1671	NA	2	8639	1	NA	263	NA	4.755	1.338	1.277	1.813	1.136	1.043	NA	3.509	4.755	0.8929	NA	0.3256	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Klebsiella variicola"	"S"	244366	287	3	NA	3	NA	5	NA	NA	287	NA	NA	11	NA	0.158	0.001542	NA	0.002422	NA	0.003122	NA	NA	0.158	NA	NA	0.01362	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Escherichia"	"G"	561	56109	675	45	614	9	610	NA	NA	56109	7	1	393	1	30.88	0.347	0.7979	0.4958	10.23	0.3809	NA	NA	30.88	6.25	1.923	0.4865	0.6329	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Escherichia coli"	"S"	562	55734	674	45	614	9	609	NA	NA	55734	7	1	392	1	30.68	0.3465	0.7979	0.4958	10.23	0.3803	NA	NA	30.68	6.25	1.923	0.4853	0.6329	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia"
"Escherichia albertii"	"S"	208962	374	1	NA	NA	NA	1	NA	NA	374	NA	NA	1	NA	0.2058	0.000514	NA	NA	NA	0.0006244	NA	NA	0.2058	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia"
"Salmonella"	"G"	590	36885	853	19	615	1	427	1	1	36885	8	1	223	10	20.3	0.4385	0.3369	0.4966	1.136	0.2666	0.9804	1.754	20.3	7.143	1.923	0.2761	6.329	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Salmonella enterica"	"S"	28901	36882	853	19	615	1	427	1	1	36882	8	1	223	10	20.3	0.4385	0.3369	0.4966	1.136	0.2666	0.9804	1.754	20.3	7.143	1.923	0.2761	6.329	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella"
"Kosakonia"	"G"	1330547	454	14	1	9	NA	10	NA	NA	454	1	NA	1	NA	0.8929	0.007197	0.01773	0.007267	NA	0.006244	NA	NA	0.2499	0.8929	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Kosakonia cowanii"	"S"	208223	446	14	1	9	NA	10	NA	NA	446	1	NA	NA	NA	0.8929	0.007197	0.01773	0.007267	NA	0.006244	NA	NA	0.2455	0.8929	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Candidatus Ishikawaella"	"G"	409304	43	11	1	17	NA	10	NA	NA	43	NA	NA	6	NA	0.02367	0.005655	0.01773	0.01373	NA	0.006244	NA	NA	0.02367	NA	NA	0.007428	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Candidatus Ishikawaella capsulata"	"S"	168169	43	11	1	17	NA	10	NA	NA	43	NA	NA	6	NA	0.02367	0.005655	0.01773	0.01373	NA	0.006244	NA	NA	0.02367	NA	NA	0.007428	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Candidatus&nbsp;Ishikawaella"
"Enterobacter"	"G"	547	2128	12	NA	3	NA	8	NA	NA	2128	NA	NA	22	NA	1.171	0.006169	NA	0.002422	NA	0.004995	NA	NA	1.171	NA	NA	0.02724	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Enterobacter cloacae complex"	"-"	354276	1777	11	NA	2	NA	8	NA	NA	1777	NA	NA	19	NA	0.9781	0.005655	NA	0.001615	NA	0.004995	NA	NA	0.9781	NA	NA	0.02352	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"Enterobacter ludwigii"	"S"	299767	900	3	NA	NA	NA	2	NA	NA	900	NA	NA	7	NA	0.4954	0.001542	NA	NA	NA	0.001249	NA	NA	0.4954	NA	NA	0.008666	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Enterobacter cloacae"	"S"	550	697	6	NA	1	NA	3	NA	NA	697	NA	NA	9	NA	0.3836	0.003084	NA	0.0008075	NA	0.001873	NA	NA	0.3836	NA	NA	0.01114	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Enterobacter cloacae complex sp. ECNIH7"	"S"	1915310	16	1	NA	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	0.008806	0.000514	NA	NA	NA	NA	NA	NA	0.008806	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Enterobacter asburiae"	"S"	61645	125	1	NA	1	NA	3	NA	NA	125	NA	NA	2	NA	0.0688	0.000514	NA	0.0008075	NA	0.001873	NA	NA	0.0688	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Enterobacter bugandensis"	"S"	881260	344	1	NA	1	NA	NA	NA	NA	344	NA	NA	3	NA	0.1893	0.000514	NA	0.0008075	NA	NA	NA	NA	0.1893	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"unclassified Enterobacteriaceae"	"-"	191675	155	9	NA	7	NA	15	NA	NA	155	NA	NA	11	NA	0.08531	0.004626	NA	0.005652	NA	0.009366	NA	NA	0.08531	NA	NA	0.01362	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"ant, tsetse, mealybug, aphid, etc. endosymbionts"	"-"	84563	86	7	NA	5	NA	12	NA	NA	86	NA	NA	8	NA	0.04733	0.003598	NA	0.004037	NA	0.007493	NA	NA	0.04733	NA	NA	0.009904	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae"
"Candidatus Purcelliella"	"G"	472825	5	5	NA	2	NA	3	NA	NA	3	NA	NA	NA	NA	0.00257	0.00257	NA	0.001615	NA	0.001873	NA	NA	0.001651	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Purcelliella pentastirinorum"	"S"	472834	5	5	NA	2	NA	3	NA	NA	3	NA	NA	NA	NA	0.00257	0.00257	NA	0.001615	NA	0.001873	NA	NA	0.001651	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Purcelliella"
"mealybug secondary endosymbionts"	"-"	199891	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"secondary endosymbiont of Trabutina mannipara"	"S"	1835721	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>mealybug&nbsp;secondary&nbsp;endosymbionts"
"ant endosymbionts"	"-"	84564	8	1	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.004403	0.000514	NA	NA	NA	NA	NA	NA	0.004403	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Blochmannia"	"G"	203804	8	1	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.004403	0.000514	NA	NA	NA	NA	NA	NA	0.004403	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts"
"unclassified Candidatus Blochmannia endosymbionts"	"-"	711328	7	1	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0.003853	0.000514	NA	NA	NA	NA	NA	NA	0.003853	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia"
"Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri"	"S"	1505596	6	1	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003302	0.000514	NA	NA	NA	NA	NA	NA	0.003302	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia>unclassified&nbsp;Candidatus&nbsp;Blochmannia&nbsp;endosymbionts"
"unclassified Enterobacteriaceae (miscellaneous)"	"-"	36866	69	2	NA	2	NA	3	NA	NA	69	NA	NA	3	NA	0.03798	0.001028	NA	0.001615	NA	0.001873	NA	NA	0.03798	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae"
"Plautia stali symbiont"	"S"	891974	64	2	NA	2	NA	3	NA	NA	64	NA	NA	1	NA	0.03523	0.001028	NA	0.001615	NA	0.001873	NA	NA	0.03523	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae&nbsp;(miscellaneous)"
"Gibbsiella"	"G"	929812	4	2	NA	NA	NA	1	NA	NA	4	NA	NA	4	NA	0.004952	0.001028	NA	NA	NA	0.0006244	NA	NA	0.002202	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Gibbsiella quercinecans"	"S"	929813	4	2	NA	NA	NA	1	NA	NA	4	NA	NA	4	NA	0.004952	0.001028	NA	NA	NA	0.0006244	NA	NA	0.002202	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Gibbsiella"
"Citrobacter"	"G"	544	333	2	NA	1	NA	2	NA	NA	333	NA	NA	10	NA	0.1833	0.001028	NA	0.0008075	NA	0.001249	NA	NA	0.1833	NA	NA	0.01238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Citrobacter freundii complex"	"-"	1344959	204	2	NA	1	NA	2	NA	NA	204	NA	NA	8	NA	0.1123	0.001028	NA	0.0008075	NA	0.001249	NA	NA	0.1123	NA	NA	0.009904	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter"
"Citrobacter freundii"	"S"	546	203	2	NA	1	NA	2	NA	NA	203	NA	NA	3	NA	0.1117	0.001028	NA	0.0008075	NA	0.001249	NA	NA	0.1117	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Shigella"	"G"	620	27	1	NA	1	NA	NA	NA	NA	27	NA	NA	NA	NA	0.01486	0.000514	NA	0.0008075	NA	NA	NA	NA	0.01486	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Shigella flexneri"	"S"	623	27	1	NA	1	NA	NA	NA	NA	27	NA	NA	NA	NA	0.01486	0.000514	NA	0.0008075	NA	NA	NA	NA	0.01486	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Shigella"
"Cronobacter"	"G"	413496	70	1	NA	1	NA	2	NA	NA	70	NA	NA	4	NA	0.03853	0.000514	NA	0.0008075	NA	0.001249	NA	NA	0.03853	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Cronobacter sakazakii"	"S"	28141	67	1	NA	1	NA	2	NA	NA	67	NA	NA	4	NA	0.03688	0.000514	NA	0.0008075	NA	0.001249	NA	NA	0.03688	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Cronobacter"
"Erwiniaceae"	"F"	1903409	590	590	12	554	NA	436	NA	NA	157	1	NA	61	NA	0.8929	0.3033	0.2128	0.4473	NA	0.2722	NA	NA	0.08641	0.8929	NA	0.07552	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales"
"Buchnera"	"G"	32199	360	360	5	333	NA	273	NA	NA	7	NA	NA	16	NA	0.2689	0.1851	0.08865	0.2689	NA	0.1705	NA	NA	0.003853	NA	NA	0.01981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Buchnera aphidicola"	"S"	9	360	360	5	333	NA	273	NA	NA	7	NA	NA	16	NA	0.2689	0.1851	0.08865	0.2689	NA	0.1705	NA	NA	0.003853	NA	NA	0.01981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Buchnera"
"Erwinia"	"G"	551	119	63	2	56	NA	50	NA	NA	119	1	NA	30	NA	0.8929	0.03238	0.03546	0.04522	NA	0.03122	NA	NA	0.0655	0.8929	NA	0.03714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Erwinia sp. Ejp617"	"S"	215689	89	39	1	34	NA	31	NA	NA	89	NA	NA	10	NA	0.04899	0.02005	0.01773	0.02745	NA	0.01936	NA	NA	0.04899	NA	NA	0.01238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Candidatus Erwinia sp. ErCipseudotaxifoliae"	"S"	1922217	24	24	1	22	NA	18	NA	NA	10	NA	NA	5	NA	0.01776	0.01234	0.01773	0.01776	NA	0.01124	NA	NA	0.005504	NA	NA	0.00619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Pantoea"	"G"	53335	20	4	NA	3	NA	5	NA	NA	20	NA	NA	14	NA	0.01733	0.002056	NA	0.002422	NA	0.003122	NA	NA	0.01101	NA	NA	0.01733	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Candidatus Pantoea carbekii"	"S"	1235990	3	3	NA	2	NA	3	NA	NA	NA	NA	NA	1	NA	0.001873	0.001542	NA	0.001615	NA	0.001873	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea sp. At-9b"	"S"	592316	2	1	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.001238	0.000514	NA	NA	NA	NA	NA	NA	0.001101	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Mixta"	"G"	2100764	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005504	0.000514	NA	NA	NA	NA	NA	NA	0.0005504	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Mixta gaviniae"	"S"	665914	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005504	0.000514	NA	NA	NA	NA	NA	NA	0.0005504	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Mixta"
"Wigglesworthia"	"G"	51228	7	1	NA	1	NA	1	NA	NA	7	NA	NA	NA	NA	0.003853	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	0.003853	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae"
"Wigglesworthia glossinidia"	"S"	51229	7	1	NA	1	NA	1	NA	NA	7	NA	NA	NA	NA	0.003853	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	0.003853	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Wigglesworthia"
"Yersiniaceae"	"F"	1903411	327	52	1	27	NA	33	NA	NA	327	1	NA	71	NA	0.8929	0.02673	0.01773	0.0218	NA	0.02061	NA	NA	0.18	0.8929	NA	0.0879	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales"
"Yersinia"	"G"	629	218	39	1	21	NA	31	NA	NA	218	NA	NA	56	NA	0.12	0.02005	0.01773	0.01696	NA	0.01936	NA	NA	0.12	NA	NA	0.06933	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae"
"Yersinia pseudotuberculosis complex"	"-"	1649845	80	21	1	12	NA	14	NA	NA	80	NA	NA	25	NA	0.04403	0.01079	0.01773	0.00969	NA	0.008742	NA	NA	0.04403	NA	NA	0.03095	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia pestis"	"S"	632	54	18	1	10	NA	11	NA	NA	54	NA	NA	20	NA	0.02972	0.009253	0.01773	0.008075	NA	0.006868	NA	NA	0.02972	NA	NA	0.02476	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia>Yersinia&nbsp;pseudotuberculosis&nbsp;complex"
"Yersinia pseudotuberculosis"	"S"	633	26	3	NA	2	NA	3	NA	NA	26	NA	NA	5	NA	0.01431	0.001542	NA	0.001615	NA	0.001873	NA	NA	0.01431	NA	NA	0.00619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia>Yersinia&nbsp;pseudotuberculosis&nbsp;complex"
"Yersinia enterocolitica"	"S"	630	47	10	NA	5	NA	8	NA	NA	47	NA	NA	9	NA	0.02587	0.00514	NA	0.004037	NA	0.004995	NA	NA	0.02587	NA	NA	0.01114	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia frederiksenii"	"S"	29484	38	5	NA	1	NA	NA	NA	NA	38	NA	NA	11	NA	0.02091	0.00257	NA	0.0008075	NA	NA	NA	NA	0.02091	NA	NA	0.01362	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Yersinia entomophaga"	"S"	935293	6	2	NA	1	NA	6	NA	NA	4	NA	NA	4	NA	0.004952	0.001028	NA	0.0008075	NA	0.003746	NA	NA	0.002202	NA	NA	0.004952	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Serratia"	"G"	613	77	11	NA	6	NA	2	NA	NA	77	NA	NA	5	NA	0.04238	0.005655	NA	0.004845	NA	0.001249	NA	NA	0.04238	NA	NA	0.00619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae"
"Serratia plymuthica"	"S"	82996	13	7	NA	2	NA	NA	NA	NA	13	NA	NA	1	NA	0.007155	0.003598	NA	0.001615	NA	NA	NA	NA	0.007155	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
