"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_april_BC01.cladeReads"	"centrifuge_classification_april_BC02.cladeReads"	"centrifuge_classification_april_BC03.cladeReads"	"centrifuge_classification_april_BC04.cladeReads"	"centrifuge_classification_april_BC05.cladeReads"	"centrifuge_classification_april_BC06.cladeReads"	"centrifuge_classification_april_BC07.cladeReads"	"centrifuge_classification_april_BC08.cladeReads"	"centrifuge_classification_april_BC09.cladeReads"	"centrifuge_classification_april_BC10.cladeReads"	"centrifuge_classification_april_BC11.cladeReads"	"centrifuge_classification_april_BC12.cladeReads"	"Max.1"	"centrifuge_classification_april_BC01.cladeReads.."	"centrifuge_classification_april_BC02.cladeReads.."	"centrifuge_classification_april_BC03.cladeReads.."	"centrifuge_classification_april_BC04.cladeReads.."	"centrifuge_classification_april_BC05.cladeReads.."	"centrifuge_classification_april_BC06.cladeReads.."	"centrifuge_classification_april_BC07.cladeReads.."	"centrifuge_classification_april_BC08.cladeReads.."	"centrifuge_classification_april_BC09.cladeReads.."	"centrifuge_classification_april_BC10.cladeReads.."	"centrifuge_classification_april_BC11.cladeReads.."	"centrifuge_classification_april_BC12.cladeReads.."	"lineage"
"Sphingobacterium sp. G1-14"	"S"	2003121	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Nostoc sp. PCC 7120"	"S"	103690	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-3756"	"S"	1751286	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus variabilis"	"S"	264691	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis ATCC 29413"	"-"	240292	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;variabilis"
"Desulfotomaculum ruminis"	"S"	1564	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum ruminis DSM 2154"	"-"	696281	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum>Desulfotomaculum&nbsp;ruminis"
"Dehalobacter restrictus"	"S"	55583	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004342	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacter"
"Dehalobacter restrictus DSM 9455"	"-"	871738	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004342	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Dehalobacter>Dehalobacter&nbsp;restrictus"
"Clostridium novyi"	"S"	1542	4	NA	NA	NA	NA	NA	NA	2	4	NA	2	1	NA	0.001035	NA	NA	NA	NA	NA	NA	0.0007616	0.001035	NA	0.0005774	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium novyi NT"	"-"	386415	4	NA	NA	NA	NA	NA	NA	2	4	NA	1	1	NA	0.001035	NA	NA	NA	NA	NA	NA	0.0007616	0.001035	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;novyi"
"Christensenella massiliensis"	"S"	1805714	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	1	NA	0.0007616	NA	NA	NA	NA	NA	NA	0.0007616	NA	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Christensenellaceae>Christensenella"
"Lactobacillus delbrueckii subsp. lactis DSM 20072"	"-"	888027	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	0.0002587	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii>Lactobacillus&nbsp;delbrueckii&nbsp;subsp.&nbsp;lactis"
"Lactobacillus sp. CBA3605"	"S"	2099788	13	NA	NA	NA	NA	NA	NA	1	13	NA	NA	NA	NA	0.003362	NA	NA	NA	NA	NA	NA	0.0003808	0.003362	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Streptococcus agalactiae serogroup III"	"-"	216495	2	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	NA	0.0007616	0.0002587	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae"
"Streptococcus agalactiae NEM316"	"-"	211110	2	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	NA	0.0007616	0.0002587	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae>Streptococcus&nbsp;agalactiae&nbsp;serogroup&nbsp;III"
"Streptococcus dysgalactiae subsp. dysgalactiae"	"-"	99822	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group>Streptococcus&nbsp;dysgalactiae"
"Bacillus subtilis subsp. globigii"	"-"	1496303	29	NA	NA	NA	NA	NA	NA	1	29	NA	NA	NA	NA	0.007501	NA	NA	NA	NA	NA	NA	0.0003808	0.007501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis"
"Bacillus cellulasensis"	"S"	1049581	3	NA	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	0.000776	NA	NA	NA	NA	NA	NA	0.0003808	0.000776	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;altitudinis&nbsp;complex"
"[Brevibacterium] frigoritolerans"	"S"	450367	3	NA	NA	NA	NA	NA	NA	2	NA	NA	1	3	NA	0.001303	NA	NA	NA	NA	NA	NA	0.0007616	NA	NA	0.0002887	0.001303	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus smithii"	"S"	1479	2	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	0.0005173	NA	NA	NA	NA	NA	NA	0.0003808	0.0005173	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus marisflavi"	"S"	189381	29	NA	NA	NA	NA	NA	NA	1	29	NA	NA	NA	NA	0.007501	NA	NA	NA	NA	NA	NA	0.0003808	0.007501	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus genomosp. 3"	"S"	1921421	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Virgibacillus necropolis"	"S"	163877	77	NA	NA	NA	NA	NA	NA	1	77	NA	NA	NA	NA	0.01992	NA	NA	NA	NA	NA	NA	0.0003808	0.01992	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Virgibacillus dokdonensis"	"S"	302167	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Staphylococcus aureus subsp. aureus MRSA252"	"-"	282458	6	NA	NA	NA	NA	NA	NA	1	6	NA	NA	NA	NA	0.001552	NA	NA	NA	NA	NA	NA	0.0003808	0.001552	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus simulans"	"S"	1286	75	NA	NA	NA	NA	NA	NA	1	75	NA	NA	NA	NA	0.0194	NA	NA	NA	NA	NA	NA	0.0003808	0.0194	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus sciuri"	"S"	1296	83	NA	NA	NA	NA	NA	NA	1	83	1	NA	NA	NA	0.02147	NA	NA	NA	NA	NA	NA	0.0003808	0.02147	0.0003784	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus cohnii"	"S"	29382	86	NA	NA	NA	NA	NA	NA	1	86	NA	NA	NA	NA	0.02224	NA	NA	NA	NA	NA	NA	0.0003808	0.02224	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus simiae"	"S"	308354	47	NA	NA	NA	NA	NA	NA	1	47	NA	NA	NA	NA	0.01216	NA	NA	NA	NA	NA	NA	0.0003808	0.01216	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Paenibacillus donghaensis"	"S"	414771	1	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	0.0002587	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Planococcus halocryophilus"	"S"	1215089	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	0.0004342	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Microbacterium paludicola"	"S"	300019	4	NA	NA	NA	NA	NA	NA	2	NA	1	4	NA	NA	0.001155	NA	NA	NA	NA	NA	NA	0.0007616	NA	0.0003784	0.001155	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium testaceum"	"S"	2033	8	NA	NA	NA	NA	NA	NA	1	NA	NA	8	NA	NA	0.00231	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	0.00231	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium testaceum StLB037"	"-"	979556	8	NA	NA	NA	NA	NA	NA	1	NA	NA	8	NA	NA	0.00231	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	0.00231	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium>Microbacterium&nbsp;testaceum"
"Rathayibacter festucae"	"S"	110937	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter"
"Rathayibacter festucae DSM 15932"	"-"	1328866	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter>Rathayibacter&nbsp;festucae"
"Curtobacterium pusillum"	"S"	69373	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Frondihabitans sp. PAMC 28766"	"S"	1795630	5	NA	NA	NA	NA	NA	NA	1	NA	1	5	NA	NA	0.001444	NA	NA	NA	NA	NA	NA	0.0003808	NA	0.0003784	0.001444	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Frondihabitans"
"Brachybacterium sp. P6-10-X1"	"S"	1903186	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Brachybacterium"
"Corynebacterium xerosis"	"S"	1725	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium provencense"	"S"	1737425	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Dietzia sp. oral taxon 368"	"S"	712270	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Dietziaceae>Dietzia"
"Gordonia sp. MMS17-SY073"	"S"	2420509	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae>Gordonia"
"Streptomyces puniciscabiei"	"S"	164348	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. ZFG47"	"S"	2184053	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Trueperella bialowiezensis"	"S"	312285	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Trueperella"
"Actinoalloteichus hymeniacidonis"	"S"	340345	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Olsenella sp. oral taxon 807"	"S"	712411	2	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	0.0005774	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Olsenella"
"Deinococcus radiodurans"	"S"	1299	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004342	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus radiodurans R1"	"-"	243230	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004342	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;radiodurans"
"Caldivirga"	"G"	76886	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae"
"Caldivirga maquilingensis"	"S"	76887	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae>Caldivirga"
"Caldivirga maquilingensis IC-167"	"-"	397948	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae>Caldivirga>Caldivirga&nbsp;maquilingensis"
"Methanolacinia"	"G"	230355	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae"
"Methanolacinia petrolearia"	"S"	54120	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae>Methanolacinia"
"Methanolacinia petrolearia DSM 11571"	"-"	679926	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	NA	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae>Methanolacinia>Methanolacinia&nbsp;petrolearia"
"Escherichia coli O104:H4 str. 2009EL-2050"	"-"	1134782	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.001552	NA	NA	NA	NA	NA	NA	NA	0.001552	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O104:H4"
"Escherichia coli O104:H4 str. 2009EL-2071"	"-"	1133853	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	1	NA	0.001035	NA	NA	NA	NA	NA	NA	NA	0.001035	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O104:H4"
"Escherichia coli M8"	"-"	1392854	67	NA	NA	NA	NA	NA	NA	NA	67	NA	1	1	NA	0.01733	NA	NA	NA	NA	NA	NA	NA	0.01733	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O55:H7 str. CB9615"	"-"	701177	58	NA	NA	NA	NA	NA	NA	NA	58	NA	NA	NA	NA	0.015	NA	NA	NA	NA	NA	NA	NA	0.015	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O55:H7"
"Escherichia coli O145:H28"	"-"	1078034	52	NA	NA	NA	NA	NA	NA	NA	52	NA	NA	NA	NA	0.01345	NA	NA	NA	NA	NA	NA	NA	0.01345	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli IHE3034"	"-"	714962	43	NA	NA	NA	NA	NA	NA	NA	43	NA	NA	NA	NA	0.01112	NA	NA	NA	NA	NA	NA	NA	0.01112	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli HS"	"-"	331112	37	NA	NA	NA	NA	NA	NA	NA	37	NA	NA	NA	NA	0.00957	NA	NA	NA	NA	NA	NA	NA	0.00957	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O25:NM"	"-"	1446707	34	NA	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	0.008794	NA	NA	NA	NA	NA	NA	NA	0.008794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli UM146"	"-"	869729	31	NA	NA	NA	NA	NA	NA	NA	31	NA	NA	NA	NA	0.008018	NA	NA	NA	NA	NA	NA	NA	0.008018	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli PCN033"	"-"	1001989	31	NA	NA	NA	NA	NA	NA	NA	31	NA	NA	1	NA	0.008018	NA	NA	NA	NA	NA	NA	NA	0.008018	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O127:H6"	"-"	168807	26	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	0.006725	NA	NA	NA	NA	NA	NA	NA	0.006725	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O121"	"-"	1055537	22	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	0.00569	NA	NA	NA	NA	NA	NA	NA	0.00569	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O121 str. RM8352"	"-"	1055543	22	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	0.00569	NA	NA	NA	NA	NA	NA	NA	0.00569	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O121"
