"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_august_BC01.cladeReads"	"centrifuge_16s_classification_august_BC02.cladeReads"	"centrifuge_16s_classification_august_BC03.cladeReads"	"centrifuge_16s_classification_august_BC04.cladeReads"	"centrifuge_16s_classification_august_BC05.cladeReads"	"centrifuge_16s_classification_august_BC06.cladeReads"	"centrifuge_16s_classification_august_BC07.cladeReads"	"centrifuge_16s_classification_august_BC08.cladeReads"	"centrifuge_16s_classification_august_BC09.cladeReads"	"centrifuge_16s_classification_august_BC10.cladeReads"	"centrifuge_16s_classification_august_BC11.cladeReads"	"centrifuge_16s_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_16s_classification_august_BC01.cladeReads.."	"centrifuge_16s_classification_august_BC02.cladeReads.."	"centrifuge_16s_classification_august_BC03.cladeReads.."	"centrifuge_16s_classification_august_BC04.cladeReads.."	"centrifuge_16s_classification_august_BC05.cladeReads.."	"centrifuge_16s_classification_august_BC06.cladeReads.."	"centrifuge_16s_classification_august_BC07.cladeReads.."	"centrifuge_16s_classification_august_BC08.cladeReads.."	"centrifuge_16s_classification_august_BC09.cladeReads.."	"centrifuge_16s_classification_august_BC10.cladeReads.."	"centrifuge_16s_classification_august_BC11.cladeReads.."	"centrifuge_16s_classification_august_BC12.cladeReads.."	"lineage"
"Colpodella angusta"	"S"	1541798	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Alveolata>Colpodellidae>Colpodella"
"Acanthamoeba sp."	"S"	5756	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida>Acanthamoebidae>Acanthamoeba"
"Flabellinia"	"-"	1485085	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea"
"Dactylopodida"	"-"	555392	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Flabellinia"
"Paramoebidae"	"F"	200887	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida"
"Korotnevella"	"G"	200888	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida>Paramoebidae"
"Korotnevella stella"	"S"	218663	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida>Paramoebidae>Korotnevella"
"Korotnevella heteracantha"	"S"	1825508	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Flabellinia>Dactylopodida>Paramoebidae>Korotnevella"
"Gigartinales"	"O"	28017	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae"
"Peyssonneliaceae"	"F"	173455	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Gigartinales"
"Riquetophycus"	"G"	508196	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Gigartinales>Peyssonneliaceae"
"Riquetophycus sp. HSY-2014a"	"S"	1488470	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Gigartinales>Peyssonneliaceae>Riquetophycus"
"Nemastomatales"	"O"	199699	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae"
"Schizymeniaceae"	"F"	42185	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Nemastomatales"
"Schizymenia"	"G"	38367	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Nemastomatales>Schizymeniaceae"
"Schizymenia dubyi"	"S"	38368	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Florideophyceae>Rhodymeniophycidae>Nemastomatales>Schizymeniaceae>Schizymenia"
"Bangiophyceae"	"C"	2797	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta"
"Bangiales"	"O"	29216	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Bangiophyceae"
"Bangiaceae"	"F"	31345	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Bangiophyceae>Bangiales"
"Pyropia"	"G"	1094566	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Bangiophyceae>Bangiales>Bangiaceae"
"Pyropia perforata"	"S"	182771	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Rhodophyta>Bangiophyceae>Bangiales>Bangiaceae>Pyropia"
"Parabasalia"	"-"	5719	3	NA	NA	NA	NA	2	3	2	2	NA	NA	1	NA	0.0003116	NA	NA	NA	NA	0.0002061	0.0003116	0.0002489	0.0001135	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Eukaryota"
"Tritrichomonadida"	"O"	740972	3	NA	NA	NA	NA	2	3	2	2	NA	NA	1	NA	0.0003116	NA	NA	NA	NA	0.0002061	0.0003116	0.0002489	0.0001135	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Eukaryota>Parabasalia"
"Dientamoebidae"	"F"	740973	3	NA	NA	NA	NA	2	3	2	2	NA	NA	1	NA	0.0003116	NA	NA	NA	NA	0.0002061	0.0003116	0.0002489	0.0001135	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Eukaryota>Parabasalia>Tritrichomonadida"
"Parahistomonas"	"G"	525768	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	1	NA	0.0002061	NA	NA	NA	NA	0.0002061	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Eukaryota>Parabasalia>Tritrichomonadida>Dientamoebidae"
"Parahistomonas wenrichi"	"S"	525769	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	1	NA	0.0002061	NA	NA	NA	NA	0.0002061	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Eukaryota>Parabasalia>Tritrichomonadida>Dientamoebidae>Parahistomonas"
"unidentified archaeon"	"S"	13776	2	NA	NA	NA	NA	2	1	NA	2	NA	NA	1	NA	0.0002061	NA	NA	NA	NA	0.0002061	0.0001039	NA	0.0001135	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Archaea>environmental&nbsp;samples"
"TACK group"	"-"	1783275	5	NA	NA	NA	NA	5	2	5	1	NA	NA	3	1	0.002023	NA	NA	NA	NA	0.0005151	0.0002077	0.0006222	5.673e-05	NA	NA	0.0003198	0.002023	"cellular&nbsp;organisms>Archaea"
"Crenarchaeota"	"P"	28889	5	NA	NA	NA	NA	5	2	5	1	NA	NA	3	1	0.002023	NA	NA	NA	NA	0.0005151	0.0002077	0.0006222	5.673e-05	NA	NA	0.0003198	0.002023	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group"
"environmental samples"	"-"	48509	3	NA	NA	NA	NA	3	1	2	NA	NA	NA	2	1	0.002023	NA	NA	NA	NA	0.0003091	0.0001039	0.0002489	NA	NA	NA	0.0002132	0.002023	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota"
"uncultured crenarchaeote"	"S"	29281	3	NA	NA	NA	NA	3	1	2	NA	NA	NA	2	1	0.002023	NA	NA	NA	NA	0.0003091	0.0001039	0.0002489	NA	NA	NA	0.0002132	0.002023	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>environmental&nbsp;samples"
"Thermoprotei"	"C"	183924	3	NA	NA	NA	NA	2	1	3	1	NA	NA	1	NA	0.0003733	NA	NA	NA	NA	0.0002061	0.0001039	0.0003733	5.673e-05	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota"
"Thermoproteales"	"O"	2266	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei"
"Thermoproteaceae"	"F"	2267	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales"
"environmental samples"	"-"	476104	3	NA	NA	NA	NA	1	1	3	NA	NA	NA	1	NA	0.0003733	NA	NA	NA	NA	0.000103	0.0001039	0.0003733	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei"
"uncultured Thermoprotei archaeon"	"S"	476105	3	NA	NA	NA	NA	1	1	3	NA	NA	NA	1	NA	0.0003733	NA	NA	NA	NA	0.000103	0.0001039	0.0003733	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>environmental&nbsp;samples"
"marine metagenome"	"S"	408172	2	NA	NA	NA	NA	2	2	1	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	0.0002061	0.0002077	0.0001244	NA	NA	0.0006512	NA	NA	"unclassified&nbsp;sequences>metagenomes>ecological&nbsp;metagenomes"
"organismal metagenomes"	"-"	410656	3	NA	NA	NA	NA	1	NA	3	1	NA	NA	1	NA	0.0003733	NA	NA	NA	NA	0.000103	NA	0.0003733	5.673e-05	NA	NA	0.0001066	NA	"unclassified&nbsp;sequences>metagenomes"
"mouse gut metagenome"	"S"	410661	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"unclassified&nbsp;sequences>metagenomes>organismal&nbsp;metagenomes"
"uncultured verrucomicrobium DEV057"	"S"	129162	3	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	NA	0.0001039	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>environmental&nbsp;samples"
"Opitutus sp. SA-9"	"S"	290065	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>Opitutae>Opitutales>Opitutaceae>Opitutus"
"unclassified Opitutaceae"	"-"	278955	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>Opitutae>Opitutales>Opitutaceae"
"Opitutaceae bacterium TAV5"	"S"	794903	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>Opitutae>Opitutales>Opitutaceae>unclassified&nbsp;Opitutaceae"
"unclassified Verrucomicrobia"	"-"	326457	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	0.0002489	NA	NA	NA	NA	NA	0.0002077	0.0002489	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia"
"unclassified Verrucomicrobia (miscellaneous)"	"-"	417295	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	0.0002489	NA	NA	NA	NA	NA	0.0002077	0.0002489	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>unclassified&nbsp;Verrucomicrobia"
"Verrucomicrobia bacterium YJF2-48"	"S"	573132	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>unclassified&nbsp;Verrucomicrobia>unclassified&nbsp;Verrucomicrobia&nbsp;(miscellaneous)"
"Verrucomicrobia bacterium CG1_02_43_26"	"S"	1805421	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Verrucomicrobia>unclassified&nbsp;Verrucomicrobia>unclassified&nbsp;Verrucomicrobia&nbsp;(miscellaneous)"
"Planctomyces sp."	"S"	37635	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Planctomycetia>Planctomycetales>Planctomycetaceae>Planctomyces"
"Rhodopirellula"	"G"	265488	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Planctomycetia>Planctomycetales>Planctomycetaceae"
"Rhodopirellula sp. SM44"	"S"	595450	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Planctomycetes>Planctomycetia>Planctomycetales>Planctomycetaceae>Rhodopirellula"
"unclassified Chlamydiales"	"-"	89329	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales"
"unclassified Chalmydiales (miscellaneous)"	"-"	434307	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>unclassified&nbsp;Chlamydiales"
"Chlamydiales bacterium cvE21"	"S"	684358	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>unclassified&nbsp;Chlamydiales>unclassified&nbsp;Chalmydiales&nbsp;(miscellaneous)"
"uncultured bacterium W5-77b"	"S"	1131000	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"uncultured bacterium SHA-18"	"S"	100722	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"uncultured soil bacterium PBS-25"	"S"	110970	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"uncultured bacteria "	"-"	150487	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"uncultured bacterium "	"S"	117637	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples>uncultured&nbsp;bacteria&nbsp;"
"uncultured bacterium ARCTIC32_A_02"	"S"	542421	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"bacterium enrichment culture clone E42_A"	"S"	1220752	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>environmental&nbsp;samples"
"Advenella"	"G"	290425	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Advenella kashmirensis"	"S"	310575	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Advenella"
"Kerstersia"	"G"	257820	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Kerstersia gyiorum"	"S"	206506	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Kerstersia"
"Burkholderia pseudomallei MSHR3016"	"-"	1435997	6	NA	NA	NA	NA	NA	6	5	NA	NA	NA	1	NA	0.0006232	NA	NA	NA	NA	NA	0.0006232	0.0006222	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia sp. IMER-B1-52"	"S"	627672	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. PE-IT04"	"S"	1086525	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. KN-19"	"S"	1464101	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. JFN-P2"	"S"	1980009	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"environmental samples"	"-"	312148	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"uncultured Polynucleobacter sp."	"S"	312149	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter>environmental&nbsp;samples"
"Ralstonia sp. NAH8"	"S"	158887	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia sp. PAMU-2.15"	"S"	243834	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia sp. TPS8"	"S"	626493	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Cupriavidus respiraculi"	"S"	195930	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp."	"S"	1873897	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Paraburkholderia tropica"	"S"	92647	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Caballeronia"	"G"	1827195	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Caballeronia glathei"	"S"	60547	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Caballeronia"
"Herbaspirillum seropedicae"	"S"	964	3	NA	NA	NA	NA	NA	3	2	NA	NA	1	3	NA	0.0006512	NA	NA	NA	NA	NA	0.0003116	0.0002489	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Janthinobacterium sp. 4239"	"S"	711538	3	NA	NA	NA	NA	NA	1	3	NA	NA	NA	2	NA	0.0003733	NA	NA	NA	NA	NA	0.0001039	0.0003733	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Naxibacter sp. JL36"	"S"	1031426	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"environmental samples"	"-"	114709	2	NA	NA	NA	NA	NA	1	NA	NA	NA	2	1	NA	0.001302	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.001302	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
