"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Denitrobacterium"	"G"	79603	6	2	1	NA	NA	3	3	6	4	NA	1	1	NA	0.001911	0.0005704	0.001911	NA	NA	0.0003091	0.0003116	0.0007467	0.0002269	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Eggerthellales>Eggerthellaceae"
"Denitrobacterium detoxificans"	"S"	79604	6	2	1	NA	NA	3	3	6	4	NA	1	1	NA	0.001911	0.0005704	0.001911	NA	NA	0.0003091	0.0003116	0.0007467	0.0002269	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Eggerthellales>Eggerthellaceae>Denitrobacterium"
"Coriobacteriales"	"O"	84999	231	43	9	1	NA	231	158	74	20	NA	17	48	10	0.1433	0.01226	0.0172	0.1433	NA	0.0238	0.01641	0.009209	0.001135	NA	0.01107	0.005117	0.02023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia"
"Atopobiaceae"	"F"	1643824	207	33	8	1	NA	207	149	65	19	NA	15	44	9	0.1433	0.009412	0.01529	0.1433	NA	0.02133	0.01548	0.008089	0.001078	NA	0.009768	0.00469	0.0182	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Atopobium"	"G"	1380	159	22	5	NA	NA	159	111	25	NA	NA	5	22	6	0.01638	0.006275	0.009555	NA	NA	0.01638	0.01153	0.003111	NA	NA	0.003256	0.002345	0.01214	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"Atopobium parvulum"	"S"	1382	159	22	5	NA	NA	159	111	25	NA	NA	5	22	6	0.01638	0.006275	0.009555	NA	NA	0.01638	0.01153	0.003111	NA	NA	0.003256	0.002345	0.01214	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Atopobium"
"Atopobium parvulum DSM 20469"	"-"	521095	159	22	5	NA	NA	159	111	25	NA	NA	5	22	6	0.01638	0.006275	0.009555	NA	NA	0.01638	0.01153	0.003111	NA	NA	0.003256	0.002345	0.01214	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Atopobium>Atopobium&nbsp;parvulum"
"Olsenella"	"G"	133925	43	8	2	1	NA	43	34	32	19	NA	6	17	3	0.1433	0.002282	0.003822	0.1433	NA	0.00443	0.003531	0.003982	0.001078	NA	0.003907	0.001812	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"Olsenella sp. GAM18"	"S"	2109685	28	7	2	NA	NA	28	25	3	NA	NA	2	7	2	0.004045	0.001997	0.003822	NA	NA	0.002885	0.002597	0.0003733	NA	NA	0.001302	0.0007462	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Olsenella"
"Olsenella uli"	"S"	133926	17	1	NA	NA	NA	5	1	8	17	NA	2	7	1	0.002023	0.0002852	NA	NA	NA	0.0005151	0.0001039	0.0009955	0.0009644	NA	0.001302	0.0007462	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Olsenella"
"Olsenella uli DSM 7084"	"-"	633147	17	1	NA	NA	NA	5	1	8	17	NA	2	7	1	0.002023	0.0002852	NA	NA	NA	0.0005151	0.0001039	0.0009955	0.0009644	NA	0.001302	0.0007462	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Olsenella>Olsenella&nbsp;uli"
"Parolsenella"	"G"	2082587	2	2	1	NA	NA	2	1	2	NA	NA	NA	2	NA	0.001911	0.0005704	0.001911	NA	NA	0.0002061	0.0001039	0.0002489	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"Parolsenella catena"	"S"	2003188	2	2	1	NA	NA	2	1	2	NA	NA	NA	2	NA	0.001911	0.0005704	0.001911	NA	NA	0.0002061	0.0001039	0.0002489	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Parolsenella"
"Coriobacteriaceae"	"F"	84107	21	8	1	NA	NA	21	9	8	1	NA	2	4	1	0.002282	0.002282	0.001911	NA	NA	0.002164	0.0009348	0.0009955	5.673e-05	NA	0.001302	0.0004264	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Collinsella"	"G"	102106	20	8	1	NA	NA	20	7	7	1	NA	2	4	1	0.002282	0.002282	0.001911	NA	NA	0.002061	0.000727	0.0008711	5.673e-05	NA	0.001302	0.0004264	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae"
"Collinsella aerofaciens"	"S"	74426	20	8	1	NA	NA	20	7	7	1	NA	2	4	1	0.002282	0.002282	0.001911	NA	NA	0.002061	0.000727	0.0008711	5.673e-05	NA	0.001302	0.0004264	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae>Collinsella"
"Thermoleophilia"	"C"	1497346	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Solirubrobacterales"	"O"	588673	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Thermoleophilia"
"Conexibacteraceae"	"F"	320583	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Thermoleophilia>Solirubrobacterales"
"Conexibacter"	"G"	191494	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Thermoleophilia>Solirubrobacterales>Conexibacteraceae"
"Conexibacter woesei"	"S"	191495	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Thermoleophilia>Solirubrobacterales>Conexibacteraceae>Conexibacter"
"Conexibacter woesei DSM 14684"	"-"	469383	116	83	13	NA	NA	52	38	116	9	NA	30	29	2	0.02484	0.02367	0.02484	NA	NA	0.005357	0.003947	0.01444	0.0005106	NA	0.01954	0.003091	0.004045	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Thermoleophilia>Solirubrobacterales>Conexibacteraceae>Conexibacter>Conexibacter&nbsp;woesei"
"Nitriliruptoria"	"C"	908620	69	13	2	NA	NA	34	47	69	9	NA	13	21	3	0.008587	0.003708	0.003822	NA	NA	0.003503	0.004881	0.008587	0.0005106	NA	0.008466	0.002239	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Egibacterales"	"O"	1747768	45	7	1	NA	NA	18	29	45	3	NA	8	14	3	0.006068	0.001997	0.001911	NA	NA	0.001855	0.003012	0.0056	0.0001702	NA	0.00521	0.001492	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria"
"Egibacteraceae"	"F"	1747769	45	7	1	NA	NA	18	29	45	3	NA	8	14	3	0.006068	0.001997	0.001911	NA	NA	0.001855	0.003012	0.0056	0.0001702	NA	0.00521	0.001492	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Egibacterales"
"Egibacter"	"G"	1747770	45	7	1	NA	NA	18	29	45	3	NA	8	14	3	0.006068	0.001997	0.001911	NA	NA	0.001855	0.003012	0.0056	0.0001702	NA	0.00521	0.001492	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Egibacterales>Egibacteraceae"
"Egibacter rhizosphaerae"	"S"	1670831	45	7	1	NA	NA	18	29	45	3	NA	8	14	3	0.006068	0.001997	0.001911	NA	NA	0.001855	0.003012	0.0056	0.0001702	NA	0.00521	0.001492	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Egibacterales>Egibacteraceae>Egibacter"
"Euzebyales"	"O"	908621	8	6	NA	NA	NA	6	6	8	2	NA	3	6	NA	0.001954	0.001711	NA	NA	NA	0.0006182	0.0006232	0.0009955	0.0001135	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria"
"Euzebyaceae"	"F"	908622	8	6	NA	NA	NA	6	6	8	2	NA	3	6	NA	0.001954	0.001711	NA	NA	NA	0.0006182	0.0006232	0.0009955	0.0001135	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales"
"Euzebya"	"G"	908623	8	6	NA	NA	NA	6	6	8	2	NA	3	6	NA	0.001954	0.001711	NA	NA	NA	0.0006182	0.0006232	0.0009955	0.0001135	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales>Euzebyaceae"
"Euzebya sp. DY32-46"	"S"	1608957	8	6	NA	NA	NA	6	6	8	2	NA	3	6	NA	0.001954	0.001711	NA	NA	NA	0.0006182	0.0006232	0.0009955	0.0001135	NA	0.001954	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales>Euzebyaceae>Euzebya"
"Rubrobacteria"	"C"	84995	31	7	2	1	1	29	30	31	3	NA	11	16	1	0.1433	0.001997	0.003822	0.1433	0.0878	0.002988	0.003116	0.003858	0.0001702	NA	0.007164	0.001706	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Rubrobacterales"	"O"	84996	31	7	2	1	1	29	30	31	3	NA	11	16	1	0.1433	0.001997	0.003822	0.1433	0.0878	0.002988	0.003116	0.003858	0.0001702	NA	0.007164	0.001706	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria"
"Rubrobacteraceae"	"F"	84997	31	7	2	1	1	29	30	31	3	NA	11	16	1	0.1433	0.001997	0.003822	0.1433	0.0878	0.002988	0.003116	0.003858	0.0001702	NA	0.007164	0.001706	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales"
"Rubrobacter"	"G"	42255	31	7	2	1	1	29	30	31	3	NA	11	16	1	0.1433	0.001997	0.003822	0.1433	0.0878	0.002988	0.003116	0.003858	0.0001702	NA	0.007164	0.001706	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteraceae"
"Rubrobacter indicoceani"	"S"	2051957	6	3	NA	NA	NA	1	1	6	NA	NA	NA	1	NA	0.0008557	0.0008557	NA	NA	NA	0.000103	0.0001039	0.0007467	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteraceae>Rubrobacter"
"Cyanobacteria/Melainabacteria group"	"-"	1798711	62064	9819	2546	7	16	62064	40799	6022	200	6	1060	3863	1592	6.394	2.801	4.865	1.003	1.405	6.394	4.237	0.7494	0.01135	0.7802	0.6903	0.4118	3.22	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"Cyanobacteria"	"P"	1117	62064	9819	2546	7	16	62064	40799	6022	200	6	1060	3863	1592	6.394	2.801	4.865	1.003	1.405	6.394	4.237	0.7494	0.01135	0.7802	0.6903	0.4118	3.22	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group"
"Synechococcales"	"O"	1890424	31123	4667	1293	2	6	31123	21146	3284	98	3	591	2129	856	3.207	1.331	2.471	0.2865	0.5268	3.207	2.196	0.4087	0.00556	0.3901	0.3849	0.227	1.731	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Synechococcaceae"	"F"	1890426	25005	3802	1075	2	4	25005	17017	2640	60	3	491	1709	709	2.576	1.084	2.054	0.2865	0.3512	2.576	1.767	0.3285	0.003404	0.3901	0.3198	0.1822	1.434	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Synechococcus"	"G"	1129	24706	3377	988	1	3	24706	16844	2426	59	2	491	1689	708	2.545	0.9632	1.888	0.1433	0.2634	2.545	1.749	0.3019	0.003347	0.2601	0.3198	0.1801	1.432	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae"
"Synechococcus sp. PCC 7502"	"S"	1173263	19937	2366	748	NA	3	19937	13615	1916	41	2	421	1443	594	2.054	0.6748	1.429	NA	0.2634	2.054	1.414	0.2384	0.002326	0.2601	0.2742	0.1538	1.201	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. JA-2-3B'a(2-13)"	"S"	321332	3485	397	126	NA	NA	3485	2436	239	4	NA	40	149	87	0.3591	0.1132	0.2408	NA	NA	0.3591	0.253	0.02974	0.0002269	NA	0.02605	0.01588	0.176	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. PCC 6312"	"S"	195253	741	104	32	NA	NA	741	509	53	6	NA	15	43	19	0.07634	0.02966	0.06115	NA	NA	0.07634	0.05287	0.006595	0.0003404	NA	0.009768	0.004584	0.03843	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. WH 8101"	"S"	59932	89	89	12	NA	NA	17	9	11	NA	NA	NA	NA	NA	0.02538	0.02538	0.02293	NA	NA	0.001751	0.0009348	0.001369	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. KORDI-49"	"S"	585423	68	68	9	NA	NA	25	14	13	1	NA	NA	1	NA	0.01939	0.01939	0.0172	NA	NA	0.002576	0.001454	0.001618	5.673e-05	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. WH 7803"	"S"	32051	54	54	9	1	NA	42	20	29	1	NA	NA	NA	NA	0.1433	0.0154	0.0172	0.1433	NA	0.004327	0.002077	0.003609	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. JA-3-3Ab"	"S"	321327	256	41	19	NA	NA	256	138	28	3	NA	6	17	6	0.03631	0.01169	0.03631	NA	NA	0.02638	0.01433	0.003484	0.0001702	NA	0.003907	0.001812	0.01214	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. CC9311"	"S"	64471	21	21	2	NA	NA	14	3	9	NA	NA	NA	NA	NA	0.00599	0.00599	0.003822	NA	NA	0.001442	0.0003116	0.00112	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. RCC307"	"S"	316278	15	15	NA	NA	NA	7	3	9	1	NA	NA	NA	NA	0.004278	0.004278	NA	NA	NA	0.0007212	0.0003116	0.00112	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. KORDI-100"	"S"	1280380	13	13	NA	NA	NA	12	3	5	NA	NA	NA	NA	NA	0.003708	0.003708	NA	NA	NA	0.001236	0.0003116	0.0006222	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. SynAce01"	"S"	1916956	13	13	NA	NA	NA	6	3	4	NA	NA	NA	NA	NA	0.003708	0.003708	NA	NA	NA	0.0006182	0.0003116	0.0004978	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. KORDI-52"	"S"	585425	8	8	5	NA	NA	3	3	3	NA	NA	NA	NA	NA	0.009555	0.002282	0.009555	NA	NA	0.0003091	0.0003116	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. WH 8102"	"S"	84588	23	6	2	NA	NA	23	13	3	1	NA	1	6	1	0.003822	0.001711	0.003822	NA	NA	0.00237	0.00135	0.0003733	5.673e-05	NA	0.0006512	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. NIES-970"	"S"	1827144	20	2	NA	NA	NA	14	11	20	NA	NA	2	3	1	0.002489	0.0005704	NA	NA	NA	0.001442	0.001142	0.002489	NA	NA	0.001302	0.0003198	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus lividus"	"S"	33070	6	1	NA	NA	NA	4	4	6	NA	NA	1	5	NA	0.0007467	0.0002852	NA	NA	NA	0.0004121	0.0004154	0.0007467	NA	NA	0.0006512	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus lividus PCC 6715"	"-"	1917166	6	1	NA	NA	NA	4	4	6	NA	NA	1	5	NA	0.0007467	0.0002852	NA	NA	NA	0.0004121	0.0004154	0.0007467	NA	NA	0.0006512	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus>Synechococcus&nbsp;lividus"
"Synechococcus sp. CC9902"	"S"	316279	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Cyanobium"	"G"	167375	410	410	85	1	NA	252	153	191	1	1	NA	13	1	0.1624	0.1169	0.1624	0.1433	NA	0.02596	0.01589	0.02377	5.673e-05	0.13	NA	0.001386	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae"
"Cyanobium gracile"	"S"	59930	277	277	48	NA	NA	197	133	146	1	NA	NA	6	NA	0.09173	0.07901	0.09173	NA	NA	0.0203	0.01381	0.01817	5.673e-05	NA	NA	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Cyanobium"
"Cyanobium gracile PCC 6307"	"-"	292564	277	277	48	NA	NA	197	133	146	1	NA	NA	6	NA	0.09173	0.07901	0.09173	NA	NA	0.0203	0.01381	0.01817	5.673e-05	NA	NA	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Cyanobium>Cyanobium&nbsp;gracile"
"Cyanobium sp. NIES-981"	"S"	1851505	130	130	36	1	NA	49	19	44	NA	1	NA	6	1	0.1433	0.03708	0.06879	0.1433	NA	0.005048	0.001973	0.005475	NA	0.13	NA	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Cyanobium"
"Dactylococcopsis"	"G"	13034	34	1	1	NA	NA	34	15	16	NA	NA	NA	4	NA	0.003503	0.0002852	0.001911	NA	NA	0.003503	0.001558	0.001991	NA	NA	NA	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae"
"Dactylococcopsis salina"	"S"	292566	34	1	1	NA	NA	34	15	16	NA	NA	NA	4	NA	0.003503	0.0002852	0.001911	NA	NA	0.003503	0.001558	0.001991	NA	NA	NA	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Dactylococcopsis"
"Dactylococcopsis salina PCC 8305"	"-"	13035	34	1	1	NA	NA	34	15	16	NA	NA	NA	4	NA	0.003503	0.0002852	0.001911	NA	NA	0.003503	0.001558	0.001991	NA	NA	NA	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Dactylococcopsis>Dactylococcopsis&nbsp;salina"
"Pseudanabaenaceae"	"F"	1890436	4439	488	150	NA	NA	4439	2902	325	11	NA	60	254	113	0.4573	0.1392	0.2866	NA	NA	0.4573	0.3014	0.04044	0.000624	NA	0.03907	0.02708	0.2286	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Pseudanabaena"	"G"	1152	4439	488	150	NA	NA	4439	2902	325	11	NA	60	254	113	0.4573	0.1392	0.2866	NA	NA	0.4573	0.3014	0.04044	0.000624	NA	0.03907	0.02708	0.2286	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae"
"Pseudanabaena sp. ABRG5-3"	"S"	685565	4329	481	146	NA	NA	4329	2838	318	11	NA	59	250	112	0.446	0.1372	0.279	NA	NA	0.446	0.2948	0.03957	0.000624	NA	0.03842	0.02665	0.2265	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena"
"Pseudanabaena sp. PCC 7367"	"S"	82654	110	7	4	NA	NA	110	64	7	NA	NA	1	4	1	0.01133	0.001997	0.007644	NA	NA	0.01133	0.006647	0.0008711	NA	NA	0.0006512	0.0004264	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Pseudanabaenaceae>Pseudanabaena"
"Leptolyngbyaceae"	"F"	1890438	205	73	9	NA	NA	205	124	88	11	NA	8	40	7	0.02112	0.02082	0.0172	NA	NA	0.02112	0.01288	0.01095	0.000624	NA	0.00521	0.004264	0.01416	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
