"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Thermodesulfobacteria"	"C"	67799	8	1	NA	NA	NA	8	8	7	NA	NA	NA	7	NA	0.0008711	0.0002852	NA	NA	NA	0.0008242	0.0008309	0.0008711	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria"
"Thermodesulfobacteriales"	"O"	188710	8	1	NA	NA	NA	8	8	7	NA	NA	NA	7	NA	0.0008711	0.0002852	NA	NA	NA	0.0008242	0.0008309	0.0008711	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria>Thermodesulfobacteria"
"Thermodesulfobacteriaceae"	"F"	188711	8	1	NA	NA	NA	8	8	7	NA	NA	NA	7	NA	0.0008711	0.0002852	NA	NA	NA	0.0008242	0.0008309	0.0008711	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria>Thermodesulfobacteria>Thermodesulfobacteriales"
"Thermodesulfatator"	"G"	241192	7	1	NA	NA	NA	4	5	2	NA	NA	NA	7	NA	0.0007462	0.0002852	NA	NA	NA	0.0004121	0.0005193	0.0002489	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria>Thermodesulfobacteria>Thermodesulfobacteriales>Thermodesulfobacteriaceae"
"Thermodesulfatator indicus"	"S"	171695	7	1	NA	NA	NA	4	5	2	NA	NA	NA	7	NA	0.0007462	0.0002852	NA	NA	NA	0.0004121	0.0005193	0.0002489	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria>Thermodesulfobacteria>Thermodesulfobacteriales>Thermodesulfobacteriaceae>Thermodesulfatator"
"Thermodesulfatator indicus DSM 15286"	"-"	667014	7	1	NA	NA	NA	4	5	2	NA	NA	NA	7	NA	0.0007462	0.0002852	NA	NA	NA	0.0004121	0.0005193	0.0002489	NA	NA	NA	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Thermodesulfobacteria>Thermodesulfobacteria>Thermodesulfobacteriales>Thermodesulfobacteriaceae>Thermodesulfatator>Thermodesulfatator&nbsp;indicus"
"Archaea"	"D"	2157	12	1	3	NA	2	8	12	1	1	NA	NA	5	3	0.1756	0.0002852	0.005733	NA	0.1756	0.0008242	0.001246	0.0001244	5.673e-05	NA	NA	0.000533	0.006068	"cellular&nbsp;organisms"
"Euryarchaeota"	"P"	28890	5	1	3	NA	2	2	5	1	NA	NA	NA	4	3	0.1756	0.0002852	0.005733	NA	0.1756	0.0002061	0.0005193	0.0001244	NA	NA	NA	0.0004264	0.006068	"cellular&nbsp;organisms>Archaea"
"Thermococci"	"C"	183968	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002023	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Archaea>Euryarchaeota"
"Thermococcales"	"O"	2258	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002023	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Thermococci"
"Thermococcaceae"	"F"	2259	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002023	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Thermococci>Thermococcales"
"Thermococcus"	"G"	2263	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002023	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Thermococci>Thermococcales>Thermococcaceae"
"Thermococcus sp. AM4"	"S"	246969	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Thermococci>Thermococcales>Thermococcaceae>Thermococcus"
"Acidovorax sp. T1"	"S"	1858609	2	NA	2	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0878	NA	0.003822	NA	0.0878	NA	NA	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Variovorax paradoxus EPS"	"-"	595537	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.13	NA	0.001911	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Variovorax>Variovorax&nbsp;paradoxus"
"Bordetella petrii"	"S"	94624	6	NA	1	NA	NA	6	1	5	1	2	NA	1	1	0.2601	NA	0.001911	NA	NA	0.0006182	0.0001039	0.0006222	5.673e-05	0.2601	NA	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella genomosp. 8"	"S"	1416806	1	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	NA	NA	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella pseudohinzii"	"S"	1331258	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Pusillimonas"	"G"	305976	4	NA	1	NA	NA	NA	3	4	NA	NA	1	1	NA	0.001911	NA	0.001911	NA	NA	NA	0.0003116	0.0004978	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae"
"Pusillimonas sp. T7-7"	"S"	1007105	4	NA	1	NA	NA	NA	3	4	NA	NA	1	1	NA	0.001911	NA	0.001911	NA	NA	NA	0.0003116	0.0004978	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Pusillimonas"
"Burkholderia pseudomallei NCTC 13178"	"-"	1249468	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia sp. Bp7605"	"S"	1740163	38	NA	1	NA	NA	17	14	38	NA	NA	4	22	1	0.004729	NA	0.001911	NA	NA	0.001751	0.001454	0.004729	NA	NA	0.002605	0.002345	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	28	NA	1	NA	NA	19	16	15	1	NA	1	28	1	0.002985	NA	0.001911	NA	NA	0.001958	0.001662	0.001867	5.673e-05	NA	0.0006512	0.002985	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Paraburkholderia fungorum"	"S"	134537	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	0.002023	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	0.0006512	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia phymatum"	"S"	148447	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia phymatum STM815"	"-"	391038	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;phymatum"
"Cupriavidus pinatubonensis"	"S"	248026	2	NA	1	NA	NA	NA	1	NA	NA	2	NA	1	NA	0.2601	NA	0.001911	NA	NA	NA	0.0001039	NA	NA	0.2601	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus pinatubonensis JMP134"	"-"	264198	2	NA	1	NA	NA	NA	1	NA	NA	2	NA	1	NA	0.2601	NA	0.001911	NA	NA	NA	0.0001039	NA	NA	0.2601	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;pinatubonensis"
"Pandoraea faecigallinarum"	"S"	656179	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Simonsiella"	"G"	71	5	NA	1	NA	NA	5	1	NA	NA	NA	1	4	NA	0.001911	NA	0.001911	NA	NA	0.0005151	0.0001039	NA	NA	NA	0.0006512	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Simonsiella muelleri"	"S"	72	5	NA	1	NA	NA	5	1	NA	NA	NA	1	4	NA	0.001911	NA	0.001911	NA	NA	0.0005151	0.0001039	NA	NA	NA	0.0006512	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella"
"Simonsiella muelleri ATCC 29453"	"-"	641147	5	NA	1	NA	NA	5	1	NA	NA	NA	1	4	NA	0.001911	NA	0.001911	NA	NA	0.0005151	0.0001039	NA	NA	NA	0.0006512	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella>Simonsiella&nbsp;muelleri"
"Laribacter hongkongensis HLHK9"	"-"	557598	18	NA	1	NA	NA	8	5	18	NA	NA	4	13	2	0.004045	NA	0.001911	NA	NA	0.0008242	0.0005193	0.00224	NA	NA	0.002605	0.001386	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Laribacter>Laribacter&nbsp;hongkongensis"
"Chromobacterium violaceum"	"S"	536	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Phaeobacter porticola"	"S"	1844006	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Brevirhabdus"	"G"	1855413	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Brevirhabdus pacifica"	"S"	1267768	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Brevirhabdus"
"Novosphingobium pentaromativorans"	"S"	205844	2	NA	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	0.0002061	NA	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans US6-1"	"-"	1088721	2	NA	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	0.0002061	NA	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;pentaromativorans"
"Agrobacterium tumefaciens complex"	"-"	1183400	82	NA	1	NA	NA	15	8	82	1	1	16	13	1	0.13	NA	0.001911	NA	NA	0.001545	0.0008309	0.0102	5.673e-05	0.13	0.01042	0.001386	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium fabrum"	"S"	1176649	82	NA	1	NA	NA	15	7	82	1	NA	16	12	NA	0.01042	NA	0.001911	NA	NA	0.001545	0.000727	0.0102	5.673e-05	NA	0.01042	0.001279	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;tumefaciens&nbsp;complex"
"Sinorhizobium fredii USDA 257"	"-"	1185652	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium>Sinorhizobium&nbsp;fredii&nbsp;group>Sinorhizobium&nbsp;fredii"
"Bradyrhizobium sp. S23321"	"S"	335659	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium japonicum"	"S"	375	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002023	NA	0.001911	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Azospirillum lipoferum 4B"	"-"	862719	43	NA	1	NA	NA	5	5	43	NA	NA	6	15	NA	0.005351	NA	0.001911	NA	NA	0.0005151	0.0005193	0.005351	NA	NA	0.003907	0.001599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum>Azospirillum&nbsp;lipoferum"
"Komagataeibacter hansenii"	"S"	436	10	NA	1	NA	NA	3	10	7	NA	NA	NA	5	NA	0.001911	NA	0.001911	NA	NA	0.0003091	0.001039	0.0008711	NA	NA	NA	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Komagataeibacter hansenii ATCC 23769"	"-"	714995	10	NA	1	NA	NA	3	10	7	NA	NA	NA	5	NA	0.001911	NA	0.001911	NA	NA	0.0003091	0.001039	0.0008711	NA	NA	NA	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter>Komagataeibacter&nbsp;hansenii"
"Rickettsia bellii"	"S"	33990	2	NA	1	NA	NA	2	1	1	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	0.0002061	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>belli&nbsp;group"
"Rickettsia prowazekii"	"S"	782	2	NA	1	NA	NA	2	1	2	NA	NA	1	NA	NA	0.001911	NA	0.001911	NA	NA	0.0002061	0.0001039	0.0002489	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>typhus&nbsp;group"
"phagocytophilum group"	"-"	106179	2	NA	1	NA	NA	1	1	2	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	0.000103	0.0001039	0.0002489	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma"
"Anaplasma phagocytophilum"	"S"	948	2	NA	1	NA	NA	1	1	2	NA	NA	NA	1	NA	0.001911	NA	0.001911	NA	NA	0.000103	0.0001039	0.0002489	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma>phagocytophilum&nbsp;group"
"Campylobacter hyointestinalis"	"S"	198	1	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	0.002023	NA	0.001911	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter hyointestinalis subsp. lawsonii"	"-"	91353	1	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	0.002023	NA	0.001911	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;hyointestinalis"
"unclassified Epsilonproteobacteria"	"-"	34035	15	NA	1	NA	NA	15	14	10	NA	NA	5	12	NA	0.003256	NA	0.001911	NA	NA	0.001545	0.001454	0.001244	NA	NA	0.003256	0.001279	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria"
"Sulfurovum"	"G"	265570	15	NA	1	NA	NA	15	14	10	NA	NA	5	12	NA	0.003256	NA	0.001911	NA	NA	0.001545	0.001454	0.001244	NA	NA	0.003256	0.001279	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>unclassified&nbsp;Epsilonproteobacteria"
"Anaeromyxobacter dehalogenans"	"S"	161493	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Anaeromyxobacter dehalogenans 2CP-1"	"-"	455488	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.001911	NA	0.001911	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter>Anaeromyxobacter&nbsp;dehalogenans"
"Archangiaceae"	"F"	39	47	NA	2	NA	NA	29	24	47	1	1	12	13	NA	0.13	NA	0.003822	NA	NA	0.002988	0.002493	0.005849	5.673e-05	0.13	0.007815	0.001386	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Archangium"	"G"	47	3	NA	2	NA	NA	1	2	3	NA	NA	3	3	NA	0.003822	NA	0.003822	NA	NA	0.000103	0.0002077	0.0003733	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae"
"Archangium gephyra"	"S"	48	3	NA	2	NA	NA	1	2	3	NA	NA	3	3	NA	0.003822	NA	0.003822	NA	NA	0.000103	0.0002077	0.0003733	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Archangiaceae>Archangium"
"Myxococcaceae"	"F"	31	15	NA	1	NA	NA	7	8	15	1	1	3	7	NA	0.13	NA	0.001911	NA	NA	0.0007212	0.0008309	0.001867	5.673e-05	0.13	0.001954	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae"
"Corallococcus"	"G"	83461	10	NA	1	NA	NA	3	4	10	NA	NA	1	3	NA	0.001911	NA	0.001911	NA	NA	0.0003091	0.0004154	0.001244	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae"
"Corallococcus coralloides"	"S"	184914	10	NA	1	NA	NA	3	4	10	NA	NA	1	3	NA	0.001911	NA	0.001911	NA	NA	0.0003091	0.0004154	0.001244	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Corallococcus"
"Corallococcus coralloides DSM 2259"	"-"	1144275	10	NA	1	NA	NA	3	4	10	NA	NA	1	3	NA	0.001911	NA	0.001911	NA	NA	0.0003091	0.0004154	0.001244	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Corallococcus>Corallococcus&nbsp;coralloides"
"Desulfovibrio vulgaris"	"S"	881	30	NA	1	NA	NA	11	12	30	NA	NA	NA	10	NA	0.003733	NA	0.001911	NA	NA	0.001133	0.001246	0.003733	NA	NA	NA	0.001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Geobacter pickeringii"	"S"	345632	33	NA	1	NA	NA	33	18	32	NA	NA	7	14	NA	0.004559	NA	0.001911	NA	NA	0.0034	0.00187	0.003982	NA	NA	0.004559	0.001492	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Klebsiella pneumoniae subsp. pneumoniae KPNIH10"	"-"	1094170	8	NA	1	NA	NA	1	5	6	8	NA	NA	3	1	0.002023	NA	0.001911	NA	NA	0.000103	0.0005193	0.0007467	0.0004538	NA	NA	0.0003198	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae>Klebsiella&nbsp;pneumoniae&nbsp;subsp.&nbsp;pneumoniae"
"Escherichia albertii KF1"	"-"	1440052	934	NA	1	NA	NA	7	5	10	934	NA	4	16	2	0.05299	NA	0.001911	NA	NA	0.0007212	0.0005193	0.001244	0.05299	NA	0.002605	0.001706	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;albertii"
"Salmonella enterica subsp. enterica serovar Bergen"	"-"	260368	46	NA	1	NA	NA	NA	NA	NA	46	NA	NA	NA	NA	0.00261	NA	0.001911	NA	NA	NA	NA	NA	0.00261	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Bergen str. ST350"	"-"	1240708	46	NA	1	NA	NA	NA	NA	NA	46	NA	NA	NA	NA	0.00261	NA	0.001911	NA	NA	NA	NA	NA	0.00261	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Bergen"
"Salmonella enterica subsp. enterica serovar Agona"	"-"	58095	2865	NA	1	NA	NA	2	1	3	2865	1	1	2	2	0.1625	NA	0.001911	NA	NA	0.0002061	0.0001039	0.0003733	0.1625	0.13	0.0006512	0.0002132	0.004045	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica"
"Salmonella enterica subsp. enterica serovar Agona str. SL483"	"-"	454166	19	NA	1	NA	NA	NA	NA	NA	19	NA	1	NA	NA	0.001911	NA	0.001911	NA	NA	NA	NA	NA	0.001078	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Salmonella>Salmonella&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica>Salmonella&nbsp;enterica&nbsp;subsp.&nbsp;enterica&nbsp;serovar&nbsp;Agona"
