"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"966-1"	"G"	26540	5	NA	NA	1	NA	5	NA	NA	NA	NA	NA	4	NA	0.004738	NA	NA	0.000618	NA	0.002692	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Tepidiphilus"	"G"	26508	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Candidatus Nitrotoga"	"G"	26498	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sulfuricella"	"G"	26585	8	NA	NA	3	NA	2	NA	NA	NA	NA	NA	8	NA	0.009477	NA	NA	0.001854	NA	0.001077	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfurirhabdus"	"G"	26587	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Paludibacterium"	"G"	26491	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chitinibacteraceae"	"F"	26472	39	NA	NA	1	NA	11	NA	NA	NA	NA	NA	39	NA	0.0462	NA	NA	0.000618	NA	0.005922	NA	NA	NA	NA	NA	0.0462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Iodobacter"	"G"	26480	5	NA	NA	1	NA	3	NA	NA	NA	NA	NA	5	NA	0.005923	NA	NA	0.000618	NA	0.001615	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Providencia"	"G"	3519	48	NA	NA	1	NA	NA	NA	NA	48	NA	NA	4	NA	0.02669	NA	NA	0.000618	NA	NA	NA	NA	0.02669	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Cronobacter"	"G"	3499	25	NA	NA	1	NA	NA	NA	NA	25	NA	NA	2	NA	0.0139	NA	NA	0.000618	NA	NA	NA	NA	0.0139	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Luteibacter"	"G"	26872	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001854	NA	NA	0.001854	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Metallibacterium"	"G"	26873	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Aquimonas"	"G"	26865	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Alteromonas"	"G"	3339	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Luminiphilus"	"G"	11533	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"R7C24"	"O"	26806	2	NA	NA	2	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.001236	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Cardiobacteriales"	"O"	3409	2	NA	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Cardiobacteriaceae"	"F"	3410	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales"
"uncultured"	"G"	3414	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Cardiobacteriaceae"
"Chromatiales"	"O"	3415	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Sedimenticolaceae"	"F"	26603	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"uncultured"	"G"	26606	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Sedimenticolaceae"
"Nitrococcales"	"O"	26715	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Nitrococcaceae"	"F"	26722	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Arhodomonas"	"G"	26724	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Thiomicrospirales"	"O"	26843	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiomicrospiraceae"	"F"	26852	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"endosymbionts"	"G"	26858	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Candidatus Competibacter"	"G"	26609	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales>Competibacteraceae"
"BIyi10"	"G"	26781	3	NA	NA	1	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Pseudohongiellaceae"
"Methyloparacoccus"	"G"	14665	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"JTB23"	"O"	26683	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Nautella"	"G"	2596	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassobius"	"G"	2657	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001236	NA	NA	0.001236	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Maribius"	"G"	2590	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Methylarcula"	"G"	2595	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Chelativorans"	"G"	26101	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Anderseniella"	"G"	26128	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Rhodopseudomonas"	"G"	26158	2	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	0.0005384	NA	NA	0.000556	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Roseiarcus"	"G"	26052	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"FFCH5858"	"G"	26043	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Chthonobacter"	"G"	26083	2	NA	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Hyphobacterium"	"G"	25967	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Candidatus Gigarickettsia"	"G"	11466	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rhodopirillaceae"	"F"	26189	7	NA	NA	1	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003769	NA	NA	0.000618	NA	0.003769	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Defluviicoccus"	"G"	26190	7	NA	NA	1	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003769	NA	NA	0.000618	NA	0.003769	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodopirillaceae"
"Magnetospirillaceae"	"F"	26183	9	NA	NA	1	NA	NA	NA	NA	1	NA	NA	9	NA	0.01066	NA	NA	0.000618	NA	NA	NA	NA	0.000556	NA	NA	0.01066	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Magnetospirillum"	"G"	26184	6	NA	NA	1	NA	NA	NA	NA	1	NA	NA	6	NA	0.007108	NA	NA	0.000618	NA	NA	NA	NA	0.000556	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Acidiphilium"	"G"	25904	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Inquilinaceae"	"F"	25957	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Inquilinus"	"G"	25958	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Inquilinaceae"
"uncultured"	"G"	3240	5	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00309	NA	NA	0.00309	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Polyangium"	"G"	11490	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"mle1-27"	"F"	3244	5	NA	NA	5	NA	1	NA	NA	NA	NA	NA	1	NA	0.00309	NA	NA	0.00309	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"KD3-10"	"F"	11482	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001854	NA	NA	0.001854	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"BIrii41"	"F"	11478	6	NA	NA	1	NA	6	NA	NA	NA	NA	NA	2	NA	0.00323	NA	NA	0.000618	NA	0.00323	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Desulfobacter"	"G"	3120	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfomonile"	"G"	3254	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Syntrophobacter"	"G"	3264	7	NA	NA	1	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003769	NA	NA	0.000618	NA	0.003769	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"SAR324 clade(Marine group B)"	"O"	3247	8	NA	NA	1	NA	3	NA	NA	NA	NA	NA	8	NA	0.009477	NA	NA	0.000618	NA	0.001615	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Sva0485"	"O"	3250	11	NA	NA	1	NA	11	NA	NA	NA	NA	NA	NA	NA	0.005922	NA	NA	0.000618	NA	0.005922	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Desulfovibrionales"	"O"	3156	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Desulfovibrionaceae"	"F"	3169	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales"
"Halodesulfovibrio"	"G"	26278	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Deltaproteobacteria Incertae Sedis"	"O"	3102	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Syntrophorhabdaceae"	"F"	3103	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Syntrophorhabdus"	"G"	3104	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis>Syntrophorhabdaceae"
"Persicitalea"	"G"	24808	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Fibrella"	"G"	24799	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Ohtaekwangia"	"G"	24790	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	NA	NA	NA	0.000556	NA	NA	0.001185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Adhaeribacter"	"G"	24777	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Flammeovirgaceae"	"F"	24766	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Luteivirga"	"G"	24771	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Flavisolibacter"	"G"	24679	3	NA	NA	3	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.001854	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001854	NA	NA	0.001854	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	4	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002154	NA	NA	0.000618	NA	0.002154	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Pseudofulvibacter"	"G"	24938	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Xanthomarina"	"G"	24969	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutibacter"	"G"	24909	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24833	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Riemerella"	"G"	24996	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"NS7 marine group"	"F"	24979	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Bacteroidetes vadinHA17"	"F"	24596	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Marinilabiliaceae"	"F"	24619	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24633	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Rubrivirga"	"G"	25097	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	0.001236	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"Jeotgalibaca"	"G"	11279	11	NA	NA	1	NA	1	NA	NA	11	NA	NA	NA	NA	0.006116	NA	NA	0.000618	NA	0.0005384	NA	NA	0.006116	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Aerococcaceae"	"F"	1802	6	NA	NA	1	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003336	NA	NA	0.000618	NA	NA	NA	NA	0.003336	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales"
"Aerococcus"	"G"	1804	6	NA	NA	1	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003336	NA	NA	0.000618	NA	NA	NA	NA	0.003336	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Clostridium sensu stricto 9"	"G"	1891	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"uncultured"	"G"	1899	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Anaerobacter"	"G"	1870	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618	NA	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
