"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Apioscelis"	"G"	1260261	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Caelifera>Acrididea>Acridomorpha>Proscopioidea>Proscopiidae>Proscopiinae>Proscopiini"
"Apioscelis sp. BYU-IGC-OR409"	"S"	1636888	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Caelifera>Acrididea>Acridomorpha>Proscopioidea>Proscopiidae>Proscopiinae>Proscopiini>Apioscelis"
"Dermaptera"	"O"	27434	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera"
"Forficulina"	"-"	211564	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Dermaptera"
"Forficuloidea"	"-"	211568	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Dermaptera>Forficulina"
"Forficulidae"	"F"	27437	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Dermaptera>Forficulina>Forficuloidea"
"Doru"	"G"	163242	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Dermaptera>Forficulina>Forficuloidea>Forficulidae"
"Doru spiculiferum"	"S"	202346	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Dermaptera>Forficulina>Forficuloidea>Forficulidae>Doru"
"Collembola"	"C"	30001	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda"
"Entomobryomorpha"	"O"	730330	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola"
"Isotomoidea"	"-"	730333	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola>Entomobryomorpha"
"Isotomidae"	"F"	36141	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola>Entomobryomorpha>Isotomoidea"
"Proisotominae"	"-"	187620	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola>Entomobryomorpha>Isotomoidea>Isotomidae"
"Folsomia"	"G"	158440	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola>Entomobryomorpha>Isotomoidea>Isotomidae>Proisotominae"
"Folsomia candida"	"S"	158441	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Collembola>Entomobryomorpha>Isotomoidea>Isotomidae>Proisotominae>Folsomia"
"Crustacea"	"-"	6657	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea"
"Multicrustacea"	"-"	2172821	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea"
"Malacostraca"	"C"	6681	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea"
"Eumalacostraca"	"-"	72041	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca"
"Peracarida"	"-"	6820	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca"
"Isopoda"	"O"	29979	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida"
"Asellota"	"-"	63226	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda"
"Janiroidea"	"-"	525156	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota"
"Acanthaspidiidae"	"F"	263148	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea"
"Acanthaspidia"	"G"	263149	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea>Acanthaspidiidae"
"Acanthaspidia drygalskii"	"S"	263153	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea>Acanthaspidiidae>Acanthaspidia"
"Dendrotionidae"	"F"	263165	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea"
"Dendrotion"	"G"	516667	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea>Dendrotionidae"
"Dendrotion sp. MR-2008"	"S"	516668	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea>Dendrotionidae>Dendrotion"
"Haploniscidae"	"F"	263168	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea"
"Haploniscus"	"G"	263169	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Janiroidea>Haploniscidae"
"Aselloidea"	"-"	525154	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota"
"Asellidae"	"F"	63227	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Aselloidea"
"Proasellus"	"G"	63228	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Aselloidea>Asellidae"
"Proasellus assaforensis"	"S"	1282049	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Asellota>Aselloidea>Asellidae>Proasellus"
"Flabellifera"	"-"	96841	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda"
"Sphaeromatidae"	"F"	96822	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Flabellifera"
"Thermosphaeroma"	"G"	638753	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Flabellifera>Sphaeromatidae"
"Thermosphaeroma subequalum"	"S"	1814199	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Flabellifera>Sphaeromatidae>Thermosphaeroma"
"Paracassidina"	"G"	638731	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Flabellifera>Sphaeromatidae"
"Paracassidina dama"	"S"	1814184	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Isopoda>Flabellifera>Sphaeromatidae>Paracassidina"
"Mysidacea"	"-"	79904	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida"
"Mysida"	"O"	75399	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea"
"Mysidae"	"F"	79901	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida"
"Mysinae"	"-"	401129	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae"
"Mysini"	"-"	401216	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae>Mysinae"
"Taphromysis"	"G"	401249	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae>Mysinae>Mysini"
"Taphromysis bowmani"	"S"	419531	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae>Mysinae>Mysini>Taphromysis"
"Erythropinae"	"-"	2172761	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae"
"Parerythrops"	"G"	401170	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae>Erythropinae"
"Parerythrops spectabilis"	"S"	419520	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Mysidacea>Mysida>Mysidae>Erythropinae>Parerythrops"
"Tanaidacea"	"O"	75398	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida"
"Tanaidomorpha"	"-"	116697	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Tanaidacea"
"Paratanaoidea"	"-"	117987	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Tanaidacea>Tanaidomorpha"
"Leptocheliidae"	"F"	764966	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Tanaidacea>Tanaidomorpha>Paratanaoidea"
"Leptochelia"	"G"	160504	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Peracarida>Tanaidacea>Tanaidomorpha>Paratanaoidea>Leptocheliidae"
"Eucarida"	"-"	6682	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca"
"Decapoda"	"O"	6683	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida"
"Pleocyemata"	"-"	6692	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda"
"Anomura"	"-"	6738	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata"
"Galatheoidea"	"-"	115588	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura"
"Chirostylidae"	"F"	177222	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea"
"Chirostylus"	"G"	541028	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Chirostylidae"
"Chirostylus novaecaledoniae"	"S"	541029	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Chirostylidae>Chirostylus"
"Porcellanidae"	"F"	84660	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea"
"Euceramus"	"G"	989329	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Porcellanidae"
"Euceramus sp. KC6974/ULLZ10235"	"S"	1378273	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Porcellanidae>Euceramus"
"Galatheidae"	"F"	136690	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea"
"Galathea"	"G"	376763	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Galatheidae"
"Galathea rostrata"	"S"	1377960	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Galatheoidea>Galatheidae>Galathea"
"Paguroidea"	"-"	6744	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura"
"Diogenidae"	"F"	6749	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Paguroidea"
"Paguristes"	"G"	177239	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Paguroidea>Diogenidae"
"Paguristes nr. moorei KC6863/ULLZ11765"	"S"	1377974	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata>Anomura>Paguroidea>Diogenidae>Paguristes"
"Caridea"	"-"	6694	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Crustacea>Multicrustacea>Malacostraca>Eumalacostraca>Eucarida>Decapoda>Pleocyemata"
