"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Phycicoccus"	"G"	367298	27	27	4	NA	NA	19	7	23	NA	NA	15	17	5	0.0111	0.009073	0.008768	NA	NA	0.002323	0.0008895	0.003297	NA	NA	0.01035	0.001897	0.0111	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Phycicoccus dokdonensis"	"S"	443156	27	27	4	NA	NA	19	7	23	NA	NA	15	17	5	0.0111	0.009073	0.008768	NA	NA	0.002323	0.0008895	0.003297	NA	NA	0.01035	0.001897	0.0111	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Phycicoccus"
"Janibacter"	"G"	53457	4	4	NA	NA	NA	NA	2	NA	NA	NA	1	2	NA	0.001344	0.001344	NA	NA	NA	NA	0.0002541	NA	NA	NA	0.0006902	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Janibacter indicus"	"S"	857417	4	4	NA	NA	NA	NA	2	NA	NA	NA	1	2	NA	0.001344	0.001344	NA	NA	NA	NA	0.0002541	NA	NA	NA	0.0006902	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Janibacter"
"Serinicoccus"	"G"	265976	3	3	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.001008	0.001008	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Serinicoccus sp. JLT9"	"S"	1758689	3	3	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.001008	0.001008	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Serinicoccus"
"Arsenicicoccus"	"G"	267408	4	4	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.001344	0.001344	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Arsenicicoccus sp. oral taxon 190"	"S"	1658671	4	4	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.001344	0.001344	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Arsenicicoccus"
"Intrasporangium"	"G"	53357	4	1	NA	NA	1	1	3	4	NA	NA	2	1	NA	0.09398	0.000336	NA	NA	0.09398	0.0001223	0.0003812	0.0005734	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Intrasporangium calvum"	"S"	53358	4	1	NA	NA	1	1	3	4	NA	NA	2	1	NA	0.09398	0.000336	NA	NA	0.09398	0.0001223	0.0003812	0.0005734	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae>Intrasporangium"
"Cellulomonadaceae"	"F"	85016	66	56	8	NA	NA	54	50	66	NA	NA	45	56	NA	0.03106	0.01882	0.01754	NA	NA	0.006603	0.006354	0.009461	NA	NA	0.03106	0.006249	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Cellulomonas"	"G"	1707	64	53	8	NA	NA	52	50	64	NA	NA	45	56	NA	0.03106	0.01781	0.01754	NA	NA	0.006359	0.006354	0.009174	NA	NA	0.03106	0.006249	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Cellulomonas sp. PSBB021"	"S"	2003551	47	44	8	NA	NA	36	33	46	NA	NA	37	47	NA	0.02554	0.01479	0.01754	NA	NA	0.004402	0.004193	0.006594	NA	NA	0.02554	0.005245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Cellulomonas"
"Cellulomonas flavigena"	"S"	1711	17	9	NA	NA	NA	16	9	17	NA	NA	3	9	NA	0.003024	0.003024	NA	NA	NA	0.001956	0.001144	0.002437	NA	NA	0.00207	0.001004	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Cellulomonas"
"Paraoerskovia"	"G"	665568	2	2	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0006721	0.0006721	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Paraoerskovia marina"	"S"	545619	2	2	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0006721	0.0006721	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Paraoerskovia"
"unclassified Micrococcales"	"-"	577468	32	32	1	NA	NA	22	16	20	NA	NA	14	25	NA	0.01075	0.01075	0.002192	NA	NA	0.00269	0.002033	0.002867	NA	NA	0.009662	0.00279	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Tropheryma"	"G"	2038	32	32	1	NA	NA	22	16	20	NA	NA	14	25	NA	0.01075	0.01075	0.002192	NA	NA	0.00269	0.002033	0.002867	NA	NA	0.009662	0.00279	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>unclassified&nbsp;Micrococcales"
"Tropheryma whipplei"	"S"	2039	32	32	1	NA	NA	22	16	20	NA	NA	14	25	NA	0.01075	0.01075	0.002192	NA	NA	0.00269	0.002033	0.002867	NA	NA	0.009662	0.00279	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>unclassified&nbsp;Micrococcales>Tropheryma"
"Dermatophilaceae"	"F"	85018	28	28	6	NA	NA	12	10	19	NA	NA	5	10	NA	0.01315	0.009409	0.01315	NA	NA	0.001467	0.001271	0.002724	NA	NA	0.003451	0.001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Austwickia"	"G"	1184606	26	26	5	NA	NA	10	9	14	NA	NA	3	5	NA	0.01096	0.008737	0.01096	NA	NA	0.001223	0.001144	0.002007	NA	NA	0.00207	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermatophilaceae"
"Austwickia chelonae"	"S"	100225	26	26	5	NA	NA	10	9	14	NA	NA	3	5	NA	0.01096	0.008737	0.01096	NA	NA	0.001223	0.001144	0.002007	NA	NA	0.00207	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermatophilaceae>Austwickia"
"Dermatophilus"	"G"	1862	5	2	1	NA	NA	2	1	5	NA	NA	2	5	NA	0.002192	0.0006721	0.002192	NA	NA	0.0002446	0.0001271	0.0007168	NA	NA	0.00138	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermatophilaceae"
"Dermatophilus congolensis"	"S"	1863	5	2	1	NA	NA	2	1	5	NA	NA	2	5	NA	0.002192	0.0006721	0.002192	NA	NA	0.0002446	0.0001271	0.0007168	NA	NA	0.00138	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermatophilaceae>Dermatophilus"
"Brevibacteriaceae"	"F"	85019	67	67	2	NA	NA	43	35	41	4	NA	3	56	1	0.02252	0.02252	0.004384	NA	NA	0.005258	0.004447	0.005877	0.000227	NA	0.00207	0.006249	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Brevibacterium"	"G"	1696	67	67	2	NA	NA	43	35	41	4	NA	3	56	1	0.02252	0.02252	0.004384	NA	NA	0.005258	0.004447	0.005877	0.000227	NA	0.00207	0.006249	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Brevibacteriaceae"
"Brevibacterium aurantiacum"	"S"	273384	61	61	1	NA	NA	41	33	37	4	NA	1	52	1	0.0205	0.0205	0.002192	NA	NA	0.005013	0.004193	0.005304	0.000227	NA	0.0006902	0.005803	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Brevibacteriaceae>Brevibacterium"
"Beutenbergiaceae"	"F"	125316	15	11	2	NA	NA	NA	15	6	NA	NA	NA	9	1	0.004384	0.003697	0.004384	NA	NA	NA	0.001906	0.0008601	NA	NA	NA	0.001004	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Miniimonas"	"G"	947525	9	6	1	NA	NA	NA	9	1	NA	NA	NA	1	1	0.00222	0.002016	0.002192	NA	NA	NA	0.001144	0.0001434	NA	NA	NA	0.0001116	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae"
"Miniimonas sp. S16"	"S"	2171623	9	6	1	NA	NA	NA	9	1	NA	NA	NA	1	1	0.00222	0.002016	0.002192	NA	NA	NA	0.001144	0.0001434	NA	NA	NA	0.0001116	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae>Miniimonas"
"Beutenbergia"	"G"	84756	3	3	1	NA	NA	NA	NA	3	NA	NA	NA	2	NA	0.002192	0.001008	0.002192	NA	NA	NA	NA	0.0004301	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae"
"Beutenbergia cavernae"	"S"	84757	3	3	1	NA	NA	NA	NA	3	NA	NA	NA	2	NA	0.002192	0.001008	0.002192	NA	NA	NA	NA	0.0004301	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae>Beutenbergia"
"Jonesiaceae"	"F"	85022	7	6	NA	NA	NA	7	1	1	NA	NA	NA	2	NA	0.002016	0.002016	NA	NA	NA	0.000856	0.0001271	0.0001434	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Jonesia"	"G"	43673	7	6	NA	NA	NA	7	1	1	NA	NA	NA	2	NA	0.002016	0.002016	NA	NA	NA	0.000856	0.0001271	0.0001434	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Jonesiaceae"
"Jonesia denitrificans"	"S"	43674	7	6	NA	NA	NA	7	1	1	NA	NA	NA	2	NA	0.002016	0.002016	NA	NA	NA	0.000856	0.0001271	0.0001434	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Jonesiaceae>Jonesia"
"Bogoriellaceae"	"F"	145358	7	4	2	NA	NA	4	7	3	NA	NA	NA	5	NA	0.004384	0.001344	0.004384	NA	NA	0.0004891	0.0008895	0.0004301	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Georgenia"	"G"	154116	7	4	2	NA	NA	4	7	3	NA	NA	NA	5	NA	0.004384	0.001344	0.004384	NA	NA	0.0004891	0.0008895	0.0004301	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Bogoriellaceae"
"Georgenia sp. ZLJ0423"	"S"	2483799	7	4	2	NA	NA	4	7	3	NA	NA	NA	5	NA	0.004384	0.001344	0.004384	NA	NA	0.0004891	0.0008895	0.0004301	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Bogoriellaceae>Georgenia"
"Dermacoccaceae"	"F"	145357	13	4	NA	NA	NA	5	9	4	NA	NA	2	13	NA	0.001451	0.001344	NA	NA	NA	0.0006114	0.001144	0.0005734	NA	NA	0.00138	0.001451	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Dermacoccus"	"G"	57495	2	2	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0006721	0.0006721	NA	NA	NA	0.0001223	0.0002541	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Dermacoccus nishinomiyaensis"	"S"	1274	2	2	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0006721	0.0006721	NA	NA	NA	0.0001223	0.0002541	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae>Dermacoccus"
"Luteipulveratus"	"G"	745364	8	1	NA	NA	NA	1	4	1	NA	NA	NA	8	NA	0.0008927	0.000336	NA	NA	NA	0.0001223	0.0005083	0.0001434	NA	NA	NA	0.0008927	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Luteipulveratus mongoliensis"	"S"	571913	8	1	NA	NA	NA	1	4	1	NA	NA	NA	8	NA	0.0008927	0.000336	NA	NA	NA	0.0001223	0.0005083	0.0001434	NA	NA	NA	0.0008927	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae>Luteipulveratus"
"Kytococcus"	"G"	57499	5	1	NA	NA	NA	3	3	3	NA	NA	2	5	NA	0.00138	0.000336	NA	NA	NA	0.0003668	0.0003812	0.0004301	NA	NA	0.00138	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Kytococcus sedentarius"	"S"	1276	5	1	NA	NA	NA	3	3	3	NA	NA	2	5	NA	0.00138	0.000336	NA	NA	NA	0.0003668	0.0003812	0.0004301	NA	NA	0.00138	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae>Kytococcus"
"Promicromonosporaceae"	"F"	85017	14	3	1	1	NA	7	9	14	NA	NA	2	1	NA	0.1637	0.001008	0.002192	0.1637	NA	0.000856	0.001144	0.002007	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales"
"Xylanimonas"	"G"	186188	10	3	1	NA	NA	3	6	10	NA	NA	2	1	NA	0.002192	0.001008	0.002192	NA	NA	0.0003668	0.0007624	0.001434	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae"
"Xylanimonas cellulosilytica"	"S"	186189	10	3	1	NA	NA	3	6	10	NA	NA	2	1	NA	0.002192	0.001008	0.002192	NA	NA	0.0003668	0.0007624	0.001434	NA	NA	0.00138	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae>Xylanimonas"
"Candidatus Nanopelagicales"	"O"	2039638	4041	4041	627	12	29	2147	1910	2737	47	16	1698	3304	126	2.726	1.358	1.374	1.964	2.726	0.2625	0.2427	0.3924	0.002667	2.228	1.172	0.3687	0.2797	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Candidatus Nanopelagicaceae"	"F"	2162846	4041	4041	627	12	29	2147	1910	2737	47	16	1698	3304	126	2.726	1.358	1.374	1.964	2.726	0.2625	0.2427	0.3924	0.002667	2.228	1.172	0.3687	0.2797	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales"
"Candidatus Planktophila"	"G"	622681	3718	3718	584	12	29	2032	1793	2598	46	16	1619	3132	120	2.726	1.249	1.28	1.964	2.726	0.2485	0.2278	0.3724	0.00261	2.228	1.117	0.3495	0.2664	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae"
"Candidatus Planktophila versatilis"	"S"	1884905	2796	1980	340	1	5	1220	1148	1770	27	2	1479	2796	74	1.021	0.6654	0.7453	0.1637	0.4699	0.1492	0.1459	0.2537	0.001532	0.2786	1.021	0.312	0.1643	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila limnetica"	"S"	573600	710	710	97	1	1	336	268	412	5	NA	35	103	3	0.2386	0.2386	0.2126	0.1637	0.09398	0.04109	0.03406	0.05906	0.0002837	NA	0.02416	0.01149	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila lacus"	"S"	1884913	216	216	25	2	4	169	159	183	1	2	35	45	4	0.3759	0.07259	0.0548	0.3273	0.3759	0.02067	0.0202	0.02623	5.675e-05	0.2786	0.02416	0.005021	0.00888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila sulfonica"	"S"	1884904	231	231	38	3	17	NA	127	228	12	7	69	1	26	1.598	0.07763	0.0833	0.491	1.598	NA	0.01614	0.03268	0.000681	0.9749	0.04762	0.0001116	0.05772	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila dulcis"	"S"	1884914	564	564	83	3	1	NA	86	1	1	4	1	1	11	0.5571	0.1895	0.1819	0.491	0.09398	NA	0.01093	0.0001434	5.675e-05	0.5571	0.0006902	0.0001116	0.02442	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila vernalis"	"S"	1884907	16	16	NA	1	1	4	4	4	NA	1	NA	NA	2	0.1637	0.005377	NA	0.1637	0.09398	0.0004891	0.0005083	0.0005734	NA	0.1393	NA	NA	0.00444	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Nanopelagicus"	"G"	2039639	322	322	42	NA	NA	107	117	129	1	NA	73	172	6	0.1082	0.1082	0.09206	NA	NA	0.01308	0.01487	0.01849	5.675e-05	NA	0.05038	0.01919	0.01332	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae"
"Candidatus Nanopelagicus hibericus"	"S"	1884915	34	34	3	NA	NA	16	16	27	1	NA	4	17	1	0.01143	0.01143	0.006576	NA	NA	0.001956	0.002033	0.00387	5.675e-05	NA	0.002761	0.001897	0.00222	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Nanopelagicus"
"Candidatus Nanopelagicus limnes"	"S"	1884634	288	288	39	NA	NA	NA	NA	NA	NA	NA	1	155	NA	0.09678	0.09678	0.08549	NA	NA	NA	NA	NA	NA	NA	0.0006902	0.0173	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Nanopelagicus"
"Streptomycetales"	"O"	85011	2203	2203	299	7	5	1157	1200	1313	21	3	388	847	42	1.146	0.7403	0.6554	1.146	0.4699	0.1415	0.1525	0.1882	0.001192	0.4178	0.2678	0.09451	0.09324	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Streptomycetaceae"	"F"	2062	2203	2203	299	7	5	1157	1200	1313	21	3	388	847	42	1.146	0.7403	0.6554	1.146	0.4699	0.1415	0.1525	0.1882	0.001192	0.4178	0.2678	0.09451	0.09324	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales"
"Streptomyces"	"G"	1883	2202	2202	299	7	5	1154	1197	1303	21	3	387	846	40	1.146	0.74	0.6554	1.146	0.4699	0.1411	0.1521	0.1868	0.001192	0.4178	0.2671	0.0944	0.0888	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Streptomyces lunaelactis"	"S"	1535768	997	997	133	1	NA	464	430	446	10	NA	148	351	11	0.335	0.335	0.2915	0.1637	NA	0.05674	0.05464	0.06393	0.0005675	NA	0.1021	0.03917	0.02442	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces nodosus"	"S"	40318	301	241	27	NA	NA	235	278	301	NA	1	47	113	3	0.1393	0.08099	0.05918	NA	NA	0.02874	0.03533	0.04315	NA	0.1393	0.03244	0.01261	0.00666	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lividans"	"S"	1916	404	404	70	1	1	167	194	250	7	1	98	159	18	0.1637	0.1358	0.1534	0.1637	0.09398	0.02042	0.02465	0.03584	0.0003972	0.1393	0.06763	0.01774	0.03996	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. PAMC 26508"	"S"	1265601	76	76	6	NA	NA	22	19	16	NA	NA	3	13	NA	0.02554	0.02554	0.01315	NA	NA	0.00269	0.002414	0.002294	NA	NA	0.00207	0.001451	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces peucetius"	"S"	1950	62	62	7	NA	NA	18	15	19	NA	NA	9	18	2	0.02084	0.02084	0.01534	NA	NA	0.002201	0.001906	0.002724	NA	NA	0.006211	0.002009	0.00444	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. S8"	"S"	1837283	56	56	4	NA	NA	24	12	25	NA	NA	8	20	NA	0.01882	0.01882	0.008768	NA	NA	0.002935	0.001525	0.003584	NA	NA	0.005521	0.002232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces clavuligerus"	"S"	1901	42	42	2	NA	NA	15	14	28	NA	NA	3	15	NA	0.01411	0.01411	0.004384	NA	NA	0.001834	0.001779	0.004014	NA	NA	0.00207	0.001674	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lydicus"	"S"	47763	29	29	8	NA	NA	18	5	16	NA	NA	7	11	NA	0.01754	0.009745	0.01754	NA	NA	0.002201	0.0006354	0.002294	NA	NA	0.004831	0.001227	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces albidoflavus group"	"-"	1477431	32	32	6	NA	NA	18	13	26	NA	NA	2	17	NA	0.01315	0.01075	0.01315	NA	NA	0.002201	0.001652	0.003727	NA	NA	0.00138	0.001897	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
