"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Spirurida"	"O"	13255	25	25	0.0008051	0.0008051	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Araeolaimida"	"O"	13244	24	24	0.0007729	0.0007729	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Oxyurida"	"O"	13252	12	12	0.0003864	0.0003864	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Chromadorida"	"O"	13246	11	11	0.0003542	0.0003542	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Chromadorea"
"Enoplea"	"C"	13257	249	249	0.008018	0.008018	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda"
"Enoplia"	"-"	13264	152	152	0.004895	0.004895	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea"
"Triplonchida"	"O"	13266	103	103	0.003317	0.003317	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Enoplia"
"Enoplida"	"O"	13265	47	47	0.001513	0.001513	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Enoplia"
"Dorylaimia"	"-"	13258	97	97	0.003124	0.003124	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea"
"Dorylaimida"	"-"	13260	46	46	0.001481	0.001481	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Trichocephalida"	"-"	13263	38	38	0.001224	0.001224	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Mermithida"	"-"	13261	7	7	0.0002254	0.0002254	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Mononchida"	"-"	13262	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Dioctophymatoidea"	"-"	13259	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nematoda>Enoplea>Dorylaimia"
"Annelida"	"P"	12895	478	478	0.01539	0.01539	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Polychaeta"	"C"	12917	395	395	0.01272	0.01272	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Palpata"	"-"	12921	220	220	0.007084	0.007084	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Phyllodocida"	"O"	12925	96	96	0.003091	0.003091	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Sabellida"	"O"	12926	62	62	0.001997	0.001997	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Palpata Incertae Sedis"	"O"	12924	45	45	0.001449	0.001449	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Eunicida"	"O"	12922	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Flabelligerida"	"O"	12923	7	7	0.0002254	0.0002254	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Palpata"
"Scolecida"	"-"	12927	152	152	0.004895	0.004895	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Terebellida"	"O"	12938	60	60	0.001932	0.001932	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Spionida"	"O"	12937	56	56	0.001803	0.001803	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Orbiniidae"	"F"	12932	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Capitellida"	"O"	12928	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Opheliidae"	"O"	12931	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Dinophilida"	"-"	12930	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Potamodrilidae"	"O"	12935	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Cossuridae"	"F"	12929	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Questidae"	"F"	12936	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Scolecida"
"Sipuncula"	"-"	12939	15	15	0.000483	0.000483	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Golfingiida"	"O"	12941	9	9	0.0002898	0.0002898	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Sipuncula"
"Phascolosomatiformes"	"O"	12942	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Sipuncula"
"Aspidosiphonidormes"	"O"	12940	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Sipuncula"
"Echiura"	"-"	12918	6	6	0.0001932	0.0001932	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta"
"Echiuroinea"	"O"	12919	6	6	0.0001932	0.0001932	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Polychaeta>Echiura"
"Clitellata"	"C"	12899	66	66	0.002125	0.002125	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Oligochaeta"	"-"	12906	29	29	0.0009339	0.0009339	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata"
"Haplotaxida"	"O"	12909	24	24	0.0007729	0.0007729	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Oligochaeta"
"Moniligastrida"	"O"	12911	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Oligochaeta"
"Lumbriculida"	"O"	12910	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Oligochaeta"
"Hirudinida"	"-"	12902	28	28	0.0009017	0.0009017	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata"
"Arhynchobdellida"	"O"	12904	24	24	0.0007729	0.0007729	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Hirudinida"
"Rhynchobdellida"	"O"	12905	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Hirudinida"
"Branchiobdellae"	"-"	12900	9	9	0.0002898	0.0002898	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata"
"Branchiobdellida"	"O"	12901	9	9	0.0002898	0.0002898	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Clitellata>Branchiobdellae"
"Myzostomida"	"C"	12912	16	16	0.0005152	0.0005152	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Myzostomidae"	"F"	12916	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Myzostomida"
"Myzostomida Incertae Sedis"	"F"	12915	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Myzostomida"
"Endomyzostomatidae"	"F"	12914	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Myzostomida"
"Asteromyzostomatidae"	"F"	12913	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Myzostomida"
"Annelida Incertae Sedis"	"C"	12896	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida"
"Hrabeiella"	"G"	12898	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Annelida>Annelida&nbsp;Incertae&nbsp;Sedis"
"Mollusca"	"P"	13196	309	309	0.00995	0.00995	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Gastropoda"	"C"	13228	152	152	0.004895	0.004895	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Heterobranchia"	"O"	13231	84	84	0.002705	0.002705	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Gastropoda"
"Vetigastropoda"	"O"	13233	32	32	0.00103	0.00103	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Gastropoda"
"Caenogastropoda"	"O"	13229	32	32	0.00103	0.00103	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Gastropoda"
"Cucculiniformia"	"O"	13230	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Gastropoda"
"Bivalvia"	"C"	13197	133	133	0.004283	0.004283	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Pteriomorphia"	"-"	13210	67	67	0.002158	0.002158	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Limoida"	"O"	13212	36	36	0.001159	0.001159	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Mytiloida"	"O"	13213	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Ostreoida"	"O"	13214	9	9	0.0002898	0.0002898	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Pterioida"	"O"	13216	7	7	0.0002254	0.0002254	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Pectinoida"	"O"	13215	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Arcoida"	"O"	13211	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Pteriomorphia"
"Heteroconchia"	"-"	13200	46	46	0.001481	0.001481	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Veneroida"	"O"	13202	34	34	0.001095	0.001095	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Heteroconchia"
"Myoida"	"O"	13201	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Heteroconchia"
"Anomalodesmata"	"-"	13198	8	8	0.0002576	0.0002576	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Pholadomyoida"	"O"	13199	8	8	0.0002576	0.0002576	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Anomalodesmata"
"Protobranchia"	"-"	13206	7	7	0.0002254	0.0002254	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Nuculanoida"	"O"	13207	5	5	0.000161	0.000161	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Protobranchia"
"Solemyoida"	"O"	13209	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Protobranchia"
"Nuculoida"	"O"	13208	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Protobranchia"
"Palaeoheterodonta"	"-"	13203	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia"
"Unionoida"	"O"	13205	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Bivalvia>Palaeoheterodonta"
"Cephalopoda"	"C"	13220	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Coleoidea"	"-"	13221	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Cephalopoda"
"Decapodiformes"	"-"	13222	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Cephalopoda>Coleoidea"
"Teuthida"	"F"	13225	13	13	0.0004186	0.0004186	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Cephalopoda>Coleoidea>Decapodiformes"
"Sepiida"	"F"	13223	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Cephalopoda>Coleoidea>Decapodiformes"
"Scaphopoda"	"C"	13239	5	5	0.000161	0.000161	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Gadilida"	"O"	13241	5	5	0.000161	0.000161	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Scaphopoda"
"Polyplacophora"	"C"	13237	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Neoloricata"	"O"	13238	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Polyplacophora"
"Monoplacophora"	"C"	13234	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Tryblidiida"	"O"	13235	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Monoplacophora"
"Neopilinidae"	"F"	13236	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Monoplacophora>Tryblidiida"
"Caudofoveata"	"C"	13217	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca"
"Chaetodermatida"	"O"	13218	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Mollusca>Caudofoveata"
"Xenacoelomorpha"	"P"	13404	87	87	0.002802	0.002802	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Acoelomorpha"	"-"	13405	87	87	0.002802	0.002802	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha"
"Acoela"	"C"	13406	71	71	0.002286	0.002286	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha>Acoelomorpha"
"Nemertodermatida"	"C"	13407	16	16	0.0005152	0.0005152	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha>Acoelomorpha"
"Nemertodermatidae"	"O"	13408	16	16	0.0005152	0.0005152	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Xenacoelomorpha>Acoelomorpha>Nemertodermatida"
"Bryozoa"	"P"	13085	52	52	0.001675	0.001675	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Gymnolaemata"	"C"	13086	38	38	0.001224	0.001224	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa"
"Cheilostomatida"	"O"	13087	32	32	0.00103	0.00103	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa>Gymnolaemata"
"Ctenostomatida"	"O"	13088	6	6	0.0001932	0.0001932	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa>Gymnolaemata"
"Stenolaemata"	"C"	13096	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa"
"Cyclostomatida"	"O"	13097	11	11	0.0003542	0.0003542	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa>Stenolaemata"
"Tubuliporida"	"O"	13098	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Bryozoa>Stenolaemata"
"Gastrotricha"	"P"	13171	42	42	0.001352	0.001352	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Macrodasyida"	"O"	13174	25	25	0.0008051	0.0008051	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Gastrotricha"
"Dactylopodolidae"	"F"	14820	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Gastrotricha>Macrodasyida"
"Lepidodasyidae"	"F"	13175	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Gastrotricha>Macrodasyida"
"Chaetonotida"	"O"	13172	17	17	0.0005474	0.0005474	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Gastrotricha"
"Chaetonotidae"	"F"	13173	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Gastrotricha>Chaetonotida"
"Nemertea"	"P"	13273	27	27	0.0008695	0.0008695	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Enopla"	"C"	13277	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea"
"Monostilifera"	"O"	13280	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea>Enopla"
"Anopla"	"C"	13274	13	13	0.0004186	0.0004186	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea"
"Heteronemertea"	"O"	13275	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea>Anopla"
"Palaeonemertea"	"O"	14821	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Nemertea>Anopla"
"Acanthocephala"	"P"	12885	27	27	0.0008695	0.0008695	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Palaeacanthocephala"	"C"	12892	23	23	0.0007406	0.0007406	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala"
"Echinorhynchida"	"O"	12893	13	13	0.0004186	0.0004186	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala>Palaeacanthocephala"
"Polymorphida"	"O"	12894	10	10	0.000322	0.000322	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala>Palaeacanthocephala"
"Eoacanthocephala"	"C"	12890	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala"
"Neoechinorhynchida"	"O"	12891	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala>Eoacanthocephala"
"Archiacanthocephala"	"C"	12886	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Acanthocephala"
"Tardigrada"	"P"	13397	22	22	0.0007084	0.0007084	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Eutardigrada"	"C"	13398	14	14	0.0004508	0.0004508	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Tardigrada"
"Parachela"	"O"	13400	11	11	0.0003542	0.0003542	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Tardigrada>Eutardigrada"
"Apochela"	"O"	13399	3	3	9.661e-05	9.661e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Tardigrada>Eutardigrada"
"Heterotardigrada"	"C"	13401	8	8	0.0002576	0.0002576	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Tardigrada"
"Echiniscoidea"	"O"	13403	8	8	0.0002576	0.0002576	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Tardigrada>Heterotardigrada"
"Echinodermata"	"P"	13159	22	22	0.0007084	0.0007084	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria"
"Holothuroidea"	"C"	13163	13	13	0.0004186	0.0004186	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
"Echinoidea"	"C"	13162	4	4	0.0001288	0.0001288	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
"Ophiuroidea"	"C"	13164	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
"Asteroidea"	"C"	13160	2	2	6.44e-05	6.44e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
"Crinoidea"	"C"	13161	1	1	3.22e-05	3.22e-05	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Echinodermata"
