"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Fluviicola taffensis"	"S"	191579	640	311	11	148	1	196	NA	NA	2	NA	NA	640	2	1.19	0.1552	0.1567	0.09113	1.087	0.1019	NA	NA	0.0011	NA	NA	0.7167	1.19	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Crocinitomicaceae>Fluviicola"
"Fluviicola taffensis DSM 16823"	"-"	755732	640	311	11	148	1	196	NA	NA	2	NA	NA	640	2	1.19	0.1552	0.1567	0.09113	1.087	0.1019	NA	NA	0.0011	NA	NA	0.7167	1.19	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Crocinitomicaceae>Fluviicola>Fluviicola&nbsp;taffensis"
"Cryomorphaceae"	"F"	246874	189	109	2	46	NA	44	NA	NA	2	NA	NA	189	NA	0.2117	0.0544	0.02849	0.02833	NA	0.02287	NA	NA	0.0011	NA	NA	0.2117	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Owenweeksia"	"G"	267986	189	109	2	46	NA	44	NA	NA	2	NA	NA	189	NA	0.2117	0.0544	0.02849	0.02833	NA	0.02287	NA	NA	0.0011	NA	NA	0.2117	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia hongkongensis"	"S"	253245	189	109	2	46	NA	44	NA	NA	2	NA	NA	189	NA	0.2117	0.0544	0.02849	0.02833	NA	0.02287	NA	NA	0.0011	NA	NA	0.2117	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Cryomorphaceae>Owenweeksia"
"Owenweeksia hongkongensis DSM 17368"	"-"	926562	189	109	2	46	NA	44	NA	NA	2	NA	NA	189	NA	0.2117	0.0544	0.02849	0.02833	NA	0.02287	NA	NA	0.0011	NA	NA	0.2117	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Cryomorphaceae>Owenweeksia>Owenweeksia&nbsp;hongkongensis"
"unclassified Flavobacteriales"	"-"	313602	24	10	NA	11	NA	13	NA	NA	NA	NA	NA	24	NA	0.02688	0.004991	NA	0.006773	NA	0.006758	NA	NA	NA	NA	NA	0.02688	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Candidatus Uzinura"	"-"	670955	6	4	NA	5	NA	6	NA	NA	NA	NA	NA	6	NA	0.006719	0.001996	NA	0.003079	NA	0.003119	NA	NA	NA	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales"
"Candidatus Uzinura diaspidicola"	"S"	670956	6	4	NA	5	NA	6	NA	NA	NA	NA	NA	6	NA	0.006719	0.001996	NA	0.003079	NA	0.003119	NA	NA	NA	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Uzinura"
"Candidatus Uzinura diaspidicola str. ASNER"	"-"	1133592	6	4	NA	5	NA	6	NA	NA	NA	NA	NA	6	NA	0.006719	0.001996	NA	0.003079	NA	0.003119	NA	NA	NA	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Uzinura>Candidatus&nbsp;Uzinura&nbsp;diaspidicola"
"Candidatus Sulcia"	"G"	336809	9	3	NA	4	NA	3	NA	NA	NA	NA	NA	9	NA	0.01008	0.001497	NA	0.002463	NA	0.00156	NA	NA	NA	NA	NA	0.01008	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales"
"Candidatus Sulcia muelleri"	"S"	336810	9	3	NA	4	NA	3	NA	NA	NA	NA	NA	9	NA	0.01008	0.001497	NA	0.002463	NA	0.00156	NA	NA	NA	NA	NA	0.01008	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Sulcia"
"Candidatus Sulcia muelleri PSPU"	"-"	1189303	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Sulcia>Candidatus&nbsp;Sulcia&nbsp;muelleri"
"Candidatus Walczuchella"	"G"	1940138	9	3	NA	2	NA	4	NA	NA	NA	NA	NA	9	NA	0.01008	0.001497	NA	0.001232	NA	0.002079	NA	NA	NA	NA	NA	0.01008	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales"
"Candidatus Walczuchella monophlebidarum"	"S"	1415657	9	3	NA	2	NA	4	NA	NA	NA	NA	NA	9	NA	0.01008	0.001497	NA	0.001232	NA	0.002079	NA	NA	NA	NA	NA	0.01008	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Walczuchella"
"Blattabacteriaceae"	"F"	39782	3	3	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001497	0.001497	NA	0.001232	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Blattabacterium"	"G"	34098	3	3	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001497	0.001497	NA	0.001232	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae"
"Blattabacterium sp. (Blatta orientalis)"	"S"	367806	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Blatta orientalis) str. Tarazona"	"-"	1072467	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium>Blattabacterium&nbsp;sp.&nbsp;(Blatta&nbsp;orientalis)"
"Chitinophagia"	"C"	1853228	1450	1164	39	668	NA	677	NA	1	5	NA	NA	1450	1	1.624	0.5809	0.5556	0.4113	NA	0.352	NA	1.562	0.00275	NA	NA	1.624	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Chitinophagales"	"O"	1853229	1450	1164	39	668	NA	677	NA	1	5	NA	NA	1450	1	1.624	0.5809	0.5556	0.4113	NA	0.352	NA	1.562	0.00275	NA	NA	1.624	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia"
"Chitinophagaceae"	"F"	563835	1450	1164	39	668	NA	677	NA	1	5	NA	NA	1450	1	1.624	0.5809	0.5556	0.4113	NA	0.352	NA	1.562	0.00275	NA	NA	1.624	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales"
"Chitinophaga"	"G"	79328	263	263	8	133	NA	154	NA	1	NA	NA	NA	152	NA	1.562	0.1313	0.114	0.0819	NA	0.08006	NA	1.562	NA	NA	NA	0.1702	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Chitinophaga sp. MD30"	"S"	2033437	170	170	3	92	NA	106	NA	1	NA	NA	NA	128	NA	1.562	0.08484	0.04274	0.05665	NA	0.05511	NA	1.562	NA	NA	NA	0.1433	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga caeni"	"S"	2029983	82	82	4	35	NA	41	NA	NA	NA	NA	NA	13	NA	0.05698	0.04092	0.05698	0.02155	NA	0.02131	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga pinensis"	"S"	79329	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga pinensis DSM 2588"	"-"	485918	2	1	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	0.0006158	NA	0.00104	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga>Chitinophaga&nbsp;pinensis"
"Arachidicoccus"	"G"	1769012	156	97	2	65	NA	80	NA	NA	NA	NA	NA	156	NA	0.1747	0.04841	0.02849	0.04002	NA	0.04159	NA	NA	NA	NA	NA	0.1747	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Arachidicoccus sp. KIS59-12"	"S"	2341117	146	82	1	55	NA	69	NA	NA	NA	NA	NA	146	NA	0.1635	0.04092	0.01425	0.03387	NA	0.03587	NA	NA	NA	NA	NA	0.1635	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Arachidicoccus sp. BS20"	"S"	1850526	2	2	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	0.0009982	NA	0.0006158	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Niastella"	"G"	354354	53	53	4	30	NA	21	NA	NA	1	NA	NA	6	NA	0.05698	0.02645	0.05698	0.01847	NA	0.01092	NA	NA	0.0005501	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niastella koreensis"	"S"	354356	53	53	4	30	NA	21	NA	NA	1	NA	NA	6	NA	0.05698	0.02645	0.05698	0.01847	NA	0.01092	NA	NA	0.0005501	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella"
"Niastella koreensis GR20-10"	"-"	700598	53	53	4	30	NA	21	NA	NA	1	NA	NA	6	NA	0.05698	0.02645	0.05698	0.01847	NA	0.01092	NA	NA	0.0005501	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella>Niastella&nbsp;koreensis"
"Pseudoflavitalea"	"G"	1884792	52	41	1	37	NA	52	NA	NA	NA	NA	NA	28	NA	0.03136	0.02046	0.01425	0.02278	NA	0.02703	NA	NA	NA	NA	NA	0.03136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea sp. 5GH32-13"	"S"	2315862	52	41	1	37	NA	52	NA	NA	NA	NA	NA	28	NA	0.03136	0.02046	0.01425	0.02278	NA	0.02703	NA	NA	NA	NA	NA	0.03136	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Pseudoflavitalea"
"Niabella"	"G"	379899	30	22	1	24	NA	30	NA	NA	NA	NA	NA	8	NA	0.0156	0.01098	0.01425	0.01478	NA	0.0156	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niabella soli"	"S"	446683	16	11	NA	10	NA	16	NA	NA	NA	NA	NA	5	NA	0.008318	0.00549	NA	0.006158	NA	0.008318	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Niabella soli DSM 19437"	"-"	929713	16	11	NA	10	NA	16	NA	NA	NA	NA	NA	5	NA	0.008318	0.00549	NA	0.006158	NA	0.008318	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella>Niabella&nbsp;soli"
"Niabella ginsenosidivorans"	"S"	1176587	6	4	NA	6	NA	3	NA	NA	NA	NA	NA	1	NA	0.003695	0.001996	NA	0.003695	NA	0.00156	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Filimonas"	"G"	649460	21	21	NA	13	NA	14	NA	NA	NA	NA	NA	18	NA	0.02016	0.01048	NA	0.008005	NA	0.007278	NA	NA	NA	NA	NA	0.02016	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Filimonas lacunae"	"S"	477680	21	21	NA	13	NA	14	NA	NA	NA	NA	NA	18	NA	0.02016	0.01048	NA	0.008005	NA	0.007278	NA	NA	NA	NA	NA	0.02016	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Filimonas"
"Flavisolibacter"	"G"	398041	33	11	NA	18	NA	33	NA	NA	NA	NA	NA	8	NA	0.01716	0.00549	NA	0.01108	NA	0.01716	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter tropicus"	"S"	1492898	33	11	NA	18	NA	33	NA	NA	NA	NA	NA	8	NA	0.01716	0.00549	NA	0.01108	NA	0.01716	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Flavisolibacter"
"Sphingobacteriia"	"C"	117747	288	208	6	96	NA	288	NA	NA	1	NA	NA	205	1	0.5952	0.1038	0.08547	0.05911	NA	0.1497	NA	NA	0.0005501	NA	NA	0.2296	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Sphingobacteriales"	"O"	200666	288	208	6	96	NA	288	NA	NA	1	NA	NA	205	1	0.5952	0.1038	0.08547	0.05911	NA	0.1497	NA	NA	0.0005501	NA	NA	0.2296	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia"
"Sphingobacteriaceae"	"F"	84566	288	208	6	96	NA	288	NA	NA	1	NA	NA	205	1	0.5952	0.1038	0.08547	0.05911	NA	0.1497	NA	NA	0.0005501	NA	NA	0.2296	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales"
"Mucilaginibacter"	"G"	423349	203	129	5	61	NA	203	NA	NA	1	NA	NA	161	1	0.5952	0.06438	0.07123	0.03756	NA	0.1055	NA	NA	0.0005501	NA	NA	0.1803	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Mucilaginibacter mallensis"	"S"	652787	173	101	2	43	NA	173	NA	NA	NA	NA	NA	121	1	0.5952	0.05041	0.02849	0.02648	NA	0.08994	NA	NA	NA	NA	NA	0.1355	0.5952	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Mucilaginibacter paludis"	"S"	423351	14	8	2	6	NA	6	NA	NA	NA	NA	NA	14	NA	0.02849	0.003993	0.02849	0.003695	NA	0.003119	NA	NA	NA	NA	NA	0.01568	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Mucilaginibacter paludis DSM 18603"	"-"	714943	14	8	2	6	NA	6	NA	NA	NA	NA	NA	14	NA	0.02849	0.003993	0.02849	0.003695	NA	0.003119	NA	NA	NA	NA	NA	0.01568	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter>Mucilaginibacter&nbsp;paludis"
"Mucilaginibacter sp. HYN0043"	"S"	2305508	3	3	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001497	0.001497	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"Mucilaginibacter sp. PAMC 26640"	"S"	1300914	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	0.0009982	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Mucilaginibacter"
"unclassified Sphingobacteriaceae"	"-"	84568	18	18	1	4	NA	4	NA	NA	NA	NA	NA	1	NA	0.01425	0.008983	0.01425	0.002463	NA	0.002079	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Sphingobacteriaceae bacterium GW460-11-11-14-LB5"	"S"	1986952	18	18	1	4	NA	4	NA	NA	NA	NA	NA	1	NA	0.01425	0.008983	0.01425	0.002463	NA	0.002079	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>unclassified&nbsp;Sphingobacteriaceae"
"Solitalea"	"G"	929509	13	12	NA	4	NA	13	NA	NA	NA	NA	NA	2	NA	0.006758	0.005989	NA	0.002463	NA	0.006758	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Solitalea canadensis"	"S"	995	13	12	NA	4	NA	13	NA	NA	NA	NA	NA	2	NA	0.006758	0.005989	NA	0.002463	NA	0.006758	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Solitalea"
"Solitalea canadensis DSM 3403"	"-"	929556	13	12	NA	4	NA	13	NA	NA	NA	NA	NA	2	NA	0.006758	0.005989	NA	0.002463	NA	0.006758	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Solitalea>Solitalea&nbsp;canadensis"
"Pedobacter"	"G"	84567	10	10	NA	5	NA	3	NA	NA	NA	NA	NA	9	NA	0.01008	0.004991	NA	0.003079	NA	0.00156	NA	NA	NA	NA	NA	0.01008	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Pedobacter cryoconitis"	"S"	188932	6	6	NA	2	NA	3	NA	NA	NA	NA	NA	1	NA	0.002994	0.002994	NA	0.001232	NA	0.00156	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Pedobacter ginsengisoli"	"S"	363852	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Pedobacter"
"Sphingobacterium"	"G"	28453	24	9	NA	4	NA	24	NA	NA	NA	NA	NA	5	NA	0.01248	0.004492	NA	0.002463	NA	0.01248	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
"Sphingobacterium mizutaii"	"S"	1010	18	7	NA	1	NA	18	NA	NA	NA	NA	NA	1	NA	0.009358	0.003494	NA	0.0006158	NA	0.009358	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Sphingobacterium sp. ML3W"	"S"	1538644	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	0.0004991	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Pseudopedobacter"	"G"	1649482	8	2	NA	NA	NA	8	NA	NA	NA	NA	NA	3	NA	0.004159	0.0009982	NA	NA	NA	0.004159	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae"
